factset_entity_id,total_aum
05WMY6-E,3416
05F74R-E,NULL
06D6MW-E,NULL
05WNLC-E,1322
05F7DQ-E,99
05WNM1-E,NULL
05WP4Q-E,201
05FK9V-E,22358
05FW6C-E,139855
05GYH2-E,NULL
05WPPJ-E,NULL
05FW79-E,2642
05FWFJ-E,NULL
0KKQ1N-E,NULL
0KKQ2S-E,NULL
0KKQ55-E,NULL
0KKQC9-E,NULL
0KKQCC-E,NULL
0KKQDH-E,NULL
0KKQFF-E,NULL
0KKQG1-E,NULL
0KKQGC-E,NULL
05G21F-E,NULL
05G23M-E,NULL
05WPRX-E,NULL
05WR5W-E,NULL
05WRKV-E,NULL
061LB8-E,NULL
05HS74-E,NULL
05HVZX-E,NULL
05J6K0-E,NULL
05J5P6-E,1802
0C2K9D-E,188
05J6H7-E,NULL
05J6LR-E,NULL
0DD9T7-E,149
0DQ0K9-E,703
05J6V0-E,NULL
0FZ48H-E,1467
05J6Y6-E,NULL
05J6XX-E,NULL
05JJ4W-E,NULL
05JJ9M-E,NULL
0F06S8-E,NULL
05JRVG-E,54174
05J6HD-E,NULL
05KHN7-E,NULL
05KZN7-E,NULL
05LMVL-E,NULL
05M73Z-E,NULL
0GFKJ4-E,NULL
05ZDM7-E,238
05NVLS-E,2524
05P76C-E,730
05WRKZ-E,28911
0GLJFT-E,238
05WRNC-E,NULL
05WS09-E,768
05WS3T-E,1703
05J6NP-E,NULL
05WS8R-E,NULL
0FMB4S-E,NULL
05WSYW-E,21735
05WT7N-E,1727
05WY6P-E,435
05WT7Q-E,NULL
05WTHV-E,841
05HP67-E,NULL
05YQZJ-E,35505
05HTL1-E,30865
05WTPN-E,1028
05HPJM-E,NULL
05HQ6V-E,32801
05WVC0-E,NULL
05WXLN-E,11338
0DM87Y-E,NULL
05KTRC-E,502
05HN8K-E,NULL
05HNG5-E,7705
05HNZW-E,NULL
05HPRQ-E,NULL
05HQ77-E,NULL
05HS5X-E,NULL
05X00W-E,NULL
05X1CK-E,NULL
05X2D5-E,NULL
05X2Y3-E,NULL
05X2YS-E,NULL
05X3CL-E,4679
05X4DQ-E,5690
05X4GZ-E,NULL
05X5JN-E,8920
05XB0H-E,854
05XB3Q-E,NULL
05XF17-E,NULL
05YWBZ-E,NULL
05YXMP-E,3945
05YZB7-E,NULL
05Z9N2-E,3934
05ZBV0-E,12497
05ZDWZ-E,71908
05ZDY2-E,10395
05P2CT-E,NULL
0745H4-E,NULL
0BM691-E,NULL
0BT2BP-E,NULL
0KKS58-E,NULL
0CRDF8-E,NULL
0DS1Y5-E,NULL
0GDNKN-E,NULL
0G6GJW-E,350
0HHQVS-E,401
0KKTYN-E,NULL
05R5DR-E,NULL
05VGBB-E,172
05R5VY-E,4154
05V3BF-E,6338
05W8B2-E,383
0HL898-E,NULL
05T31P-E,NULL
05T7S2-E,442
05ZG69-E,NULL
05W3R7-E,4803
0HWF41-E,NULL
05TS9M-E,NULL
05WWHJ-E,NULL
05TN5C-E,NULL
060Q5F-E,NULL
05V7FF-E,NULL
05TP1G-E,NULL
05ZP3Y-E,2507
05W91W-E,NULL
0HB7MX-E,NULL
05TZGC-E,148
05TTFQ-E,446
05TW2W-E,NULL
05WNXY-E,NULL
05TX4B-E,214
0JSCC6-E,NULL
0K7X48-E,NULL
05TZH2-E,92
05V0Q5-E,47447
05V0KZ-E,4735
05V7RW-E,NULL
05W891-E,NULL
05VFH6-E,9145
05ZJ4P-E,NULL
06P2J6-E,4724
05VGC6-E,44203
05VMQ4-E,NULL
05ZJLG-E,4188
0602PF-E,110
05V6VV-E,NULL
0KHXHQ-E,NULL
05VYZJ-E,NULL
05VRRL-E,5357
05VVRL-E,30461
060LDY-E,9714
05W7GM-E,NULL
05YXLP-E,NULL
05YXVC-E,NULL
05ZDYC-E,17444
05ZH4B-E,NULL
05ZHM2-E,NULL
0KKTHL-E,NULL
05ZHM9-E,65741
0HFS4S-E,NULL
0KKTPG-E,NULL
05ZJM2-E,33381
0KKTTP-E,NULL
0KKTTQ-E,NULL
0KKV89-E,NULL
0KKV8W-E,NULL
0KKV92-E,NULL
0KKVGM-E,NULL
0KKVL4-E,NULL
0KKVLQ-E,NULL
0KKVMQ-E,NULL
0KKVSY-E,NULL
0KKVZG-E,NULL
0KKW7D-E,NULL
0JY9LY-E,NULL
0KSR4S-E,NULL
0KSR7L-E,NULL
0KSRW6-E,NULL
0KSRWN-E,NULL
0KSSNC-E,NULL
0KST2W-E,NULL
0KST76-E,NULL
06P76W-E,NULL
061S67-E,3042
05NZ2B-E,NULL
062R6R-E,9578
063LNF-E,47410
05Q21W-E,NULL
05KCJS-E,NULL
064060-E,109545
06781X-E,NULL
05JSCD-E,NULL
083TQ0-E,NULL
067BN5-E,NULL
08C79P-E,NULL
068FD9-E,44802
09S3H4-E,NULL
068Z15-E,2602
0C6Y9Y-E,NULL
069316-E,102652
0GX4HF-E,387
0CR1HF-E,NULL
0KTYVK-E,306
0KV2N6-E,432
0F9FQG-E,NULL
061N0V-E,NULL
063SQQ-E,6757
0GJPB5-E,121
0GRNR5-E,NULL
063507-E,NULL
05NKQ7-E,1693
0HRW68-E,NULL
0HV8RP-E,NULL
05LCS0-E,NULL
061KR9-E,357
05LDJG-E,NULL
05NSK3-E,183895
05PHY5-E,NULL
065WRP-E,103
0613TK-E,419
05G5BQ-E,NULL
05G5BX-E,NULL
066D2N-E,NULL
068NXX-E,979
0KST83-E,NULL
0KSTCG-E,NULL
05G74P-E,1345
05G9Y7-E,6698
05GDK9-E,NULL
05GMC9-E,NULL
0KSTQL-E,NULL
05GSG8-E,NULL
05HK3B-E,2705
05HLV2-E,NULL
05JW6J-E,12581
05JXQH-E,NULL
05KK58-E,NULL
05MS0W-E,2685
07KC95-E,NULL
05QMMH-E,56757
05QMVD-E,20035
0KVLKR-E,NULL
0KVM77-E,NULL
0KVMB8-E,NULL
0KVMG1-E,NULL
05S8D7-E,NULL
0KVMHN-E,NULL
0KVNGH-E,NULL
0KVNX7-E,NULL
05ZK5P-E,14248
05ZK70-E,19275
06G28B-E,NULL
06FTJS-E,803
0JF0JV-E,NULL
0KKTM4-E,NULL
0JSVQ4-E,NULL
0KKW9X-E,NULL
0KKVPJ-E,NULL
0JXPQL-E,NULL
05J8NW-E,5720
0KKWBL-E,170
0KKZJ2-E,NULL
05L46N-E,12366
0CM7Y5-E,NULL
05NWYY-E,NULL
0086L3-E,46675
00CZN8-E,NULL
05FW98-E,NULL
05H2NN-E,NULL
05SW8P-E,NULL
06HDPS-E,4491
06NG37-E,50973
05ZKWV-E,612
06FV9C-E,1575
05ZN8F-E,913
0K12PG-E,NULL
0KK8KK-E,NULL
06JGV0-E,26621
06FY43-E,NULL
05ZMDS-E,2469
06JLDM-E,NULL
05ZNP9-E,NULL
05ZNRW-E,981
06K32Y-E,150937
05ZM3Q-E,120
06FZZY-E,3475
06G23X-E,NULL
05ZP03-E,245387
05ZQQG-E,1977
06G6MV-E,85
06GJ5L-E,NULL
05ZRDD-E,79271
06H10T-E,5094
06HFQB-E,882
0KKXR8-E,NULL
0KKXT3-E,NULL
06JT7Z-E,NULL
0KKYLT-E,NULL
06QS1C-E,199
0KKYZ3-E,NULL
06LWTM-E,NULL
0KKYZR-E,NULL
05ZVZY-E,NULL
05ZX6R-E,NULL
0KKZHW-E,NULL
05ZXV7-E,NULL
05ZXWR-E,NULL
06SN47-E,NULL
0KKZM1-E,NULL
0KKZMV-E,NULL
0KKZND-E,NULL
0KKZS8-E,NULL
0KKZX2-E,NULL
0KKZX4-E,NULL
0KKZYP-E,NULL
0KL01S-E,NULL
0KL01V-E,NULL
0BVD0N-E,4822
0DXF3N-E,NULL
0DXF7C-E,NULL
0DYJ1V-E,NULL
0DYKNZ-E,NULL
0DYNCL-E,NULL
0DYNM6-E,NULL
0DYNQ3-E,NULL
0DYNQ6-E,NULL
0DYP3S-E,NULL
0DYP4W-E,NULL
0DYP52-E,NULL
0DYP59-E,NULL
06N1YX-E,2309
0DLBGB-E,589
0DL9FH-E,NULL
05ZY6V-E,NULL
05TVG5-E,NULL
0DYRB9-E,NULL
0H1Y2Z-E,NULL
0DYP5Z-E,NULL
0DYP62-E,NULL
0DYP6D-E,NULL
0718YX-E,NULL
0DYP6G-E,NULL
0DYP6L-E,NULL
0KL53Y-E,286
0DYP89-E,NULL
06W19P-E,NULL
0DYPFB-E,NULL
0DYPFN-E,NULL
0DYPFR-E,NULL
0DYPG0-E,NULL
0DYPG6-E,NULL
0DYPG8-E,NULL
0DYPGN-E,NULL
0DYPGP-E,NULL
06WVYL-E,547
0G4MRH-E,130
06WBD8-E,403
0DYQ6M-E,NULL
05ZYCT-E,NULL
05ZYFF-E,NULL
0DYQKR-E,NULL
0DYQLM-E,NULL
0600W9-E,NULL
0600Y2-E,611
0600YC-E,NULL
060113-E,NULL
0DYQR2-E,NULL
06018Z-E,NULL
0DYQRF-E,NULL
0603LG-E,964
06YBC9-E,5665
0DYQVH-E,NULL
0GTYWK-E,NULL
0DYQY8-E,NULL
0DYR9F-E,NULL
0DYR9N-E,NULL
06069X-E,15793
0DYRBG-E,NULL
06075T-E,NULL
060CK6-E,6300
0DYRBL-E,NULL
060CKS-E,10989
0DYRCG-E,NULL
0HHFGR-E,NULL
0JQ084-E,NULL
0DYRCN-E,NULL
0DYRCW-E,NULL
0DYRD6-E,NULL
0DYRD8-E,NULL
0KL0Y6-E,NULL
0KL1BZ-E,NULL
0KL23T-E,NULL
0KL2BS-E,NULL
0KL2ZP-E,NULL
0KL31P-E,NULL
0KL33N-E,NULL
0KL38Y-E,NULL
0KL3T0-E,NULL
0KL440-E,NULL
0KL4NX-E,NULL
0KL4RF-E,NULL
0KL4XK-E,NULL
0KL50T-E,NULL
0DYRD9-E,NULL
0DYRDD-E,NULL
06ZPH4-E,NULL
0DYRDK-E,NULL
0DYT1S-E,NULL
0DYT63-E,NULL
0DYW43-E,NULL
0DYXGS-E,NULL
0DZ0KL-E,NULL
0DZ0LD-E,NULL
0DZ0S6-E,NULL
0DZ0VQ-E,NULL
0DZ0VW-E,NULL
0DZ0XX-E,NULL
0DZ10L-E,NULL
0DZ140-E,NULL
080RQQ-E,NULL
06RGZG-E,1400
07B1P7-E,NULL
076TLM-E,13980
0790VC-E,289
07N35W-E,NULL
0C2ZDB-E,203
0GPRG7-E,623
0769NL-E,6056
07L6DS-E,7911
060D34-E,10805
060D3K-E,922
076MNX-E,NULL
0HW93Z-E,575
060DRX-E,NULL
0C849R-E,2250
06RWPD-E,NULL
07LS58-E,87
060DTF-E,93607
07F4YH-E,NULL
060FQ3-E,861
060H3J-E,3319
07B4ZM-E,NULL
07BD4J-E,521
077WXJ-E,50612
0DDVKB-E,264
0HWR1M-E,NULL
0DDVPV-E,388
07FWP8-E,NULL
07H8ZD-E,NULL
0GCW4M-E,234
060VZK-E,NULL
060Z62-E,711
07D6TT-E,1000000
07FZC4-E,6434
0F0NC2-E,2414
076TQW-E,NULL
06S59H-E,50500
060J74-E,NULL
07KGWJ-E,NULL
060LRN-E,11717
06VC24-E,6004
07MVG5-E,NULL
07MX56-E,NULL
060QLQ-E,NULL
060R10-E,NULL
07P285-E,1518
060R5H-E,NULL
0GCW7G-E,264
07GLYN-E,60687
060S25-E,NULL
07PT06-E,NULL
0DZ16M-E,NULL
06RXGW-E,NULL
06S2SC-E,274
060SGZ-E,12369
0DZ14Z-E,NULL
0DZ155-E,NULL
0DZ16W-E,NULL
060SNS-E,9753
060TJM-E,NULL
0DZ18H-E,NULL
0DZ18N-E,NULL
0DZ193-E,NULL
0DZ19Q-E,NULL
0DZ19Y-E,NULL
060WLM-E,NULL
060X04-E,29130
060XWW-E,NULL
060Y60-E,NULL
060YMK-E,224568
0DHK78-E,NULL
0G70V6-E,NULL
0GJZGR-E,NULL
0610MF-E,113286
0J117Z-E,NULL
0JCH7B-E,NULL
06114M-E,190
0KKZXB-E,NULL
0KL69M-E,NULL
0KL7DJ-E,NULL
0KL7KD-E,NULL
0KL829-E,NULL
0KL83C-E,NULL
0KL863-E,NULL
0611HY-E,NULL
06121L-E,6241
0DZ19Z-E,NULL
0KL74S-E,NULL
0DZ1B5-E,NULL
0DZ1CW-E,NULL
0DZ1D4-E,NULL
0HJFY5-E,194
061863-E,NULL
081W7M-E,NULL
08BDR7-E,NULL
08841D-E,NULL
0089WV-E,NULL
07X9CL-E,1152
08B7B1-E,2652
08DHJX-E,833
07W5XR-E,NULL
06VNFF-E,NULL
07X6XC-E,NULL
07YTXL-E,12982
08BZBV-E,NULL
0DZ28J-E,NULL
07QTTR-E,NULL
0DZ2FW-E,NULL
0DZ2FY-E,NULL
0DZ2H9-E,NULL
0DZ2JS-E,NULL
0DZ2MS-E,NULL
07X61T-E,NULL
0DZ2QZ-E,NULL
0DZ2TW-E,NULL
0C23XS-E,NULL
0DZ2V1-E,NULL
0DZ2WM-E,NULL
0D74CN-E,NULL
0DZ2XG-E,NULL
061232-E,15700
0DZ2YG-E,NULL
0DZ2Z7-E,NULL
08061Z-E,NULL
0DZ2ZX-E,NULL
0DZ2ZY-E,NULL
0DZ313-E,NULL
06126X-E,1856
0DZ31G-E,NULL
0DZ31K-E,NULL
0DZ34N-E,NULL
0DZ35F-E,NULL
0DZ3G7-E,NULL
0DZ3GC-E,NULL
0DZ3GK-E,NULL
0DZ3GQ-E,NULL
0612GT-E,NULL
0DZ3GS-E,NULL
0DZ3GX-E,NULL
09DPHH-E,NULL
0DZ3GY-E,NULL
0DZ3H3-E,NULL
0DZ4FR-E,NULL
0612GZ-E,118751
0613FC-E,NULL
082L2Z-E,1027
06149J-E,14849
0615JS-E,NULL
06160Z-E,NULL
0616MY-E,NULL
0616QP-E,NULL
061733-E,1458031
06177D-E,513643
0DZ4K3-E,NULL
0DZ4PT-E,NULL
0DZB3W-E,NULL
0DZB5J-E,NULL
0DZB6B-E,NULL
0DZB71-E,NULL
0DZB7F-E,NULL
0DZB97-E,NULL
0DZB9Q-E,NULL
0DZBG0-E,NULL
0DZBK9-E,NULL
0DZBMJ-E,NULL
0FXDYX-E,NULL
0DZBP7-E,NULL
0G4S1L-E,NULL
0DZBQ7-E,NULL
0DZBQC-E,NULL
0DZBQN-E,NULL
0DZBQW-E,NULL
0DZBQY-E,NULL
0G7FDJ-E,NULL
0DZBR5-E,NULL
0DZBR7-E,NULL
0KL7PP-E,NULL
0KLB7L-E,NULL
0KLB7W-E,NULL
0KLB8D-E,NULL
0KLB96-E,NULL
0KLB9R-E,NULL
0KLCWF-E,NULL
0KLDBN-E,NULL
0KLDH3-E,NULL
0KLDSK-E,NULL
0KLF5J-E,NULL
0KLG5D-E,NULL
0KLG8C-E,NULL
0CK62K-E,NULL
0629KZ-E,NULL
062D8L-E,NULL
07635R-E,4858
062J8Q-E,NULL
09Q1XQ-E,5530
09R2TH-E,NULL
065FK1-E,NULL
0KLGTW-E,NULL
076DQ5-E,NULL
079S6Y-E,NULL
072GMR-E,NULL
076DS0-E,35138
09QX9F-E,NULL
076DS1-E,9716
09T0GS-E,707
0FMKF9-E,NULL
0B1VL7-E,NULL
062JQ0-E,98
09QT4D-E,NULL
09R82Y-E,NULL
09SCX6-E,NULL
076KH6-E,NULL
0618D7-E,27892
0618F5-E,6326
0619CS-E,NULL
0619W3-E,NULL
0D4YJJ-E,NULL
0F220H-E,NULL
0FKKC5-E,NULL
062JQB-E,NULL
062Q8G-E,NULL
062R3W-E,NULL
09RTYL-E,170
09SHL3-E,254
061B56-E,1301
0G70W4-E,NULL
0HBTHQ-E,NULL
0753J0-E,NULL
0JP9LK-E,NULL
074T9X-E,NULL
0KLGGN-E,NULL
076MJJ-E,NULL
0L3KH0-E,NULL
0L3KLN-E,NULL
076GXP-E,NULL
0BC4TP-E,1557
062R4B-E,NULL
0639C0-E,10033
063R65-E,316322
0L3KQV-E,NULL
0L3KTJ-E,NULL
0L3L47-E,NULL
0KLGNR-E,NULL
061BCB-E,NULL
09T4YL-E,228
0L3MFS-E,NULL
0L3MLK-E,NULL
0L3MLL-E,NULL
0L3MVZ-E,NULL
0645TX-E,126484
0649JR-E,25900
064B7H-E,5742
061DXL-E,NULL
09R2HG-E,NULL
0650LJ-E,NULL
0DZBR8-E,NULL
0DZBSF-E,NULL
0DZCML-E,NULL
0DZJ8Y-E,NULL
0B5R56-E,NULL
0F05J0-E,NULL
0F05JL-E,NULL
0F05JM-E,NULL
0F05K8-E,NULL
0F05KD-E,NULL
0F05KN-E,NULL
0F05KP-E,NULL
0F05KT-E,NULL
0F06DC-E,NULL
0F06M0-E,NULL
0F06MM-E,NULL
0F06Q1-E,NULL
0F06T1-E,NULL
0F06T4-E,NULL
061GQF-E,NULL
061K55-E,NULL
061KJ3-E,161
061KQ1-E,5332
061KRY-E,NULL
061L8B-E,1828
06535F-E,NULL
065W46-E,NULL
09W4LS-E,1386
0BKYBH-E,NULL
0BK5D1-E,686
0C2NW0-E,179
07FQNJ-E,721
0CYJ9B-E,522
0BK87R-E,6845
0C3LSW-E,168
0BK96M-E,NULL
0DLCMS-E,8810
0BJL96-E,NULL
0F07CF-E,NULL
0F07FZ-E,NULL
0BKSCJ-E,NULL
0G5FZY-E,144
001M89-E,5614
0063NJ-E,210
0669BW-E,83
066NC8-E,236
066P1D-E,4054
066PDH-E,1552
0GHVXF-E,120
066QFS-E,3388
0C8XGL-E,308
0G4R70-E,341
066SX4-E,NULL
0BKTLN-E,403
0DLC8B-E,3681
066XWF-E,NULL
0670SV-E,NULL
0F06XF-E,NULL
0F06YS-E,NULL
0F071G-E,NULL
0BM8D6-E,11773
0BL6F9-E,NULL
0F0727-E,NULL
07G5LL-E,NULL
0F075J-E,NULL
09LFZV-E,NULL
06749T-E,2110
0F076P-E,NULL
0BLZ5S-E,NULL
0F078H-E,NULL
06778N-E,8182
0F078S-E,NULL
0F079L-E,NULL
0BM8SZ-E,NULL
0F07B1-E,NULL
067FFM-E,NULL
067G8D-E,NULL
0BL95C-E,NULL
0F07CP-E,NULL
067GWN-E,NULL
0F07DW-E,NULL
067L4D-E,NULL
0F07F6-E,NULL
0C2B7F-E,NULL
0F07F7-E,NULL
067MH8-E,375
067XV1-E,700
0BLVKT-E,NULL
068PR1-E,6474
0F07L8-E,NULL
0BRGJK-E,NULL
068QJJ-E,NULL
06Q8TH-E,NULL
068RJW-E,NULL
0F07V9-E,NULL
068VBL-E,NULL
068VRK-E,2016
0F07XX-E,NULL
0F08F0-E,NULL
0F08KG-E,NULL
0F08Y3-E,NULL
0BM50M-E,NULL
0BSPCD-E,1011
0C3NFM-E,NULL
0F0909-E,NULL
0F090Z-E,NULL
0CX2J6-E,NULL
0DNJ2W-E,NULL
0FX41R-E,NULL
0GCYKW-E,NULL
0F094D-E,NULL
0F094Q-E,NULL
0F094Z-E,NULL
0F1LL1-E,NULL
0F1LS3-E,NULL
0F1LS6-E,NULL
0F1LS8-E,NULL
0F1LSD-E,NULL
0F1MNK-E,NULL
0F1MP5-E,NULL
0F1MQ0-E,NULL
0C9KH5-E,523
0C6MHM-E,NULL
0C3PFX-E,300
05GYG0-E,NULL
0C9BDN-E,NULL
069LCN-E,NULL
068Z2T-E,6994
07L0CH-E,4993
05FWKL-E,NULL
0C8QWB-E,2375
0C8WQP-E,1083
0C95G1-E,389
05HV68-E,NULL
0C98T3-E,446
05FWHN-E,NULL
06BJ1G-E,142148
05FWJT-E,151050
0C992R-E,288
05FWJ9-E,NULL
0C9B8B-E,NULL
0C9G7H-E,178
0C9R6M-E,850
05GFYX-E,NULL
05FWL3-E,NULL
0C6CBB-E,NULL
0CC55J-E,NULL
0CD4RQ-E,NULL
0GFNZ2-E,NULL
0C3PN7-E,881
0690LS-E,88045
0GKGBD-E,NULL
0C79JH-E,261
0GVZRV-E,70
0HRLY0-E,3906
0692H7-E,1650
07KPFJ-E,NULL
0C50F6-E,135
069DXP-E,146
0CBVC8-E,NULL
0C959Y-E,310
0K0MS2-E,NULL
0C8Z7C-E,407
069K3S-E,NULL
0C82P7-E,243
069KMT-E,4145
0F1MRZ-E,NULL
0F1P3Y-E,NULL
0F1RS2-E,NULL
0F9L2P-E,NULL
0F9L3X-E,NULL
0GLKQD-E,NULL
005793-E,NULL
0KJY3L-E,NULL
0KLF2C-E,NULL
0KLRXP-E,NULL
0F9M8Z-E,NULL
05WV3R-E,NULL
0FBBTT-E,NULL
0FBC4F-E,NULL
0FBC5Q-E,NULL
0FBCHW-E,NULL
0FBCKF-E,NULL
0FBCLR-E,NULL
0FBCLT-E,NULL
0FBCXM-E,NULL
0FBD0S-E,NULL
0FBD0W-E,NULL
0FBD0Z-E,NULL
0CPQG2-E,NULL
0FVNWN-E,NULL
0GC0MD-E,NULL
0JYTD0-E,NULL
0L3MRT-E,NULL
0L3RSH-E,NULL
0L3RW2-E,NULL
0L3S1T-E,NULL
0L3S2S-E,NULL
0L3S9T-E,NULL
0L3SCY-E,NULL
06B3CQ-E,2113
06B7F6-E,NULL
06B9SK-E,NULL
06GMKP-E,NULL
0CDNJP-E,3368
0CDRZS-E,NULL
079V0S-E,268
07CYS2-E,520
07BK7K-E,NULL
0CN2Q3-E,20602
0CDS32-E,NULL
0CFWZK-E,NULL
07B6H2-E,NULL
0CFBX9-E,NULL
0CFTSW-E,NULL
07B8TH-E,803
06CK35-E,331
0FBD17-E,NULL
06BJ3K-E,NULL
06CXGK-E,NULL
0KLSPK-E,NULL
0FBDK1-E,NULL
06CK7H-E,3744
0FBDLK-E,NULL
0FBQ37-E,NULL
0FBQDF-E,NULL
0FBQR4-E,NULL
06BV61-E,48202
0FBR21-E,NULL
0CH4YB-E,103
0FBVLL-E,NULL
0FBXCW-E,NULL
07CTYW-E,3148
06BXQL-E,2021
06C2GL-E,NULL
06C593-E,NULL
0FBXD6-E,NULL
0FBXDC-E,NULL
06C59W-E,NULL
06C6ZW-E,299
06CCRX-E,NULL
06CN9W-E,5561
0FBZT7-E,NULL
0CFY6X-E,41775
0FBZWS-E,NULL
0FC07T-E,NULL
06CV74-E,5220
0FC088-E,NULL
0FC09N-E,NULL
06CYXF-E,NULL
0CH94Q-E,NULL
0FC2XF-E,NULL
06D1JF-E,1223
0FC2XR-E,NULL
0FC4LX-E,NULL
07BCW5-E,NULL
0CR65H-E,254
0CR8CV-E,787
0FC73X-E,NULL
0FC742-E,NULL
0FC746-E,NULL
0FC749-E,NULL
0KLSB8-E,NULL
0FC74B-E,NULL
0FC74K-E,NULL
0FC936-E,NULL
0CLSTZ-E,NULL
0FC93G-E,NULL
0FC93Y-E,NULL
0FC942-E,NULL
0FC955-E,NULL
0FC957-E,NULL
0FC95B-E,NULL
0FC95G-E,NULL
0FC95M-E,NULL
0FC95P-E,NULL
0CRH6L-E,4979
0FC95S-E,NULL
0FC95W-E,NULL
0FC960-E,NULL
0FC967-E,NULL
0FDBV9-E,NULL
0FFQSQ-E,NULL
0FFQTP-E,NULL
0FFRXM-E,NULL
0FFS5L-E,NULL
0FFSJM-E,NULL
0FFSNH-E,NULL
0FFSPS-E,NULL
00CGRJ-E,NULL
0CXV6L-E,949
05J6JS-E,110416
0D5FXR-E,689
00D1GJ-E,NULL
0D67Q5-E,NULL
0CXW6X-E,495
0D3YNN-E,NULL
0CXVZV-E,154
05K08Q-E,12080
0CXW4P-E,3187
05K7GZ-E,103487
0CZ163-E,144
06K917-E,3903
05K846-E,NULL
05LMFL-E,NULL
0D8T12-E,NULL
0CY2C9-E,NULL
0660NR-E,NULL
0DHMB4-E,377
0CXVB5-E,250
0DBT0C-E,1366
05VMDZ-E,NULL
0CZMQM-E,18913
0D04VK-E,NULL
0D171Y-E,528
0D1D4D-E,7122
0D2029-E,NULL
05WK00-E,NULL
06KQ3M-E,23
06D2PY-E,21887
0DBCZ2-E,NULL
0D2PLG-E,NULL
0D2W9Q-E,867
06PWK7-E,1143
06D4F9-E,1976
0CXTHH-E,NULL
0D2XYP-E,NULL
06PK9V-E,6382
06D563-E,NULL
06D5R5-E,4655
063LMT-E,4175
06D6NP-E,37
06DDM6-E,33266
06DDSX-E,NULL
06DGN7-E,5967
06DHLL-E,NULL
06DT3T-E,NULL
0D40V3-E,6551
06DTG8-E,942
070Z4S-E,NULL
0FFSPT-E,NULL
0FFSS8-E,NULL
0FFT22-E,NULL
0FFT2F-E,NULL
0FFT52-E,NULL
0FFVV8-E,NULL
0FFYQM-E,NULL
0FFYR3-E,NULL
0FG1T6-E,NULL
0FG277-E,NULL
0FG4B8-E,NULL
0FG56P-E,NULL
0FG59L-E,NULL
0FG5GZ-E,NULL
0FG8TB-E,NULL
0FGN7M-E,NULL
06DWNZ-E,2501
06DX65-E,NULL
06DYV7-E,6743
06DZN1-E,993
06DZV3-E,NULL
062NN7-E,NULL
06F058-E,NULL
06F2CJ-E,1379
06F2PZ-E,NULL
06F30L-E,550
06F76W-E,306
05NGC4-E,NULL
063MR2-E,NULL
06WJPL-E,12
06F9M0-E,NULL
06BHZM-E,16345
07H1ZP-E,7854
07JVT3-E,NULL
0CR8T5-E,500
0B2ZPB-E,NULL
0DL9WD-E,NULL
07FDMF-E,NULL
0FBXBJ-E,NULL
07FJH4-E,NULL
07FTBZ-E,659
07G276-E,NULL
0C3LM6-E,458
07G3SP-E,NULL
07K0XH-E,25814
0CVVMF-E,100
06FBRL-E,645
0DK7TD-E,NULL
0DKM9K-E,141
0D1N7Q-E,289
06FVCW-E,6187
07GQZG-E,NULL
0DL8FJ-E,NULL
0CXT25-E,1184
0F1W39-E,200
0DQ0H0-E,2789
0DKM72-E,NULL
06FMJ8-E,NULL
0DL9MD-E,170
07JKPH-E,181
0DMHRP-E,NULL
0DLBJJ-E,342
0DLCSF-E,NULL
0DLGRP-E,247
0DPSGV-E,188
05M4WB-E,1344
0DQ8BC-E,NULL
07JL06-E,6993
07JRHV-E,NULL
0CCLHB-E,NULL
0DNQLL-E,NULL
0DL9V2-E,NULL
0DQB0R-E,NULL
0DQRFF-E,NULL
06FD1M-E,NULL
06FDBN-E,NULL
06FJ6W-E,NULL
06FJ6Z-E,104
07JTBC-E,NULL
07HD7P-E,4146
0DM7V1-E,NULL
0DLBMZ-E,149
0DL998-E,174
0DLDYC-E,1210
0FGN9P-E,NULL
0FGTWM-E,NULL
07KFSH-E,NULL
06FP7M-E,NULL
06FRHG-E,181
0FH6Y5-E,NULL
07CRVJ-E,NULL
07L2SD-E,NULL
098GBG-E,NULL
09RB3B-E,NULL
09SYX7-E,1491
06FSLL-E,3387
07HT25-E,156
07L2L6-E,NULL
0BPGGR-E,NULL
06FV15-E,NULL
0CL5JJ-E,NULL
06FV4F-E,1307
06FYKH-E,467
0FH6ZL-E,NULL
06PH8R-E,NULL
0FH70T-E,NULL
0FH72K-E,NULL
07JFDH-E,NULL
07KMNG-E,NULL
0FH8RV-E,NULL
0DV797-E,19
0FH923-E,NULL
0FH95X-E,NULL
0FM0S1-E,NULL
07L81R-E,4210
0FJ3SM-E,NULL
06J387-E,7702
0D6H5V-E,NULL
0DV7CF-E,178
0FSC9W-E,1060
07LQNQ-E,313
07M6FM-E,34841
06G170-E,14835
0FDKRN-E,420
07MCCD-E,2001
07MTQG-E,15356
06G296-E,860
06G4MV-E,NULL
0FH7T1-E,1331
0FJ36H-E,NULL
06G6QV-E,1510
0FDLZF-E,NULL
0FJ86G-E,2661
06GBQC-E,18606
06GZKP-E,75817
0FM0S2-E,NULL
07LZYM-E,NULL
0FT92G-E,NULL
0G048Y-E,10324
06GH1G-E,1134
06HCJC-E,NULL
0FCZCD-E,NULL
0DZCCG-E,443
06GM5M-E,NULL
0FTQY3-E,NULL
06GTW4-E,NULL
07M7VN-E,NULL
06GXPR-E,4877
06GYL8-E,1498
0FV3C6-E,NULL
07M6CZ-E,NULL
0G3790-E,NULL
0FCNZ5-E,NULL
