"factset_entity_id","equity_aum"
"06G2S0-E ",600
"06G296-E ",7
"0GXMK3-E ",466
"0GX89Q-E ",381
"0783RF-E ",2
"09Z2SZ-E ",90
"09QWRD-E ",3467
"0B278X-E ",388
"0B1CN4-E ",201
"0B2VV0-E ",153
"0FC6GL-E ",3
"0G61TG-E ",6
"0GX4FV-E ",2
"06ZKQR-E ",80
"081HPH-E ",585
"09MXJJ-E ",87
"05TW73-E ",9388
"06FTMZ-E ",0
"0FXM34-E ",28
"0FXBG5-E ",1
"0035TM-E ",1628
"0012DH-E ",571
"0D2KSG-E ",583
"0D2CW0-E ",9859
"0CS43M-E ",1
"00140T-E ",2087
"0D200Z-E ",1609
"09S5CX-E ",576
"08H917-E ",3131
"05LTZJ-E ",1049
"0B0YWC-E ",110
"05FWLZ-E ",43903
"00DQT4-E ",3449
"062QD9-E ",37
"05YLHT-E ",89
"0GHK9Q-E ",676
"0C9B7Z-E ",5
"0BQGC3-E ",96
"0CS40D-E ",26
"05JYL1-E ",1
"05JW68-E ",1011
"05NKNY-E ",0
"0BXYVL-E ",84
"0BX8SL-E ",62
"0BPWYP-E ",8
"0C9F4P-E ",92
"0C7WN9-E ",111
"0H4XZQ-E ",441
"078RZK-E ",68
"06MCRB-E ",10
"06Q2SS-E ",2
"08DT96-E ",79
"08B1J5-E ",44
"07G3Z6-E ",47
"07BFYV-E ",4
"07CTZK-E ",315
"07NM8M-E ",88
"07BD4J-E ",342
"0FLMYQ-E ",25
"0BY0TH-E ",14
"0BDJTB-E ",0
"0FPR34-E ",0
"0H2Y8N-E ",39078
"0GNHJ3-E ",4738
"0BQDKZ-E ",185
"006230-E ",1088
"0GXMGK-E ",24
"0G6025-E ",0
"0HXM9P-E ",41
"0JD3LS-E ",2513
"0G5ZJ1-E ",0
"0G5ZJD-E ",166
"076RFX-E ",0
"076Z88-E ",258
"0DLJS0-E ",73
"0CZFH6-E ",1365
"0DF8MJ-E ",21
"06PTFZ-E ",1827
"0GTV5L-E ",8
"0BB22W-E ",200
"0GX2DZ-E ",132
"05HNV4-E ",293
"0CT3J5-E ",107
"060DTF-E ",21665
"07L2J1-E ",112
"0C2N99-E ",20
"06TG15-E ",0
"05FWDY-E ",2368
"0FNGMS-E ",157
"0HYG4Y-E ",19
"0BM884-E ",8
"0098L8-E ",318
"0098BM-E ",626
"0DBHJX-E ",226
"0DSKLP-E ",351
"0CHWB5-E ",70
"0G67CN-E ",54
"0BRPW9-E ",458
"05HD3V-E ",157
"05Z3RN-E ",3
"0B4JPW-E ",0
"05ZDWZ-E ",6142
"06G2WZ-E ",121
"081N0C-E ",83
"078F8P-E ",13093
"0BJ2MC-E ",15
"0BWT48-E ",8
"09V9V1-E ",2930
"0BL95C-E ",708
"09S6DH-E ",147
"0BWD1G-E ",173
"0B4DPV-E ",4636
"0C2Z99-E ",131
"0GX4G3-E ",146
"00BZZZ-E ",226
"06ZKL8-E ",41
"06ZMTY-E ",17
"0C2BVC-E ",51
"0BDK96-E ",11
"0BG91D-E ",29
"09N5LD-E ",37
"065KX7-E ",631
"0H2YFY-E ",421
"076DQ5-E ",10
"05SZ0S-E ",47
"001358-E ",92
"0012MH-E ",668
"0018FV-E ",3
"0D2JPZ-E ",68
"001Q1T-E ",93
"001YCG-E ",1669
"0D28MQ-E ",766
"0CS3CF-E ",1
"05P2LW-E ",5
"05LRRY-E ",2061
"00F4B3-E ",614
"006L4V-E ",460
"00DQTJ-E ",180
"05YM7D-E ",78
"05YRX2-E ",6
"09DCHV-E ",88
"05JXNH-E ",10
"05JWDS-E ",2
"0BLZ5S-E ",37
"0KPG6F-E ",5
"0FJX37-E ",342
"000P8M-E ",32649
"002H53-E ",49400
"07WTK3-E ",8
"0895SS-E ",99
"06QHLT-E ",8
"06TZPM-E ",19
"06PXCH-E ",296
"0BZ9QX-E ",4
"0H3TXV-E ",310
"0D20ZR-E ",200
"09KH7Z-E ",6680
"094MHN-E ",635
"078SW1-E ",0
"07G82B-E ",22
"07L1Q3-E ",1733
"0836SQ-E ",307
"0FLTPR-E ",133
"0FS1QN-E ",258
"00BQW2-E ",478
"00BQTC-E ",1577
"067SD1-E ",17
"0GPJ50-E ",34
"0G2DG4-E ",276
"0FCSBL-E ",0
"0G2DGP-E ",643
"06ZRS4-E ",17
"0JYD2X-E ",7
"0HQCWG-E ",274
"0GGHYJ-E ",6
"0CRXWS-E ",125
"05Z8PM-E ",23
"0C2F5B-E ",153
"060FKW-E ",868
"0B4SB5-E ",10
"0B4JWT-E ",61
"06LJ1K-E ",3294
"078CL1-E ",7
"09T0JL-E ",557
"05G31Y-E ",6583
"0FWWXL-E ",11
"003MVJ-E ",176
"0FBHVY-E ",24
"0G0HM6-E ",1
"0FKHW7-E ",723
"07D55K-E ",0
"0CS1TK-E ",44
"0CJC07-E ",7307
"0JCTZT-E ",156
"0DLWYK-E ",8
"0DLGK2-E ",1470
"05HDH0-E ",4624
"0GTWHZ-E ",0
"0F9218-E ",166
"0F9934-E ",0
"0B6YC1-E ",41
"0BDKK6-E ",47
"07K0XH-E ",51
"0FBCDL-E ",283
"0BCGNK-E ",5
"0DZHRX-E ",384
"0BDY0N-E ",891
"0CK461-E ",12
"09MYSF-E ",182
"05ZJ0C-E ",2
"065G4X-E ",3
"0G0L0N-E ",116
"0BX6NJ-E ",10
"07H8Z3-E ",90
"0H9NPF-E ",6
"0BRMF9-E ",445
"0BHTNB-E ",3076
"09Y21B-E ",166
"0CDFJZ-E ",197
"0F1W43-E ",9310
"0DLC4M-E ",249
"0K9MJR-E ",192
"0B36BS-E ",20
"09YSYX-E ",224
"09Q7R2-E ",28
"0B2BJR-E ",11
"05TJ83-E ",286
"002DZN-E ",1722
"000HGT-E ",59958
"0C8GLZ-E ",115
"0C93C3-E ",300
"0CFPBL-E ",3
"00179W-E ",61928
"002FH8-E ",129
"0BCGVD-E ",3
"0035QZ-E ",2322
"0012ZV-E ",4016
"00180K-E ",176
"09LYCF-E ",48
"08F9GB-E ",19
"0CGFWY-E ",299
"07BYPL-E ",9635
"0KRG3F-E ",41
"009C0K-E ",1382
"007XP6-E ",1166
"05G9B7-E ",2165
"08B6YT-E ",58
"07F3S0-E ",12
"09H48H-E ",22
"082GNF-E ",67
"0C38FC-E ",91
"06ZS2R-E ",0
"07LDS8-E ",137
"05G9FG-E ",1581
"07X9CL-E ",340
"0FM0S2-E ",313
"067V1R-E ",149
"0DFP0D-E ",48
"05LQS4-E ",0
"0B24WB-E ",464
"00DL3B-E ",220
"00CDZV-E ",221
"00CDMR-E ",102
"05YWS1-E ",8
"0BFGBY-E ",1
"0BFB9P-E ",131
"0C2TXT-E ",5
"0C7WLJ-E ",448
"0BF5FX-E ",17
"05NLNX-E ",30550
"05JTV2-E ",50
"0H50DH-E ",14
"06NXZL-E ",223
"06PZZV-E ",1
"06X814-E ",1028
"06W24L-E ",51
"06N14N-E ",187
"0BZ80L-E ",8
"0H43WS-E ",80
"067RPG-E ",70
"00BQVB-E ",94
"0FWR3G-E ",1470
"0FDDWD-E ",86
"0FCP7M-E ",1473
"0CR6PP-E ",1519
"06ZHYW-E ",16
"0HCKYR-E ",71
"0HRLY0-E ",522
"09CW9R-E ",8
"0JGQ78-E ",103
"0FD7H3-E ",139
"0C27BS-E ",484
"0BKT0H-E ",38
"06RZWF-E ",2
"004Z9Q-E ",68417
"0025QG-E ",1896
"005GJD-E ",18177
"05Z8RB-E ",30
"065GRS-E ",0
"0DM02D-E ",2483
"0CY11L-E ",332
"0C7S5S-E ",357
"0F9D6M-E ",123
"0CZN7Y-E ",449
"07L0CH-E ",1058
"0KN25V-E ",81
"0FRMD4-E ",552
"0030L1-E ",837
"0DRQD4-E ",2532
"0DLJ19-E ",1279
"06G25Q-E ",101
"0GZ9C8-E ",103
"0CFK8H-E ",50
"07GTGN-E ",3360
"07H0QC-E ",35
"0C12SW-E ",3
"0B4NM8-E ",6167
"0FN6BP-E ",45
"009964-E ",1251
"05GBGD-E ",4638
"0FXJ4K-E ",87
"0JJZFJ-E ",250
"0BJWCG-E ",827
"09TK0L-E ",156
"0GPP2Y-E ",101
"0BYGWD-E ",5
"0C3L4Q-E ",189
"0012X3-E ",5579
"07CY3X-E ",63
"0BYDCW-E ",13
"05Z51R-E ",1
"0CQWVG-E ",25
"06LKK0-E ",5
"080QN9-E ",1
"09VNR5-E ",30
"09M0Z8-E ",35
"09QBDD-E ",67
"09Z70X-E ",218
"0BKTLN-E ",250
"09NDW5-E ",8
"0B45RK-E ",3
"0D2T1Q-E ",95
"05TW3B-E ",7385
"001DPF-E ",438
"0016VC-E ",74
"0012MS-E ",646
"06N2FX-E ",85
"0019KF-E ",21216
"09Z8X4-E ",90
"08H904-E ",446
"09H5FK-E ",26
"06Q5HR-E ",518
"07MC3C-E ",357
"0JB737-E ",0
"07JVVP-E ",43
"07M25W-E ",3105
"09LRR6-E ",169
"0845DK-E ",9
"06ZP8F-E ",0
"0C246M-E ",145
"0KYTKZ-E ",462
"09M9V1-E ",4
"07L2L6-E ",2
"07PW9H-E ",522
"09Z2WC-E ",1
"00DW7Z-E ",881
"00F5L8-E ",41
"00DL0S-E ",47
"05YM6Q-E ",155
"05YTTZ-E ",20
"0BG4Y3-E ",203
"0C2S9D-E ",102
"0C3105-E ",7
"0C7WRG-E ",0
"0C7WSQ-E ",227
"0KMMZL-E ",1017
"002F9P-E ",7434
"05VXSR-E ",36
"0BZXP7-E ",12
"071KPF-E ",7
"076PSB-E ",7
"06M7GN-E ",174
"06V36P-E ",4
"06Q5QG-E ",11
"008PZW-E ",24
"0076JZ-E ",44
"008YRV-E ",5522
"0BZ1S1-E ",11
"0H47JP-E ",15
"0G14QX-E ",183
"0FS6SX-E ",17
"0FJXBY-E ",52231
"00BR1T-E ",783
"00BZKF-E ",11499
"0B0TWH-E ",5521
"0C8XL9-E ",30
"0KQBJF-E ",110
"0C8XRR-E ",151
"065L54-E ",0
"0CL4V3-E ",0
"0GGXNT-E ",1118
"07L2MM-E ",105
"07868R-E ",140
"07KQLT-E ",5
"0CN24P-E ",15769
"0G5SX4-E ",133
"0HRLLG-E ",132
"0BZ736-E ",4
"0BWPJF-E ",3
"0FWL73-E ",2
"0JHTX3-E ",0
"0FSC9W-E ",194
"006VH7-E ",667
"06XGZL-E ",94
"0FC4GP-E ",239
"06S9ST-E ",1162
"0DLJF4-E ",219
"09W4DY-E ",4214
"0C2K7S-E ",209
"0KZD7B-E ",10297
"09HW1Z-E ",202
"09NWXF-E ",3
"09LVPR-E ",586
"05YWBZ-E ",60
"06N2JJ-E ",4505
"0FBCDW-E ",11
"0BK96M-E ",1600
"0BGQSS-E ",148
"0035V5-E ",917
"0013XN-E ",1
"0013ZM-E ",163
"0DF5WQ-E ",13
"0DZ472-E ",0
"0CLKHT-E ",23
"0F9Z6J-E ",170
"0F99SJ-E ",14
"07H1ZD-E ",73
"0CFRWV-E ",2
"0CBNHJ-E ",4
"008LS5-E ",9
"0BK1F1-E ",30
"005Z9Z-E ",274
"005XD0-E ",58
"0061RW-E ",0
"0D1JF6-E ",1392
"09HJYL-E ",1120
"08FD53-E ",2024
"0C3KFL-E ",7
"0G2DKB-E ",521
"0G2DKY-E ",171
"076KLZ-E ",13
"088K64-E ",19
"0C2K48-E ",69
"0051Y2-E ",27
"05Z588-E ",272
"05Z0ZM-E ",1721
"05ZH4B-E ",3
"0823H4-E ",214
"075JJP-E ",362
"07KGWJ-E ",256
"086DLK-E ",10
"067WBZ-E ",291
"0B9QV2-E ",178
"002656-E ",5636
"07BZFT-E ",5
"0FSBYM-E ",0
"00BR45-E ",80
"07MJTH-E ",0
"0C2FH8-E ",152
"0C95G1-E ",233
"05H8QY-E ",152
"0096YS-E ",1456
"0B4L8D-E ",0
"00BRN3-E ",0
"0766MW-E ",21
"06ZPQ6-E ",354
"05GDRG-E ",51813
"0FXSMF-E ",6
"0C7GH2-E ",194
"0CBXJY-E ",303
"0FXC5N-E ",30
"0H29XH-E ",151
"00CDLB-E ",1292
"00F1YX-E ",167
"0B65FP-E ",2417
"0B479N-E ",5697
"05YVVX-E ",3
"08HH9Z-E ",2428
"08BS6F-E ",23
"0BG47B-E ",93
"0C2VRX-E ",0
"0FY3Q8-E ",720
"0GPW1X-E ",125
"0H29HZ-E ",94
"0C6DFH-E ",32
"0C7Z5F-E ",273
"0C7NZW-E ",16
"0C87XZ-E ",184
"0C2NPK-E ",107
"0C8Z3W-E ",147
"0C9C7R-E ",136
"07GK9K-E ",35
"06NX72-E ",387
"06MN2Y-E ",2
"007BB8-E ",0
"008Q4L-E ",402
"07G276-E ",91
"05MKJL-E ",7
"0D210N-E ",12
"069DWF-E ",29
"068Z15-E ",597
"069316-E ",106506
"09QHC1-E ",221
"0C7L0Q-E ",115
"0C7L9S-E ",502
"0D6VTN-E ",0
"0C7FYP-E ",116
"0C7FNX-E ",1725
"007D45-E ",517
"007KL2-E ",0
"007NNS-E ",737
"007KGB-E ",11
"0756PR-E ",0
"06TBQM-E ",15
"0F9WMF-E ",291
"0CK7K0-E ",0
"0CK8KN-E ",98
"06GM5M-E ",744
"06GHR4-E ",0
"0DDX2F-E ",120
"0CPVFH-E ",131
"06R6L0-E ",0
"0GFKJ4-E ",60
"0GCB9G-E ",202
"0G22LR-E ",56
"0GCW47-E ",135
"0GMHXL-E ",21
"074MK0-E ",528
"0CW2P8-E ",119
"0C6FLL-E ",56
"0C3L55-E ",0
"0C3MFK-E ",17
"0GFGJM-E ",18
"0DV738-E ",751
"0FPVF8-E ",4
"006YGC-E ",351
"007ZSX-E ",165
"05MGQ3-E ",230
"0H44ZY-E ",114
"0G9TML-E ",535
"0GR1FH-E ",123
"0CXVDW-E ",118
"002N2J-E ",288
"0FBHYC-E ",639
"086TRK-E ",11214
"07NVQX-E ",2068
"086SX0-E ",3
"05GNK7-E ",271
"0DQG9N-E ",170
"0CBQDC-E ",703
"0GQJJL-E ",19
"0FLJDT-E ",51
"0GMX4Z-E ",2
"0DH3Y6-E ",50
"064QXY-E ",302
"065FK1-E ",260
"0DDVJM-E ",100
"0DLBF5-E ",122
"0DDL7W-E ",6
"0DLBJJ-E ",154
"0H0SV7-E ",99
"0H1J7D-E ",70
"0DNCWR-E ",1
"0DRK8T-E ",137
"003HLH-E ",5
"006MBK-E ",2542
"003DVP-E ",19
"003C2B-E ",494
"0H4PS5-E ",13
"0690YN-E ",41
"06916V-E ",329
"09QLZS-E ",0
"09QGBC-E ",52
"0CCVDG-E ",1435
"0C7KZ9-E ",83
"0C3VZW-E ",15
"0DBXBW-E ",9
"0C7FVB-E ",232
"0C7CMN-E ",150
"0C7CNL-E ",119
"0C7GJW-E ",252
"0090L4-E ",0
"007LCD-E ",3594
"007FTH-E ",36
"06J0F1-E ",25
"06J8M8-E ",93
"06GDSQ-E ",2057
"0FLS9Z-E ",4
"0DDYQZ-E ",991
"0DDQPS-E ",33
"0DDXRX-E ",192
"086X3C-E ",5
"0G2SP7-E ",370
"0GG3B9-E ",30
"0GCS1F-E ",168
"0GCF9R-E ",99
"0GCW4M-E ",178
"0FJWXW-E ",217
"0GMP3D-E ",69
"074LQ0-E ",9
"0C3WHD-E ",0
"0C3RRB-E ",116
"0C3PRP-E ",180
"0C3NBS-E ",29
"0G378R-E ",0
"0DV73D-E ",274
"006X3X-E ",338
"0080FN-E ",568
"0080F7-E ",5897
"05MDFB-E ",609
"0G8ZSP-E ",42
"008F9S-E ",136
"084HD7-E ",150
"0CK1ZF-E ",5034
"0CK2FP-E ",24
"0CBZZH-E ",0
"0CBZJX-E ",9
"087Q2Y-E ",0
"086TZ4-E ",87
"0CR6KQ-E ",382
"0F0VYG-E ",493
"0C4L35-E ",100
"0FVTFH-E ",55
"0D22DW-E ",21
"0GQM65-E ",5
"077J79-E ",9
"07769X-E ",209
"06581C-E ",171
"0H186D-E ",250
"0D8HBS-E ",18
"0DLB6C-E ",105
"0J661M-E ",12
"0DJH5D-E ",1
"06J4M6-E ",236
"003F7L-E ",453
"001HJ2-E ",460
"0D1YRQ-E ",0
"0H4WK1-E ",9
"06913M-E ",30
"06920C-E ",442
"09R82Y-E ",12416
"0CCR19-E ",381
"0C7N8J-E ",161
"0C8NMQ-E ",185
"0DBWKL-E ",151
"0DC478-E ",502
"0C7CGL-E ",27191
"007KRC-E ",443
"007DYK-E ",43
"06J3ZX-E ",202
"06N7ZD-E ",20
"06GKGH-E ",22
"0D6KGZ-E ",6
"0DDVPV-E ",238
"06DZV3-E ",671
"06R5KB-E ",17
"0GFLHR-E ",387
"0GFW3K-E ",25
"0G1X88-E ",493
"0G1N56-E ",53
"0GCKQG-E ",2
"0FJVY3-E ",140
"0GMWYQ-E ",5522
"074P7Q-E ",47
"0CVXPQ-E ",202
"0CW8N3-E ",138
"0C3PTB-E ",74
"0C3LM4-E ",31
"0C3LSW-E ",143
"0C3P7W-E ",71
"0GG54W-E ",73
"0DV76N-E ",111
"0DV7DS-E ",17
"0JQF3F-E ",0
"0FPSQJ-E ",71
"007XV3-E ",1
"0026PX-E ",430
"05J5P6-E ",1568
"0G9TWH-E ",192
"0G8X05-E ",429
"0J7T96-E ",304
"000NWQ-E ",1861
"0CBGYX-E ",143
"0CC1R4-E ",13
"087KYM-E ",9
"07NVM4-E ",5
"0DYKB2-E ",71
"0CV20T-E ",99
"0C3PY2-E ",263
"0KVCZ5-E ",243
"062YJC-E ",273
"0C8WQP-E ",569
"0GQ9JX-E ",6
"0FLJXG-E ",16
"0DGV6N-E ",214
"06CJFW-E ",24
"06535F-E ",353
"0DDSWG-E ",253
"0D8DHK-E ",1
"0DLBHP-E ",45
"0DLBGB-E ",496
"0DL9V2-E ",105
"0H0Q8K-E ",111
"0J61CW-E ",0
"0FBCRR-E ",80
"003HKC-E ",2530
"003BXT-E ",1188
"003BTC-E ",316
"0038VG-E ",3908
"003C2W-E ",1437
"0792JD-E ",14
"06J2X8-E ",8
"087D3H-E ",0
"06RB5J-E ",0
"09SHL3-E ",116
"00902S-E ",0
"06Q1B4-E ",1544
"07MTCL-E ",1151
"06KBYF-E ",265
"068ZQS-E ",290
"068Y6L-E ",2
"09QT4D-E ",24
"0CD4RQ-E ",100
"0C7L0V-E ",77
"0D6YYR-E ",29
"0D1SPQ-E ",2
"0C7GG6-E ",2069
"0C7CJ6-E ",135
"007GKK-E ",6110
"007NK9-E ",256
"06J5DR-E ",8
"0BVX4T-E ",0
"077PJ1-E ",18
"0FLS46-E ",267
"0DDXLT-E ",51
"0DDYN0-E ",1224
"0DDM0L-E ",882
"078XH2-E ",1392
"08DVJN-E ",102
"05J8HG-E ",646
"0GFHX9-E ",39
"0GFHZT-E ",801
"0G2RPP-E ",60
"0GCB6M-E ",98
"0GCW2R-E ",188
"0JQ7P0-E ",0
"0FJJYG-E ",83
"0GMHHK-E ",15
"0CW9HT-E ",1
"0C6KP1-E ",564
"0C3PQN-E ",47
"0C3PN7-E ",117
"0JZW2B-E ",21
"06GJ11-E ",190
"06Y41P-E ",11
"06B4QH-E ",20
"0DV2BP-E ",330
"0G11BM-E ",414
"0080MN-E ",336
"006WYJ-E ",0
"0H4JMK-E ",4
"0716MN-E ",3
"0G9YSY-E ",183
"0G9GJ9-E ",472
"006VRV-E ",8827
"07HZ8P-E ",22
"06J4ND-E ",3522
"06TJ4S-E ",78
"0CC1K7-E ",12
"07NYBN-E ",2
"0DPDMD-E ",530
"05HS5M-E ",1312
"0DH2NF-E ",1152
"06T5YJ-E ",35203
"076C98-E ",13
"0GK202-E ",488
"0FLJT3-E ",6
"0DH16Y-E ",58
"071N8T-E ",35197
"06FNN6-E ",1558
"0H29MZ-E ",120
"06JCFR-E ",0
"06MVBP-E ",427
"0DLBMZ-E ",104
"06Z2LG-E ",8
"06Z4R1-E ",0
"0H1WL6-E ",155
"0DJK6J-E ",21
"003B4W-E ",1
"003BLT-E ",744
"003D6Z-E ",281
"003G7H-E ",33095
"06B43T-E ",4
"0DH51V-E ",0
"0HHSCH-E ",0
"07J1V6-E ",10
"06NVX0-E ",168
"05R3F3-E ",46
"0D6BY7-E ",32
"07D9DJ-E ",19
"06Y548-E ",3
"07MSY8-E ",1
"06M5XZ-E ",97
"07G6GN-E ",55
"07G83T-E ",233
"07GBC6-E ",2570
"06ZBZ9-E ",6
"09R9CQ-E ",8
"09QSZ1-E ",8
"0BLL9W-E ",232
"0955MK-E ",0
"09MM8T-E ",3
"096R2H-E ",460
"0DZ1Q6-E ",23
"0CN48N-E ",3
"0C7CZP-E ",90
"09W3KC-E ",230
"0D2FTN-E ",226
"0CSQ6T-E ",0
"0D7T3D-E ",238
"0D84BL-E ",11
"0CSZGL-E ",1217
"07BXG5-E ",3
"078QWB-E ",97
"078SQY-E ",716
"06BF5Z-E ",46
"06BS1D-E ",12
"086NMN-E ",8
"07NRPK-E ",24
"0HH9K9-E ",604
"09K89K-E ",11
"0HJ2KS-E ",207
"0JZ6V5-E ",1316
"066FRC-E ",396
"073FGX-E ",2
"073BKH-E ",5
"0DYHTJ-E ",208
"0DY9TV-E ",6
"09LVKJ-E ",22
"08BR3G-E ",8
"098KGH-E ",34
"07PLRH-E ",1094
"0G7S92-E ",0
"00802T-E ",190
"00DBT0-E ",1273
"002TM3-E ",2018
"004B84-E ",21
"0B82NX-E ",49
"05LR9X-E ",263
"05LZ44-E ",677
"05H68V-E ",13888
"06TJWQ-E ",42
"07LT89-E ",3
"07GDM0-E ",2911
"07KBR3-E ",164
"0CLSFT-E ",499
"0G7T0N-E ",170
"0GBGKW-E ",157
"0FBLVN-E ",68
"0FNQYW-E ",8
"0G67ND-E ",112
"0G67J4-E ",2188
"0HTZ81-E ",2
"05V0Q5-E ",2101
"05V7T8-E ",2270
"05LCS0-E ",585
"05KK58-E ",2154
"05P8Y7-E ",500
"05LLK7-E ",2119
"0DQ08M-E ",116
"0FL9ZB-E ",12
"0FKR4G-E ",293
"071JG3-E ",46
"071FR5-E ",1410
"06JN4W-E ",28388
"0HHQF6-E ",657
"076FHD-E ",122
"06Z6LN-E ",0
"07624G-E ",830
"0DNMJ6-E ",4
"0G02X6-E ",206
"003G2D-E ",107
"003C27-E ",792
"003DHL-E ",1217
"003F2C-E ",5
"0H3FQ7-E ",0
"06ZZXD-E ",0
"06TGLH-E ",15
"003H7X-E ",9
"06NTCQ-E ",132
"06NQNB-E ",13
"06NX9S-E ",1
"0D67QC-E ",1171
"07DLVT-E ",724
"07MVFL-E ",1736
"06MB76-E ",2475
"06KH55-E ",9
"08F710-E ",757
"07NT7Y-E ",134
"06Z8FH-E ",4266
"09Q4YP-E ",126
"07P5F2-E ",273
"09VG9Y-E ",67
"0CNHJR-E ",4
"0CN6FK-E ",148
"0CCM3Z-E ",79
"0CW8JN-E ",317
"0CSJPM-E ",9
"0D2L88-E ",1995
"0D800J-E ",1
"06Y9ZW-E ",73
"07LYPM-E ",52
"07LXWY-E ",16
"08DQ8J-E ",37
"09QCRJ-E ",181
"074TDF-E ",1
"06BJ1G-E ",114267
"06BLD3-E ",31
"07NLHX-E ",747
"09QH1W-E ",212
"09MGPB-E ",96
"0HHJ3B-E ",26
"0FYT5K-E ",46
"0HJ1C0-E ",0
"0HHQVS-E ",209
"06S97F-E ",964
"066LSG-E ",379
"066F91-E ",0
"0FX310-E ",72
"06Y2MX-E ",1806
"06B8W0-E ",792
"0GPFWF-E ",7
"08BDQC-E ",0
"09M1T5-E ",673
"07PWJV-E ",725
"0G7ZFP-E ",557
"0BL2J7-E ",20
"006WVG-E ",0
"0HD7PS-E ",9
"0DH5SG-E ",2
"002TL6-E ",1638
"002TPF-E ",164
"002V49-E ",2
"09XNDV-E ",28
"06HTZQ-E ",66
"05J828-E ",1543
"05KFKK-E ",373
"07MRZQ-E ",209
"077WXJ-E ",1270
"07LL14-E ",5
"07LNNZ-E ",151
"07KB89-E ",318
"07GGRT-E ",54
"09KMZB-E ",0
"09K53X-E ",0
"0CLGVG-E ",266
"0G85W6-E ",9
"0GC3LY-E ",17
"0CK1XH-E ",2
"0G65MW-E ",0
"0DY1GP-E ",346
"0GH8XH-E ",751
"05TZGC-E ",56
"05KCJS-E ",9974
"0611JK-E ",1808
"05PW0Y-E ",263
"061H75-E ",112
"05W6SG-E ",649
"05NSRR-E ",347
"0FL2YV-E ",30
"0FKRYY-E ",6
"071J4B-E ",0
"0718CY-E ",1481
"06FW7F-E ",2180
"0H43T8-E ",119
"06Z44G-E ",2
"06Z3YC-E ",0
"09JP8X-E ",12
"074J54-E ",2
"0DG0CY-E ",730
"0HGBFZ-E ",147
"0FZZ0Q-E ",14
"0039BK-E ",641
"006LLD-E ",1649
"09R9M6-E ",6
"06TD5W-E ",0
"06NX4C-E ",0
"06NQSW-E ",127
"0D5GSW-E ",10
"06Y4VT-E ",25
"07MVG5-E ",14
"06KH4S-E ",0
"07G14L-E ",435
"05HRRV-E ",2418
"08DLP8-E ",38758
"09LCPH-E ",360
"06ZFK3-E ",15
"06ZGC0-E ",13
"09QX9F-E ",5
"0BL82G-E ",38
"0BWQ65-E ",8
"0957JK-E ",4
"078S9X-E ",37
"0CN2KP-E ",0
"0C7L02-E ",179
"0CW875-E ",1349
"0CSN3G-E ",149
"0D83Y5-E ",1902
"0D7YRS-E ",3107
"077ZT5-E ",0
"0CSVSW-E ",159
"07M099-E ",362
"07LXRB-E ",17
"0DZ40N-E ",10
"074W6R-E ",179
"06BDYH-E ",57
"06BH8S-E ",8
"07NZ43-E ",786
"07NMBT-E ",439
"09MM6M-E ",9
"0HGLND-E ",76
"0GP82T-E ",32
"0HGQGB-E ",166
"0HHVRQ-E ",291
"0HJ18Q-E ",80
"06SDM3-E ",37
"066F8H-E ",44
"06GL6L-E ",6844
"073PS2-E ",14
"069ZS6-E ",4380
"0DYDJR-E ",0
"07QRSW-E ",1202
"07PGRK-E ",154
"0FH3TQ-E ",705
"0026D8-E ",133
"0DYNM9-E ",291
"002TMZ-E ",2238
"0049MN-E ",9847
"002TPL-E ",1290
"09XNBL-E ",3
"05KFYG-E ",648666
"05GBGV-E ",687
"05FWHN-E ",1669
"05NMCK-E ",75
"07L5ZK-E ",1902
"0DR2TR-E ",4
"07J66B-E ",12
"0D0T6S-E ",1
"0D0KX9-E ",5
"07GHK4-E ",500
"07KBPM-E ",540
"09JWSH-E ",76
"09K8DP-E ",203
"0G7PB2-E ",13
"0HJ56H-E ",549
"09S8RB-E ",20
"0CJZVD-E ",204
"0HTHT5-E ",40
"05NX4B-E ",42
"05T09L-E ",2380
"05Q3VB-E ",252
"05PDRZ-E ",2721
"05W5C2-E ",2
"05WT7N-E ",298
"0FL4ZT-E ",29
"0FL2P2-E ",0
"0FKT6W-E ",123
"0G68G4-E ",589
"071LRZ-E ",15
"071GFS-E ",2
"06JQNQ-E ",59
"06JH8G-E ",0
"06Z4N0-E ",5078
"09KP06-E ",220
"074C8T-E ",3749
"0FZTD4-E ",10
"0HG07C-E ",12
"0DY6HB-E ",39
"0DY1K4-E ",523
"0DNS0G-E ",122
"006LHB-E ",409
"003B0J-E ",141
"001HP4-E ",0
"003BXJ-E ",596
"06HZWT-E ",11
"0762GN-E ",73
"07LRXH-E ",8
"05RD2Q-E ",64
"06NRN9-E ",0
"07DR3M-E ",43
"07D555-E ",47
"06Y8SQ-E ",94
"06W8BD-E ",0
"07MSL1-E ",415
"06MF4L-E ",14
"06MBWZ-E ",91
"07CJW0-E ",0
"07NMKB-E ",82
"07SNGN-E ",311
"06ZCY7-E ",128
"0BL5MB-E ",88
"098TCF-E ",157
"097PRS-E ",101
"08BDKJ-E ",691
"0CN5XF-E ",1
"0CN8KX-E ",4
"0C7N9L-E ",98
"09VFCX-E ",1
"0CSHCX-E ",10
"0D7PRC-E ",350
"0D7XLQ-E ",0
"0D7NR0-E ",301
"0CSS32-E ",15
