factset_entity_id,total_aum,entity_sub_type,fds_13f_flag
06TGX5-E,NULL,VC,0
06TGZ6-E,NULL,VC,0
06TH15-E,NULL,VC,0
06THFM-E,NULL,VC,0
06THFS-E,NULL,VC,0
06THHS-E,NULL,VC,0
06THL1-E,NULL,VC,0
06THQF-E,NULL,IA,0
06THS4-E,NULL,VC,0
06THST-E,NULL,VC,0
06THTR-E,NULL,VC,0
06THVC-E,NULL,VC,0
06THWC-E,NULL,VC,0
06THXB-E,NULL,VC,0
06THXZ-E,NULL,VC,0
06TJ1M-E,NULL,VC,0
06TJ4F-E,75,VC,0
06TJ4S-E,NULL,VC,0
06TJ94-E,NULL,VC,0
06TJDP-E,NULL,VC,0
06TJFY-E,NULL,VC,0
06TJHG-E,427,VC,0
06TJVB-E,NULL,VC,0
06TJVQ-E,NULL,BR,0
06TJWQ-E,NULL,VC,0
06TK20-E,NULL,VC,0
06TK46-E,NULL,HF,0
06TK4C-E,NULL,VC,0
06TKG7-E,NULL,HF,0
06TKKZ-E,NULL,VC,0
06TKNW-E,NULL,PP,0
06TKRY-E,NULL,VC,0
06TKZ0-E,NULL,FO,0
06TL29-E,NULL,VC,0
06TL5V-E,197,VC,0
06TL66-E,NULL,VC,0
06TL93-E,NULL,VC,0
06TL9F-E,NULL,BR,0
06TLC8-E,41798,IA,0
06TLDQ-E,NULL,VC,0
06TLFX-E,NULL,VC,0
06TLNK-E,NULL,VC,0
06TLQW-E,34,VC,0
06TLS6-E,NULL,SV,0
06TH4G-E,NULL,BR,0
06TLT1-E,NULL,HF,0
06TLV4-E,NULL,IA,0
06TM15-E,NULL,HF,0
06TM2Z-E,NULL,VC,0
06TM4N-E,NULL,VC,0
06TM8Z-E,NULL,BR,0
06TMLR-E,NULL,VC,0
06TJJV-E,NULL,IA,0
06TMXN-E,NULL,VC,0
06TN4C-E,NULL,BR,0
06TN4V-E,NULL,VC,0
06TN78-E,NULL,IA,0
06TN7K-E,NULL,IA,0
06TNL2-E,NULL,BR,0
06TNLW-E,NULL,VC,0
06TNLX-E,NULL,VC,0
06TNTP-E,NULL,VC,0
06TNXR-E,NULL,VC,0
06TNZM-E,NULL,BR,0
06TPND-E,NULL,VC,0
06TPQQ-E,NULL,VC,0
06TPRG-E,NULL,HF,0
06TPSP-E,NULL,PB,0
06TQ38-E,NULL,BR,0
06TQ43-E,NULL,HF,0
06TQ4N-E,2000,VC,0
06TQ71-E,633,PB,1
06TQ74-E,715,VC,0
06TQDT-E,NULL,VC,0
06TQGJ-E,NULL,VC,0
06TQLX-E,NULL,IA,0
06TQQQ-E,NULL,IA,0
06TQRT-E,NULL,VC,0
06TQT4-E,448,VC,0
06TQZ4-E,NULL,VC,0
06TRBM-E,NULL,VC,0
06TRDQ-E,NULL,VC,0
06TRG3-E,NULL,VC,0
06TRJ7-E,NULL,IN,0
06TRKC-E,NULL,VC,0
06TRLW-E,NULL,VC,0
06TRNG-E,NULL,VC,0
0731V4-E,NULL,BR,0
0731Y5-E,NULL,VC,0
0732GQ-E,NULL,VC,0
0732NC-E,NULL,VC,0
0732QH-E,NULL,CP,1
0732VW-E,NULL,VC,0
07334W-E,NULL,VC,0
073362-E,NULL,BR,0
073391-E,NULL,VC,0
0733BV-E,113,VC,0
0733HM-E,NULL,VC,0
0733HR-E,63,VC,0
0733L1-E,NULL,PB,0
0733LP-E,NULL,IA,0
0733M2-E,NULL,VC,0
0733NF-E,NULL,VC,0
0733P2-E,NULL,VC,0
0733RW-E,NULL,VC,0
0733VG-E,NULL,BR,0
0733VK-E,NULL,VC,0
0731ZD-E,6431,HF,1
0733XQ-E,NULL,BR,0
0733XZ-E,NULL,HF,0
0733ZK-E,NULL,IA,0
07340Z-E,NULL,HF,1
07347G-E,NULL,VC,0
0734F4-E,NULL,VC,0
0734K8-E,NULL,VC,0
0734L8-E,NULL,VC,0
06TQVT-E,NULL,IA,1
07321M-E,1513,HF,0
06TH28-E,111,HF,0
06TMWC-E,309517,IA,1
07343H-E,NULL,IA,1
073403-E,4028,IA,1
0734N7-E,NULL,VC,0
0734ZF-E,NULL,IA,0
07352D-E,NULL,HF,0
0735H6-E,NULL,VC,0
0735ML-E,NULL,VC,0
0735T1-E,NULL,VC,0
0735TR-E,NULL,VC,0
0735W9-E,NULL,VC,0
0735WV-E,NULL,VC,0
0735X7-E,NULL,VC,0
0739XC-E,4753,HF,0
0735ZJ-E,NULL,VC,0
07362W-E,NULL,BR,0
07364S-E,NULL,HF,1
0736B1-E,NULL,VC,0
0736KW-E,NULL,VC,0
0736NS-E,NULL,VC,0
073722-E,NULL,VC,0
07374H-E,160,VC,0
07378M-E,NULL,VC,0
07379H-E,NULL,VC,0
0737G7-E,NULL,VC,0
0737MF-E,NULL,VC,0
0737S0-E,NULL,VC,0
0737SF-E,24,MF,0
0737WV-E,NULL,VC,0
0737YK-E,NULL,VC,0
073813-E,NULL,IA,0
07382Y-E,NULL,VC,0
073861-E,NULL,HF,0
07387Z-E,NULL,HF,0
0738F4-E,NULL,VC,0
0738WL-E,NULL,VC,0
07399F-E,NULL,VC,0
0739D0-E,NULL,VC,0
0739N2-E,NULL,VC,0
0739SC-E,NULL,VC,0
0739SS-E,NULL,VC,0
0739TW-E,NULL,BR,0
0739VY-E,NULL,VC,0
0739WW-E,NULL,HF,0
0739X0-E,NULL,HF,0
0739S8-E,27,VC,0
0739Y7-E,NULL,VC,0
0739Y8-E,NULL,BR,0
0739YD-E,NULL,VC,0
0739YR-E,NULL,IA,0
0739ZZ-E,NULL,HF,0
073B4V-E,NULL,VC,0
073B4Z-E,NULL,VC,0
073BCC-E,NULL,VC,0
073BD3-E,NULL,VC,0
073BD5-E,NULL,BR,0
073BFX-E,NULL,RE,0
073BLK-E,NULL,VC,0
073BN6-E,NULL,VC,0
073BWT-E,NULL,VC,0
073CKR-E,NULL,IA,0
073CND-E,NULL,VC,0
073CNW-E,NULL,HF,0
073CPW-E,NULL,VC,0
073CT1-E,NULL,HF,0
073CW6-E,NULL,IA,0
069LCN-E,NULL,MF,0
073D6H-E,NULL,VC,0
073DS0-E,NULL,VC,0
073DTF-E,NULL,VC,0
073F3R-E,NULL,VC,0
073F5S-E,NULL,BR,0
073F62-E,NULL,VC,0
073F8Z-E,NULL,IA,0
073FJG-E,NULL,VC,0
071JJS-E,NULL,BR,0
073FL0-E,NULL,IA,0
073FM9-E,NULL,VC,0
073FR9-E,NULL,BR,0
073FRR-E,NULL,VC,0
073FTN-E,NULL,BR,0
0728B2-E,NULL,BR,0
073FV2-E,NULL,VC,0
073FYL-E,NULL,IA,0
073FYV-E,NULL,BR,0
073G23-E,NULL,PF,0
073GGT-E,NULL,VC,0
073GPY-E,NULL,VC,0
073H2F-E,NULL,IA,0
073H68-E,500,VC,0
073H6P-E,NULL,VC,0
073H92-E,NULL,VC,0
073H96-E,NULL,IN,0
073HBD-E,NULL,VC,0
073HJ7-E,NULL,VC,0
069KJ0-E,NULL,HF,0
069KQ0-E,NULL,IA,0
069L0B-E,NULL,VC,0
069LN0-E,NULL,HF,0
069M1V-E,983,VC,0
069M5F-E,NULL,VC,0
069M6H-E,NULL,VC,0
069MDJ-E,NULL,VC,0
069MLZ-E,600,VC,0
069MT7-E,600,VC,0
069MTF-E,NULL,VC,0
069N3K-E,NULL,VC,0
069N3S-E,NULL,VC,0
069NK3-E,NULL,VC,0
069NQZ-E,NULL,VC,0
072GB4-E,NULL,HF,0
069NXZ-E,NULL,FS,0
069P2V-E,107,VC,0
069P6Z-E,NULL,VC,0
069PBL-E,299,VC,0
069PF3-E,NULL,VC,0
069PPJ-E,NULL,VC,0
069PPP-E,NULL,VC,0
069PSJ-E,NULL,VC,0
0739Z3-E,NULL,IA,0
072GMR-E,NULL,IA,0
069KMT-E,4145,PB,1
073FQR-E,NULL,IA,0
072LCH-E,NULL,IA,0
0739W6-E,2761,PB,1
0739W9-E,NULL,IA,0
073B61-E,NULL,IA,0
069PT9-E,NULL,VC,0
069PW4-E,NULL,VC,0
069QB8-E,NULL,VC,0
069QVW-E,NULL,IA,0
069R26-E,NULL,MF,0
069R6B-E,NULL,VC,0
069RDF-E,NULL,VC,0
069RF2-E,NULL,VC,0
069RFY-E,NULL,IA,0
069RHW-E,NULL,VC,0
069RMW-E,NULL,VC,0
069SBD-E,580,VC,0
069SCC-E,NULL,VC,0
069SD5-E,NULL,VC,0
069SM1-E,NULL,VC,0
069SS6-E,NULL,VC,0
069T4D-E,NULL,HF,0
069TFV-E,NULL,BR,0
069TXS-E,NULL,VC,0
069V6F-E,NULL,VC,0
069VHZ-E,NULL,VC,0
069VTM-E,NULL,VC,0
069W2J-E,NULL,VC,0
069WB4-E,NULL,VC,0
069WBJ-E,NULL,IA,0
069X3L-E,NULL,VC,0
069XPV-E,NULL,VC,0
069XRG-E,NULL,VC,0
069XRH-E,NULL,IA,0
069Y0N-E,NULL,IA,0
069Y9M-E,NULL,VC,0
069Z6V-E,NULL,VC,0
069Z7J-E,NULL,VC,0
069Z7N-E,NULL,VC,0
069Z81-E,NULL,VC,0
069Z8C-E,NULL,VC,0
069ZD8-E,NULL,PB,0
06B0J1-E,NULL,MF,0
069ZKZ-E,NULL,VC,0
069ZN2-E,NULL,VC,0
073BKH-E,NULL,IA,0
069ZPX-E,158,VC,0
069ZS6-E,NULL,VC,0
069ZWX-E,NULL,VC,0
069ZYB-E,NULL,VC,0
06B0F6-E,72,VC,0
06B0S3-E,1,IA,0
06B0YH-E,NULL,VC,0
06B114-E,NULL,VC,0
06B11V-E,NULL,VC,0
06B1H7-E,18,VC,0
06B1P9-E,NULL,VC,0
06B1WD-E,NULL,VC,0
06B29G-E,2200,VC,0
06B2FS-E,1531,HF,0
06B2GT-E,NULL,VC,0
06B2M9-E,NULL,VC,0
06B2NH-E,NULL,VC,0
06B2SX-E,5,VC,0
06B377-E,NULL,IA,0
06B383-E,NULL,IA,0
06Y41P-E,3076,IA,0
06B3F2-E,4000,VC,0
06B3T1-E,376,VC,0
06B43T-E,NULL,VC,0
06B440-E,NULL,VC,0
06B45B-E,136,VC,0
06B497-E,NULL,VC,0
06B4G0-E,NULL,VC,0
06B4JR-E,NULL,BR,0
06B4MS-E,NULL,HF,0
06B4QH-E,139,VC,0
06B4S5-E,NULL,VC,0
06B4S6-E,NULL,VC,0
06B4SM-E,40,VC,0
06B4VX-E,143,VC,0
06B51H-E,NULL,VC,0
06B547-E,NULL,VC,0
073C51-E,NULL,IN,0
06B5LT-E,NULL,VC,0
06B5M0-E,33000,VC,0
06B66S-E,NULL,VC,0
06B6HR-E,1260,VC,0
06B6NY-E,NULL,VC,0
06B6XC-E,NULL,VC,0
06B6ZZ-E,NULL,VC,0
06B799-E,466,VC,0
06B79Y-E,NULL,BR,0
06B7FB-E,NULL,BR,0
06B7GF-E,4120,IA,0
06B7QT-E,NULL,VC,0
06B8LS-E,200,VC,0
06B8NN-E,NULL,VC,0
06B8S5-E,NULL,VC,0
06B8S9-E,NULL,IA,0
06B8V0-E,NULL,VC,0
06B8W0-E,6882,VC,0
06Y250-E,NULL,HF,1
06Y2MX-E,1100,VC,0
06Y32K-E,NULL,VC,0
06B7F6-E,NULL,BR,0
06Y3H0-E,NULL,VC,0
06Y3HX-E,NULL,PP,0
06Y3Q5-E,NULL,CP,0
06Y3Y4-E,50,VC,0
06Y4FF-E,NULL,VC,0
06Y4G8-E,797,VC,0
06Y4JN-E,1200,VC,0
06Y4K5-E,NULL,VC,0
06Y4LJ-E,NULL,VC,0
06Y4PG-E,NULL,BR,0
06Y4Q9-E,300,VC,0
073FGX-E,NULL,IA,0
06B3D0-E,NULL,IA,0
073PS2-E,293,IA,0
069SMN-E,525,VC,0
069PT1-E,NULL,IA,0
069PZ3-E,11906,IA,1
069W5X-E,2484,IA,1
06B22Q-E,NULL,IA,0
069SKD-E,4941,IA,1
06Y4VT-E,NULL,VC,0
06Y52P-E,NULL,VC,0
06Y5C6-E,NULL,BR,0
06Y8SQ-E,281130002,VC,0
06Y5HH-E,NULL,HF,1
06Y5JG-E,NULL,HF,0
06Y5KH-E,NULL,VC,0
06Y5KN-E,NULL,HF,0
06Y5WB-E,NULL,VC,0
06Y67Y-E,154,VC,0
06Y68K-E,NULL,BR,0
06Y6B0-E,NULL,VC,0
06Y6M2-E,NULL,BR,0
06Y6S4-E,NULL,HF,0
06Y6SC-E,NULL,HF,0
06Y6TH-E,NULL,BR,0
06Y6VN-E,NULL,BR,0
06Y76C-E,NULL,VC,0
06Y7B5-E,NULL,VC,0
06Y7HN-E,NULL,HF,0
06Y7M9-E,NULL,BR,0
06Y7P1-E,2670,VC,0
06Y7V0-E,NULL,BR,0
06Y7VH-E,NULL,VC,0
06Y7XG-E,NULL,BR,0
06Y81C-E,NULL,BR,0
06Y83S-E,NULL,RE,0
06Y83X-E,NULL,VC,0
06Y85D-E,NULL,VC,0
06Y88P-E,NULL,VC,0
06Y8L9-E,8820,HF,1
06Y8FG-E,103,VC,0
06Y921-E,NULL,VC,0
06Y93Q-E,NULL,VC,0
06Y9LT-E,NULL,VC,0
06Y9R1-E,NULL,IA,0
06Y9RQ-E,NULL,VC,0
06Y9V0-E,NULL,VC,0
06Y9V5-E,NULL,IA,0
06Y9YF-E,NULL,PB,0
06Y9YL-E,NULL,VC,0
06YB09-E,NULL,HF,0
06YB0J-E,NULL,RE,0
06YBBY-E,NULL,BR,0
06YBG0-E,NULL,VC,0
06YBHF-E,NULL,VC,0
06YBT8-E,NULL,VC,0
06YC1D-E,NULL,VC,0
06YC5W-E,NULL,VC,0
06YC60-E,NULL,VC,0
06YC8K-E,NULL,VC,0
06YCD0-E,NULL,VC,0
06YCDP-E,NULL,VC,0
06YCFD-E,NULL,BR,0
06YCHT-E,NULL,IA,0
06YCHV-E,NULL,HF,1
06YCKJ-E,NULL,IA,0
06YCKX-E,NULL,HF,0
06YCNK-E,NULL,VC,0
06YCSH-E,NULL,IA,0
06YDF5-E,NULL,VC,0
06YDJ3-E,NULL,HF,0
06YDLK-E,NULL,BR,0
06YDMM-E,NULL,VC,0
06YDXH-E,NULL,BR,0
06YDYC-E,NULL,IA,0
06YDYK-E,NULL,IA,0
06YF8W-E,NULL,BR,0
06YFFT-E,NULL,VC,0
06YFGC-E,NULL,VC,0
06YFXL-E,NULL,VC,0
06YFZJ-E,NULL,VC,0
06YG0T-E,NULL,BR,0
06YG1F-E,NULL,VC,0
06YG5V-E,NULL,VC,0
06YG8P-E,NULL,BR,0
06YGGB-E,198,PB,0
06YGHN-E,773,VC,0
06YGK1-E,NULL,HF,0
06YGLL-E,NULL,RE,0
06YGN2-E,NULL,HF,0
06YGNY-E,NULL,VC,0
06YGQ0-E,NULL,VC,0
06YGXH-E,NULL,VC,0
06YHBS-E,NULL,HF,0
06YHNM-E,NULL,VC,0
06YHVH-E,NULL,VC,0
06YHX8-E,NULL,HF,0
06YHYJ-E,NULL,HF,0
06YHZX-E,NULL,BR,0
06Y548-E,NULL,HF,0
06YJ70-E,12,HF,0
06YJ7W-E,NULL,HF,0
06YJM5-E,NULL,VC,0
06YJQC-E,NULL,VC,0
06YJS1-E,NULL,VC,0
06YJZ4-E,NULL,VC,0
06YKRM-E,NULL,VC,0
06YKWP-E,556,VC,0
06YL09-E,NULL,HF,0
06YL0G-E,NULL,VC,0
06YL0L-E,NULL,VC,0
06YL12-E,NULL,VC,0
06YL84-E,NULL,VC,0
06YL96-E,NULL,VC,0
06YLPQ-E,332,VC,0
06YLVK-E,NULL,VC,0
06YLY1-E,NULL,BR,0
06TRRR-E,NULL,VC,0
06TRXQ-E,126,IA,0
06TRY0-E,NULL,VC,0
06TS8K-E,NULL,VC,0
06TS9B-E,NULL,VC,0
06TSBM-E,NULL,RE,0
06TSCB-E,NULL,VC,0
06TSHG-E,NULL,VC,0
06TSLJ-E,NULL,PF,0
074314-E,NULL,IA,0
06YF34-E,NULL,PB,0
074M7J-E,NULL,PF,0
06YFX5-E,NULL,IA,0
0740YJ-E,NULL,PF,0
06YJ8C-E,1231,HF,1
06Y5K6-E,487,HF,1
06Y9ZW-E,NULL,IA,0
06YBC9-E,5665,IA,1
06TSLM-E,NULL,VC,0
06TSN5-E,NULL,VC,0
06TSPG-E,NULL,VC,0
06TSPL-E,NULL,VC,0
06TSVS-E,NULL,VC,0
06TT48-E,NULL,VC,0
06TTG7-E,NULL,VC,0
06TTGJ-E,NULL,VC,0
06TTK1-E,NULL,VC,0
06TTN8-E,NULL,HF,0
06TTND-E,NULL,VC,0
06TTWS-E,NULL,VC,0
06TTYY-E,NULL,VC,0
06TV20-E,NULL,VC,0
06TV2C-E,NULL,VC,0
06TV32-E,NULL,VC,0
06TVPR-E,NULL,VC,0
06TVYZ-E,NULL,VC,0
06TW3R-E,136,VC,0
06TW8P-E,NULL,PB,0
06TWD3-E,NULL,BR,0
06TWDK-E,NULL,HF,0
06TWDM-E,NULL,IA,0
06TWG7-E,NULL,HF,0
06TWGG-E,NULL,BR,0
06TWHB-E,NULL,IA,0
06TWL5-E,NULL,VC,0
06TWM7-E,NULL,BR,0
06TWNB-E,NULL,IA,0
06TWPW-E,NULL,MF,0
06TWXB-E,NULL,IA,0
06TWXS-E,NULL,VC,0
06TX27-E,NULL,VC,0
06TX4H-E,NULL,VC,0
06TXMV-E,NULL,VC,0
06TXMW-E,NULL,BR,0
06TXP4-E,180,VC,0
06TXT3-E,NULL,VC,0
06TXV5-E,NULL,VC,0
06TXW9-E,NULL,VC,0
06TXZK-E,NULL,VC,0
06TY02-E,NULL,VC,0
06TY54-E,NULL,HF,0
06TYWT-E,NULL,VC,0
06TYZB-E,NULL,VC,0
06TZ5W-E,NULL,VC,0
06TZ6P-E,NULL,PB,0
06TZ98-E,698,VC,0
06TZCK-E,NULL,IA,0
06TZGD-E,NULL,VC,0
06TZJC-E,NULL,VC,0
06TZK1-E,NULL,VC,0
06TZK8-E,NULL,VC,0
06TZNQ-E,NULL,IA,0
06TZNX-E,NULL,VC,0
06V2V1-E,NULL,IA,0
06TZPN-E,NULL,VC,0
06TZT8-E,NULL,PP,0
06TZVX-E,NULL,BR,0
06TZWR-E,NULL,VC,0
06V003-E,NULL,VC,0
06V08P-E,NULL,VC,0
06V0D4-E,NULL,VC,0
06V0G8-E,NULL,VC,0
06V0J1-E,NULL,VC,0
06V0PZ-E,NULL,VC,0
06V0QD-E,NULL,VC,0
06V0RT-E,NULL,VC,0
06V0V7-E,NULL,VC,0
06V0W2-E,NULL,IA,0
06V0XF-E,NULL,BR,0
06V0XS-E,NULL,BR,0
06V0Y7-E,NULL,BR,0
06V11Q-E,NULL,VC,0
06V17F-E,NULL,HF,0
06V183-E,NULL,BR,0
06V1BJ-E,NULL,VC,0
06V1C9-E,NULL,VC,0
06V1CW-E,NULL,BR,0
06V1DH-E,NULL,VC,0
06V1GW-E,NULL,VC,0
06V1KB-E,NULL,IA,0
06V1MM-E,NULL,HF,0
06V1QP-E,10,HF,0
06V1Z6-E,NULL,VC,0
06V254-E,NULL,VC,0
06V255-E,NULL,VC,0
06V27Y-E,NULL,VC,0
06V287-E,NULL,VC,0
06V28V-E,NULL,IA,0
06V28Z-E,NULL,VC,0
06V2D4-E,NULL,VC,0
06V2L5-E,NULL,VC,0
06V2PC-E,NULL,VC,0
06V2RZ-E,NULL,HF,0
06V2YB-E,170,VC,0
06V2ZQ-E,NULL,BR,0
06V30M-E,NULL,BR,0
06V322-E,NULL,BR,0
06V32T-E,NULL,BR,0
06V330-E,NULL,HF,0
06V33F-E,NULL,BR,0
06V33X-E,NULL,BR,0
06V361-E,NULL,BR,0
074SZ3-E,NULL,IA,0
06V373-E,NULL,BR,0
06V3BC-E,261,VC,0
06V3M2-E,NULL,VC,0
06V3RL-E,NULL,VC,0
06V3T9-E,NULL,VC,0
06V3VG-E,NULL,VC,0
06V3XL-E,NULL,VC,0
06V429-E,NULL,BR,0
06V42V-E,NULL,VC,0
06V45K-E,NULL,VC,0
06V46N-E,NULL,VC,0
06V4CM-E,NULL,VC,0
06V4CS-E,422,VC,0
06V4G2-E,NULL,BR,0
06V4GS-E,NULL,BR,0
06V4HN-E,NULL,BR,0
06V4HW-E,NULL,BR,0
06V4J4-E,NULL,BR,0
073HKJ-E,5935,VC,0
07556C-E,70,IA,0
06V348-E,2038,HF,0
06V28F-E,1412,IA,0
06TTQ5-E,207,HF,1
06TSQS-E,NULL,IA,0
073HKS-E,NULL,HF,0
073HN6-E,NULL,HF,0
073HQQ-E,NULL,HF,0
073HSB-E,182,HF,0
073JCD-E,NULL,VC,0
073JCT-E,NULL,IN,0
073JJS-E,1800,VC,0
073JNR-E,NULL,VC,0
073JP1-E,NULL,VC,0
073JR9-E,NULL,BR,0
073JTM-E,NULL,VC,0
073JW4-E,NULL,VC,0
073JY7-E,NULL,HF,0
073K02-E,NULL,VC,0
073K1V-E,NULL,VC,0
073KBL-E,521,VC,0
073KK0-E,NULL,VC,0
073KRG-E,NULL,VC,0
073KTG-E,NULL,VC,0
073L32-E,NULL,BR,0
073L3G-E,NULL,BR,0
073L50-E,NULL,HF,0
073L5Y-E,NULL,BR,0
073L98-E,NULL,VC,0
073LDR-E,NULL,VC,0
073LJ6-E,NULL,VC,0
073LL0-E,86,VC,0
073LMG-E,NULL,VC,0
073LN8-E,NULL,VC,0
073LP9-E,NULL,VC,0
073LSW-E,NULL,VC,0
073LT2-E,NULL,HF,0
073LTT-E,539,IA,0
073LVB-E,NULL,BR,0
073LWW-E,NULL,VC,0
073LX7-E,NULL,VC,0
073MLK-E,NULL,IA,0
073MLQ-E,NULL,VC,0
073MPR-E,NULL,IA,0
073MQM-E,NULL,VC,0
073MZB-E,NULL,VC,0
073MZQ-E,100,VC,0
073N2B-E,NULL,VC,0
073N36-E,NULL,VC,0
073N48-E,NULL,VC,0
073N6T-E,NULL,VC,0
073N93-E,NULL,VC,0
073NCY-E,NULL,HF,0
073SCQ-E,NULL,IA,0
073NKG-E,NULL,BR,0
073PNZ-E,NULL,IA,0
073NL1-E,NULL,CP,0
073NLD-E,NULL,HF,0
073NLL-E,NULL,HF,0
073P0Z-E,NULL,VC,0
073P2X-E,NULL,VC,0
073PB5-E,NULL,VC,0
073PJ7-E,NULL,BR,0
073PKL-E,NULL,VC,0
073PP8-E,NULL,VC,0
073K0X-E,NULL,HF,0
073PVQ-E,45,VC,0
073PX5-E,NULL,VC,0
073PXB-E,NULL,VC,0
073PXL-E,NULL,VC,0
073PXV-E,NULL,RE,0
075KSQ-E,NULL,IA,0
073Q2L-E,56,IA,0
073Q3X-E,NULL,VC,0
073Q4D-E,519,VC,0
073Q4J-E,NULL,VC,0
073Q5D-E,NULL,VC,0
073QMP-E,NULL,VC,0
073R2K-E,NULL,VC,0
073R3Q-E,NULL,VC,1
073R5N-E,NULL,VC,0
073R5Y-E,NULL,VC,0
073R6K-E,NULL,VC,0
073R6S-E,NULL,VC,0
073R82-E,NULL,VC,0
073R88-E,NULL,VC,0
073R9K-E,NULL,VC,0
073RDD-E,NULL,VC,0
073RKN-E,NULL,VC,0
073RKR-E,2132,VC,0
073RL8-E,NULL,VC,0
073RNW-E,NULL,VC,0
073RPL-E,NULL,VC,0
073RPP-E,NULL,VC,0
073RQ7-E,NULL,VC,0
073RQG-E,NULL,VC,0
073RQH-E,NULL,BR,0
073RSW-E,NULL,VC,0
073RTG-E,NULL,VC,0
073RVX-E,NULL,VC,0
073S1X-E,NULL,HF,0
073S78-E,NULL,VC,0
073S8F-E,NULL,VC,0
073SF9-E,NULL,VC,0
073SM1-E,NULL,VC,0
073SQM-E,NULL,VC,0
073STH-E,NULL,VC,0
073STJ-E,NULL,HF,0
073SV2-E,70,VC,0
073SV5-E,62,VC,0
073SWY-E,NULL,VC,0
073SZF-E,NULL,VC,0
073SZK-E,NULL,VC,0
073T2N-E,NULL,VC,0
073T2Q-E,NULL,VC,0
073T5L-E,NULL,VC,0
073T8J-E,NULL,IN,0
073T8R-E,NULL,VC,0
073T9H-E,NULL,VC,0
073T9R-E,NULL,VC,0
073T9V-E,NULL,VC,0
073TB7-E,122,VC,0
073TC0-E,NULL,VC,0
073TDD-E,NULL,IA,0
073TDL-E,NULL,VC,0
073NJH-E,877,IA,1
073N5H-E,NULL,PB,1
075QSK-E,65,HF,0
073S2M-E,608,IA,1
073S3G-E,NULL,IA,1
075RKK-E,NULL,IA,0
073TDN-E,NULL,VC,0
073TFJ-E,NULL,BR,0
073TG6-E,238,VC,0
073TH5-E,NULL,VC,0
073THS-E,NULL,VC,0
073TJB-E,NULL,VC,0
073TJY-E,NULL,VC,0
073TLG-E,NULL,MF,0
06F9BN-E,NULL,HF,1
0760XX-E,NULL,PB,0
06F9NZ-E,NULL,VC,0
06F9TW-E,NULL,VC,0
06F9VB-E,NULL,VC,0
06F9VW-E,NULL,VC,0
06FB4V-E,NULL,VC,0
06FBH3-E,NULL,BR,0
06FBJ3-E,NULL,VC,0
06FBJ4-E,NULL,BR,0
06FBK2-E,NULL,BR,0
06FBK5-E,707,VC,0
06FBRP-E,NULL,HF,0
06FBRV-E,NULL,VC,0
06FBTF-E,NULL,VC,0
06FBV1-E,NULL,VC,0
06FBZM-E,NULL,MF,0
06FC5P-E,NULL,VC,0
06FC8N-E,NULL,IA,0
06FCFN-E,NULL,HF,1
06FCR7-E,NULL,VC,0
06FDBG-E,NULL,IA,0
06FDD0-E,NULL,HF,0
06FBRL-E,645,IA,1
06FDFT-E,NULL,VC,0
06FDJM-E,NULL,VC,0
06FDK5-E,NULL,VC,0
06FF6L-E,50,VC,0
06FFC5-E,NULL,MF,0
06FFTQ-E,NULL,HF,0
06FFW3-E,NULL,HF,1
06FFXC-E,NULL,VC,0
06FGWG-E,NULL,HF,0
06FGX2-E,NULL,HF,0
06FGXR-E,NULL,HF,0
06FH0Y-E,NULL,VC,0
06FH12-E,13884,HF,0
06FH29-E,NULL,HF,0
06FH40-E,41,HF,0
06FH5S-E,NULL,VC,0
06FHCF-E,1303,VC,0
06FHDK-E,NULL,VC,0
06FHNL-E,NULL,IA,0
06FHX1-E,NULL,VC,0
06FJ4J-E,NULL,HF,0
06FJ4M-E,NULL,HF,0
06FJ6L-E,220,HF,0
06FM3H-E,1000,VC,0
06FJ6Z-E,104,HF,0
06FJ9H-E,NULL,VC,0
06FJHM-E,117,VC,0
06FJTY-E,NULL,IA,0
06FJV4-E,NULL,IA,0
06FJZY-E,NULL,HF,1
06FK1N-E,NULL,HF,0
06FK3R-E,NULL,BR,0
06FK5X-E,43,IA,0
06FK71-E,NULL,BR,0
06FKB3-E,NULL,IA,0
06FKDG-E,NULL,IA,1
06FKL1-E,NULL,VC,0
06FKV1-E,160,HF,0
06FKV8-E,757,HF,0
06FKX1-E,8,HF,0
06FKXG-E,NULL,HF,0
06FKYF-E,NULL,HF,0
06FKYS-E,20,HF,0
06FGXJ-E,NULL,IA,0
06FL20-E,NULL,VC,0
06FL24-E,249,VC,0
06FLNV-E,NULL,HF,0
06FLPN-E,298,PB,0
06FLPT-E,NULL,RE,0
06FLQK-E,NULL,HF,0
06FLST-E,159,HF,0
06FM1M-E,13000,VC,0
06FMC7-E,2700,VC,0
06FMCZ-E,NULL,VC,0
06FMH9-E,NULL,VC,0
06FMKG-E,NULL,BR,0
06FMM3-E,NULL,BR,0
06FMNP-E,3871,VC,1
06FMQF-E,NULL,HF,0
06FMRK-E,90,HF,0
06FMSH-E,NULL,VC,0
06FMTH-E,NULL,VC,0
06FMVT-E,NULL,VC,0
06FN6L-E,NULL,BR,0
06FN8L-E,NULL,BR,0
06FN9V-E,NULL,BR,0
06FNCF-E,NULL,BR,0
06FND6-E,NULL,BR,0
06FNDN-E,NULL,BR,0
06FNFJ-E,NULL,BR,0
06FNGC-E,NULL,HF,0
06FNHH-E,NULL,VC,0
