factset_entity_id,total_aum,equity_aum,Desktop Institution AUM,Desktop Institution Equity AUM,Difference AUM,Difference Equity AUM
05K3CM-E ,,1168,,1168,0,0
05K8LL-E ,4303,2291,4303,2291,0,0
0C16WV-E ,,202,,202,0,0
05MRMD-E ,4438,19,4438,19,0,0
0C17NN-E ,,1158,,1158,0,0
05MV9L-E ,,273,,273,0,0
0C19LG-E ,,2,,2,0,0
0C1BX5-E ,,7,,7,0,0
0C22SM-E ,402,301,402,301,0,0
0C1FP9-E ,,0,,0,0,0
0C1GPZ-E ,,35,,35,0,0
0C1HKH-E ,,0,,0,0,0
0C1LRY-E ,,0,,0,0,0
0C1NNL-E ,,150,,150,0,0
05N7YY-E ,,152,,152,0,0
0C1R7L-E ,,6,,6,0,0
0C1TGG-E ,,2,,2,0,0
0C1WXQ-E ,,18,,18,0,0
0C22RF-E ,488,0,488,0,0,0
0C22RL-E ,136,0,136,0,0,0
0C238L-E ,1484,1116,1484,1116,0,0
0C23CS-E ,166,126,166,126,0,0
0C23GJ-E ,13935,203,13935,203,0,0
0C23GK-E ,6839,102,6839,102,0,0
0C23JG-E ,7248,18,7248,18,0,0
0C23KJ-E ,1656,133,1656,133,0,0
0C23KM-E ,1053,353,1053,353,0,0
0C23SK-E ,345,122,345,122,0,0
0C23SM-E ,873,381,873,381,0,0
0C23TF-E ,230,93,230,93,0,0
0C23TS-E ,908,435,908,435,0,0
0C23VP-E ,186,134,186,134,0,0
0C23X0-E ,2387,826,2387,826,0,0
0C23YH-E ,224,106,224,106,0,0
0C240T-E ,35730,0,35730,0,0,0
0C240Y-E ,710,172,710,172,0,0
0C242D-E ,2608,118,2608,118,0,0
0C242Z-E ,1310,503,1310,503,0,0
0C244V-E ,477,119,477,119,0,0
0C246M-E ,221,145,221,145,0,0
0C247T-E ,304,139,304,139,0,0
0C25XL-E ,,550,,550,0,0
0C25ZW-E ,410,98,410,98,0,0
0C2606-E ,170,98,170,98,0,0
0C267L-E ,254,188,254,188,0,0
0C26HM-E ,227,127,227,127,0,0
05TN61-E ,,7,,7,0,0
0C26MX-E ,218,103,218,103,0,0
0C26PB-E ,1937,475,1937,475,0,0
0C26SP-E ,559,179,559,179,0,0
0C26SY-E ,804,146,804,146,0,0
0C26TP-E ,646,282,646,282,0,0
0C26W3-E ,2486,128,2486,128,0,0
0C271W-E ,251,138,251,138,0,0
0C271Y-E ,756,12,756,12,0,0
0C274Q-E ,620,424,620,424,0,0
0C275L-E ,666,139,666,139,0,0
0C277C-E ,425,49,425,49,0,0
0C27BS-E ,674,484,674,484,0,0
0C27CT-E ,456,234,456,234,0,0
0C27D6-E ,,0,,0,0,0
0C27D7-E ,180,145,180,145,0,0
0C27DK-E ,545,513,545,513,0,0
0C27GD-E ,211,68,211,68,0,0
0C27HY-E ,292,180,292,180,0,0
0C29W1-E ,194,147,194,147,0,0
0C2B3Q-E ,998,218,998,218,0,0
0C2B9D-E ,207,134,207,134,0,0
0C2BCH-E ,290,141,290,141,0,0
0C2BGL-E ,919,469,919,469,0,0
0C27HG-E ,399,176,399,176,0,0
0C2BG0-E ,177,105,177,105,0,0
0C2BV4-E ,716,184,716,184,0,0
0C2FN6-E ,165,112,165,112,0,0
0C2BXW-E ,1779,477,1779,477,0,0
0C2DV6-E ,887,357,887,357,0,0
0C2F1Y-E ,589,493,589,493,0,0
0C2F4Z-E ,535,196,535,196,0,0
0C2F5B-E ,822,153,822,153,0,0
0C2FH8-E ,451,152,451,152,0,0
0C2FJ3-E ,181,153,181,153,0,0
0C2FMN-E ,,38,,38,0,0
0C2FNB-E ,224,15,224,15,0,0
0C2FPT-E ,1190,197,1190,197,0,0
0C2FSY-E ,5077,0,5077,0,0,0
0C2FXK-E ,528,290,528,290,0,0
0C2G3J-E ,239,152,239,152,0,0
0C2G4T-E ,136,130,136,130,0,0
0C2JLC-E ,503,145,503,145,0,0
0C2JMY-E ,915,216,915,216,0,0
0C2JXX-E ,294,171,294,171,0,0
0C2JYZ-E ,241,146,241,146,0,0
05TPTC-E ,,177,,177,0,0
05V6VD-E ,,617,,617,0,0
05W6CQ-E ,,0,,0,0,0
0C2K0X-E ,609,376,609,376,0,0
0C2K11-E ,1054,0,1054,0,0,0
0C2K2B-E ,184,121,184,121,0,0
0C2K4M-E ,149,114,149,114,0,0
0C2K4T-E ,258,0,258,0,0,0
0C2K48-E ,,69,,69,0,0
0C2K76-E ,846,670,846,670,0,0
0C2K7K-E ,1206,504,1206,504,0,0
0C2K7S-E ,394,209,394,209,0,0
0C2K8Z-E ,1340,398,1340,398,0,0
0C2K9D-E ,188,82,188,82,0,0
0C2KB9-E ,3555,1896,3555,1896,0,0
0C2K7D-E ,411,262,411,262,0,0
0C2MB6-E ,,2,,2,0,0
0C2N02-E ,313,166,313,166,0,0
0C2N5T-E ,151085,346,151085,346,0,0
0C2N6R-E ,594,129,594,129,0,0
0C2N99-E ,6000,20,6000,20,0,0
0C2NDF-E ,247,172,247,172,0,0
0C2NHQ-E ,554,313,554,313,0,0
0C2NJ9-E ,167,142,167,142,0,0
0C2NJJ-E ,,43,,43,0,0
0C2NLF-E ,1217,122,1217,122,0,0
0C2NPK-E ,120,107,120,107,0,0
0C2NSS-E ,577,247,577,247,0,0
0C2NT4-E ,145313,782,145313,782,0,0
0C2NW0-E ,181,140,181,140,0,0
0C2NWQ-E ,284,215,284,215,0,0
0C2NZD-E ,1877,807,1877,807,0,0
0C2P26-E ,413,224,413,224,0,0
0C2P5B-E ,,4472,,4472,0,0
0C2PFW-E ,491,377,491,377,0,0
0C2R48-E ,,0,,0,0,0
0C2S2W-E ,468,91,468,91,0,0
05WMY6-E ,3416,1474,3416,1474,0,0
0C2S4Y-E ,370,121,370,121,0,0
0C2S54-E ,318,114,318,114,0,0
0C2S7N-E ,268,151,268,151,0,0
0C2S99-E ,474,252,474,252,0,0
0C2S9D-E ,128,102,128,102,0,0
0C2SBJ-E ,646,455,646,455,0,0
0C2SCM-E ,3917,1212,3917,1212,0,0
0C2SCQ-E ,1001,122,1001,122,0,0
0C2SHP-E ,261,171,261,171,0,0
0C2SHS-E ,1374,549,1374,549,0,0
0C2SKJ-E ,846,725,846,725,0,0
0C2SKK-E ,307,159,307,159,0,0
0C2TXT-E ,,5,,5,0,0
060Y7T-E ,,34,,34,0,0
0C2VML-E ,2017,490,2017,490,0,0
0C2VRX-E ,605,0,605,0,0,0
0C2VVZ-E ,949,19,949,19,0,0
0C2VX1-E ,184,90,184,90,0,0
0621TM-E ,9092,9,9092,9,0,0
0631TZ-E ,52300,4,52300,4,0,0
0C2W1J-E ,333,106,333,106,0,0
0C2W1L-E ,147,133,147,133,0,0
0C2W36-E ,5792,3305,5792,3305,0,0
0C2W40-E ,438,221,438,221,0,0
0C2W65-E ,5257,488,5257,488,0,0
0C2W81-E ,4317,3261,4317,3261,0,0
0C2XGJ-E ,,65,,65,0,0
0C366T-E ,460,224,460,224,0,0
0C2Z0D-E ,1047,249,1047,249,0,0
0C2Z2F-E ,,676,,676,0,0
0C368V-E ,335,237,335,237,0,0
0C2Z3W-E ,287,197,287,197,0,0
065H07-E ,,1411,,1411,0,0
0C2Z4Z-E ,387,217,387,217,0,0
0C2Z85-E ,146,0,146,0,0,0
0C2Z96-E ,1659,1057,1659,1057,0,0
0C2Z99-E ,166,131,166,131,0,0
0C2ZBM-E ,1051,786,1051,786,0,0
0C2ZC6-E ,1211,175,1211,175,0,0
0C2ZCS-E ,711,377,711,377,0,0
0C2ZDB-E ,203,94,203,94,0,0
0C2ZFC-E ,132,74,132,74,0,0
0C2ZFW-E ,570,285,570,285,0,0
0C2ZH7-E ,376,154,376,154,0,0
0C2ZKK-E ,191,161,191,161,0,0
0C3105-E ,,7,,7,0,0
0C32DB-E ,2679,219,2679,219,0,0
0C32DQ-E ,237,54,237,54,0,0
0C32G2-E ,1443,810,1443,810,0,0
0C32GG-E ,931,411,931,411,0,0
0C32JL-E ,434,111,434,111,0,0
0C32L7-E ,821,304,821,304,0,0
0C32MX-E ,236,158,236,158,0,0
0C32NR-E ,393,270,393,270,0,0
0C3532-E ,7476,2098,7476,2098,0,0
0C35HS-E ,,367,,367,0,0
0660NR-E ,,1191,,1191,0,0
0C35R3-E ,862,337,862,337,0,0
0C35RB-E ,661,123,661,123,0,0
0C35RH-E ,479,180,479,180,0,0
0C35RQ-E ,1425,261,1425,261,0,0
0C364R-E ,633,13,633,13,0,0
0C365R-E ,328,97,328,97,0,0
0C3677-E ,8462,4,8462,4,0,0
0C367F-E ,150,112,150,112,0,0
0C3681-E ,408,0,408,0,0,0
0C3684-E ,414,234,414,234,0,0
068Z2X-E ,,2,,2,0,0
06FKZT-E ,1264,646,1264,646,0,0
0C36FM-E ,,34,,34,0,0
0C37Y3-E ,387,151,387,151,0,0
06KXR4-E ,,340,,340,0,0
06N03T-E ,256,307,219,307,37,0
06N0RJ-E ,16679,413,16679,413,0,0
0C38FC-E ,176,91,176,91,0,0
0C38HP-E ,226,105,226,105,0,0
0C38QN-E ,510,256,510,256,0,0
0C38SG-E ,581,74,581,74,0,0
0C38XP-E ,319,300,319,300,0,0
0C38YF-E ,,28,,28,0,0
0C38YG-E ,166,151,166,151,0,0
0C3999-E ,1551,545,1551,545,0,0
0C39C1-E ,2486,1934,2486,1934,0,0
0C39CN-E ,211,141,211,141,0,0
0C39CW-E ,652,0,652,0,0,0
0C39FZ-E ,440,89,440,89,0,0
0C39HD-E ,1811,4,1811,4,0,0
0C3984-E ,258,168,258,168,0,0
0C3D4R-E ,263,203,263,203,0,0
0C3D5D-E ,571,78,571,78,0,0
0C3D6K-E ,186,147,186,147,0,0
0C3D9M-E ,3220,2354,3220,2354,0,0
0C38YL-E ,213,188,213,188,0,0
0C3DF3-E ,4390,1034,4390,1034,0,0
0C3DPJ-E ,427,104,427,104,0,0
0C3GDS-E ,,0,,0,0,0
0C3GXP-E ,1287,527,1287,527,0,0
0C3H0S-E ,1203,543,1203,543,0,0
0C3HBP-E ,224,132,224,132,0,0
0C3HBX-E ,,198,,198,0,0
0C3HH8-E ,276,191,276,191,0,0
0C3HHB-E ,1911,0,1911,0,0,0
0C3HJT-E ,295,177,295,177,0,0
0C3HL8-E ,1017,538,1017,538,0,0
0C3HMF-E ,993,578,993,578,0,0
0C3HNG-E ,538,143,538,143,0,0
0C3HQ2-E ,686,304,686,304,0,0
0C3HRG-E ,1371,229,1371,229,0,0
0C3HRJ-E ,230,99,230,99,0,0
0C3HSH-E ,716,105,716,105,0,0
06NXZL-E ,,223,,223,0,0
06PTFZ-E ,,1827,,1827,0,0
06PZL1-E ,,89,,89,0,0
0C3P47-E ,552,278,552,278,0,0
0C3L4Q-E ,381,189,381,189,0,0
0C3RRB-E ,,116,,116,0,0
0C3L9X-E ,3148,1079,3148,1079,0,0
0C3LBZ-E ,,20,,20,0,0
0C3LJD-E ,1116,722,1116,722,0,0
0C3LJK-E ,278,130,278,130,0,0
0C3LKV-E ,415,217,415,217,0,0
0C3LM4-E ,133,31,133,31,0,0
0C3LM6-E ,458,243,458,243,0,0
0C3LMB-E ,421,116,421,116,0,0
0C3LQ3-E ,1293,325,1293,325,0,0
0C3L75-E ,639,527,639,527,0,0
0C3LSW-E ,168,143,168,143,0,0
0C3MFK-E ,,17,,17,0,0
0C3NBS-E ,105,29,105,29,0,0
0C3LHM-E ,347,54,347,54,0,0
0C3PNL-E ,108,13,109,13,-1,0
0C3P7W-E ,13377,71,13377,71,0,0
0C3P90-E ,679,294,679,294,0,0
06R4WW-E ,4758,3318,4758,3318,0,0
0C3PFX-E ,300,213,300,213,0,0
06R93C-E ,335,125,335,125,0,0
0C3PHK-E ,2527,296,2527,296,0,0
06T1VN-E ,,639,,639,0,0
0C3PM6-E ,377,110,377,110,0,0
0C3PN7-E ,881,117,881,117,0,0
0C3PPV-E ,238,219,238,219,0,0
0C3PQJ-E ,2486,1328,2486,1328,0,0
0C3PQN-E ,,47,,47,0,0
0C3PRP-E ,304,180,304,180,0,0
0C3PSQ-E ,522,403,522,403,0,0
0C3PTB-E ,213,74,213,74,0,0
0C3PY2-E ,554,262,554,262,0,0
06T1XM-E ,,2,,2,0,0
0C3T0M-E ,,583,,583,0,0
0C3VZW-E ,,15,,15,0,0
0C3WHD-E ,,0,,0,0,0
0C3WTG-E ,4028,3828,4028,3828,0,0
06TLSG-E ,,3,,3,0,0
0C3Y2D-E ,116,9,116,9,0,0
0C3YZV-E ,297,168,297,168,0,0
06V6SJ-E ,,1,,1,0,0
0C43D5-E ,,1,NO DATA,NO DATA,---,---
0C4585-E ,,66,,66,0,0
06ZXMQ-E ,,13,,13,0,0
072S5B-E ,12834,5882,16748,5882,-3914,0
0760SK-E ,,1045,,1045,0,0
076191-E ,748,556,,556,748,0
077GMC-E ,378,116,378,116,0,0
0C45FQ-E ,,33,,33,0,0
07B1RL-E ,,4175,,4175,0,0
0C4FHW-E ,444,0,444,0,0,0
0C4K8C-E ,,3,,3,0,0
0C4NWT-E ,2068,2,2068,2,0,0
0C4P77-E ,,0,,0,0,0
07GYY6-E ,,307,,307,0,0
0C4YBD-E ,,3,,3,0,0
0C4YCQ-E ,523,218,523,218,0,0
0C4YLC-E ,,9,,9,0,0
0C4L35-E ,141,100,141,100,0,0
0C50F6-E ,135,161,135,161,0,0
07JLZB-E ,,113,,113,0,0
0C6428-E ,215,148,215,148,0,0
0C5CZX-E ,5561,262,5561,262,0,0
0C5FP5-E ,,152,,152,0,0
0C5X3J-E ,1397,1375,1397,1375,0,0
0C5GP3-E ,,491,,491,0,0
0C5GY7-E ,,110,,110,0,0
0C5NLS-E ,,61,,61,0,0
0C5Q02-E ,,0,,0,0,0
0C5QV4-E ,5564,219,5564,219,0,0
0C5T5P-E ,268,118,268,118,0,0
0C5TDL-E ,2560,108,2560,108,0,0
0C5TK4-E ,6800,697,6800,697,0,0
0C5TQ7-E ,1511,403,1511,403,0,0
0C5WHL-E ,,14,,14,0,0
0C5X4K-E ,273,260,273,260,0,0
0C5X4Z-E ,988,710,988,710,0,0
0C5ZHW-E ,623,539,623,539,0,0
0C6197-E ,184,33,184,33,0,0
0C62H5-E ,,3,,3,0,0
0C632F-E ,,98,,98,0,0
07KRZF-E ,,3154,,3154,0,0
07QRSW-E ,,1221,,1221,0,0
0C650H-E ,,12,,12,0,0
083P6C-E ,,1136,,1136,0,0
0C66L8-E ,,108,,108,0,0
0C67VP-E ,,13,,13,0,0
0C69FG-E ,787,134,787,134,0,0
0C69LM-E ,,41,,41,0,0
089V3Q-E ,,66,,66,0,0
0C6CBB-E ,,51,,51,0,0
0C6CCH-E ,,8,,8,0,0
0C6CD8-E ,,3,,3,0,0
0C6CG5-E ,13307,3050,13307,3050,0,0
0C6DFH-E ,1165,32,1165,32,0,0
08DP6N-E ,,55,,55,0,0
0C6FLL-E ,553,56,553,56,0,0
0C6J0K-E ,90,8,90,8,0,0
09HRYC-E ,3424,463,3424,463,0,0
0C6KP1-E ,10104,564,10104,564,0,0
0C6LGH-E ,,1,,1,0,0
0B6Z6F-E ,3750,814,3750,814,0,0
0B7ZQ2-E ,,23,,23,0,0
0B9KZ9-E ,326,315,326,315,0,0
0C6M6N-E ,,1,,1,0,0
0C6MHM-E ,,62,,62,0,0
0C6MQ4-E ,,5,,5,0,0
0C6N7B-E ,,11,,11,0,0
0BJ0FZ-E ,,4671,,4671,0,0
0C6QNL-E ,,308,,308,0,0
0C6SC5-E ,,10,,10,0,0
0BN1FQ-E ,883,85,883,85,0,0
0C6SVF-E ,4170,3640,4170,3640,0,0
0C6T7M-E ,7516,0,7516,0,0,0
0C6W04-E ,3000,79,3000,79,0,0
0C6WHQ-E ,,86,,86,0,0
0C6WZ3-E ,,136,,136,0,0
0BN47F-E ,3409,587,3409,587,0,0
0C71LH-E ,4491,2829,4491,2829,0,0
0C7245-E ,30100,81,30100,81,0,0
0C72W3-E ,,154,,154,0,0
0C73CD-E ,1550,594,1550,594,0,0
0C78VP-E ,581,87,581,87,0,0
0C78YK-E ,358,119,358,119,0,0
0C7BVB-E ,2595,804,2595,804,0,0
0C791M-E ,,232,,232,0,0
0C792C-E ,,124,,124,0,0
0C7967-E ,,713,,713,0,0
0C7CHJ-E ,2477,981,2477,981,0,0
0C799H-E ,279,116,279,116,0,0
0C79B0-E ,713,508,713,508,0,0
0C79BZ-E ,418,257,467,257,-49,0
0C79D0-E ,11365,89,11365,89,0,0
0C79DM-E ,199,116,199,116,0,0
0C79FC-E ,518,220,518,220,0,0
0C79JH-E ,261,149,261,149,0,0
0C7C5H-E ,4089,128,4089,128,0,0
0C7C67-E ,,28,,28,0,0
0C778P-E ,,579,,579,0,0
0C7CG6-E ,176,94,176,94,0,0
0C7CGL-E ,36452,27191,36529,27191,-77,0
0C7CJ6-E ,361,135,361,135,0,0
0C7CJH-E ,2489,197,2489,197,0,0
0C7CKD-E ,1972,631,1972,631,0,0
0C7CLC-E ,191,101,191,101,0,0
0C7CMN-E ,185,150,185,150,0,0
0C7CNL-E ,211,119,211,119,0,0
0C7CZP-E ,203,90,203,90,0,0
0C7D1P-E ,290,152,290,152,0,0
0C7D32-E ,,193,,193,0,0
0BRPW9-E ,3200,458,3200,458,0,0
0BSL4K-E ,24,24,24,24,0,0
0BW0ST-E ,,81,,81,0,0
0C7FN3-E ,,473,NO DATA,NO DATA,---,---
0C7L0V-E ,156,77,156,77,0,0
0C7FVB-E ,370,232,370,232,0,0
0C7FWP-E ,,2,,2,0,0
0C7FYP-E ,1112,116,1112,116,0,0
0C7G04-E ,281,138,281,138,0,0
0C7G1Q-E ,,956,,956,0,0
0C7G75-E ,788,335,788,335,0,0
0C7G80-E ,,0,,0,0,0
0C7G9N-E ,164,88,164,88,0,0
0C7GFP-E ,7397,1633,7397,1633,0,0
0C7GFW-E ,302,117,302,117,0,0
0C7GG6-E ,5849,2069,5849,2069,0,0
0C7GH2-E ,502,194,502,194,0,0
0C7GJW-E ,446,253,446,253,0,0
0C7HGN-E ,1644,307,1644,307,0,0
0C7HYW-E ,,140,,140,0,0
0C7J6D-E ,2141,85,2141,85,0,0
0C7G0K-E ,749,314,749,314,0,0
0C7JC3-E ,,0,,0,0,0
0C7JDM-E ,2135,1074,2135,1074,0,0
0C7KQQ-E ,327,171,327,171,0,0
0C7KZ9-E ,103,83,103,83,0,0
0C7L02-E ,842,179,842,179,0,0
0C7L0F-E ,625,414,625,414,0,0
0C7NK7-E ,173,186,,186,173,0
0C7L47-E ,660,629,660,629,0,0
0C7L4R-E ,153,132,153,132,0,0
0C7L4Y-E ,320,262,320,262,0,0
0C7L96-E ,3429,624,3429,624,0,0
0C7L9S-E ,605,502,605,502,0,0
0C7N5M-E ,200,94,200,94,0,0
0C7N8J-E ,504,161,504,161,0,0
0C7N8N-E ,154,143,154,143,0,0
0C7N9L-E ,148,98,148,98,0,0
0C7N9M-E ,,162,,162,0,0
0C7NF6-E ,917,309,917,309,0,0
0C7NFG-E ,996,153,996,153,0,0
0C7NJ8-E ,1809,606,1809,606,0,0
0C7NJC-E ,342,167,342,167,0,0
0C7NM9-E ,356,54,356,54,0,0
0C7NN6-E ,4018,1015,4018,1015,0,0
0C7NNF-E ,319,74,319,74,0,0
0C7NNJ-E ,1373,413,1373,413,0,0
0C7NNV-E ,159,114,159,114,0,0
0C7NPY-E ,1751,353,1751,353,0,0
0C7NWQ-E ,478,189,478,189,0,0
0C0TRJ-E ,2380,653,2380,653,0,0
0C2FTS-E ,715,146,715,146,0,0
0C32DL-E ,525,262,525,262,0,0
0C7NZ1-E ,224,127,224,127,0,0
0C7S23-E ,218,181,218,181,0,0
0C7RM3-E ,,1669,,1669,0,0
0C7RQM-E ,528,125,528,125,0,0
0C7RT2-E ,360,99,360,99,0,0
0C7RVZ-E ,2071,306,2071,306,0,0
0C7S0W-E ,209,74,209,74,0,0
0C7S1N-E ,114,61,114,61,0,0
0C7S1X-E ,366,242,366,242,0,0
0C7S34-E ,281,130,281,130,0,0
0C7S48-E ,351,81,351,81,0,0
0C7S5N-E ,368,134,368,134,0,0
0C7S5S-E ,1187,357,1187,357,0,0
0C7SB2-E ,797,530,797,530,0,0
0C7SBR-E ,3336,477,3336,477,0,0
0C7SC1-E ,544,159,544,159,0,0
0C7SF1-E ,215,158,215,158,0,0
0C7SF4-E ,549,331,549,331,0,0
0C7SJL-E ,302,112,302,112,0,0
0C7SLZ-E ,3493,94,3493,94,0,0
0C7SPR-E ,574,196,574,196,0,0
0C7WDC-E ,337,321,337,321,0,0
0C7WFM-E ,,33,,33,0,0
0C82F4-E ,127,100,127,100,0,0
0C7WFY-E ,643,407,643,407,0,0
0C7WG0-E ,200798,144,200798,144,0,0
0C7WHH-E ,202,92,202,92,0,0
0C7WLJ-E ,1004,448,1004,448,0,0
0C7WN9-E ,454,111,454,111,0,0
0C3NSG-E ,,43,,43,0,0
0C7WSB-E ,450,238,450,238,0,0
0C7WSQ-E ,,227,,227,0,0
0C7WV0-E ,2194,370,2194,370,0,0
0C7Z5F-E ,510,273,510,273,0,0
0C7Z8H-E ,242,126,242,126,0,0
0C46FJ-E ,7515,962,7515,962,0,0
0C82H1-E ,207,82,207,82,0,0
0C7ZX7-E ,390,215,390,215,0,0
0C7ZXZ-E ,400,190,400,190,0,0
0C7ZYR-E ,459,392,459,392,0,0
0C7ZZL-E ,196,93,196,93,0,0
0C81DF-E ,2000,1045,2000,1045,0,0
0C99K7-E ,300,269,300,269,0,0
0C82CQ-E ,1120,426,1120,426,0,0
0C82GT-E ,439,0,439,0,0,0
0C82P7-E ,243,104,243,104,0,0
0C82SM-E ,247,91,247,91,0,0
0C82ST-E ,174,156,174,156,0,0
0CC7M7-E ,,0,,0,0,0
0D6MWP-E ,,19,,19,0,0
0C83PZ-E ,732,126,732,126,0,0
0C83RC-E ,164,125,164,125,0,0
0C849R-E ,2250,400,2250,400,0,0
0C84CF-E ,2759,2198,2759,2198,0,0
0C850W-E ,,5,,5,0,0
0C82VJ-E ,124,108,124,108,0,0
0C856D-E ,442,163,442,163,0,0
0C87J0-E ,,359,,359,0,0
0C86D7-E ,471,435,471,435,0,0
0C86F2-E ,2276,256,2276,256,0,0
0C86GB-E ,351,262,351,262,0,0
0C86JQ-E ,619,165,619,165,0,0
0C86KD-E ,93,0,93,0,0,0
0C86M6-E ,295,140,295,140,0,0
0C8C05-E ,695,110,695,110,0,0
0C86MY-E ,298,198,298,198,0,0
0C86MZ-E ,269,154,269,154,0,0
0C82V8-E ,575,483,575,483,0,0
0C87LQ-E ,455,312,455,312,0,0
0C87M4-E ,157,127,157,127,0,0
0C87PW-E ,,53,,53,0,0
0C87X5-E ,540,405,540,405,0,0
0C87XZ-E ,199,184,199,184,0,0
0C87ZV-E ,42,0,42,0,0,0
0C883F-E ,190,121,190,121,0,0
0C884R-E ,1303,230,1303,230,0,0
0C8883-E ,2510,2,2510,2,0,0
0C88HW-E ,,22,,22,0,0
0C88LK-E ,,3679,,3679,0,0
0C88Z6-E ,3583,3017,3583,3017,0,0
0C89QM-E ,696,555,696,555,0,0
0C89QW-E ,404,367,404,367,0,0
0C89RH-E ,621,217,621,217,0,0
0C89RZ-E ,248,51,248,51,0,0
0C89XM-E ,195,114,195,114,0,0
0C89XR-E ,704,325,704,325,0,0
0C89Y2-E ,825,306,825,306,0,0
0C84G2-E ,,41,,41,0,0
0C8B7W-E ,940,149,940,149,0,0
0C8BJK-E ,1078,60,1078,60,0,0
0C8BZL-E ,166,81,166,81,0,0
0C8C1L-E ,279,189,279,189,0,0
0C8C2L-E ,2007,57,2007,57,0,0
0C8C2Y-E ,352,181,352,181,0,0
0C8C3Z-E ,535,314,535,314,0,0
0C8C5C-E ,,252,,252,0,0
0C8C8F-E ,,0,,0,0,0
0C858X-E ,173,133,173,133,0,0
0C8B6F-E ,220,211,,211,220,0
0D6X9H-E ,,49,,49,0,0
0DMXSF-E ,,17,,17,0,0
0C8K3V-E ,,1,,1,0,0
0C8D50-E ,242,127,242,127,0,0
0C8D96-E ,584,249,584,249,0,0
0C8DSK-E ,240,186,240,186,0,0
0C8FDL-E ,351,142,351,142,0,0
0C8FPN-E ,246,123,246,123,0,0
0C8FVX-E ,,133,,133,0,0
0C8FXR-E ,309,107,309,107,0,0
0C8FZW-E ,,546,,546,0,0
0C8G08-E ,377,116,377,116,0,0
0C8G2G-E ,354,294,354,294,0,0
0C8G4P-E ,246,134,246,134,0,0
0C8G50-E ,634,221,634,221,0,0
0C8G61-E ,897,239,897,239,0,0
0C8G32-E ,400,106,400,106,0,0
0C8GLZ-E ,231,115,231,115,0,0
0C8GMB-E ,229,133,229,133,0,0
0C8GMR-E ,789,389,789,389,0,0
0C8GTX-E ,437,229,437,229,0,0
0C8H0P-E ,1609,584,1609,584,0,0
0C8H0V-E ,,159,,159,0,0
0C8H1S-E ,376,292,376,292,0,0
0C8HM6-E ,4086,1073,4086,1073,0,0
0C8HTL-E ,32,25,32,25,0,0
0C8HZD-E ,,183,,183,0,0
0C8J4V-E ,856,484,856,484,0,0
0C8JY5-E ,525,215,525,215,0,0
0C8JZQ-E ,161,126,161,126,0,0
0C8KPN-E ,483,156,483,156,0,0
0C8KY7-E ,139,96,139,96,0,0
0C8L1F-E ,7433,1470,7433,1470,0,0
0C8L29-E ,374,158,374,158,0,0
0C8L2V-E ,,872,,872,0,0
0C8LNG-E ,1772,248,1772,248,0,0
0C8LP8-E ,277,149,277,149,0,0
0C8LQC-E ,330,71,330,71,0,0
0C8LR6-E ,361,262,361,262,0,0
0C8LR9-E ,2254,846,2254,846,0,0
0C8M6G-E ,395,309,395,309,0,0
0C8M78-E ,285,196,285,196,0,0
0C8M7T-E ,848,0,848,0,0,0
0C8M7Z-E ,2214,1254,2214,1254,0,0
0C8M84-E ,873,241,873,241,0,0
0C8M93-E ,455,275,455,275,0,0
0C8M9M-E ,211,114,211,114,0,0
0C8M9P-E ,295,152,295,152,0,0
0C8MBZ-E ,1072,859,1072,859,0,0
0C8MCB-E ,2604,222,2604,222,0,0
0C8MD6-E ,335,303,335,303,0,0
0GK51F-E ,,4,,4,0,0
0GN679-E ,367,190,367,190,0,0
0GZ3FD-E ,,80,,80,0,0
0H4Q6P-E ,,34,,34,0,0
0C8MKD-E ,325,145,325,145,0,0
0C8ML6-E ,317,35,317,35,0,0
0C8VTW-E ,545,439,545,439,0,0
0C8MLZ-E ,312,247,312,247,0,0
0C8NK9-E ,937,443,937,443,0,0
0C8NMQ-E ,677,185,677,185,0,0
0C8VZ4-E ,312,290,312,290,0,0
0C8NQH-E ,168,127,168,127,0,0
0C8NSB-E ,50,51,50,51,0,0
0C8PZN-E ,846,480,846,480,0,0
0C8P9T-E ,231,145,231,145,0,0
0C8PBM-E ,983,247,983,247,0,0
0C8Q0C-E ,126,68,126,68,0,0
0C8Q0Y-E ,222,202,222,202,0,0
0C8Q2P-E ,1913,475,1913,475,0,0
0C8Q5J-E ,349,111,349,111,0,0
0C8QHS-E ,1965,302,1965,302,0,0
0C8QJC-E ,2662,991,2662,991,0,0
0C8QKB-E ,248,219,248,219,0,0
0C8QLC-E ,540,321,540,321,0,0
0C8QWB-E ,2375,199,2375,199,0,0
0C8S5J-E ,2053,538,2053,538,0,0
0C8SGX-E ,131,117,131,117,0,0
0C8SH5-E ,404,376,404,376,0,0
0C8SLC-E ,1058,181,1058,181,0,0
0C8TBJ-E ,544,183,544,183,0,0
0C8TC1-E ,471,145,471,145,0,0
0C8TCX-E ,1767,115,1767,115,0,0
0C8THQ-E ,354,131,354,131,0,0
0C8TW0-E ,519,370,519,370,0,0
0C8V4Y-E ,163,124,163,124,0,0
0C8VD1-E ,131,104,131,104,0,0
0C8VVT-E ,1088,178,1088,178,0,0
0C8VY2-E ,230,106,230,106,0,0
0C8VZ2-E ,999,316,999,316,0,0
