factset_entity_id,total_aum,equity_aum,Desktop Institution AUM,Desktop Institution Equity AUM
0GBCLJ-E ,,26,N/A,N/A
081Q55-E ,93.0,15,N/A,N/A
081V3G-E ,2039.0,211,N/A,N/A
081VZJ-E ,,2192,N/A,N/A
0GBRPN-E ,,21,N/A,N/A
081W53-E ,397.0,1,N/A,N/A
081WDJ-E ,4893.0,357,N/A,N/A
081WGM-E ,,4093,N/A,N/A
0GBVFX-E ,,3,N/A,N/A
081YD8-E ,,2,N/A,N/A
081ZCY-E ,,83,N/A,N/A
0GDF8Z-E ,,39,N/A,N/A
0822SG-E ,,96,N/A,N/A
0GDPT4-E ,,23,N/A,N/A
0823H4-E ,372.0,214,N/A,N/A
0GDPVR-E ,,70,N/A,N/A
0824XT-E ,,148,N/A,N/A
0828DW-E ,,1,N/A,N/A
0828GY-E ,,5,N/A,N/A
0828M7-E ,1683.0,743,N/A,N/A
0828MP-E ,1722.0,4,N/A,N/A
0828T6-E ,27144.0,9,N/A,N/A
08295B-E ,406.0,107,N/A,N/A
082CT2-E ,,0,N/A,N/A
082D93-E ,164.0,49,N/A,N/A
082DP1-E ,,2,N/A,N/A
0GF3H1-E ,,1,N/A,N/A
082KCY-E ,494.0,404,N/A,N/A
0GF6R4-E ,10882.0,135,N/A,N/A
082L2Z-E ,1027.0,46,N/A,N/A
0GFNMS-E ,1600.0,15,N/A,N/A
0GG4Q8-E ,,14,N/A,N/A
082VHJ-E ,,131,N/A,N/A
082X3T-E ,,34,N/A,N/A
0832RZ-E ,94.0,0,N/A,N/A
08331P-E ,3843.0,325,N/A,N/A
08333P-E ,,0,N/A,N/A
0833P9-E ,3995.0,1341,N/A,N/A
0836SQ-E ,1325.0,307,N/A,N/A
0GGMF1-E ,,17,N/A,N/A
083P7K-E ,,17,N/A,N/A
083PBJ-E ,1907.0,1451,N/A,N/A
0GH4JF-E ,,73,N/A,N/A
0GHCY9-E ,18377.0,134,N/A,N/A
08409V-E ,4513.0,24,N/A,N/A
0840YZ-E ,,23,N/A,N/A
08410J-E ,266.0,0,N/A,N/A
0GHFRF-E ,,209,N/A,N/A
0845DK-E ,,9,N/A,N/A
0GHK9Q-E ,39405.0,676,N/A,N/A
084D1Z-E ,,0,N/A,N/A
0GJ0MH-E ,111904.0,10,N/A,N/A
0GJ760-E ,153.0,50,N/A,N/A
084PMC-E ,84888.0,4998,N/A,N/A
084SSJ-E ,,5,N/A,N/A
0GJ7JY-E ,330.0,2,N/A,N/A
084T25-E ,2579.0,105,N/A,N/A
0GJZ4V-E ,,33,N/A,N/A
0855GG-E ,546.0,185,N/A,N/A
0GJZ5G-E ,,112,N/A,N/A
0GK4C7-E ,,9,N/A,N/A
085CNB-E ,,1018,N/A,N/A
085HDR-E ,,5690,N/A,N/A
085J7L-E ,,1582,N/A,N/A
085T7L-E ,,0,N/A,N/A
085TCH-E ,19495.0,10732,N/A,N/A
085TFY-E ,,1028,N/A,N/A
085YB9-E ,3161.0,1433,N/A,N/A
0862L8-E ,7636.0,23,N/A,N/A
0GKBT1-E ,,2,N/A,N/A
0862V4-E ,,1946,N/A,N/A
0869KL-E ,,0,N/A,N/A
086C0R-E ,530.0,285,N/A,N/A
086DMQ-E ,,0,N/A,N/A
086NMN-E ,401.0,8,N/A,N/A
086R7B-E ,32000.0,88,N/A,N/A
086SJH-E ,,0,N/A,N/A
086SX0-E ,12993.0,3,N/A,N/A
086T25-E ,3386.0,222,N/A,N/A
0GKNQJ-E ,,320,N/A,N/A
086TRK-E ,53549.0,11279,N/A,N/A
086TZ4-E ,,87,N/A,N/A
086X3C-E ,,5,N/A,N/A
0GKVFR-E ,,98,N/A,N/A
0GLWNY-E ,,15,N/A,N/A
08711R-E ,,2,N/A,N/A
0GLX8C-E ,,15,N/A,N/A
0874V2-E ,484.0,116,N/A,N/A
08752N-E ,,20,N/A,N/A
08755Y-E ,,223,N/A,N/A
08756C-E ,,36382,N/A,N/A
0878PH-E ,,56,N/A,N/A
0879N7-E ,,180,N/A,N/A
087D0P-E ,39200.0,11,N/A,N/A
087D3H-E ,805.0,0,N/A,N/A
0GMHHK-E ,,15,N/A,N/A
087FYW-E ,,4,N/A,N/A
0GMKTH-E ,,12,N/A,N/A
087K0P-E ,,51,N/A,N/A
087KTZ-E ,10106.0,317,N/A,N/A
087KYM-E ,,9,N/A,N/A
0GMT2J-E ,768.0,545,N/A,N/A
087Q2Y-E ,,0,N/A,N/A
087VJX-E ,,103,N/A,N/A
087WBR-E ,,215,N/A,N/A
087ZMS-E ,,2,N/A,N/A
08805B-E ,,0,N/A,N/A
0GNFHL-E ,36191.0,41,N/A,N/A
08811F-E ,400.0,14,N/A,N/A
0883ZW-E ,,8,N/A,N/A
08841D-E ,,5,N/A,N/A
088444-E ,,11,N/A,N/A
08845M-E ,,7,N/A,N/A
0884V8-E ,,159,N/A,N/A
08851B-E ,6000.0,0,N/A,N/A
08878N-E ,8989.0,278,N/A,N/A
08891V-E ,,60,N/A,N/A
088987-E ,368.0,51,N/A,N/A
088FKL-E ,,49,N/A,N/A
0GP1TP-E ,20814.0,44,N/A,N/A
088GN2-E ,7330.0,3106,N/A,N/A
088JW4-E ,,3,N/A,N/A
088K64-E ,,19,N/A,N/A
0GP8DW-E ,,53,N/A,N/A
0GPR51-E ,,75,N/A,N/A
088YTW-E ,1554.0,965,N/A,N/A
088Z1K-E ,,59,N/A,N/A
0GQ89N-E ,,1,N/A,N/A
088Z92-E ,,12,N/A,N/A
0891TX-E ,,13,N/A,N/A
0893B8-E ,302.0,194,N/A,N/A
0895SS-E ,,99,N/A,N/A
0897WP-E ,683.0,667,N/A,N/A
089DR2-E ,651.0,0,N/A,N/A
089DR7-E ,,94567,N/A,N/A
0GQ93G-E ,728.0,4,N/A,N/A
089K38-E ,,165,N/A,N/A
0GQ97R-E ,440.0,36,N/A,N/A
0GQHDF-E ,,2,N/A,N/A
089MZY-E ,,239,N/A,N/A
0GQP0G-E ,11574.0,408,N/A,N/A
089TX3-E ,,137,N/A,N/A
089VYS-E ,,155,N/A,N/A
089XVT-E ,,138,N/A,N/A
089YW0-E ,,10,N/A,N/A
08B1J5-E ,,488,N/A,N/A
08B245-E ,503.0,63,N/A,N/A
08B3V0-E ,,44,N/A,N/A
08B3VY-E ,,916,N/A,N/A
08B3YW-E ,,1753,N/A,N/A
08B4GV-E ,,46,N/A,N/A
08B4QT-E ,506.0,324,N/A,N/A
0GQPT2-E ,750.0,397,N/A,N/A
0GQZJZ-E ,35638.0,16,N/A,N/A
08B6V1-E ,3353.0,823,N/A,N/A
08B6Y9-E ,,1,N/A,N/A
08B6YT-E ,,58,N/A,N/A
0GR1FH-E ,6844.0,123,N/A,N/A
08B78H-E ,,2,N/A,N/A
08B7B1-E ,2652.0,18,N/A,N/A
0GRFYT-E ,,7,N/A,N/A
08B95B-E ,,7,N/A,N/A
08BBCL-E ,3099.0,213,N/A,N/A
08BDQC-E ,868.0,29,N/A,N/A
08BDR7-E ,,227,N/A,N/A
08BDYH-E ,,0,N/A,N/A
08BH0R-E ,,11,N/A,N/A
08BH5L-E ,1209.0,47,N/A,N/A
08BPPJ-E ,,867,N/A,N/A
08BJD8-E ,,6,N/A,N/A
0GRG9W-E ,2185.0,98,N/A,N/A
0GS2YL-E ,,87,N/A,N/A
08BL73-E ,,4782,N/A,N/A
08BLMM-E ,,6,N/A,N/A
08BLRG-E ,,132,N/A,N/A
08BP8M-E ,,195,N/A,N/A
0GST0N-E ,,0,N/A,N/A
0GSTZF-E ,,113,N/A,N/A
0GT3KD-E ,,0,N/A,N/A
08BS69-E ,191.0,153,N/A,N/A
08BV88-E ,3000.0,1208,N/A,N/A
08BVVK-E ,,32,N/A,N/A
08BVYN-E ,,98,N/A,N/A
08BVZ8-E ,2928.0,2,N/A,N/A
08BW9N-E ,1500.0,8,N/A,N/A
08BZBV-E ,,89436,N/A,N/A
08BZMP-E ,98.0,15,N/A,N/A
08C047-E ,527.0,4,N/A,N/A
0GTZ3Y-E ,,97,N/A,N/A
08C0WM-E ,,6,N/A,N/A
08C24P-E ,,16,N/A,N/A
08C2RZ-E ,374.0,280,N/A,N/A
08C2TJ-E ,107.0,91,N/A,N/A
08C7F1-E ,61.0,7,N/A,N/A
08C7Y2-E ,,199,N/A,N/A
08C7YJ-E ,,40223,N/A,N/A
08C8CS-E ,480.0,2,N/A,N/A
0GTRPH-E ,147.0,7,N/A,N/A
08CGFN-E ,420.0,7,N/A,N/A
08CJHD-E ,,22701,N/A,N/A
08CKGW-E ,8332.0,1,N/A,N/A
08CKLS-E ,326.0,283,N/A,N/A
08CPYL-E ,630.0,0,N/A,N/A
08CQS9-E ,,0,N/A,N/A
08CXNG-E ,,61,N/A,N/A
08D0QN-E ,632.0,2,N/A,N/A
08D0YG-E ,893.0,6,N/A,N/A
08D1H6-E ,381.0,197,N/A,N/A
08D2N8-E ,,0,N/A,N/A
08D3XB-E ,,1971708,N/A,N/A
08D6JD-E ,,2908,N/A,N/A
08D8PR-E ,,1204,N/A,N/A
0GVHT8-E ,,19,N/A,N/A
0GVY0G-E ,11822.0,2,N/A,N/A
08DHJX-E ,833.0,14,N/A,N/A
0GW07Z-E ,,13,N/A,N/A
08DL5N-E ,,4,N/A,N/A
08DLP8-E ,,38762,N/A,N/A
08DQ8J-E ,,37,N/A,N/A
0GX6W6-E ,3979.0,1646,N/A,N/A
08DRTV-E ,686.0,4,N/A,N/A
0GXG8P-E ,,331,N/A,N/A
08DVJN-E ,,102,N/A,N/A
08F710-E ,,757,N/A,N/A
08F989-E ,,0,N/A,N/A
08F9GB-E ,,19,N/A,N/A
08FD53-E ,,2024,N/A,N/A
08FGN8-E ,,6,N/A,N/A
08FL1V-E ,,1034,N/A,N/A
08FQS1-E ,,0,N/A,N/A
08FTW7-E ,9500.0,17,N/A,N/A
08FX8L-E ,,0,N/A,N/A
08FXL1-E ,8597.0,104,N/A,N/A
08FYHF-E ,,52,N/A,N/A
08HFKP-E ,,59,N/A,N/A
0GXRDP-E ,1456.0,21,N/A,N/A
08GC9V-E ,,0,N/A,N/A
08GD59-E ,,18563,N/A,N/A
08GP1D-E ,,247193,N/A,N/A
08GP7K-E ,,509,N/A,N/A
08GQ19-E ,8353.0,1,N/A,N/A
08GVYS-E ,540.0,319,N/A,N/A
08H1C1-E ,,59,N/A,N/A
08H4JK-E ,2018.0,1812,N/A,N/A
08H6PC-E ,3669.0,139,N/A,N/A
0GY0DP-E ,,11,N/A,N/A
08H8CD-E ,142.0,32,N/A,N/A
08H8W8-E ,,30,N/A,N/A
0GYPYQ-E ,497.0,27,N/A,N/A
0H04BV-E ,,0,N/A,N/A
08HB7G-E ,,9,N/A,N/A
08HH49-E ,,936,N/A,N/A
0H0HTX-E ,,3629,N/A,N/A
08HJ8K-E ,1025.0,29,N/A,N/A
08HJMT-E ,,125,N/A,N/A
08HVXK-E ,572.0,253,N/A,N/A
08HWNQ-E ,,20,N/A,N/A
08HWWT-E ,,16,N/A,N/A
08HX57-E ,,7,N/A,N/A
08J51C-E ,,0,N/A,N/A
08P4QF-E ,,58,N/A,N/A
08H2D7-E ,1690.0,1240,N/A,N/A
08QBX8-E ,,0,N/A,N/A
08R302-E ,,53,N/A,N/A
08T16N-E ,,1,N/A,N/A
08T2GZ-E ,,3,N/A,N/A
08T2MZ-E ,,93,N/A,N/A
08TQC3-E ,,2,N/A,N/A
08V207-E ,,7,N/A,N/A
08XLV7-E ,,260,N/A,N/A
0H1XDV-E ,2442.0,0,N/A,N/A
08XTK7-E ,41.0,306,N/A,N/A
0H29MZ-E ,72643.0,120,N/A,N/A
090PPP-E ,13605.0,143,N/A,N/A
091PPP-E ,,74,N/A,N/A
093PTY-E ,,53,N/A,N/A
093VSM-E ,,25,N/A,N/A
0942F5-E ,,43,N/A,N/A
094MG7-E ,,88431,N/A,N/A
094MHH-E ,59440.0,12486,N/A,N/A
0H3Z8C-E ,42170.0,2543,N/A,N/A
094PPF-E ,,401,N/A,N/A
0H2G3L-E ,,14,N/A,N/A
094RRG-E ,,53,N/A,N/A
094S4B-E ,,692,N/A,N/A
094VV1-E ,,29957,N/A,N/A
096R2H-E ,,487,N/A,N/A
0H43T8-E ,49854.0,134,N/A,N/A
094YJK-E ,,95,N/A,N/A
0950RD-E ,,129,N/A,N/A
0950ZW-E ,,1085,N/A,N/A
09513K-E ,,173,N/A,N/A
09516Z-E ,1787.0,115,N/A,N/A
09519P-E ,,181,N/A,N/A
09519R-E ,644.0,489,N/A,N/A
0954SR-E ,,10,N/A,N/A
0955MK-E ,,0,N/A,N/A
0H5LNB-E ,,15,N/A,N/A
095BC9-E ,,323,N/A,N/A
095H6F-E ,,29,N/A,N/A
096Z1D-E ,,6,N/A,N/A
097PRS-E ,,98,N/A,N/A
095T8V-E ,,164,N/A,N/A
097XW3-E ,,165,N/A,N/A
0H6MTG-E ,,173,N/A,N/A
0H89SW-E ,,0,N/A,N/A
098KGH-E ,,34,N/A,N/A
098TCF-E ,,157,N/A,N/A
0999BB-E ,5524.0,30,N/A,N/A
099NQD-E ,,2941,N/A,N/A
0H9T6N-E ,,12,N/A,N/A
0H9ZZF-E ,,3,N/A,N/A
09B1NM-E ,,70,N/A,N/A
09BJ1F-E ,4573.0,187,N/A,N/A
0HCLWL-E ,,326,N/A,N/A
09CG0R-E ,,6965,N/A,N/A
09CW9R-E ,,8,N/A,N/A
09D2BK-E ,,6,N/A,N/A
09DCHV-E ,,88,N/A,N/A
09DCPX-E ,,1,N/A,N/A
09DW8G-E ,,301,N/A,N/A
09DXV0-E ,,54,N/A,N/A
09G4ML-E ,,1624,N/A,N/A
09GHQR-E ,30547.0,11401,N/A,N/A
09GLB9-E ,,8,N/A,N/A
09GV52-E ,,0,N/A,N/A
09GVB2-E ,404.0,1,N/A,N/A
0HDSJ3-E ,7558.0,780,N/A,N/A
09H1C5-E ,143.0,15,N/A,N/A
09H1C9-E ,,9,N/A,N/A
09H1HT-E ,711.0,291,N/A,N/A
0HDZMP-E ,,614,N/A,N/A
09H463-E ,,420,N/A,N/A
09H475-E ,,20,N/A,N/A
09H48H-E ,,22,N/A,N/A
09H4BW-E ,,6,N/A,N/A
0HFGRQ-E ,,25,N/A,N/A
09H9GZ-E ,,4,N/A,N/A
0HH2B5-E ,19.0,8,N/A,N/A
09H9K8-E ,3236.0,245,N/A,N/A
0HHG23-E ,,2,N/A,N/A
09H9L5-E ,,59,N/A,N/A
09H9M4-E ,,246,N/A,N/A
09HB0V-E ,,443,N/A,N/A
09HBDC-E ,,166,N/A,N/A
0HJ5LF-E ,,122,N/A,N/A
0HJ84B-E ,,7,N/A,N/A
09HG4V-E ,,2,N/A,N/A
09HG95-E ,,51,N/A,N/A
09HJYL-E ,,1387,N/A,N/A
09HP2Z-E ,797.0,27,N/A,N/A
09HP79-E ,,8,N/A,N/A
09HPBN-E ,4023.0,976,N/A,N/A
09HSP9-E ,,38,N/A,N/A
09HSR9-E ,,9,N/A,N/A
09HVH5-E ,6.0,0,N/A,N/A
09HW1Z-E ,2834.0,202,N/A,N/A
09HWRT-E ,,480,N/A,N/A
09HWSP-E ,420.0,395,N/A,N/A
0HJB0R-E ,753.0,2,N/A,N/A
0HNYY8-E ,,16,N/A,N/A
09HZNW-E ,,12,N/A,N/A
09J026-E ,,24,N/A,N/A
09J0N7-E ,,31,N/A,N/A
09J2VD-E ,,35,N/A,N/A
09HNVM-E ,10000.0,5893,N/A,N/A
09JFGK-E ,,11,N/A,N/A
09J99S-E ,,70,N/A,N/A
09JB70-E ,,70,N/A,N/A
09JG5H-E ,1100.0,501,N/A,N/A
09JGY7-E ,,15,N/A,N/A
09JHVC-E ,,621,N/A,N/A
09JJV2-E ,8275.0,2,N/A,N/A
09JL11-E ,,2,N/A,N/A
0HT2TW-E ,276.0,0,N/A,N/A
09JPDP-E ,,16,N/A,N/A
09JSFR-E ,,63,N/A,N/A
0HTQPY-E ,,235,N/A,N/A
09JWSH-E ,,76,N/A,N/A
0HVB34-E ,,1044,N/A,N/A
09JZ39-E ,,314,N/A,N/A
09JZMH-E ,,0,N/A,N/A
09K1XF-E ,,14,N/A,N/A
09K27T-E ,42008.0,5364,N/A,N/A
0HVXBJ-E ,,90,N/A,N/A
09K84L-E ,,117,N/A,N/A
09K85K-E ,,0,N/A,N/A
09K89K-E ,,11,N/A,N/A
09K8DP-E ,232.0,203,N/A,N/A
09KFF9-E ,,118,N/A,N/A
09JWHQ-E ,2391.0,405,N/A,N/A
09KH7Z-E ,,6680,N/A,N/A
09KJKY-E ,,4,N/A,N/A
09KLGN-E ,,12,N/A,N/A
09KLWX-E ,16286.0,12493,N/A,N/A
09KMZB-E ,,0,N/A,N/A
09KP57-E ,,66,N/A,N/A
09KRJ9-E ,,9,N/A,N/A
09KRL8-E ,,7,N/A,N/A
09L26S-E ,,25,N/A,N/A
09L4KT-E ,306.0,202,N/A,N/A
09L5Q4-E ,,194,N/A,N/A
09L6LK-E ,,26,N/A,N/A
09L78Q-E ,,3510,N/A,N/A
09LCPH-E ,,360,N/A,N/A
09LH1B-E ,216.0,35,N/A,N/A
09LJ45-E ,,240,N/A,N/A
09LM3D-E ,,52,N/A,N/A
09L9CH-E ,440.0,98,N/A,N/A
09M9D1-E ,,66,N/A,N/A
09LMJC-E ,,29,N/A,N/A
09LRR6-E ,336.0,169,N/A,N/A
09LVKJ-E ,,22,N/A,N/A
09LVPR-E ,900.0,586,N/A,N/A
09LYCF-E ,,48,N/A,N/A
09M08B-E ,,11,N/A,N/A
09M0V8-E ,223.0,9,N/A,N/A
09M0Z8-E ,,35,N/A,N/A
09M189-E ,280.0,7,N/A,N/A
09M1T5-E ,,673,N/A,N/A
09M57Z-E ,,17,N/A,N/A
09M8FS-E ,,112,N/A,N/A
09M9TL-E ,,117,N/A,N/A
09MDST-E ,,85,N/A,N/A
09MDYR-E ,137.0,12,N/A,N/A
09MGPB-E ,,96,N/A,N/A
09MGSB-E ,,1697,N/A,N/A
09LV7K-E ,567.0,139,N/A,N/A
09MM8T-E ,,3,N/A,N/A
09MMFH-E ,,499,N/A,N/A
09MPWW-E ,,0,N/A,N/A
09MT64-E ,,119,N/A,N/A
09MXG3-E ,,59,N/A,N/A
09MXJJ-E ,,87,N/A,N/A
09MZZ7-E ,,93,N/A,N/A
09N2MH-E ,,1093,N/A,N/A
09N44D-E ,,4,N/A,N/A
09N45N-E ,375.0,16,N/A,N/A
09N5LD-E ,,37,N/A,N/A
09N6JG-E ,,8,N/A,N/A
09N7PK-E ,126160.0,52772,N/A,N/A
09N7R4-E ,361.0,0,N/A,N/A
09NB2S-E ,,42,N/A,N/A
09NDW5-E ,,8,N/A,N/A
09NF3J-E ,,3793,N/A,N/A
09NFBC-E ,,71,N/A,N/A
09NFBD-E ,,44,N/A,N/A
09NFP9-E ,,114,N/A,N/A
09NGF3-E ,,0,N/A,N/A
09NJ4M-E ,,175,N/A,N/A
09NJTC-E ,,15,N/A,N/A
09NJVZ-E ,242.0,173,N/A,N/A
09NLXB-E ,,0,N/A,N/A
09NMT2-E ,,285,N/A,N/A
09NQ3Q-E ,,68,N/A,N/A
09NS1X-E ,3500.0,10,N/A,N/A
09NBFQ-E ,,338,N/A,N/A
09NTQR-E ,,6,N/A,N/A
09NWT0-E ,140.0,26,N/A,N/A
09NWXF-E ,,3,N/A,N/A
09NXFS-E ,,894,N/A,N/A
09P2M3-E ,8989.0,461,N/A,N/A
09P47G-E ,435.0,12,N/A,N/A
09P4CT-E ,522.0,141,N/A,N/A
09P61Y-E ,3843.0,288,N/A,N/A
09P678-E ,54824.0,2688,N/A,N/A
09P6RL-E ,1000.0,182,N/A,N/A
09P8C5-E ,,3754,N/A,N/A
09P8S9-E ,,5,N/A,N/A
09PGD1-E ,4690.0,21,N/A,N/A
09PP24-E ,,115,N/A,N/A
09PRSV-E ,187.0,93,N/A,N/A
09PX5N-E ,,4546,N/A,N/A
09PYR3-E ,11528.0,174,N/A,N/A
09PZV8-E ,,42,N/A,N/A
09Q1XQ-E ,5530.0,2665,N/A,N/A
09NW0P-E ,540.0,11,N/A,N/A
09Q485-E ,,283,N/A,N/A
09Q4YP-E ,232.0,126,N/A,N/A
09Q5CD-E ,363742.0,198285,N/A,N/A
09Q60D-E ,,0,N/A,N/A
09Q6FZ-E ,,210,N/A,N/A
09Q6NJ-E ,,5772,N/A,N/A
000SX3-E ,223037.0,91290,N/A,N/A
09Q7VZ-E ,190352.0,10170,N/A,N/A
09Q940-E ,3492.0,63,N/A,N/A
09QBDD-E ,,67,N/A,N/A
0010RD-E ,,13125,N/A,N/A
09QGBC-E ,,52,N/A,N/A
09QH1W-E ,1162.0,212,N/A,N/A
09QHC1-E ,573.0,221,N/A,N/A
09QHGJ-E ,,1979,N/A,N/A
09QHVP-E ,,5,N/A,N/A
0013BR-E ,,57271,N/A,N/A
09QPZJ-E ,,34,N/A,N/A
09QR6Z-E ,,836,N/A,N/A
09QSMG-E ,,2,N/A,N/A
09QSZ1-E ,,8,N/A,N/A
002H2Y-E ,,1,N/A,N/A
09QT4D-E ,,24,N/A,N/A
09QV5M-E ,,13,N/A,N/A
002KMS-E ,523.0,431,N/A,N/A
09QWTV-E ,,5539,N/A,N/A
09QX9F-E ,,5,N/A,N/A
003J5G-E ,7765.0,352,N/A,N/A
09QZZM-E ,,0,N/A,N/A
003K1D-E ,286.0,28,N/A,N/A
09R0LJ-E ,1082.0,969,N/A,N/A
09R2HG-E ,,255,N/A,N/A
09R2QK-E ,935.0,38,N/A,N/A
09R2TH-E ,,152,N/A,N/A
004CBT-E ,,3,N/A,N/A
004L62-E ,1281.0,1026,N/A,N/A
09R82Y-E ,,12590,N/A,N/A
004VYP-E ,,368,N/A,N/A
09R9CQ-E ,,8,N/A,N/A
09R9M6-E ,,6,N/A,N/A
09RDH5-E ,1500.0,70,N/A,N/A
09RGFL-E ,84.0,0,N/A,N/A
09RJQS-E ,,1,N/A,N/A
09RMJ4-E ,434.0,183,N/A,N/A
09RMZK-E ,328.0,326,N/A,N/A
09RQPM-E ,12661.0,8178,N/A,N/A
09RTYL-E ,170.0,110,N/A,N/A
09RWL0-E ,667.0,340,N/A,N/A
09RWSW-E ,2901.0,4,N/A,N/A
09RZNZ-E ,,210,N/A,N/A
005WKP-E ,,10,N/A,N/A
09RQRC-E ,,18,N/A,N/A
09S46Y-E ,,348,N/A,N/A
09S5CX-E ,6200.0,576,N/A,N/A
09S6B1-E ,,26,N/A,N/A
09S6CD-E ,118.0,104,N/A,N/A
09S6DH-E ,699.0,147,N/A,N/A
09S82D-E ,,88,N/A,N/A
09S87C-E ,,146,N/A,N/A
005XV3-E ,,376,N/A,N/A
09S8RB-E ,,20,N/A,N/A
006DX0-E ,3870.0,248,N/A,N/A
09S988-E ,,505,N/A,N/A
09S99D-E ,,2,N/A,N/A
09SCX6-E ,,1541,N/A,N/A
006N8Q-E ,940.0,349,N/A,N/A
09SD3Q-E ,,0,N/A,N/A
006YGC-E ,,363,N/A,N/A
09SJS1-E ,35570.0,6191,N/A,N/A
09SM6X-E ,,366,N/A,N/A
09SPCS-E ,,12,N/A,N/A
09STC2-E ,,55,N/A,N/A
09SV76-E ,5761.0,40,N/A,N/A
09SY75-E ,,0,N/A,N/A
09SYJ8-E ,,10,N/A,N/A
09SZZM-E ,,17,N/A,N/A
09T040-E ,13700.0,49,N/A,N/A
09T08G-E ,,110,N/A,N/A
09T09X-E ,,34,N/A,N/A
09T0GS-E ,707.0,663,N/A,N/A
00CZN8-E ,,2666,N/A,N/A
09T0KR-E ,23300.0,1780,N/A,N/A
09T1BJ-E ,,3,N/A,N/A
09T4YL-E ,228.0,14,N/A,N/A
09T4YV-E ,6368.0,5936,N/A,N/A
09TK0L-E ,231.0,156,N/A,N/A
09TKQB-E ,,65,N/A,N/A
09TVNP-E ,,1760,N/A,N/A
09TY9R-E ,,554,N/A,N/A
09W02N-E ,1385.0,253,N/A,N/A
007HYP-E ,203.0,137,N/A,N/A
0091Z1-E ,,3,N/A,N/A
09VBJW-E ,,0,N/A,N/A
09VFCX-E ,,1,N/A,N/A
009XY7-E ,89600.0,5393,N/A,N/A
09VK2K-E ,,378,N/A,N/A
09VW93-E ,1020.0,501,N/A,N/A
00DLS5-E ,2203.0,2234,N/A,N/A
00DRTS-E ,,2780,N/A,N/A
09W0W8-E ,3354.0,567,N/A,N/A
00FRKJ-E ,,1,N/A,N/A
05FFH1-E ,,2148,N/A,N/A
09W4DY-E ,46684.0,4228,N/A,N/A
09W4JX-E ,,844,N/A,N/A
09W4LS-E ,1386.0,293,N/A,N/A
09W4Q4-E ,324.0,120,N/A,N/A
05FWJH-E ,9156.0,863,N/A,N/A
09WD45-E ,1932.0,0,N/A,N/A
09WJ8Q-E ,,103,N/A,N/A
09WJMM-E ,,3,N/A,N/A
09WJW5-E ,,3,N/A,N/A
09WJWC-E ,,9,N/A,N/A
09WJXH-E ,363.0,15,N/A,N/A
05G5RC-E ,23771.0,11400,N/A,N/A
09WP75-E ,,0,N/A,N/A
09WS70-E ,4000.0,5,N/A,N/A
09WWD3-E ,,0,N/A,N/A
09WXBP-E ,,45,N/A,N/A
09X1PC-E ,,111,N/A,N/A
09X3QH-E ,,2499,N/A,N/A
09X55R-E ,27761.0,21307,N/A,N/A
09X66N-E ,2473.0,1407,N/A,N/A
09X83T-E ,,864,N/A,N/A
09XDJ9-E ,,155,N/A,N/A
05G875-E ,14096.0,5418,N/A,N/A
09XMGV-E ,,142,N/A,N/A
09XNBL-E ,,3,N/A,N/A
09XNDV-E ,,28,N/A,N/A
09XP0D-E ,,155,N/A,N/A
09YCR9-E ,,84,N/A,N/A
05HDD6-E ,,460,N/A,N/A
05HGMT-E ,,1,N/A,N/A
09XZCX-E ,,5,N/A,N/A
09Y0R8-E ,43000.0,10403,N/A,N/A
05HMGN-E ,,1,N/A,N/A
09Y21B-E ,,169,N/A,N/A
09Y2D8-E ,385.0,210,N/A,N/A
05HN1B-E ,,82,N/A,N/A
09Y5WS-E ,,10,N/A,N/A
09Y6J6-E ,,461,N/A,N/A
09Y6NM-E ,4867.0,2211,N/A,N/A
09Y7JW-E ,,278,N/A,N/A
09Y9MP-E ,,5802,N/A,N/A
09Y9SB-E ,,1,N/A,N/A
09YBFH-E ,1023.0,198,N/A,N/A
09YBQ8-E ,1282.0,0,N/A,N/A
09YBQQ-E ,460.0,318,N/A,N/A
09YD5G-E ,,50,N/A,N/A
05J84P-E ,,138,N/A,N/A
09YDKP-E ,,4,N/A,N/A
09YDLF-E ,,181,N/A,N/A
09YDZ6-E ,,6380,N/A,N/A
09YGD2-E ,,575,N/A,N/A
09YHPP-E ,3956.0,361,N/A,N/A
09YJCF-E ,,0,N/A,N/A
09YJRD-E ,8941.0,1266,N/A,N/A
09YJTS-E ,,0,N/A,N/A
09YKTJ-E ,,1578,N/A,N/A
05JKF4-E ,,3127,N/A,N/A
05KBVJ-E ,,4,N/A,N/A
05KQW8-E ,,21563,N/A,N/A
09YPCP-E ,,9,N/A,N/A
09YQL5-E ,257.0,156,N/A,N/A
05L46N-E ,12366.0,304,N/A,N/A
09YS3R-E ,,0,N/A,N/A
09YSCX-E ,31581.0,13,N/A,N/A
09YSYX-E ,,224,N/A,N/A
09YXXM-E ,5500.0,1514,N/A,N/A
09Z00S-E ,1016.0,114,N/A,N/A
09Z2RT-E ,,13,N/A,N/A
09Z2SZ-E ,,90,N/A,N/A
05MBW5-E ,392.0,300,N/A,N/A
09Z70X-E ,492.0,218,N/A,N/A
05MJ20-E ,217.0,178,N/A,N/A
05NHGV-E ,199.0,157,N/A,N/A
09Z9MP-E ,,127,N/A,N/A
09ZB07-E ,835.0,314,N/A,N/A
05NSK3-E ,183895.0,1409,N/A,N/A
