factset_entity_id,Name,Position,Style,Turnover,EquityAssets,QualityRating,Style Desktop,Turnover Desktop,AUM Desktop,Equity AUM Desktop,Quality Rating Desktop,Targeting_Score Desktop,Position Desktop,STYLE MATCH,TURNOVER MATCH,POSITION MATCH,QR MATCH
0C7SLZ-E,Edge Advisors LLC,0,Yield,Low,77.14585,55,Yield,Low,3493,57,55,,0,TRUE,TRUE,TRUE,TRUE
0C7WFY-E,Willingdon Wealth Management LLC,100,GARP,Low,416.017566,51,GARP,Low,643,407,51,41,100,TRUE,TRUE,TRUE,TRUE
0C7WHH-E,"DAGCO, Inc.",1496,Growth,Very Low,92.944753,52,Growth,Very Low,202,,52,,1496,TRUE,TRUE,TRUE,TRUE
0C7ZXZ-E,"Blume Capital Management, Inc.",0,GARP,Very Low,190.980548,54,GARP,Very Low,400,190,54,43,0,TRUE,TRUE,TRUE,TRUE
0C82V8-E,"Buckingham Capital Management, Inc. (Ohio)",0,GARP,Very Low,517.607472,63,GARP,Very Low,575,0,63,70,0,TRUE,TRUE,TRUE,TRUE
0C857V-E,"Peachtree Investment Advisors, Inc.",0,GARP,Low,142.515914,51,GARP,Low,,0,51,61,0,TRUE,TRUE,TRUE,TRUE
0C87M4-E,"Benson Investment Management Co., Inc.",15940,Growth,Low,179.035414,48,Growth,Low,157,130,48,,15940,TRUE,TRUE,TRUE,TRUE
0C884R-E,FinTrust Capital Advisors LLC,221,Growth,Low,258.610071,48,Growth,Low,1303,,48,,221,TRUE,TRUE,TRUE,TRUE
0C89QM-E,SeaCrest Wealth Management LLC,2392,Growth,Very Low,596.2813,56,Growth,Very Low,696,530,56,,2392,TRUE,TRUE,TRUE,TRUE
0C89RZ-E,Camarda Financial Advisors LLC,104,GARP,Low,75.951956,45,GARP,Low,248,51,45,46,104,TRUE,TRUE,TRUE,TRUE
0C89XM-E,"C-J Advisory, Inc.",39,Deep Value,Very Low,152.472485,53,Deep Value,Very Low,195,,53,,39,TRUE,TRUE,TRUE,TRUE
0C89XR-E,Capital Advisors Ltd. LLC,336,Yield,Very Low,374.701775,55,Yield,Very Low,704,325,55,39,336,TRUE,TRUE,TRUE,TRUE
0C8G08-E,Legacy Financial Strategies LLC,3772,Growth,Low,118.564136,56,Growth,Low,377,105,56,,3772,TRUE,TRUE,TRUE,TRUE
0C8G4P-E,Bontempo Ohly Capital Management LLC,0,Yield,Low,147.599223,57,Yield,Low,246,134,57,,0,TRUE,TRUE,TRUE,TRUE
0C8G61-E,Kistler-Tiffany Cos. LLC,460,GARP,Very Low,243.657981,52,GARP,Very Low,897,1,52,42,460,TRUE,TRUE,TRUE,TRUE
0C8JY5-E,Partnervest Advisory Services LLC,0,Yield,Medium,278.2462,43,Yield,Medium,525,215,43,36,0,TRUE,TRUE,TRUE,TRUE
0C8JZQ-E,"Westbourne Investment Advisors, Inc.",2000,GARP,Very Low,138.70685,53,GARP,Very Low,161,6,53,53,2000,TRUE,TRUE,TRUE,TRUE
0C8L1F-E,Cerity Partners LLC,9266,Growth,Low,1524.723447,62,Growth,Low,7433,1470,62,,9266,TRUE,TRUE,TRUE,TRUE
0C8LNG-E,LGL Partners LLC,0,Growth,Very Low,263.885894,61,Growth,Very Low,1772,248,61,,0,TRUE,TRUE,TRUE,TRUE
0C8M93-E,Hudock Capital Group LLC,1992,Yield,Low,277.616348,48,Yield,Low,455,275,48,30,1992,TRUE,TRUE,TRUE,TRUE
0C8MCB-E,"TCI Wealth Advisors, Inc.",260,GARP,Very Low,228.069104,52,GARP,Very Low,2604,222,52,43,260,TRUE,TRUE,TRUE,TRUE
0C8NX6-E,"Lehman Financial Resources, Inc.",0,Yield,Medium,213.314062,60,Yield,Medium,658,0,60,19,0,TRUE,TRUE,TRUE,TRUE
0C8PBM-E,Wealthquest Corp.,3195,Yield,Very Low,274.260438,58,Yield,Very Low,983,247,58,,3195,TRUE,TRUE,TRUE,TRUE
0C8QHS-E,"Genovese, Burford & Brothers Wealth & Retirement Plan Mgmt LLC",1525,Growth,Low,359.503148,57,Growth,Low,1965,302,57,,1525,TRUE,TRUE,TRUE,TRUE
0C8QKB-E,Herbert Faulkner Reilly III (Investment Management),34750,Value,Very Low,221.984065,63,Value,Very Low,248,0,63,52,34750,TRUE,TRUE,TRUE,TRUE
0C8V4Y-E,"Regal Wealth Group, Inc.",247,GARP,Very Low,143.963606,53,GARP,Very Low,163,128,53,,247,TRUE,TRUE,TRUE,TRUE
0C8VZ2-E,Wealth Architects LLC,1631,GARP,Very Low,324.646409,61,GARP,Very Low,999,330,61,55,1631,TRUE,TRUE,TRUE,TRUE
0C8VZ4-E,Rowland & Co.,1583,Yield,Very Low,282.765147,58,Yield,Very Low,312,290,58,,1583,TRUE,TRUE,TRUE,TRUE
0C8WM3-E,Coyle Financial Counsel LLC,0,GARP,Very Low,111.572223,59,GARP,Very Low,587,103,59,68,0,TRUE,TRUE,TRUE,TRUE
0C8WV8-E,CapWealth Advisors LLC,0,GARP,Very Low,682.065651,68,GARP,Very Low,821,566,68,86,0,TRUE,TRUE,TRUE,TRUE
0C8YKV-E,Meridian Wealth Management LLC,0,Growth,Low,248.830242,47,Growth,Low,558,248,47,,0,TRUE,TRUE,TRUE,TRUE
0C8Z7L-E,Covenant Multifamily Offices LLC,2214,GARP,Very Low,346.173205,58,GARP,Very Low,1488,249,58,,2214,TRUE,TRUE,TRUE,TRUE
0C8Z9C-E,"Covington Investment Advisors, Inc.",14747,Yield,Very Low,310.907368,61,Yield,Very Low,362,294,61,69,14747,TRUE,TRUE,TRUE,TRUE
0C90F3-E,"IFP Advisors, Inc.",1492,Growth,Very Low,848.390892,58,Growth,Very Low,5384,664,58,,1492,TRUE,TRUE,TRUE,TRUE
0C90HS-E,"Physicians Financial Services, Inc.",0,Yield,Very Low,163.724305,57,Yield,Very Low,218,161,57,,0,TRUE,TRUE,TRUE,TRUE
0C90M2-E,Wellesley Investment Partners LLC,2111,GARP,Very Low,297.725083,61,GARP,Very Low,406,291,61,,2111,TRUE,TRUE,TRUE,TRUE
0C914P-E,"Creative Financial Designs, Inc.",1087,Growth,High,171.717183,32,Growth,High,1086,152,32,,1087,TRUE,TRUE,TRUE,TRUE
0C920J-E,Minich MacGregor Wealth Management LLC,0,Growth,Very High,253.332849,28,Growth,Very High,222,0,28,,0,TRUE,TRUE,TRUE,TRUE
0C93C3-E,Private Ocean LLC,145,GARP,Medium,374.510384,44,GARP,Medium,2005,300,44,30,145,TRUE,TRUE,TRUE,TRUE
0C93LL-E,Gradient Investments LLC,274,Yield,Low,1561.58541,52,Yield,Low,2006,1892,52,40,274,TRUE,TRUE,TRUE,TRUE
0C93LW-E,"Accurate Investment Solutions, Inc.",0,Yield,Very Low,130.558908,51,Yield,Very Low,279,127,51,,0,TRUE,TRUE,TRUE,TRUE
0C94NR-E,"United Asset Strategies, Inc.",4814,GARP,Medium,472.034161,48,GARP,Medium,902,418,48,44,4814,TRUE,TRUE,TRUE,TRUE
0C96P3-E,Quadrant Capital Group LLC,11332,GARP,Very Low,598.134857,56,GARP,Very Low,829,428,56,51,11332,TRUE,TRUE,TRUE,TRUE
0C9714-E,Resources Investment Advisors LLC,140,Growth,Very Low,697.553003,57,Growth,Very Low,10354,627,57,,140,TRUE,TRUE,TRUE,TRUE
0C97R1-E,Crosspoint Capital Strategies LLC,0,Growth,Very Low,95.483523,52,Growth,Very Low,83,55,52,61,0,TRUE,TRUE,TRUE,TRUE
0C97Z1-E,Raab & Moskowitz Asset Management LLC,0,GARP,Very Low,238.409951,52,GARP,Very Low,333,215,52,55,0,TRUE,TRUE,TRUE,TRUE
0C98MF-E,"EQIS Capital Management, Inc.",1744,GARP,Medium,1508.000499,52,GARP,Medium,2162,1213,52,54,1744,TRUE,TRUE,TRUE,TRUE
0C98WJ-E,Empirical Finance LLC,0,GARP,Very Low,449.366724,57,GARP,Very Low,573,204,57,,0,TRUE,TRUE,TRUE,TRUE
0C98WS-E,Rehmann Capital Advisory Group LLC,688,GARP,High,744.065942,37,GARP,High,1978,672,37,28,688,TRUE,TRUE,TRUE,TRUE
0C9BQF-E,Institute for Wealth Management LLC,1503,GARP,Low,504.757939,52,GARP,Low,819,459,52,11,1503,TRUE,TRUE,TRUE,TRUE
0C9BYV-E,Chicago Partners Investment Group LLC,0,Yield,Very Low,746.146047,58,Yield,Very Low,1631,623,58,74,0,TRUE,TRUE,TRUE,TRUE
0C9D9H-E,NewSquare Capital LLC,45,Yield,Very Low,570.15081,61,Yield,Very Low,572,522,61,65,45,TRUE,TRUE,TRUE,TRUE
0C9F9F-E,"Valley National Advisers, Inc.",6721,Yield,Very Low,353.897276,54,Yield,Very Low,897,0,54,53,6721,TRUE,TRUE,TRUE,TRUE
0C9FMP-E,Ridgewood Investments LLC,1939,Growth,Very Low,127.212819,47,Growth,Very Low,297,126,47,,1939,TRUE,TRUE,TRUE,TRUE
0C9H6Y-E,Liberty Wealth Management LLC,18,Growth,Very Low,134.039881,51,Growth,Very Low,893,,51,,18,TRUE,TRUE,TRUE,TRUE
0C9HLJ-E,"Koshinski Asset Management, Inc.",0,Yield,Very Low,465.798922,52,Yield,Very Low,1181,294,52,50,0,TRUE,TRUE,TRUE,TRUE
0C9HSK-E,"Nelson, Van Denburg & Campbell Wealth Management Group LLC",1393,Yield,Very Low,490.762635,56,Yield,Very Low,879,1,56,54,1393,TRUE,TRUE,TRUE,TRUE
0C9JJV-E,CKW Financial Group LLC,0,Yield,Very Low,541.713917,63,Yield,Very Low,1218,476,63,44,0,TRUE,TRUE,TRUE,TRUE
0C9L7Q-E,Capital Investment Advisory Services LLC,107,Yield,Very Low,271.737576,53,Yield,Very Low,532,231,53,,107,TRUE,TRUE,TRUE,TRUE
0C9MJ3-E,"Vicus Capital, Inc.",2423,GARP,Very Low,637.348988,64,GARP,Very Low,1427,532,64,69,2423,TRUE,TRUE,TRUE,TRUE
0C9NY3-E,13D Management LLC,0,GARP,High,476.09761,59,GARP,High,,335,59,73,0,TRUE,TRUE,TRUE,TRUE
0C9WCM-E,Fox Run Management LLC,0,Hedge Fund,Very High,348.219758,8,Hedge Fund,Very High,396,150,8,,0,TRUE,TRUE,TRUE,TRUE
0CCKJS-E,LVW Advisors LLC,0,Yield,Low,393.858085,62,Yield,Low,1765,368,62,66,0,TRUE,TRUE,TRUE,TRUE
0CCSBL-E,"FDx Advisors, Inc.",11885,GARP,Medium,2583.710832,63,GARP,Medium,8628,2474,63,72,11885,TRUE,TRUE,TRUE,TRUE
0CCZ27-E,FineMark National Bank & Trust,3275,GARP,Very Low,1656.147467,70,GARP,Very Low,,14,70,63,3275,TRUE,TRUE,TRUE,TRUE
0CH4YB-E,Capital Innovations LLC,3985,GARP,Medium,52.57426,39,GARP,Medium,103,55,39,38,3985,TRUE,TRUE,TRUE,TRUE
0CJMJK-E,Palestra Capital Management LLC,0,Hedge Fund,High,4032.07658,44,Hedge Fund,High,4076,2964,44,56,0,TRUE,TRUE,TRUE,TRUE
0CLN65-E,FOURPOINTS Investment Managers SAS,0,GARP,Very Low,33.244838,61,GARP,Very Low,99,78,61,74,0,TRUE,TRUE,TRUE,TRUE
0CMT5V-E,Lomas Capital Management LLC,0,Hedge Fund,High,1268.617791,38,Hedge Fund,High,1395,880,38,39,0,TRUE,TRUE,TRUE,TRUE
0CQGBF-E,Great Lakes Advisors LLC,18439,GARP,Medium,4963.364679,61,GARP,Medium,7707,18,61,82,18439,TRUE,TRUE,TRUE,TRUE
0CQL0C-E,Harbour Capital Advisors LLC,1250,Growth,Very Low,244.087895,54,Growth,Very Low,392,228,54,,1250,TRUE,TRUE,TRUE,TRUE
0CQXQ4-E,Twin Tree Management LP,0,Hedge Fund,High,1978.259664,27,Hedge Fund,High,2445,1324,27,24,0,TRUE,TRUE,TRUE,TRUE
0CR285-E,Syntal Capital Partners LLC,0,GARP,Very Low,335.68084,58,GARP,Very Low,747,193,58,72,0,TRUE,TRUE,TRUE,TRUE
0CR6KQ-E,Naples Global Advisors LLC,1071,Yield,Very Low,400.750669,59,Yield,Very Low,566,403,59,53,1071,TRUE,TRUE,TRUE,TRUE
0CR8T0-E,Alethea Capital Management LLC,0,GARP,Medium,183.964392,45,GARP,Medium,155,140,45,41,0,TRUE,TRUE,TRUE,TRUE
0CRJDP-E,Csenge Advisory Group LLC,0,Growth,Low,348.892456,48,Growth,Low,665,1,48,,0,TRUE,TRUE,TRUE,TRUE
0CRKCV-E,CWM LLC,28,GARP,Low,4991.314404,60,GARP,Low,7503,4033,60,65,28,TRUE,TRUE,TRUE,TRUE
0CS1H1-E,JPMorgan (Suisse) SA,15938,GARP,Low,597.414657,56,GARP,Low,,292,56,59,15938,TRUE,TRUE,TRUE,TRUE
0CSQXZ-E,JAG Capital Management LLC,0,Growth,Medium,825.538103,51,Growth,Medium,1117,1,51,69,0,TRUE,TRUE,TRUE,TRUE
0CV1WT-E,SVA Plumb Wealth Management LLC,0,GARP,Very Low,1046.726073,70,GARP,Very Low,2602,1025,70,60,0,TRUE,TRUE,TRUE,TRUE
0CVCK1-E,"Pacer Advisors, Inc.",18773,Value,Very Low,3451.649847,68,Value,Very Low,3550,3158,68,81,18773,TRUE,TRUE,TRUE,TRUE
0CVHVM-E,Dynamic Advisor Solutions LLC,2921,Yield,Medium,576.768646,49,Yield,Medium,1451,497,49,52,2921,TRUE,TRUE,TRUE,TRUE
0CVJ3W-E,Clear Perspective Advisors LLC,0,Growth,Low,147.31778,48,Growth,Low,407,0,48,,0,TRUE,TRUE,TRUE,TRUE
0CVJFW-E,"Mountain Capital Investment Advisors, Inc.",0,Growth,Very Low,117.484253,56,Growth,Very Low,227,92,56,,0,TRUE,TRUE,TRUE,TRUE
0CVQRV-E,"United Capital Management of Kansas, Inc.",3575,Growth,Very Low,131.95176,53,Growth,Very Low,152,120,53,,3575,TRUE,TRUE,TRUE,TRUE
0CVX5Y-E,"BlackRock Capital Management, Inc.",57114,Deep Value,Very Low,6879.74394,77,Deep Value,Very Low,71207,255,77,84,57114,TRUE,TRUE,TRUE,TRUE
0CW2C5-E,Flagship Harbor Advisors LLC,3311,Growth,Very Low,496.512072,55,Growth,Very Low,1395,2,55,,3311,TRUE,TRUE,TRUE,TRUE
0CW7RH-E,Meridian Wealth Advisors LLC,2592,Yield,Medium,158.099615,40,Yield,Medium,,,40,,2592,TRUE,TRUE,TRUE,TRUE
0CWBH0-E,Connecticut Wealth Management LLC,2120,Yield,Very Low,294.117712,61,Yield,Very Low,678,242,61,,2120,TRUE,TRUE,TRUE,TRUE
0CWF3N-E,"WealthPLAN Partners, Inc.",0,GARP,Very Low,655.503516,65,GARP,Very Low,988,596,65,67,0,TRUE,TRUE,TRUE,TRUE
0CWMZ1-E,Kavar Capital Partners LLC,3000,Growth,Very Low,227.903429,57,Growth,Very Low,600,,57,,3000,TRUE,TRUE,TRUE,TRUE
0CWSLR-E,"FP Financial Services, Inc.",0,Value,Very Low,257.62114,54,Value,Very Low,276,257,54,,0,TRUE,TRUE,TRUE,TRUE
0CWT1X-E,Cordasco Financial Network LLC,6735,Yield,Very Low,103.031479,51,Yield,Very Low,388,101,51,41,6735,TRUE,TRUE,TRUE,TRUE
0CX9FD-E,"Semmax Financial Advisors, Inc.",47,Yield,Medium,145.053788,39,Yield,Medium,151,,39,,47,TRUE,TRUE,TRUE,TRUE
0CXD8S-E,Advisory Alpha LLC,142,GARP,Very Low,451.416458,56,GARP,Very Low,485,272,56,,142,TRUE,TRUE,TRUE,TRUE
0CXJCC-E,Penserra Capital Management LLC,7106,Growth,High,1637.41955,44,Growth,High,,365,44,,7106,TRUE,TRUE,TRUE,TRUE
0CXLVP-E,SECOR Capital Advisors LP,0,Hedge Fund,High,1075.196487,19,Hedge Fund,High,2611,414,19,13,0,TRUE,TRUE,TRUE,TRUE
0CXR55-E,CPWM LLC,1473,Growth,Very Low,717.07393,65,Growth,Very Low,3724,682,65,,1473,TRUE,TRUE,TRUE,TRUE
0CXR9Y-E,Seven Bridges Advisors LLC,0,GARP,Medium,9.746625,49,GARP,Medium,5068,0,49,,0,TRUE,TRUE,TRUE,TRUE
0CXTHH-E,Perkins Coie Trust Co. LLC,10833,GARP,Very Low,215.741471,53,GARP,Very Low,,220,53,51,10833,TRUE,TRUE,TRUE,TRUE
0CXV6L-E,RFG Advisory LLC,3891,Yield,Medium,477.364614,48,Yield,Medium,949,344,48,39,3891,TRUE,TRUE,TRUE,TRUE
0CXV7F-E,RPg Family Wealth Advisory LLC,0,Growth,Medium,218.029943,41,Growth,Medium,458,168,41,,0,TRUE,TRUE,TRUE,TRUE
0CXW0S-E,PDT Partners LLC,0,Quant,Medium,2559.03693,44,Quant,Medium,12022,1769,44,,0,TRUE,TRUE,TRUE,TRUE
0CXXXG-E,Personal Capital Advisors Corp.,10819,GARP,Very Low,8965.223482,81,GARP,Very Low,9414,8909,81,92,10819,TRUE,TRUE,TRUE,TRUE
0CXY75-E,"Lenox Wealth Advisors, Inc.",0,GARP,Low,534.391374,57,GARP,Low,1276,499,57,50,0,TRUE,TRUE,TRUE,TRUE
0CZ1TQ-E,"Financial Advisors Network, Inc.",0,Yield,Medium,160.659512,52,Yield,Medium,268,176,52,,0,TRUE,TRUE,TRUE,TRUE
0CZ2HG-E,Reliance Trust Co. of Delaware,4716,GARP,Very Low,640.151369,61,GARP,Very Low,,3,61,73,4716,TRUE,TRUE,TRUE,TRUE
0CZLRJ-E,BlackHawk Capital Partners LLC,3530,Growth,Medium,124.198658,41,Growth,Medium,160,0,41,,3530,TRUE,TRUE,TRUE,TRUE
0CZNZJ-E,Private Advisor Group LLC,13897,GARP,Low,5289.918564,64,GARP,Low,16502,4720,64,71,13897,TRUE,TRUE,TRUE,TRUE
0D06R4-E,Warren Averett Asset Management LLC,0,GARP,Very Low,693.734544,65,GARP,Very Low,2506,637,65,82,0,TRUE,TRUE,TRUE,TRUE
0D203N-E,Merian Global Investors (UK) Ltd.,0,GARP,High,13979.11604,62,GARP,High,44800,12054,62,81,0,TRUE,TRUE,TRUE,TRUE
0D21DW-E,RobecoSAM AG,0,GARP,Low,2527.545459,77,GARP,Low,,5368,77,73,0,TRUE,TRUE,TRUE,TRUE
0D2CW0-E,BB&T Securities LLC,114393,GARP,Low,10518.43936,69,GARP,Low,20257,9859,69,82,114393,TRUE,TRUE,TRUE,TRUE
0D2PLG-E,The Trust Co. (Kansas),0,Yield,Medium,194.760849,40,Yield,Medium,,113,40,,0,TRUE,TRUE,TRUE,TRUE
0D57W9-E,Boothbay Fund Management LLC,0,Hedge Fund,High,1072.282653,21,Hedge Fund,High,955,583,21,14,0,TRUE,TRUE,TRUE,TRUE
0D58B0-E,Invesco Investment Advisers LLC,367006,GARP,Very Low,5085.75546,69,GARP,Very Low,10903,4601,69,87,367006,TRUE,TRUE,TRUE,TRUE
0D5G47-E,Capital Research & Management Co. (International Investors),4630458,Value,Very Low,243204.7603,98,Value,Very Low,,239337,98,100,4630458,TRUE,TRUE,TRUE,TRUE
0D60Y0-E,Sachem Head Capital Management LP,0,Hedge Fund,Very High,3179.899544,39,Hedge Fund,Very High,3204,1698,39,24,0,TRUE,TRUE,TRUE,TRUE
0D6F62-E,Roystone Capital Management LP,0,Hedge Fund,Medium,1085.373846,48,Hedge Fund,Medium,1676,0,48,60,0,TRUE,TRUE,TRUE,TRUE
0D6XTK-E,Claar Advisors LLC,100000,Hedge Fund,Medium,254.483914,32,Hedge Fund,Medium,,205,32,31,100000,TRUE,TRUE,TRUE,TRUE
0D72K5-E,AHL Partners LLP,9602,Hedge Fund,Medium,5968.116487,37,Hedge Fund,Medium,20132,5429,37,33,9602,TRUE,TRUE,TRUE,TRUE
0D7T3D-E,Alpine Global Management LLC,0,Growth,High,899.039053,46,Growth,High,,309,46,,0,TRUE,TRUE,TRUE,TRUE
0D8JPV-E,Argent Trust Co. (Tennessee),2051,GARP,Very Low,970.623521,66,GARP,Very Low,,934,66,71,2051,TRUE,TRUE,TRUE,TRUE
0D8ZZJ-E,QuantRes Asset Management Ltd.,0,Hedge Fund,Very High,300.698298,10,Hedge Fund,Very High,,138,10,4,0,TRUE,TRUE,TRUE,TRUE
0DB9DH-E,Manulife Asset Management Ltd.,168506,GARP,Very Low,45334.13162,87,GARP,Very Low,,45694,87,86,168506,TRUE,TRUE,TRUE,TRUE
0DD9R5-E,Comprehensive Portfolio Management LLC,1500,GARP,Very Low,552.162429,44,GARP,Very Low,708,585,44,,1500,TRUE,TRUE,TRUE,TRUE
0DDMW2-E,Arbor Point Advisors LLC,736,GARP,Very Low,1188.360876,59,GARP,Very Low,2142,1040,59,63,736,TRUE,TRUE,TRUE,TRUE
0DDXP5-E,Capital Impact Advisors LLC,0,GARP,Low,286.220385,49,GARP,Low,312,303,49,56,0,TRUE,TRUE,TRUE,TRUE
0DG29L-E,Picton Mahoney Asset Management,60720,Hedge Fund,Medium,1538.692933,40,Hedge Fund,Medium,,1900,40,44,60720,TRUE,TRUE,TRUE,TRUE
0DK24P-E,"Oakworth Capital, Inc.",1378,GARP,Very Low,501.984868,57,GARP,Very Low,,428,57,36,1378,TRUE,TRUE,TRUE,TRUE
0DL8PN-E,"The MassMutual Trust Co., FSB",1863,GARP,Very Low,1403.637935,64,GARP,Very Low,,1348,64,60,1863,TRUE,TRUE,TRUE,TRUE
0DL98T-E,Bray Capital Advisors LLC,0,GARP,Very Low,245.622001,53,GARP,Very Low,259,240,53,56,0,TRUE,TRUE,TRUE,TRUE
0DL9FH-E,AUA Capital Management LLC,539,Growth,Medium,122.361804,40,Growth,Medium,,120,40,,539,TRUE,TRUE,TRUE,TRUE
0DLBGB-E,Tuttle Tactical Management LLC,4343,GARP,High,815.084863,46,GARP,High,589,487,46,,4343,TRUE,TRUE,TRUE,TRUE
0DLBHF-E,True Private Wealth Advisors LLC,1623,Growth,Low,655.926466,53,Growth,Low,908,455,53,,1623,TRUE,TRUE,TRUE,TRUE
0DLBHG-E,"Emerald Asset Management, Inc. (North Carolina)",1133,Growth,Low,188.70516,48,Growth,Low,331,129,48,,1133,TRUE,TRUE,TRUE,TRUE
0DLBJQ-E,IBEX Wealth Advisors LLC,0,Growth,Medium,378.163524,50,Growth,Medium,409,253,50,,0,TRUE,TRUE,TRUE,TRUE
0DLC4M-E,JBJ Investment Partners LLC,903,Yield,Medium,248.997781,45,Yield,Medium,513,,45,,903,TRUE,TRUE,TRUE,TRUE
0DLCMS-E,Ceredex Value Advisors LLC,1093,Value,Medium,9779.915028,72,Value,Medium,8810,8153,72,85,1093,TRUE,TRUE,TRUE,TRUE
0DLDNG-E,Dynamic Technology Lab Pte Ltd.,0,Hedge Fund,Very High,1215.018249,15,Hedge Fund,Very High,,609,15,7,0,TRUE,TRUE,TRUE,TRUE
0DMR4C-E,Greenhouse Funds LLLP,0,Hedge Fund,High,566.372418,33,Hedge Fund,High,537,433,33,,0,TRUE,TRUE,TRUE,TRUE
0DMS5B-E,Capital Bank & Trust Co. (Investment Management),23671,Growth,Low,7954.270502,70,Growth,Low,33716,8030,70,,23671,TRUE,TRUE,TRUE,TRUE
0DMXCP-E,Cornerstone Wealth Management LLC (Missouri),0,GARP,Low,627.473725,51,GARP,Low,1939,524,51,,0,TRUE,TRUE,TRUE,TRUE
0DN90G-E,Engineers Gate Manager LP,0,Hedge Fund,Very High,2565.46396,20,Hedge Fund,Very High,2430,1649,20,15,0,TRUE,TRUE,TRUE,TRUE
0DNBZ2-E,Cubist Systematic Strategies LLC,605,Hedge Fund,High,3304.717193,25,Hedge Fund,High,,3085,25,20,605,TRUE,TRUE,TRUE,TRUE
0DQ0H7-E,Mosaic Family Wealth LLC,708,Yield,Very Low,250.900553,53,Yield,Very Low,710,238,53,,708,TRUE,TRUE,TRUE,TRUE
0DSGM6-E,Worth Venture Partners LLC,0,Hedge Fund,High,328.857581,13,Hedge Fund,High,422,42,13,,0,TRUE,TRUE,TRUE,TRUE
0DV2BP-E,Fiduciary Trust Company of Canada,0,Yield,Medium,479.625852,48,Yield,Medium,,330,48,,0,TRUE,TRUE,TRUE,TRUE
0DV738-E,Pacad Investment Ltd.,0,Hedge Fund,High,955.420566,19,Hedge Fund,High,,751,19,13,0,TRUE,TRUE,TRUE,TRUE
0DV75F-E,Virtue Capital Management LLC,0,Yield,Low,563.635319,59,Yield,Low,465,283,59,,0,TRUE,TRUE,TRUE,TRUE
0DV75X-E,IHT Wealth Management LLC,0,Growth,Low,631.174149,53,Growth,Low,1268,533,53,,0,TRUE,TRUE,TRUE,TRUE
0DV79C-E,GWM Advisors LLC,5389,GARP,Low,1607.564616,59,GARP,Low,2537,1453,59,61,5389,TRUE,TRUE,TRUE,TRUE
0DV7C1-E,Vident Investment Advisory LLC,1976,GARP,Low,2231.335533,63,GARP,Low,4938,1446,63,75,1976,TRUE,TRUE,TRUE,TRUE
0DV7CF-E,Long Road Investment Counsel LLC,16425,GARP,Medium,163.960775,48,GARP,Medium,178,163,48,48,16425,TRUE,TRUE,TRUE,TRUE
0DV7F4-E,KWMG LLC,67,Yield,Very Low,410.930481,51,Yield,Very Low,419,426,51,61,67,TRUE,TRUE,TRUE,TRUE
0DVFVB-E,AlphaCrest Capital Management LLC,0,Hedge Fund,High,759.620468,19,Hedge Fund,High,731,659,19,12,0,TRUE,TRUE,TRUE,TRUE
0DVFWG-E,Trexquant Investment LP,0,Hedge Fund,Very High,2572.001074,20,Hedge Fund,Very High,,1407,20,14,0,TRUE,TRUE,TRUE,TRUE
0DVJ4H-E,BlackRock Asset Management Schweiz AG,4946,GARP,Very Low,1025.610012,59,GARP,Very Low,11000,3972,59,57,4946,TRUE,TRUE,TRUE,TRUE
0DX2M1-E,Harwood Advisory Group LLC,11515,Yield,Very Low,308.797408,58,Yield,Very Low,315,286,58,,11515,TRUE,TRUE,TRUE,TRUE
0DX2M2-E,Triad Hybrid Solutions LLC,13167,Yield,Low,1031.574404,54,Yield,Low,1468,912,54,,13167,TRUE,TRUE,TRUE,TRUE
0DX2M7-E,IFG Advisory LLC,2643,Growth,Low,706.487222,57,Growth,Low,1893,1,57,,2643,TRUE,TRUE,TRUE,TRUE
0DX2RS-E,"Investec Asset Management North America, Inc.",37970,GARP,Medium,1232.778879,62,GARP,Medium,17517,1110,62,80,37970,TRUE,TRUE,TRUE,TRUE
0DY1GP-E,Banbury Partners LLC,0,Hedge Fund,Low,417.725945,47,Hedge Fund,Low,577,346,47,49,0,TRUE,TRUE,TRUE,TRUE
0DY7G5-E,Ropes Wealth Advisors LLC,18581,Yield,Very Low,383.946122,55,Yield,Very Low,3845,4,55,59,18581,TRUE,TRUE,TRUE,TRUE
0DZ83N-E,RPG Investment Advisory LLC,0,Growth,Low,450.307349,60,Growth,Low,524,413,60,,0,TRUE,TRUE,TRUE,TRUE
0DZ84X-E,Sound Income Strategies LLC,107,Yield,Very Low,219.764607,52,Yield,Very Low,449,264,52,,107,TRUE,TRUE,TRUE,TRUE
0DZXVN-E,Boston Private Wealth LLC,110089,GARP,Low,2594.94194,66,GARP,Low,7424,2971,66,85,110089,TRUE,TRUE,TRUE,TRUE
0F1W43-E,Squarepoint OPS LLC,0,Hedge Fund,Very High,12266.73971,29,Hedge Fund,Very High,15579,9310,29,31,0,TRUE,TRUE,TRUE,TRUE
0F1W7K-E,Sterling Global Strategies LLC,0,GARP,Very High,26.262008,25,GARP,Very High,214,18,25,,0,TRUE,TRUE,TRUE,TRUE
0F1YSQ-E,Cottage Street Advisors LLC,1200,Growth,Very Low,166.105837,57,Growth,Very Low,190,157,57,,1200,TRUE,TRUE,TRUE,TRUE
0F1YWP-E,River Wealth Advisors LLC,19050,GARP,Very Low,254.303648,53,GARP,Very Low,634,0,53,54,19050,TRUE,TRUE,TRUE,TRUE
