FactSetEntityId,Style,TurnoverLabel,TotalAUM
0DLG0P-E,,,NULL
0DLG20-E,,,NULL
0DLG28-E,,,NULL
0DLG32-E,,,NULL
0DLG38-E,,,NULL
0DLG6C-E,,,NULL
0DLG6L-E,,,NULL
0DLG9V-E,,,NULL
0DLGBJ-E,,,NULL
0DLGDF-E,,,NULL
0DLGG1-E,,,NULL
0DLGGH-E,,,NULL
0DLGH8-E,Growth,Medium,3502
0DLGJT-E,,,NULL
0DLGK2-E,Growth,Very Low,1660
0DLGKZ-E,,,585
0DLGLZ-E,,Very Low,NULL
0DLGMZ-E,,,7600
0DLGPJ-E,,,113
0DLGQJ-E,,,NULL
0DLGRP-E,GARP,,247
0DLGT2-E,,,NULL
0DLGW2-E,,,NULL
0DLGW7-E,,,NULL
0DLGWQ-E,,,NULL
0DLGXN-E,Value,Very Low,1227
0DLGYQ-E,,,NULL
0DLGZM-E,Growth,Very Low,1584
0DLGZQ-E,,,NULL
0DLH1C-E,,,NULL
0DLH41-E,Growth,,NULL
0DLH4M-E,,,7
0DLH8Y-E,,,NULL
0DLH9N-E,,,NULL
0DLHB8-E,,,NULL
0DLHC1-E,,,NULL
0DLHCD-E,,,NULL
0DLHFJ-E,,,NULL
0DLHT3-E,Aggressive Growth,Medium,NULL
0DLHZK-E,Aggressive Growth,High,NULL
0DLJ19-E,,Low,NULL
0DLJ23-E,,,NULL
0DLJ5P-E,,,NULL
0DLJ6F-E,,,NULL
0DLJ6M-E,,,NULL
0DLJ7L-E,,,NULL
0DLJ9D-E,,,NULL
0DLJDB-E,,,NULL
0DLJF4-E,Aggressive Growth,High,762
0DLJLC-E,,,NULL
0DLJMW-E,,,NULL
0DLJNW-E,,,299
0DLJS0-E,,Very Low,162
0DLJS8-E,,,NULL
0DLJSM-E,,,NULL
0DLJVJ-E,,,21
0DLK4H-E,,,NULL
0DLK60-E,,,NULL
0DLKGK-E,,,NULL
0DLKTK-E,,,NULL
0DLKX1-E,,,NULL
0DLLQN-E,,,NULL
0DLLWN-E,,Very Low,NULL
0DLLX4-E,,,NULL
0DLLX7-E,,,NULL
0DLLZ6-E,,,NULL
0DLM3J-E,,,NULL
0DLMGR-E,,,NULL
0DLMQ2-E,,,NULL
0DLMR9-E,,,NULL
0DLND0-E,,,NULL
0DLPDS-E,,,NULL
0DLPMF-E,,,NULL
0DLR4J-E,,,NULL
0DLRMW-E,,,NULL
0DLRPR-E,,,NULL
0DLRQV-E,,,NULL
0DLRY7-E,,,NULL
0DLS0H-E,,,NULL
0DLS0V-E,Growth,Medium,204
0DLSG7-E,,,NULL
0DLSL3-E,,,NULL
0DLSSV-E,,,NULL
0DLST1-E,,,NULL
0DLSV1-E,,,NULL
0DLSX2-E,,,NULL
0DLTJ3-E,,,NULL
0DLTKV-E,,,NULL
0DLTQK-E,,,NULL
0DLVGS-E,,,NULL
0DLVKZ-E,,,NULL
0DLW73-E,GARP,,NULL
0DLWG3-E,Growth,Low,NULL
0DLWGR-E,,,NULL
0DLWPX-E,,,NULL
0DLWQM-E,Yield,Very Low,NULL
0DLWYK-E,,,NULL
0DLXJG-E,,,NULL
0DLY8Y-E,,,NULL
0DLYCZ-E,,,721
0DLYNJ-E,,Very Low,NULL
0DLZVD-E,,,NULL
0DLZZW-E,,,NULL
0DM00S-E,,,NULL
0DM02D-E,,,27232
0DM03Z-E,,,NULL
0DM0DQ-E,,,NULL
0DM0Q6-E,,,NULL
0DM0TK-E,,,NULL
0DM0Z0-E,,,NULL
0DM1PV-E,,,NULL
0DM3BP-E,,,NULL
0DM3RB-E,,,NULL
0DM3SD-E,,,NULL
0DM4PM-E,,,NULL
0DM4QL-E,,,NULL
0DM4QR-E,,,NULL
0DM4V0-E,,,NULL
0DM5R5-E,,,NULL
0DM67X-E,,,NULL
0DM69G-E,,,NULL
0DM6C0-E,,,NULL
0DM6DQ-E,,,NULL
0DM6HM-E,,,NULL
0DM6HS-E,,,NULL
0DM6NV-E,,,NULL
0DM71B-E,,Very Low,NULL
0DM71R-E,,,NULL
0DM75H-E,,,NULL
0DM75N-E,,,NULL
0DM77N-E,,Medium,NULL
0DM78W-E,,,NULL
0DM793-E,Value,Low,NULL
0DM7H0-E,,,NULL
0DM7H2-E,,,NULL
0DM7KV-E,,,NULL
0DM7MQ-E,,,NULL
0DM7NS-E,,,NULL
0DM7TY-E,,,NULL
0DM7V1-E,Growth,Medium,NULL
0DM85W-E,,,NULL
0DM87Y-E,Growth,Low,NULL
0DM89R-E,,,NULL
0DM9FV-E,,,35
0DM9ML-E,,,NULL
0DMBFR-E,,,NULL
0DMC00-E,,,NULL
0DMC3K-E,,,NULL
0DMC7G-E,,,NULL
0DMCCJ-E,,,NULL
0DMDBP-E,,,NULL
0DMDTH-E,,,NULL
0DMF7Y-E,,,NULL
0DMFK5-E,,,NULL
0DMFPM-E,,,NULL
0DMGRC-E,,,NULL
0DMGTZ-E,,,10299
0DMH6T-E,,,NULL
0DMH81-E,,,NULL
0DMHF4-E,,,NULL
0DMHLG-E,Aggressive Growth,,684
0DMHN6-E,,,4548
0DMHN9-E,,,118
0DMHR2-E,,,NULL
0DMHRP-E,Growth,Medium,NULL
0DMHYQ-E,,,NULL
0DMJ3W-E,,,NULL
0DMJH5-E,,,NULL
0DMJZ2-E,Value,Very Low,272
0DMK17-E,Aggressive Growth,Very Low,260
0DMK3K-E,,,NULL
0DMK4B-E,,,NULL
0DMK8R-E,,,NULL
0DML2Q-E,,,NULL
0DMLCX-E,,,NULL
0DMLK1-E,,,NULL
0DMLK4-E,,,NULL
0DMLLW-E,,,NULL
0DMLMS-E,,,NULL
0DMLMW-E,,,NULL
0DMLN3-E,,,NULL
0DMLP6-E,,,NULL
0DMLPM-E,GARP,,NULL
0DMLPX-E,Growth,Very Low,794
0DMLQM-E,Growth,Very Low,560
0DMLR4-E,,,NULL
0DMLRC-E,,,NULL
0DMLRH-E,,,213
0DMLRL-E,,,NULL
0DMLS8-E,,,2610
0DMLVV-E,Aggressive Growth,Very Low,462
0DMLW2-E,,,87
0DMM2N-E,,,NULL
0DMM4G-E,,,NULL
0DMMCQ-E,,,NULL
0DMMCR-E,,,NULL
0DMMKB-E,Growth,Low,20154
0DMMKQ-E,,Medium,478
0DMMNZ-E,,,NULL
0DMMSF-E,GARP,,NULL
0DMMYF-E,,,NULL
0DMN4N-E,,,NULL
0DMN6X-E,,,NULL
0DMNG9-E,Value,,NULL
0DMNPK-E,,Very Low,370
0DMNR3-E,,,NULL
0DMNRZ-E,,,NULL
0DMNX5-E,,,NULL
0DMNYY-E,,,NULL
0DMNZJ-E,,,3500
0DMP63-E,,,2000
0DMPC2-E,,,NULL
0DMPC3-E,,,NULL
0DMPH5-E,,,NULL
0DMPM3-E,,,NULL
0DMPY6-E,,,NULL
0DMQ93-E,,,NULL
0DMQSK-E,,,NULL
0DMQZ2-E,,,NULL
0DMQZ4-E,,,NULL
0DMR4C-E,Growth,High,537
0DMR98-E,,,NULL
0DMRRB-E,Growth,Low,2266
0DMS5B-E,Growth,Low,33716
0DMS7D-E,,,NULL
0DMSD6-E,,,NULL
0DMSH3-E,,,NULL
0DMSKN-E,Value,Low,74649
0DMTT3-E,,,NULL
0DMV22-E,,,69
0DMV2M-E,,,NULL
0DMVPM-E,,,NULL
0DMW7K-E,,,NULL
0DMWBS-E,GARP,Low,363
0DMWDN-E,Growth,Very Low,18373
0DMWMK-E,,,NULL
0DMWZ7-E,,,NULL
0DMX1L-E,,,NULL
0DMX3Y-E,,,NULL
0DMXCP-E,Growth,Low,1939
0DMXN2-E,Growth,Low,NULL
0DMXPS-E,,,NULL
0DMXSF-E,Yield,,NULL
0DMXT6-E,,,NULL
0DMXTK-E,,,NULL
0DMXTM-E,,,NULL
0DMXX9-E,,,NULL
0DMYHZ-E,GARP,Very Low,385
0DMYXV-E,,,NULL
0DMYZT-E,,,NULL
0DMZ29-E,,,NULL
0DMZ4B-E,,,NULL
0DMZ6K-E,,Very High,NULL
0DMZG6-E,Value,High,302
0DMZJS-E,,,NULL
0DMZKZ-E,,,NULL
0DMZMX-E,,,NULL
0DMZQW-E,,,NULL
0DMZRR-E,,,NULL
0DN00Y-E,GARP,Very Low,NULL
0DN0K6-E,GARP,,NULL
0DN0NN-E,,,NULL
0DN0WW-E,,,NULL
0DN1CJ-E,,,NULL
0DN210-E,,,NULL
0DN24Z-E,,,NULL
0DN27Z-E,,,NULL
0DN283-E,,,NULL
0DN28Q-E,,,NULL
0DN29W-E,,,NULL
0DN2F3-E,,,NULL
0DN2G4-E,Growth,Medium,NULL
0DN2W1-E,,,NULL
0DN2XP-E,,,NULL
0DN2Z3-E,,,NULL
0DN302-E,,,NULL
0DN34F-E,,,NULL
0DN3J8-E,,,NULL
0DN3SS-E,,,NULL
0DN3T0-E,,,NULL
0DN3XL-E,,,NULL
0DN47Y-E,,,NULL
0DN4D8-E,,,NULL
0DN4GR-E,,,NULL
0DN4RH-E,,,NULL
0DN52D-E,,,NULL
0DN548-E,,,NULL
0DN572-E,,,NULL
0DN5N6-E,,,NULL
0DN5NX-E,,,100
0DN5P3-E,,,NULL
0DN5SY-E,,,NULL
0DN5XZ-E,GARP,,NULL
0DN5Z5-E,,,NULL
0DN65L-E,,,NULL
0DN67J-E,,,NULL
0DN697-E,,,NULL
0DN6BY-E,,,NULL
0DN6Q1-E,,,NULL
0DN6T5-E,,,NULL
0DN6WG-E,,,NULL
0DN6Z3-E,,,NULL
0DN82T-E,,,NULL
0DN865-E,,,NULL
0DN8FS-E,,,NULL
0DN8GH-E,,,NULL
0DN8WJ-E,,,NULL
0DN90B-E,,,NULL
0DN90G-E,Growth,Very High,2430
0DN9F5-E,,,NULL
0DN9HD-E,,,NULL
0DN9RH-E,,,NULL
0DN9TV-E,,,NULL
0DN9X5-E,,,NULL
0DNB34-E,,,NULL
0DNB5F-E,,,NULL
0DNBBC-E,,,NULL
0DNBCK-E,,,NULL
0DNBHX-E,,,NULL
0DNBMV-E,,,NULL
0DNBS6-E,,,NULL
0DNBYD-E,,,NULL
0DNBZ2-E,Growth,High,NULL
0DNCG8-E,,,NULL
0DNCJX-E,,,NULL
0DNCQK-E,,,1840
0DNCWR-E,,,6288
0DND48-E,,,NULL
0DNDJV-E,,,NULL
0DNDK1-E,,,NULL
0DNDKT-E,,,NULL
0DNDL3-E,,,NULL
0DNDMB-E,Growth,Low,NULL
0DNDR9-E,,,NULL
0DNDV0-E,,,NULL
0DNDVB-E,,,NULL
0DNDVG-E,,,NULL
0DNDVR-E,,,NULL
0DNDXX-E,,,NULL
0DNF0T-E,,,11800
0DNF12-E,,,NULL
0DNF3G-E,,,NULL
0DNFYK-E,GARP,,NULL
0DNFYP-E,,,NULL
0DNFYQ-E,,,NULL
0DNG01-E,,,NULL
0DNGD1-E,Growth,,NULL
0DNGDN-E,,,NULL
0DNGH6-E,,,NULL
0DNGJB-E,,,NULL
0DNH4F-E,,,NULL
0DNHTK-E,,,NULL
0DNJ2M-E,,,NULL
0DNJ2W-E,,,NULL
0DNJ3V-E,,,NULL
0DNJ82-E,,,NULL
0DNJL0-E,,,NULL
0DNJRS-E,,,NULL
0DNKLJ-E,,,NULL
0DNKTH-E,,,NULL
0DNKV6-E,,,NULL
0DNKVL-E,,,NULL
0DNKXB-E,,,NULL
0DNM6N-E,,,NULL
0DNM7L-E,,,NULL
0DNMJ6-E,,,NULL
0DNMT2-E,,,NULL
0DNMVW-E,,,NULL
0DNMY0-E,,,NULL
0DNN2R-E,,,NULL
0DNN2V-E,,,NULL
0DNN38-E,Growth,,NULL
0DNN5M-E,,,NULL
0DNNBW-E,,,NULL
0DNNK9-E,,,NULL
0DNNVK-E,,,NULL
0DNPCX-E,,,NULL
0DNPRH-E,,,NULL
0DNQ11-E,,,NULL
0DNQGV-E,,,NULL
0DNQLL-E,Yield,High,NULL
0DNQMY-E,,,NULL
0DNQTF-E,,,NULL
0DNQZV-E,,,NULL
0DNRF0-E,,,NULL
0DNRFT-E,,,NULL
0DNRGV-E,,,NULL
0DNRN8-E,,,NULL
0DNRNX-E,,,NULL
0DNRPC-E,,,NULL
0DNRPT-E,,,NULL
0DNRXC-E,,,NULL
0DNS0G-E,,,NULL
0DNS18-E,,,NULL
0DNS19-E,,,NULL
0DNS9F-E,,,NULL
0DNSC0-E,,,NULL
0DNSD5-E,,,NULL
0DNSG4-E,,,NULL
0DNT1Z-E,,,1642
0DNT5Q-E,,,42
0DNT74-E,,,NULL
0DNTX0-E,,,NULL
0DNTX2-E,,,NULL
0DNVS5-E,,,NULL
0DNVYX-E,,,NULL
0DNW3R-E,,,50
0DNWPK-E,,,NULL
0DNX5L-E,,,NULL
0DNY42-E,,,NULL
0DNY8M-E,,,NULL
0DNZ1R-E,,,NULL
0DNZ2M-E,,,NULL
0DNZ67-E,,,NULL
0DNZNF-E,,,NULL
0DNZVJ-E,Aggressive Growth,High,164
0DNZXD-E,,,NULL
0DP0K1-E,,,NULL
0DP0V3-E,,,NULL
0DP153-E,,,NULL
0DP1H8-E,,,10877
0DP1M2-E,,,NULL
0DP1P3-E,,,NULL
0DP2RV-E,,,NULL
0DP2SB-E,,,NULL
0DP2V3-E,,,NULL
0DP382-E,,,NULL
0DP3GP-E,,,NULL
0DP3M3-E,,,NULL
0DP3PB-E,,,NULL
0DP3QZ-E,Aggressive Growth,Very Low,NULL
0DP3TY-E,,,NULL
0DP3X7-E,,,NULL
0DP3XW-E,,,NULL
0DP49W-E,,,NULL
0DP4DP-E,,,NULL
0DP4R2-E,Aggressive Growth,Low,445
0DP52K-E,,,NULL
0DP5LL-E,Aggressive Growth,Low,NULL
0DP619-E,,,NULL
0DP68V-E,,,NULL
0DP6B6-E,,,NULL
0DP6LF-E,,,NULL
0DP6W1-E,,,NULL
0DP7CC-E,,,NULL
0DP7KF-E,Growth,Very High,26129
0DP7KM-E,GARP,,43825
0DP7RK-E,,,NULL
0DP7RP-E,,,1011
0DP7SQ-E,,,NULL
0DP7WM-E,,,NULL
0DP7ZB-E,,,NULL
0DP894-E,,,NULL
0DP8DS-E,,,NULL
0DP8GH-E,,,NULL
0DP919-E,GARP,High,16112
0DP91G-E,Growth,,78614
0DP97N-E,,,NULL
0DP97Z-E,,,NULL
0DP9BJ-E,,,NULL
0DP9CB-E,,,NULL
0DP9FL-E,,,NULL
0DP9GL-E,,,NULL
0DP9HK-E,,,NULL
0DP9JQ-E,,,NULL
0DP9KH-E,,,450
0DP9PH-E,,,NULL
0DP9VQ-E,,,NULL
0DP9WQ-E,,,NULL
0DPB5G-E,,,NULL
0DPB5K-E,,,2000
0DPB7M-E,,,NULL
0DPBC2-E,,,53
0DPBCR-E,,,NULL
0DPBD0-E,,,NULL
0DPBDR-E,,,NULL
0DPBJZ-E,,,NULL
0DPBL5-E,,,NULL
0DPBM7-E,,,NULL
0DPBRP-E,,,NULL
0DPC4C-E,,,NULL
0DPCC7-E,,,422
0DPCFH-E,,,NULL
0DPCH4-E,,,NULL
0DPCNN-E,,,NULL
0DPCZ2-E,,,NULL
0DPCZ5-E,,,NULL
0DPCZN-E,,,NULL
0DPDB2-E,,,NULL
0DPDMD-E,Growth,Low,NULL
0DPDNJ-E,,,NULL
0DPDVQ-E,,,NULL
0DPDXC-E,,,NULL
0DPFFV-E,,,NULL
0DPFTC-E,,,NULL
0DPFZY-E,,,NULL
0DPGBT-E,,,NULL
0DPGH6-E,,,NULL
0DPGHR-E,,,NULL
0DPGK6-E,Growth,Very Low,NULL
0DPGTY-E,,,3
0DPGZG-E,,,NULL
0DPH5C-E,,,NULL
0DPH5Q-E,,,NULL
0DPHSH-E,,,NULL
0DPHXH-E,,,NULL
0DPJCL-E,,,NULL
0DPJDX-E,,,NULL
0DPJS5-E,,,NULL
0DPJT4-E,,,NULL
0DPKDV-E,,,NULL
0DPKJ5-E,,,NULL
0DPKTZ-E,,,NULL
0DPKXK-E,Growth,High,NULL
0DPKXT-E,,,NULL
0DPL53-E,,,NULL
0DPLDP-E,,,NULL
0DPLWH-E,,,NULL
0DPLWW-E,,,NULL
0DPLX0-E,,,NULL
0DPLX9-E,,,NULL
0DPLXG-E,,,NULL
0DPLXQ-E,,,NULL
0DPLZW-E,,,NULL
0DPM5L-E,,,NULL
0DPMLH-E,,,NULL
0DPMW4-E,GARP,,NULL
0DPN4Q-E,,,NULL
0DPN50-E,,,33
0DPN6V-E,,,NULL
0DPN91-E,Aggressive Growth,Very Low,NULL
0DPNL6-E,,,NULL
0DPNNP-E,,,NULL
0DPP3F-E,,,NULL
0DPP9S-E,,,NULL
0DPPD9-E,,,NULL
0DPPGX-E,,,NULL
0DPPT8-E,,,250
0DPQ3D-E,,,NULL
0DPQF2-E,,,NULL
0DPQLV-E,,,NULL
0DPRL7-E,Growth,Medium,NULL
0DPRWT-E,,,NULL
0DPS3Y-E,,,NULL
0DPSGV-E,GARP,Medium,188
0DPTL7-E,,,NULL
0DPTV3-E,,,NULL
0DPV29-E,,,NULL
0DPV3M-E,,,150
0DPVN9-E,,,NULL
0DPVNK-E,,,NULL
0DPVPJ-E,,,NULL
0DPW9P-E,,,841
0DPWMD-E,,,NULL
0DPWVV-E,,,NULL
0DPXCB-E,,,NULL
0DPXF3-E,,,NULL
0DPXK3-E,,,NULL
0DPXQ5-E,,,NULL
0DPXWC-E,,,NULL
0DPY29-E,,,NULL
0DPY51-E,,,NULL
0DPZ1H-E,,,NULL
0DPZ87-E,GARP,Medium,NULL
0DPZGM-E,,,NULL
0DPZR8-E,,,200
0DPZV9-E,,,NULL
0DQ01N-E,,,NULL
0DQ064-E,,,NULL
0DQ068-E,,,NULL
0DQ07G-E,,,245
0DQ086-E,,,NULL
0DQ08M-E,Value,Medium,155
0DQ091-E,Aggressive Growth,Very Low,276
0DQ092-E,,,403
0DQ09D-E,Aggressive Growth,,500
0DQ0B4-E,Deep Value,High,2588
0DQ0D0-E,Value,Medium,497
0DQ0DX-E,,,NULL
0DQ0GB-E,,,NULL
0DQ0GN-E,Growth,Very High,379
0DQ0H0-E,Yield,Medium,2789
0DQ0H7-E,Growth,Very Low,710
0DQ0HH-E,,,NULL
0DQ0HM-E,,,NULL
0DQ0J9-E,,,NULL
0DQ0K9-E,,Very Low,703
0DQ0M1-E,Growth,Very Low,273
0DQ0MH-E,,,173
0DQ0PP-E,,Low,NULL
0DQ0PY-E,Value,Medium,NULL
0DQ0XC-E,,,NULL
0DQ0Z5-E,,,NULL
0DQ19J-E,,,NULL
0DQ1QC-E,,,NULL
0DQ22T-E,,,NULL
0DQ2CN-E,,,NULL
0DQ2DK-E,,,NULL
0DQ3F7-E,,,NULL
0DQ3L2-E,,,NULL
0DQ3MZ-E,,,NULL
0DQ3PW-E,,,NULL
0DQ3SV-E,,,NULL
0DQ3W8-E,,,NULL
0DQ3XD-E,,,NULL
0DQ46Z-E,,,NULL
0DQ493-E,,,NULL
0DQ4MH-E,,,NULL
0DQ53Q-E,,,NULL
0DQ5NV-E,,,NULL
0DQ5V9-E,,,NULL
0DQ62J-E,Value,Very Low,NULL
0DQ6F4-E,,,NULL
0DQ6J5-E,,,NULL
0DQ7VY-E,,,NULL
0DQ7YK-E,Growth,Very High,15744
0DQ7Z7-E,,,NULL
0DQ801-E,,,NULL
0DQ80Z-E,,,NULL
0DQ858-E,,,NULL
0DQ89B-E,,,NULL
0DQ8BC-E,,,NULL
0DQ8DY-E,,,NULL
0DQ8LV-E,,,NULL
0DQ8P2-E,,,NULL
0DQ9TF-E,,,NULL
0DQB0R-E,Growth,,NULL
0DQB44-E,,,NULL
0DQB6Y-E,,,NULL
0DQBHG-E,,,NULL
0DQBN2-E,,,NULL
0DQBTC-E,,,NULL
0DQCHC-E,,,NULL
0DQCLW-E,,,NULL
0DQD4G-E,Growth,Very Low,NULL
0DQDQ3-E,,,NULL
0DQDSN-E,,,NULL
0DQF3M-E,,,NULL
0DQF89-E,,High,NULL
0DQFM4-E,,,NULL
0DQFSP-E,,,NULL
0DQG52-E,,,NULL
0DQG9N-E,,,2913
0DQGGR-E,,,NULL
0DQGSX-E,,,NULL
0DQH37-E,,,NULL
0DQHBJ-E,,,NULL
0DQHQ3-E,,,NULL
0DQJ56-E,,,NULL
0DQJ5J-E,,,49
0DQJ9W-E,,,NULL
0DQJJ4-E,,,417
0DQJJL-E,,,NULL
0DQKKY-E,,,NULL
0DQKLM-E,,,NULL
0DQKXK-E,,,NULL
0DQL5H-E,,,NULL
0DQL9K-E,,,NULL
0DQLB0-E,,,NULL
0DQLFS-E,,,NULL
0DQLH1-E,,,1688
0DQLNQ-E,,,NULL
0DQLP4-E,,,NULL
0DQM0C-E,,,NULL
0DQM6N-E,,,NULL
0DQM78-E,,,NULL
0DQMR7-E,,,NULL
0DQMTW-E,,,NULL
0DQMYJ-E,,,NULL
0DQN21-E,,,NULL
0DQNDZ-E,,,NULL
0DQNL0-E,,,NULL
0DQP9S-E,,,NULL
0DQPG2-E,,,NULL
0DQPGQ-E,,,NULL
0DQPXN-E,,,NULL
0DQPZS-E,,,NULL
0DQQ2B-E,,,NULL
0DQQPJ-E,,,NULL
0DQQRJ-E,,,NULL
0DQR1G-E,,,NULL
0DQR4W-E,,,NULL
0DQR6P-E,,,NULL
0DQRF4-E,,,NULL
0DQRFF-E,GARP,Very Low,NULL
0DQRHP-E,,,NULL
0DQRHX-E,,,NULL
0DQSF1-E,,,NULL
0DQSQM-E,,,NULL
0DQT1H-E,,,NULL
0DQTKJ-E,,,NULL
0DQVK8-E,,,NULL
0DQVNH-E,,,NULL
0DQVSM-E,,,NULL
0DQVX5-E,GARP,Very Low,NULL
0DQW1B-E,GARP,Very Low,NULL
0DQWC3-E,,,NULL
0DQWM0-E,,,NULL
0DQX5B-E,,,NULL
0DQX9R-E,,,60
0DQXB1-E,,,NULL
0DQXNL-E,Growth,Low,NULL
0DQXRL-E,,,NULL
0DQXVW-E,,,NULL
0DQYC1-E,,,100
0DQYC8-E,,,NULL
0DQYMB-E,,,NULL
0DQYN0-E,,,NULL
0DQYYP-E,,,NULL
0DQZ2Y-E,,,NULL
0DQZ9T-E,,,NULL
0DQZPP-E,,,NULL
0DQZTM-E,,,NULL
0DQZTN-E,,,NULL
0DQZVW-E,,,NULL
0DR000-E,,,NULL
0DR057-E,,,NULL
0DR0L3-E,,,NULL
0DR0MF-E,,,NULL
0DR0Q0-E,,,NULL
0DR105-E,,,NULL
0DR17B-E,,,NULL
0DR17Y-E,,,NULL
0DR1CB-E,,,NULL
0DR1JQ-E,,,NULL
0DR1ND-E,,,NULL
0DR262-E,,,NULL
0DR2TR-E,Aggressive Growth,,NULL
0DR34P-E,,,NULL
0DR3G7-E,,,NULL
0DR3JG-E,,,161
0DR3L2-E,,,NULL
0DR3MF-E,,,NULL
0DR40S-E,,,NULL
0DR4VL-E,,,NULL
0DR4W0-E,,,NULL
0DR4WH-E,,,720
0DR4WR-E,,,NULL
0DR4XJ-E,,,171
0DR4ZV-E,,,NULL
0DR509-E,,,500
0DR61D-E,,,NULL
0DR66F-E,,,NULL
0DR692-E,,,NULL
0DR6QX-E,Growth,,5012
0DR6RX-E,,,NULL
0DR6T2-E,Aggressive Growth,Medium,NULL
0DR6Z1-E,,,NULL
0DR6ZQ-E,,,NULL
0DR76X-E,,,NULL
0DR7BP-E,,,NULL
0DR7N1-E,,,NULL
0DR7YZ-E,,,NULL
0DR87M-E,,,NULL
0DR8G9-E,,,NULL
0DR8L2-E,,,NULL
0DR8TM-E,Yield,,NULL
0DR90R-E,,,1618
0DR92Y-E,GARP,Very Low,1462
0DR93P-E,GARP,Very High,5883
0DR93X-E,,,NULL
0DR9M7-E,,,NULL
0DRBLZ-E,,,NULL
0DRBM7-E,,,NULL
0DRBMW-E,,,NULL
0DRBP0-E,,,NULL
0DRBPJ-E,,,NULL
0DRBPZ-E,Growth,Low,NULL
0DRBT0-E,,,NULL
0DRBV1-E,Aggressive Growth,,NULL
0DRBX2-E,,,NULL
0DRBXR-E,,,NULL
0DRBY0-E,Aggressive Growth,Medium,525
0DRBZT-E,,,NULL
0DRC32-E,,,NULL
0DRC8Z-E,,,NULL
0DRCBP-E,,,NULL
0DRCF6-E,,,NULL
0DRCKN-E,,,NULL
0DRCX1-E,,,NULL
0DRD7Z-E,,,NULL
0DRDNK-E,,,NULL
0DRDWX-E,,,NULL
0DRDXF-E,,,NULL
0DRDXV-E,,,NULL
0DRFCB-E,,,NULL
0DRFDG-E,,,NULL
0DRFLC-E,,,NULL
0DRFPP-E,,,NULL
0DRGHB-E,,,NULL
0DRGJ3-E,GARP,,648
0DRGKK-E,,,NULL
0DRGMY-E,,,NULL
0DRGTN-E,,,NULL
0DRH69-E,Growth,Low,NULL
0DRHZQ-E,,,NULL
0DRJKM-E,,,NULL
0DRJLD-E,,,NULL
0DRJN8-E,,,NULL
0DRJN9-E,,,NULL
0DRJNF-E,,,NULL
0DRJNJ-E,,,NULL
0DRJYM-E,,Medium,NULL
0DRJZ0-E,,,14560
0DRK1L-E,,,NULL
0DRK8T-E,,Medium,NULL
0DRK9K-E,Growth,Medium,371
0DRLC2-E,,,NULL
0DRM1S-E,,,400
0DRM24-E,Value,,NULL
0DRMPW-E,,,NULL
0DRMR2-E,,,NULL
0DRNNC-E,,,NULL
0DRNR9-E,,,NULL
0DRNSQ-E,,,NULL
0DRPKW-E,Growth,Very Low,NULL
0DRQ8J-E,,,NULL
0DRQD1-E,,,NULL
0DRQD4-E,Aggressive Growth,Very High,3682
0DRQW6-E,,,NULL
0DRQWV-E,,,NULL
0DRQX7-E,,,NULL
0DRR9B-E,,,NULL
0DRR9G-E,,High,202
0DRRKY-E,GARP,High,NULL
0DRRLR-E,Growth,Medium,NULL
0DRRS3-E,,,NULL
0DRRXX-E,,,NULL
0DRS0L-E,,,NULL
0DRS18-E,,,NULL
0DRSHL-E,,,NULL
0DRSHY-E,,,NULL
0DRSTV-E,,,NULL
0DRT12-E,,,NULL
0DRTN3-E,,,NULL
0DRV4Y-E,,,NULL
0DRV5S-E,,,NULL
0DRV6S-E,,,NULL
0DRVG9-E,,,887
0DRWHP-E,,,NULL
0DRWL9-E,,,NULL
0DRWT3-E,,,NULL
0DRX4R-E,,,NULL
0DRXGH-E,Growth,Low,2474
0DRXH4-E,,,NULL
0DRXTG-E,,,NULL
0DRYSG-E,,,209
0DRZ3F-E,,,NULL
0DRZ7S-E,,,NULL
0DRZ8M-E,,,NULL
0DRZ8T-E,,,NULL
0DRZ9R-E,,,NULL
0DRZP9-E,,,NULL
0DRZQ8-E,,,NULL
0DRZT0-E,,,1276018640
0DRZTY-E,,,1404
0DS0C2-E,,,NULL
0DS0J9-E,,,NULL
0DS0QJ-E,Value,,NULL
0DS0YP-E,,,NULL
0DS11X-E,,,NULL
0DS1F7-E,,,NULL
0DS1Y5-E,,,NULL
0DS2CK-E,,,NULL
0DS2GF-E,,,NULL
0DS2JB-E,,,NULL
0DS3KF-E,,,NULL
0DS3MH-E,,,NULL
0DS4KY-E,,Very Low,18928
0DS4N3-E,,,NULL
0DS50B-E,,,NULL
0DS5RD-E,Aggressive Growth,,1446
0DS6LL-E,,,NULL
0DS6W4-E,,,NULL
0DS74Q-E,,,NULL
0DS76B-E,,,NULL
0DS7FQ-E,,,NULL
0DS7G6-E,,,NULL
0DS7G8-E,,,NULL
0DS8C3-E,,,NULL
0DS8L5-E,,,NULL
0DS8L7-E,,,NULL
0DS8P2-E,,,NULL
0DS8WK-E,,,NULL
0DS8XZ-E,,,NULL
0DS900-E,,,NULL
0DS94T-E,,,NULL
0DS94W-E,,,NULL
0DS988-E,GARP,High,NULL
0DS9MZ-E,,Very Low,NULL
0DS9PX-E,,,NULL
0DS9T0-E,,,NULL
0DS9XT-E,,Very Low,1682
0DSB4J-E,,,NULL
0DSB7D-E,,,NULL
