factset_entity_id,name,ManagerStyle,InstitutionFixedStyle
06LH4P-E,CIBC (Asia) Ltd.,NULL,
06LHWD-E,Citigroup Global Markets Ltd. (Italy),NULL,
080QGL-E,Asset Management Partners AG,NULL,
080VFV-E,CIS Securities Asset Management Ltd.,NULL,
080WL0-E,TGV Partners LLC,NULL,
080YVM-E,V.Stone Fund Management Co. Ltd.,NULL,
080Z3Q-E,Magenta Patrimoine SA,NULL,
08102S-E,Matrix Partners India Investments LLC,NULL,
08145H-E,UBS Pactual WM Gestao de Recursos Ltda.,NULL,
081BTC-E,Silverman Investments LLC,NULL,
081CWK-E,Wamsler & Co. Vermogensverwaltung GmbH,NULL,GARP
09WJMM-E,Pacific View Asset Management (UK) LLP,NULL,Deep Value
09WN2N-E,"Hunan Trust Co., Ltd.",NULL,GARP
09WTPL-E,Satya Capital LLP,NULL,
0CD8V4-E,Shenzhen Platinum Venture Capital Ltd.,NULL,
0CDJDG-E,PT AIA Financial,NULL,GARP
0CDT2W-E,EJS Investment Management SA,NULL,GARP
0FN5N0-E,TheMillions Sro,NULL,
0FN6MV-E,Mexico Infrastructure Partners SA de CV,NULL,
0FN8MN-E,NBC Sports Ventures LLC,NULL,
0FNNRH-E,Genero Capital LLC,NULL,
0GJBPV-E,Pikespo Invest (Management),NULL,
0GJGXB-E,Griffon Capital (Iran),NULL,
0GJH3L-E,Garrigue SA,NULL,
0GJR4V-E,Espiga Equity Partners SGEIC SA,NULL,
0HJTK2-E,HV Startup Capital LLC,NULL,
0JHD9Z-E,Pinou Capital SC,NULL,
0JJ5V4-E,Hauck & Aufhaeuser Privatbankiers AG (Research Firm),NULL,
0JJ87X-E,"Company B, Inc.",NULL,
0L7WRD-E,Impact Ventures Zrt,NULL,
0L80LG-E,EdVentures,NULL,
0L87LH-E,AXA Versicherungen AG /Venture Capital/,NULL,
0080CR-E,PRB Advisors LLC,NULL,Deep Value
0080DW-E,Socratic Fund Management LP,NULL,GARP
0080H6-E,Duma Capital Partners LP,NULL,
0085RQ-E,Fund Evaluation Group LLC,NULL,GARP
008HYL-E,Legg Mason Partners Fund Advisor LLC,NULL,GARP
008LKT-E,Allianz Global Investors Fund Management LLC,NULL,
008LXQ-E,Taurus Investment Holdings LLC,NULL,
0648V6-E,Brad Peery Capital LLC,NULL,
064N61-E,"Fischer Investment Capital, Inc.",NULL,
064P67-E,Eden Financial Ltd.,NULL,
064XSG-E,TDH Capital Corp.,NULL,
072CZC-E,Zindel Private Equity Management Ltd. (Russia),NULL,
072D3X-E,Mundane Asset Management Ltd.,NULL,
072D86-E,AltaRock Partners LLC,NULL,Growth
072F4G-E,Edgewood Capital Advisors LLC,NULL,
072FFX-E,Welbilt Realty Partners LLC,NULL,
072FZR-E,Comnaar Investments BV,NULL,
072NK6-E,Northern Light Management AB,NULL,
072RDF-E,Raiffeisenbank (Bulgaria) EAD (Broker),NULL,
072V7B-E,IMB Vermogensverwaltung GmbH,NULL,
072VDV-E,WiJo Capital LLP,NULL,
072ZCQ-E,Finansa Capital Ltd.,NULL,
072ZLD-E,Truestone Asset Management Ltd.,NULL,
072ZXM-E,Belenos Capital Management LLC,NULL,
0733L1-E,Deutsche Bank (Mauritius) Ltd.,NULL,
073813-E,JN Fund Managers Ltd.,NULL,
073B4Z-E,SICOM Capital Management Pvt Ltd.,NULL,
073FL0-E,Portfolio Invest Anlageberatung GmbH,NULL,Value
08BZFW-E,Unigamma AG,NULL,Yield
08C4F7-E,"Fast Track Initiative, Inc.",NULL,
08C83X-E,Macroinvest Gestao de Recursos Ltda.,NULL,GARP
08CNVY-E,Awilhelmsen Capital AS,NULL,
09DL8T-E,KKCG Investments BV,NULL,
09DPHH-E,BG Valores SA,NULL,
0BZK50-E,CD Capital (UK) Ltd.,NULL,
0BZQZK-E,Sterling Asset Management Ltd.,NULL,
0BZXP7-E,Comgest (Singapore) Pte Ltd.,NULL,
0C00FG-E,York Capital Management Asia (HK) Advisors Ltd.,NULL,
0DFWGT-E,Convector Capital Management LP,NULL,
0DFXSM-E,Crested Stocks & Securities Ltd.,NULL,
0DG4JG-E,EMERAM Capital Partners GmbH,NULL,
0DGDW6-E,Teton Fund Management LLC,NULL,
0DGN4G-E,Pix Vine Capital Pte Ltd,NULL,
0FGHGY-E,Caribou Asset Management LLC,NULL,
0FH8RB-E,Cambridge Investments LLC,NULL,
0G8785-E,ah Ventures India Pvt Ltd.,NULL,
0G913N-E,Altavista Capital Markets LLC,NULL,
0HC0TX-E,9C Capital Co. Ltd.,NULL,
0K8DD6-E,Move Capital LLP,NULL,
0K8J1M-E,Merieux Equity Partners SAS,NULL,
0K8QLB-E,John & Young Capital Partners LP,NULL,
0K94J5-E,Generali Investments Partners SpA SGR (Germany),NULL,Growth
0L52GK-E,3dot6 Ventures LLC,NULL,
0L5CDQ-E,Bhiraj Reit Management Co. Ltd.,NULL,
05RMVX-E,"Summerhill Venture Partners, Inc.",NULL,
0793X9-E,Astrolabe Ventures,NULL,
07978W-E,NewSpring Growth,NULL,
079JWL-E,S.D.L. Suddeutsche Beteiligungs GmbH,NULL,
079M72-E,"Elm Street Venture Advisors, Inc.",NULL,
0JBWB7-E,Shenzhen Qianhai Xinhua Silu Fund Management Co. Ltd.,NULL,
0K96X6-E,Fenox VC Bangladesh,NULL,
0K9H6W-E,Innovation Fund America Inc,NULL,
0L6D19-E,Collider NL BV,NULL,
00C84T-E,Nuance Investments LLC,NULL,Value
00CDM3-E,Davis-Rea Ltd.,NULL,GARP
00CF8Q-E,Equity International Management LLC,NULL,
00CFLC-E,Farley Capital II LP,NULL,GARP
00CHNZ-E,EM Securities LLC,NULL,
00CJ5S-E,Radical Investments Management LLC,NULL,
067J5W-E,Platinum Neurone Ventures (PNV) Ltd.,NULL,
067RQF-E,Covestco-Seteura LLC,NULL,
067V7N-E,Apjohn Ventures LLC,NULL,
06811Z-E,MidMark Capital,NULL,
0685MG-E,Saturn Venture Partners,NULL,
0685XP-E,Emirates International Investment Co. LLC,NULL,
0688J0-E,"Empire Financial Group, Inc.",NULL,
068Y0Q-E,Intesa Sanpaolo Bank Albania Sh.a.,NULL,
068Y34-E,Highstar Capital LP,NULL,
0692BB-E,Docor International Management (D.I.M.) Ltd.,NULL,
069DF0-E,"Union Securities Investment Trust Co., Ltd.",NULL,GARP
069JSQ-E,CCP Ventures Ltd.,NULL,
069MLZ-E,Tallwood Venture Capital,NULL,
07WH1Z-E,Euroxx Securities SA (Broker),NULL,
09SFTC-E,Execution Noble Ltd. (India),NULL,
09SV76-E,KDB Capital Corp. (Private Equity),NULL,
09SXXN-E,AKOS GmbH,NULL,
09T0CZ-E,Thetis Capital SA,NULL,
09T502-E,Mondo Visione Ltd.,NULL,
0C971P-E,W.G. Shaheen & Associates Ltd.,NULL,Yield
0C97TR-E,Evarich Asset Management,NULL,
0C984V-E,SilverStreak Asset Management Co. Singapore Pte Ltd.,NULL,
0C9895-E,The Blackstone Group International Partners LLP (Invt Mgmt),NULL,
0C98WJ-E,Empirical Finance LLC,NULL,GARP
0C9B8K-E,Makara Capital Pte Ltd.,NULL,
0C9BK1-E,RBC Capital Markets (Hong Kong) Ltd.,NULL,
0C9GLT-E,Nippon Value Investors KK,NULL,GARP
0C9H0J-E,Lugano Financial Advisors SA,NULL,
0C9V8W-E,Cedar Brook Financial Partners LLC,NULL,Aggressive Growth
0CB2M4-E,Inspire Capital Partners LLC,NULL,
0CB6ML-E,CnC Asset Management Ltd.,NULL,
0CB6NG-E,Ogborne Capital Management LLC,NULL,
0CB7MN-E,NBT Capital Corp.,NULL,
0CBKSZ-E,SvS & Partner AG,NULL,GARP
0DK471-E,Cherubic Ventures,NULL,
0DK5S1-E,SICP LLP,NULL,
0DK64L-E,BKI Investment Co. Ltd. (Investment Management),NULL,GARP
0DK6M5-E,"Ferst Capital Partners, Inc.",NULL,
0DKCDR-E,Finovam Gestion SAS,NULL,
0DKM9K-E,ADI Capital Management LLC,NULL,Growth
0FJSJQ-E,Bright Success Capital Ltd.,NULL,
0G9LZZ-E,RoboCap LLP,NULL,
0G9X6Q-E,Broodstock Capital Partners AS,NULL,
0G9Y9M-E,SoMa Equity Partners LP,NULL,Aggressive Growth
0G9YT7-E,Silk Road Research Pte Ltd.,NULL,
0JC43J-E,1898 Venture Investment Management Beijing Co. Ltd.,NULL,
0JCLHQ-E,Infini Sp zoo,NULL,
0KBX8Y-E,RONA & Tarsai Tanacsado Zrt.,NULL,
0L76LV-E,Otherwise Fund,NULL,
0L7C4B-E,The Artemis Fund,NULL,
00F029-E,Trout Creek Ventures LP,NULL,
00F8NX-E,Upstart Labs LLC,NULL,
00FDLR-E,Brasil Plural Securities LLC,NULL,
00FFTS-E,Arsenal Capital Management LLC,NULL,
00FHHL-E,Coppersmith Capital Management LLC,NULL,GARP
06SKCH-E,RNR Ventures LLC,NULL,
06SN4F-E,Hercules Capital,NULL,
06STMH-E,Monti Fiduciaria-Finanziaria SA,NULL,Yield
06SY9S-E,"Zhonghai Fund Management Co., Ltd.",NULL,GARP
06T09T-E,Huntley Thatcher Ellsworth Ltd.,NULL,
06T6ZM-E,Sid R. Bass Associates,NULL,
06T7VZ-E,Access America Investments LLC,NULL,
06TFNJ-E,Prime Asset Management,NULL,
06TG9J-E,"LORE Associates, Inc.",NULL,
06TJ94-E,Verge Management LLC,NULL,
06TJDP-E,Northwest Technology Ventures,NULL,
06TJWQ-E,"SBI Incubation Co., Ltd.",NULL,
06TN4C-E,Natixis Securities SA,NULL,
06TQT4-E,VIA Equity A/S,NULL,
06TSHG-E,Satwik Ventures LLC,NULL,
06TWG7-E,Eddystone Capital LLC,NULL,
07ZP7L-E,"Hermes BPK Partners, Inc.",NULL,
07ZVPN-E,Interacciones Casa de Bolsa SA de CV,NULL,
07ZWSJ-E,Lopes Filho e Associados Consultores de Investimentos Ltda.,NULL,
07ZZYJ-E,Vast Ventures Management LLC,NULL,
09Q8NR-E,Sabretooth Capital Management LLC,NULL,
09QHF7-E,H & P Vermogensverwaltung GmbH,NULL,
09QLZS-E,Banca Generali SpA (Private Banking),NULL,GARP
09QSZZ-E,Deutsche Bank AG (Private Banking Hong Kong),NULL,GARP
09QX10-E,BNP Paribas Suisse SA (Investment Management),NULL,
09R09C-E,PlusAlpina Real Estate Advisors GmbH,NULL,
09RHWR-E,Integrated Ag LP,NULL,
0C3LKV-E,Alpha Omega Wealth Management LLC,NULL,Yield
0C3PMB-E,Greenfield Seitz Capital Management LLC,NULL,
0C3S0V-E,Rudgear Capital Management LLC,NULL,
0C4555-E,Ladderup Corporate Advisory Pvt Ltd.,NULL,
0C46FJ-E,Nikko Asset Management Asia Ltd.,NULL,GARP
0C4BT5-E,Springdale Capital LLC,NULL,
0C4CMM-E,New Frontiers Advisory Group LLC,NULL,
0C4DTZ-E,Montauk Capital LLC,NULL,
0C4GCL-E,Nippon Financial Port KK,NULL,
0C4HV3-E,Trinkaus Private Equity Management GmbH,NULL,
0C4KKT-E,Banrisul SA CVMC,NULL,
0C54J2-E,International Leasing Securities Ltd.,NULL,
0C5894-E,Overture Capital Markets Ltd.,NULL,
0C58QX-E,Windsor Advisory Group LLC,NULL,
0D9SWS-E,Landsorganisationen I Sverige (Research Firm),NULL,
0DBDTH-E,Vilicus Ventures LLC,NULL,
0FBKY6-E,FinLab,NULL,
0FC485-E,Chelverton Asset Management /Private Equity/,NULL,
0FC9GF-E,Cedar Capital LLC,NULL,Yield
0G4M4M-E,Flashpoint,NULL,
0G4PDR-E,NexPhase Capital LP,NULL,
0G4SJQ-E,Alaska Investimentos Ltda.,NULL,
0G4VQW-E,Next Coast Ventures LLC,NULL,
0G4YG9-E,Steelhead Capital Management LLC,NULL,
0G566H-E,Beyond Ratings SAS,NULL,
0G569W-E,Victoria Partners SAS,NULL,
0G59FX-E,Cloverlay Investment Management LLC,NULL,
0G5CM6-E,Change Path LLC,NULL,Aggressive Growth
0G5FSR-E,Eversept Partners LP,NULL,
0G5L27-E,Hyakugo Bank Ltd. /Private Equity/,NULL,
065MT4-E,ABN AMRO Capital,NULL,
066DRK-E,Lycos Ventures,NULL,
066PRZ-E,Sterling Fund Management LLC,NULL,
0674HN-E,Harrisdirect Securities,NULL,
07SDXL-E,"Valley Forge Private Equity, Inc.",NULL,
07SNGN-E,Deer Park Road Management Co. LP,NULL,
08QGWZ-E,Alpha Wertpapierhandels GmbH,NULL,
09BXFY-E,UBS Real Estate GmbH,NULL,
09BXST-E,KGAL GmbH & Co. KG,NULL,
0BW1JL-E,"Polaris Securities Co., Ltd. (China)",NULL,
0BW5L1-E,Seed4Soft,NULL,
0BWGZ9-E,MHC Marble House Capital AG,NULL,
0BX9BH-E,Ata Invest (GCC) Ltd.,NULL,
0DF0LR-E,Pensimo Fondsleitung AG,NULL,
0DF2QB-E,Karst Peak Capital Ltd.,NULL,GARP
0DF69M-E,MKB Fonds NV,NULL,
0DF723-E,"Extreme Startups, Inc.",NULL,
0DFGFX-E,Trinity Finance Investment Ltd.,NULL,
0DFGRT-E,"Raiff Partners, Inc.",NULL,GARP
0DFJKZ-E,Liberty Hall Capital Partners LP,NULL,
0FCFB2-E,Silverado Gestao e Investimentos Ltda.,NULL,
0FCMJ3-E,Coughlin Capital LLC,NULL,
0FCNJ3-E,AC Advisory GmbH,NULL,
0FCXDQ-E,Anhui Venture Capital Co. Ltd.,NULL,
0FD21K-E,North Branch Capital LLC,NULL,
0FDCDC-E,Drayton Park Capital LP,NULL,
0G5SX4-E,Julex Capital Management LLC,NULL,
0G5ZT2-E,Marietta Wealth Management LLC,NULL,Growth
0G625B-E,African Capital Alliance Ltd. (Real Estate),NULL,
0G6409-E,Gongqingcheng Yuansheng Investment Management Co. Ltd.,NULL,
0G6863-E,"Spc Asset Management, Inc.",NULL,
0G6VLX-E,The World Bank (Research),NULL,
0H9BRL-E,Cardinalstone Capital Advisers,NULL,
002TNC-E,Shadwell Asset Management LLC,NULL,
002TPL-E,"Staley Capital Advisers, Inc.",NULL,Value
002V4F-E,Rigel Capital LLC,NULL,
002VWN-E,Newcastle Partners LP,NULL,Value
002Z5Y-E,"The Duchossois Group, Inc.",NULL,
0031BW-E,Venture Strategy Group LLC,NULL,
0034VF-E,Lehman Crossroads Investment Advisers LP,NULL,
0034W4-E,North Point Portfolio Managers Corp.,NULL,GARP
0034Z2-E,Bradford Capital LLC,NULL,
0035Z1-E,Tower Asset Management LLC,NULL,
003845-E,Sandell Asset Management Corp.,NULL,GARP
003B0J-E,Gries Financial LLC,NULL,Yield
003JQV-E,"Touchstone Advisors, Inc.",NULL,
003LHZ-E,BP Investment Management Ltd.,NULL,GARP
003LJH-E,Mangan & McColl Partners LLC,NULL,
05PZ29-E,SeaBridge Investment Advisors LLC,NULL,GARP
05Q6F7-E,Pengurusan Pelaburan Sdn. Bhd.,NULL,
05Q7Y5-E,"Baystreetdirect.com, Inc.",NULL,
05QCB1-E,"Branch Cabell & Co., Inc.",NULL,
05QGVV-E,"Priority Capital Management, Inc.",NULL,
05QJ58-E,Cassa Lombarda SpA,NULL,GARP
05QLZ4-E,Templeton Asset Management Ltd.,NULL,Value
07PV6W-E,Capital Four Management Fondsmaglerselskab A/S,NULL,
093H27-E,Klever Asset Management,NULL,
0C22RF-E,Sigma Investment Management Co.,NULL,Yield
0DDGTV-E,Jikei KK,NULL,
0DDLN9-E,Turn/River Management LLC,NULL,
0FDNWM-E,Plus2 Capital LLC,NULL,
0FFGCB-E,Cazenove et Associes SAS,NULL,
0FFGYW-E,Lakestreet Capital Partners AG,NULL,GARP
0G73CD-E,Last Mile Venture Partners Ltd.,NULL,
0G7C8J-E,Business Growth Partners LLC,NULL,
0G7HGD-E,Value Measured Investment Ltd.,NULL,
0G7N3R-E,"Nesta Holding Co. Ltd.,",NULL,
0G7RPF-E,Ara Asset Management Ltd. (Private Equity),NULL,
0HB3JF-E,HSBC Qianhai Securities Ltd.,NULL,
0HBB26-E,AI Fund (Venture Capital),NULL,
0J8S8H-E,Hangzhou Zhonghui Equity Investment Management Co. Ltd.,NULL,
0J94JT-E,Blackstone Real Estate Advisors (Hong Kong),NULL,
0K7CFD-E,DEJ Family LP,NULL,
0K7S85-E,American Veterans Group PBC,NULL,
0L3C31-E,Step Ventures,NULL,
0L3CJW-E,Sioux Tech Fund (Management),NULL,
0L3FQH-E,Geomarkets Africa LLC,NULL,
006BZM-E,Inland Securities Corp.,NULL,
006KMZ-E,MeadowBrook Investment Advisors LLC,NULL,
006NG4-E,"Dayton Ventures, Inc.",NULL,
006TJD-E,"Wescap Management Group, Inc.",NULL,GARP
069SBD-E,Commonwealth Capital Ventures,NULL,
069SCC-E,Gamma Investors LLC,NULL,
06B1H7-E,Weber Capital Management LLC,NULL,
06B29G-E,Argentum Fondsinvesteringer AS,NULL,
06BCQ4-E,Boussard & Gavaudan Investment Management LLP,NULL,Yield
06BDGG-E,Venturi Group LLC,NULL,
06BG4C-E,Convergent Investors LLC,NULL,
06BHZ7-E,Convexity Capital Management LP,NULL,
06BSR2-E,CM CIC Investissement SA,NULL,
06C87N-E,Stonebridge Merchant Capital Corp.,NULL,
06C896-E,Oaktree Capital Management LP (Real Estate),NULL,
06CKWQ-E,DEWB AG (Venture Capital),NULL,
06CV3Y-E,Security Investment Co. of Kansas City,NULL,
06CVCF-E,Ile de France Capital SA,NULL,
06CWNJ-E,"Brad Peery, Inc.",NULL,
06CX2V-E,"Quick & Reilly, Inc.",NULL,
06CXGK-E,Frasers Centrepoint Asset Management Ltd.,NULL,GARP
06D5D9-E,Revera Asset Management Ltd.,NULL,GARP
06D6MW-E,LIMMAT CAPITAL Alternative Investments AG,NULL,GARP
06D7ZX-E,Bangor Savings Bank (Asset Management),NULL,GARP
06DC4B-E,"OceanRock Capital Partners, Inc.",NULL,
06DCTW-E,MarCap Investors LP,NULL,
06DHXQ-E,Pengana Capital Ltd.,NULL,GARP
07VX4P-E,Generali Gestion SA,NULL,
0C7W28-E,Pragnya Advisors Pvt. Ltd.,NULL,
0C7ZX7-E,"The Financial Consulate, Inc.",NULL,GARP
0C81KM-E,Santt Holding BV,NULL,
0C8845-E,View Capital RIA LP,NULL,
0C884R-E,FinTrust Capital Advisors LLC,NULL,Growth
0C8F8T-E,KEN GI Godo Kaisha,NULL,
0C8G50-E,Goldstein Munger + Associates,NULL,Value
0C8MQP-E,Invest Capital Investment Bank Ltd. (Broker),NULL,
0C8QJC-E,"Northeast Financial Consultants, Inc.",NULL,Yield
0C8R72-E,Education Growth Partners LLC,NULL,
0C8SGY-E,Gavea Credito Estruturado Gestao de Investimentos Ltda.,NULL,GARP
0C8WM3-E,Coyle Financial Counsel LLC,NULL,GARP
0DHSXC-E,"Fitch Ratings, Inc. (Canada)",NULL,
0DJ0D6-E,Hydra Ventures BV,NULL,
0FJWLV-E,Eucalyptus Growth Capital,NULL,
0FJWYQ-E,Dasoma Capital Management LLC,NULL,
0FNBTZ-E,SEQUOIA Asset Management SA (Investment Management),NULL,Aggressive Growth
0FP0Q0-E,Envision Ventures Management LLC,NULL,
0GJ49L-E,Redline Capital (UK) Ltd,NULL,
0GJ7KZ-E,"FitzRandolph Gateway Management, LLC",NULL,
0GJGWN-E,Skybound Capital (HK) Ltd.,NULL,
0GJRQV-E,Oscco Ventures,NULL,
0GK28S-E,P4G Capital Management LLC,NULL,
0GK495-E,Cimarron Infrastructure Group LLC,NULL,
0HK4JG-E,Innovax Securities Ltd.,NULL,
0HK8WL-E,Cithara Investment International Ltd.,NULL,
0HKG7L-E,Offroad Asset Management SA,NULL,
0JHP0M-E,Village Capital /Mexico/,NULL,
0JHTMY-E,Indaco Venture Partners SGR SpA,NULL,
0JHTQ9-E,Hangzhou Ymc Investment Co. Ltd.,NULL,
0JHZ9D-E,ICON Holding Co.,NULL,
0JJBR2-E,"Bwiz Capital, Inc.",NULL,
0JJCGV-E,TRG Management (UK),NULL,
0JJCKL-E,Retailers Lab AB,NULL,
0L8JT0-E,Go4it Capital,NULL,
007W1Y-E,MillhouseIAG Ltd.,NULL,
0080C8-E,Cadence Investment Management LLC,NULL,
0080F6-E,Blue Bell Private Wealth Management LLC,NULL,GARP
0080G5-E,Good Hope Advisers LLC,NULL,
0080GW-E,Axial Capital Management LLC,NULL,GARP
0080WQ-E,Highbridge Capital Management (UK) Ltd.,NULL,GARP
0088TN-E,"Willis Investment Counsel, Inc.",NULL,Yield
0088YJ-E,Summit Street Capital Management LLC,NULL,GARP
008GFH-E,Pelorus Private Equity Ltd.,NULL,
008LX4-E,Menta Capital LLC,NULL,GARP
008M1Q-E,Falfurrias Capital Partners,NULL,
064KSP-E,Vaaka Partners Oy,NULL,
064N5L-E,Blackstone Mezzanine Advisors LP,NULL,
064V9Q-E,Nova Capital Management Ltd.,NULL,
0723RP-E,Eik Banki P/F (Investment Management),NULL,
0725J0-E,Zep Holding BV,NULL,
0728DT-E,Investsud SA,NULL,
0728J1-E,Discretionary Management Services LLC,NULL,GARP
072XL7-E,Bharti AXA Investment Managers Pvt Ltd.,NULL,
07364S-E,WCG Management LP,NULL,GARP
0737PK-E,SAIF Partners Ltd. (China),NULL,
0739W9-E,Andreas Winkel Vermogensverwaltungen,NULL,Yield
0739Y7-E,Warburg Pincus Asia LLC (China Rep. Office),NULL,
08BVS6-E,ROI am BV,NULL,GARP
08C894-E,Link SA CCTVM (Investment Management),NULL,
08CKSF-E,Aceras BioMedical LLC,NULL,
09DCHV-E,Doen Participaties BV,NULL,
0BZ56S-E,MKP Capital Europe LLP,NULL,
0BZC4V-E,Plaza Ventures,NULL,
0C043F-E,Omega Fund Management LLC,NULL,
0C04LK-E,Vetiva Capital Management Ltd. (Investment Management),NULL,
0DFY5D-E,Silicon Valley Growth Syndicate,NULL,
0DGC3R-E,CrestPoint Capital Management LLC,NULL,GARP
0FGY2R-E,IVO Capital Partners,NULL,
0FH32Y-E,Avik Capital Management LLC,NULL,
0FH6KC-E,Entrepreneurs Factory SAS,NULL,
0G896W-E,TC Consultoria e Administracao de Investimentos Ltda.,NULL,
0G8CMH-E,NZ Capital Rutherford Ltd.,NULL,
0G8JJH-E,Mountaingate Capital Management LP,NULL,
0G8JYY-E,Seed4equity SA,NULL,
0G8JZC-E,Fort Baker Capital Management LP,NULL,Yield
0HBV9S-E,Shanghai Jiachen Investment Co. Ltd.,NULL,
0HC2ZJ-E,AnZhen Capital LLC,NULL,
0HC6Q9-E,Search Fund Accelerator,NULL,
0J9PFJ-E,Salomon & Ludwin LLC,NULL,Growth
0K8MXG-E,Zhejiang Wanlu Investment Management Co. Ltd.,NULL,
0K8SX6-E,McGuire Investment Group LLC,NULL,Aggressive Growth
0L4PTY-E,Arrow Partners Family Foundation,NULL,
0L4QP1-E,Guangzhou Danlu Equity Investment Management Co. Ltd.,NULL,
05RL08-E,"Capricorn Holdings, Inc.",NULL,
05RYB1-E,Anchorage Capital Partners Ltd.,NULL,
0795PN-E,Murphy Analytics LLC,NULL,
079BJ7-E,Q&A Gestion d'Actifs SAS,NULL,
079K2S-E,Keyser Capital LLC,NULL,
079LQ0-E,"SBI Investment Korea Co., Ltd. (Private Equity)",NULL,
079LVS-E,Senator Investment Group LP,NULL,GARP
079RR1-E,"Hokkaido Venture Capital, Inc.",NULL,
079Z0Z-E,Seavest Capital Partners LLC,NULL,
07B00K-E,Covepoint Capital Advisors LLC,NULL,
07B4ZM-E,Highbridge Capital Management (Hong Kong) Ltd.,NULL,
07B81M-E,Korea Development Bank (Private Equity),NULL,
07BFWQ-E,Fubon Financial Holding Venture Capital Co. Ltd.,NULL,
07BK2D-E,Banca Finnat Euramerica SpA (Broker),NULL,
07BK6X-E,Bolgen Invest AS,NULL,
07BQ34-E,Accendo Capital Partners Oy,NULL,GARP
07C2F1-E,Edmond de Rothschild Asset Management (Suisse) SA,NULL,
0890MM-E,ICICI Venture Funds (Real Estate),NULL,
0897BZ-E,Stockpicker Asset Management AB,NULL,
089N5R-E,Buur Invest A/S,NULL,
089V3Q-E,SWM SwissWealth Management SA,NULL,GARP
089VZK-E,ASK Gestora de Recursos Ltda.,NULL,
08B7GY-E,CRISIL Research,NULL,
08B9DP-E,Allianz SE (Research Firm),NULL,
08BJ22-E,Capstan Capital Partners LLP,NULL,
08BNQ2-E,Ascensus GmbH,NULL,
094MJS-E,Amundi Investment Solutions SA,NULL,
0B8S6R-E,Arle Capital Partners Ltd.,NULL,
0B8SDS-E,Danix LLP,NULL,
0B8XF3-E,Olympiad Investment Managers,NULL,GARP
0BB6Z3-E,H2O AM LLP,NULL,GARP
0CPVH2-E,ECOfin Invest Consulting & Beteiligungs GmbH,NULL,
0CPVVZ-E,Altana Investment Management LLC,NULL,GARP
0CPWR6-E,Pictet & Cie Europe SA (Italy),NULL,
0CPX33-E,Apeiron Securities & Investments LLP,NULL,
0CQ09C-E,CGS-CIMB Securities (Hong Kong) Ltd.,NULL,
0CQ0HS-E,Townsgate Media LLC,NULL,
0CQ1Y1-E,May River Capital LLC,NULL,
0CQ9DT-E,Barclays Capital Securities (Thailand) Ltd.,NULL,
0CQJ6M-E,European Bank For Reconstruction & Development (Research),NULL,
0CQKFP-E,S-Kap Unternehmensbeteiligungs GmbH & Co. KG,NULL,
0CQNXZ-E,PNC Riverarch Capital,NULL,
0CQPTD-E,Narayan Securities Ltd.,NULL,
0CQWVG-E,Credence Partners Pte Ltd.,NULL,
0DTJCG-E,MassMutual Ventures LLC,NULL,
0DVBF1-E,Montpelier Re Holdings Ltd. (Investment Management),NULL,Yield
0FTD4P-E,Stonewood Insurance Co. (Investment Portfolio),NULL,
0FTHGL-E,BA Research LLC,NULL,
0FTHTR-E,Coatue Management LLC (Private Equity),NULL,
0FV2WC-E,Monterone Partners LLP,NULL,
0HBW0B-E,"Granite Investment Group, Inc.",NULL,
0HBZHK-E,Gate 93 Ventures,NULL,
0J9CFS-E,Alta Semper Capital LLP,NULL,
0L4LDZ-E,DSGAsia Ltd.,NULL,
0L4QDF-E,B4SPORTS,NULL,
0L4XXT-E,ICT Hub Venture doo,NULL,
0L52SM-E,Mobitas Advisors LLC,NULL,
0L56LS-E,Bulb Capital AG,NULL,
05RY9C-E,Banque Transatlantique Luxembourg SA,NULL,
0796GR-E,Astrolabe Ventures (France),NULL,
079841-E,Harpoon Capital Management AS,NULL,
0798X5-E,Brewin Dolphin Ltd.,NULL,GARP
079K2Y-E,"Manulife Securities, Inc.",NULL,
079K6T-E,Bloom Tree Partners LLC,NULL,Growth
079W8M-E,Phi Capital Management LLP,NULL,
07B56W-E,"Asset Direction, Inc.",NULL,
07B6Y5-E,"PNC Capital Advisors, Inc.",NULL,
07B6ZZ-E,"Franklin Financial Planning, Inc.",NULL,
07BHRS-E,Partners Capital LLP,NULL,GARP
07BKBX-E,Bifrost Capital LLC,NULL,
07BNB7-E,Al Razzi Holding KSCC,NULL,
07C2LV-E,African Alliance (Uganda) Ltd.,NULL,
07C2NB-E,Jervis Alternative Asset Management Co. (JAAMCO) LP,NULL,
0891P9-E,Tessa Capital Assessoria Empresarial Ltda.,NULL,
089QZB-E,Cliffside Capital LLC,NULL,
08B5PC-E,PT Asuransi Allianz Life (Indonesia),NULL,
08BBD9-E,Porto Seguro Investimentos Ltda.,NULL,GARP
094MKN-E,NORD/LB Capital Management GmbH,NULL,
094VRV-E,"Bangkok Life Assurance Public Co., Ltd. (Investment Portfolio)",NULL,GARP
0957TL-E,Daiwa Capital Markets India Pvt Ltd.,NULL,
095HWL-E,Tourmalet Advisors LP,NULL,
0B8SFD-E,APN Funds Management (Asia) Pte Ltd.,NULL,
0B8XD6-E,Seed Investment Consultants (Pty) Ltd.,NULL,GARP
0B954J-E,Spencer Financial Services (Pty) Ltd. (Investment Management),NULL,
0B9K5K-E,Chepstow Capital Advisors Ltd.,NULL,
