,MI name,MI Pos,MI Market Val,DT Name,DT Pos,DT Market Val,Pos Diff (Percentage),Market Val Diff (Percent),MI Not Matched,DT Not Matched
2534,Integrated Investment Consultants LLC,19543.0,2.70709636,Integrated Investment Consultants LLC,19543,2617980.0,0,3.35,,
2535,Circle Wealth Management LLC,19534.0,2.70584968,Circle Wealth Management LLC,19534,2616775.0,0,3.35,,
2536,Wedgewood Investors Inc.,19532.0,2.70557264,"Wedgewood Investors, Inc.",19532,2616507.0,0,3.35,,
2537,Bigelow Investment Advisors LLC,19526.0,2.70474152,Bigelow Investment Advisors LLC,19526,2615703.0,0,3.35,,
2538,Keel Point LLC,19511.0,2.70266372,Keel Point LLC,19511,2613694.0,0,3.35,,
2539,Farmers and Merchants Trust Co. of Chambersburg,19504.0,2.70169408,Farmers & Merchants Trust Co. of Chambersburg (Invt Mgmt),19504,2612756.0,0,3.35,,
2540,Vector Asset Management SA,19500.0,2.70114,Vector Asset Management S.A.,34000,3453380.0,-54.21,-24.45,,
2541,Metagestion SGIIC,19498.0,2.70086296,Metagestión SA SGIIC,250,33490.0,194.94,195.1,,
2542,"Baines Creek Capital, LLC",19475.0,2.697677,Baines Creek Capital LLC,19475,2296882.0,0,16.05,,
2543,Inscription Capital LLC,19442.0,2.69310584,Inscription Capital LLC,19442,2604450.0,0,3.35,,
2544,Viridian RIA LLC,19396.0,2.68673392,Viridian RIA LLC,19396,2598288.0,0,3.35,,
2545,Beadell A D Investment Counsel Inc.,19393.0,2.68631836,"A. D. Beadell Investment Counsel, Inc.",19393,2597886.0,0,3.35,,
2546,Bell & Brown Wealth Advisors LLC,19317.0,2.67579084,Bell & Brown Wealth Advisors LLC,19317,2587705.0,0,3.35,,
2547,WrapManager Inc.,19284.0,2.67121968,"WrapManager, Inc.",19284,2583285.0,0,3.35,,
2548,Bell Bank,19247.0,2.66609444,Bell Bank,19247,2578328.0,0,3.35,,
2549,Profit Investment Management LLC,19240.0,2.6651248,Profit Investment Management LLC,19240,2577390.0,0,3.35,,
2550,CliftonLarsonAllen Wealth Advisors LLC,19231.0,2.66387812,CliftonLarsonAllen Wealth Advisors LLC,19231,2576185.0,0,3.35,,
2551,JOYN Advisors Inc.,19202.0,2.65986104,"JOYN Advisors, Inc.",19202,2572300.0,0,3.35,,
2552,Jackson Hole Capital Partners LLC,19123.0,2.64891796,Jackson Hole Capital Partners LLC,19123,2561717.0,0,3.35,,
2553,Beach Investment Management LLC,19030.0,2.6360356,Beach Investment Management LLC,19030,2549259.0,0,3.35,,
2554,Hugh Johnson Advisors LLC,19007.0,2.63284964,Hugh Johnson Advisors LLC,19007,2546178.0,0,3.35,,
2555,KSM Mutual Funds Ltd.,19007.0,2.63284964,Capital Fund Management SA,182313,24422649.0,-162.24,-161.07,,
2556,WBI Investments Inc.,18980.0,2.6291096,"WBI Investments, Inc.",18980,2542561.0,0,3.35,,
2557,Monroe Bank & Trust,18955.0,2.6256466,Monroe Bank & Trust,18955,2539212.0,0,3.35,,
2558,Koshinski Asset Management Inc.,18916.0,2.62024432,"Koshinski Asset Management, Inc.",18916,2533987.0,0,3.35,,
2559,Chickasaw Capital Management LLC,18890.0,2.6166428,Chickasaw Capital Management LLC,18890,2530504.0,0,3.35,,
2560,"Julius Baer Gestión, SGIIC, S.A.U.",18871.0,2.61401092,Julius Baer Gestión SGIIC SA,13049,1748044.0,36.48,39.7,,
2561,Baystate Wealth Management LLC,18845.0,2.6104093999999995,Baystate Wealth Management LLC,18845,2524476.0,0,3.35,,
2562,Horizon Kinetics LLC,18812.0,2.60583824,Horizon Kinetics Asset Management LLC,18812,2520056.0,0,3.35,,
2563,DFPG Investments Inc.,18801.0,2.60431452,"DFPG Investments, Inc.",18801,2518582.0,0,3.35,,
2564,Arlington Partners LLC,18768.0,2.59974336,Arlington Partners LLC,18768,2514161.0,0,3.35,,
2565,Tealwood Asset Management Inc,18766.0,2.59946632,"Tealwood Asset Management, Inc.",18766,2513893.0,0,3.35,,
2566,First Premier Bank,18761.0,2.59877372,First Premier Bank (Investment Management),18761,2513224.0,0,3.35,,
2567,HMS Capital Management LLC,18760.0,2.5986352000000004,HMS Capital Management LLC,18760,2513090.0,0,3.35,,
2568,Todd Asset Management LLC,18759.0,2.59849668,Todd Asset Management LLC,18759,2512956.0,0,3.35,,
2569,Richardson GMP Ltd.,18745.0,2.5965574,Richardson GMP Ltd. (Investment Management),11179,1523362.0,50.57,52.1,,
2570,Skarbiec TFI S.A.,18641.0,2.58215132,"AR Asset Management, Inc.",13800,1848648.0,29.84,33.11,,
2571,Gideon Capital Advisors Inc.,18631.0,2.58076612,"Gideon Capital Advisors, Inc.",18631,2495809.0,0,3.35,,
2572,Huber Financial Advisors LLC,18623.0,2.57965796,Huber Financial Advisors LLC,18623,2494737.0,0,3.35,,
2573,Urquijo Gestion S.A. S.G.I.I.C.,18542.0,2.56843784,Urquijo Gestión SA SGIIC Sociedad Unipersonal,18035,2415968.0,2.77,6.12,,
2574,Schonfeld Strategic Advisors LLC,18500.0,2.56262,Schonfeld Strategic Advisors LLC,18500,2478260.0,0,3.35,,
2575,Cedar Brook Financial Partners LLC,18497.0,2.56220444,Cedar Brook Financial Partners LLC,18497,2477858.0,0,3.35,,
2576,Palo Capital Inc.,18486.0,2.56068072,"Palouse Capital Management, Inc.",42336,5671331.0,-78.43,-75.57,,
2577,First Capital Advisors Group LLC,18482.0,2.56012664,First Capital Advisors Group LLC,18482,1877217.0,0,30.78,,
2578,Montgomery Investment Management Inc.,18478.0,2.55957256,"Montgomery Investment Management, Inc.",18478,2475313.0,0,3.35,,
2579,Ecofi Investissements,18451.0,2.55583252,OFI Asset Management SA,0,0.0,200.0,200.0,,
2580,Liberty Wealth Management LLC,18415.0,2.5508458,"Liberty Capital Management, Inc.",33519,4490205.0,-58.17,-55.09,,
2581,Pvt. Portfolio Partners LLC,18408.0,2.54987616,Private Portfolio Partners LLC,18408,2465936.0,0,3.35,,
2582,Torch Wealth Management LLC,18397.0,2.54835244,Torch Wealth Management LLC,18397,2464462.0,0,3.35,,
2583,Platinum Capital Management Ltd,18380.0,2.5459976,Platinum Investment Management Ltd.,25835,3460857.0,-33.72,-30.46,,
2584,Peninsula Asset Management Inc,18361.0,2.54336572,"Peninsula Asset Management, Inc.",18361,2459640.0,0,3.35,,
2585,Paradigm Asset Management Co. L.L.C.,18360.0,2.5432272,Paradigm Asset Management Co. LLC,18360,2459506.0,0,3.35,,
2586,Summit Global Investments LLC,18290.0,2.5335308,Summit Global Investments LLC,18290,2450128.0,0,3.35,,
2587,Claybrook Capital LLC,18285.0,2.5328382,Claybrook Capital LLC,18285,2449459.0,0,3.35,,
2588,Van Leeuwen & Co. LLC,18284.0,2.53269968,Van Leeuwen & Co. LLC,18284,2449325.0,0,3.35,,
2589,R. Stewart Eads Investment Counsel Inc.,18283.0,2.53256116,"R. Stewart Eads Investment Counsel, Inc.",18283,2449191.0,0,3.35,,
2590,Hayden Royal LLC,18277.0,2.53173004,Hayden Royal LLC,18277,2448387.0,0,3.35,,
2591,Israel Discount Bank Ltd.,18236.0,2.52605072,Israel Discount Bank of New York (Investment Management),18236,2442895.0,0,3.35,,
2592,Madrona Financial Services LLC,18207.0,2.52203364,Madrona Financial Services LLC,18207,2439010.0,0,3.35,,
2593,Kathrein Privatbank AG,18108.0,2.50832016,Kathrein Privatbank AG,19557,2665032.0,-7.69,-6.06,,
2594,Harvey Investment Co. LLC,18085.0,2.5051342,"Harvey Capital Management, Inc.",61345,8217776.0,-108.93,-106.55,,
2595,Centerpoint Advisors LLC,18079.0,2.50430308,Centerpoint Advisors LLC,18079,2421863.0,0,3.35,,
2596,Parkside Financial Bank & Trust,18037.0,2.49848524,Parkside Financial Bank & Trust,18037,2416237.0,0,3.35,,
2597,Good Life Advisors LLC,18033.0,2.49793116,Good Life Advisors LLC,18033,2415701.0,0,3.35,,
2598,Shayne & Co LLC,18032.0,2.49779264,Shayne & Co. LLC,18032,2415567.0,0,3.35,,
2599,Investitori SGR SpA,18000.0,2.49336,Investitori SGR SpA,19000,1734130.0,-5.41,35.92,,
2600,Gutzwiller Fonds Management AG,18000.0,2.49336,Gutzwiller Fonds Management AG,18000,1828260.0,0,30.78,,
2601,Lindbrook Capital LLC,17981.0,2.49072812,Lindbrook Capital LLC,17981,2408735.0,0,3.35,,
2602,AdvisorShares Investments LLC,17937.0,2.48463324,"Advisors Asset Management, Inc.",1009159,135186940.0,-193.01,-192.78,,
2603,Burleson & Co. LLC,17914.0,2.48144728,Burleson & Co. LLC,17914,2399759.0,0,3.35,,
2604,Monument Capital Management LLC,17904.0,2.48006208,Monument Capital Management LLC,17904,2398420.0,0,3.35,,
2605,Ak Asset Management AS,17890.0,2.4781228,"S & Co., Inc.",110718,14831783.0,-144.36,-142.74,,
2606,Confluence Wealth Management LLC,17832.0,2.47008864,Confluence Investment Management LLC,1119568,149977329.0,-193.73,-193.52,,
2607,Certified Advisory Corp,17715.0,2.4538818,Certified Advisory Corp.,17715,2373101.0,0,3.35,,
2608,Riverview Trust Co.,17677.0,2.44861804,Riverview Trust Co.,17677,2368011.0,0,3.35,,
2609,Stratos Wealth Advisors LLC,17671.0,2.44778692,Stratos Wealth Advisors LLC,17671,2367207.0,0,3.35,,
2610,IMS Capital Management Inc.,17656.0,2.44570912,"IMS Capital Management, Inc.",17656,2365198.0,0,3.35,,
2611,Perkins Capital Management Inc.,17635.0,2.4428002,"Perkins Capital Management, Inc.",17635,2362385.0,0,3.35,,
2612,Nishkama Capital LLC,17600.0,2.437952,Nishkama Capital LLC,17600,2357696.0,0,3.35,,
2613,Investors Asset Management of Georgia Inc.,17525.0,2.427563,"Investors Asset Management of Georgia, Inc.",17525,2347649.0,0,3.35,,
2614,Weitz Investment Management Inc.,17500.0,2.4241,"Weitz Investment Management, Inc.",17500,2344300.0,0,3.35,,
2615,Stone Ridge Asset Management LLC,17440.0,2.4157888,Stone Ridge Asset Management LLC,17440,2336262.0,0,3.35,,
2616,Murphy Middleton Hinkle & Parker Inc.,17433.0,2.41481916,"Murphy Middleton Hinkle & Parker, Inc.",17433,2335325.0,0,3.35,,
2617,Brendel Financial Advisors LLC,17403.0,2.41066356,Brendel Financial Advisors LLC,17403,2331306.0,0,3.35,,
2618,Tributary Capital Management LLC,17370.0,2.4060924,Tributary Capital Management LLC,17370,2326885.0,0,3.35,,
2619,BPI Fundos - Gestao de Fundos de Investim,17310.0,2.3977812000000003,"E Fund Management Co., Ltd.",48676,4944021.0,-95.07,-69.36,,
2620,Clear Street Markets LLC,17300.0,2.3963959999999997,ARK Investment Management LLC,10172,1362641.0,51.89,55.0,,
2621,Antea Vermögensverwaltung GmbH,17300.0,2.3963959999999997,ANTEA Vermögensverwaltung GmbH,15800,1863452.0,9.06,25.02,,
2622,Empire Life Insurance Co.,17298.0,2.39611896,"Empire Life Investments, Inc.",205271,27498103.0,-168.91,-167.94,,
2623,Cynosure Management LLC,17227.0,2.38628404,Cynosure Management LLC,17227,2307729.0,0,3.35,,
2624,Aull & Monroe Investment Management Corp.,17204.0,2.38309808,Aull & Monroe Investment Management Corp.,17204,2304648.0,0,3.35,,
2625,CNB Bank,17189.0,2.38102028,CNB Bank,17189,2302638.0,0,3.35,,
2626,SSI Investment Management LLC,17179.0,2.37963508,"SSI Investment Management, Inc.",17179,2301299.0,0,3.35,,
2627,Pring/Turner Capital Group Inc.,17110.0,2.3700772,"Pring Turner Capital Group, Inc.",17110,1737863.0,0,30.78,,
2628,Moneypaper Advisor Inc.,17108.0,2.36980016,"The Moneypaper Advisor, Inc.",17108,2115917.0,0,11.32,,
2629,Csenge Advisory Group LLC,17107.0,2.36966164,Csenge Advisory Group LLC,17107,2291654.0,0,3.35,,
2630,Trellis Advisors LLC,17096.0,2.36813792,Trellis Advisors LLC,17096,2290180.0,0,3.35,,
2631,S. R. Schill & Associates Inc.,17088.0,2.36702976,"S. R. Schill & Associates, Inc.",17088,2289108.0,0,3.35,,
2632,Marshall & Sullivan Inc.,17071.0,2.36467492,"Marshall & Sullivan, Inc.",17071,2286831.0,0,3.35,,
2633,First National Bank of South Miami,17055.0,2.3624586,First National Bank of South Miami (Investment Management),17055,2284688.0,0,3.35,,
2634,Security Asset Management Inc.,17029.0,2.35885708,"Security Asset Management, Inc.",17029,2281205.0,0,3.35,,
2635,MONECO Advisors LLC,16967.0,2.35026884,MONECO Advisors LLC,16967,2272899.0,0,3.35,,
2636,AFH Independent Financial Services Ltd.,16947.0,2.34749844,AFH Independent Financial Services Ltd.,19814,2219762.0,-15.6,5.59,,
2637,The Trust Company,16937.0,2.34611324,Trust Company of Vermont,224982,30138589.0,-172.0,-171.11,,
2638,Mirabaud Asset Management Ltd.,16916.0,2.34320432,Mirabaud Asset Management Ltd.,16916,2266067.0,0,3.35,,
2639,F3Logic LLC,16905.0,2.3416806,F3Logic LLC,16905,2264594.0,0,3.35,,
2640,Frisch Financial Group Inc.,16900.0,2.3409880000000003,"Frisch Financial Group, Inc.",16900,2263924.0,0,3.35,,
2641,Kistler-Tiffany Cos. LLC,16893.0,2.34001836,Kistler-Tiffany Cos. LLC,16893,2262986.0,0,3.35,,
2642,Blackhawk Capital Partners LLC,16753.0,2.32062556,BlackHawk Capital Partners LLC,16753,2244232.0,0,3.35,,
2643,Thornburg Investment Management Inc.,16747.0,2.31979444,"Thornburg Investment Management, Inc.",16747,2243428.0,0,3.35,,
2644,Graves-Light Pvt. Wealth Management Inc.,16732.0,2.31771664,"Graves-Light Private Wealth Management, Inc.",16732,2241419.0,0,3.35,,
2645,Brackenham Investments Pty Ltd.,16700.0,2.313284,Brackenham Investments (Pty) Ltd.,16700,1875911.0,0,20.88,,
2646,Heptagon Capital LLP,16700.0,2.313284,Heptagon Capital LLP,17450,2337602.0,-4.39,-1.05,,
2647,East Coast Asset Management LLC,16685.0,2.3112062,East Coast Asset Management LLC,16685,2235123.0,0,3.35,,
2648,Front Street Capital Management Inc.,16623.0,2.30261796,"Front Street Capital Management, Inc.",16623,2226817.0,0,3.35,,
2649,Successful Portfolios LLC,16604.0,2.29998608,Successful Portfolios LLC,16604,2224272.0,0,3.35,,
2650,FIDUKA-Depotverwaltung GmbH,16600.0,2.299432,Fiduka - Depotverwaltung GmbH,16600,2223736.0,0,3.35,,
2651,"Cape Ann Savings Bank, Trust & Financial Services Department",16589.0,2.29790828,Cape Ann Savings Bank,16589,2222262.0,0,3.35,,
2652,Ameritas Investment Corp.,16526.0,2.28918152,Ameritas Investment Corp. (Investment Management),16526,2213823.0,0,3.35,,
2653,Halbert Hargrove Global Advisors LLC,16464.0,2.28059328,Halbert Hargrove Global Advisors LLC,16464,2205517.0,0,3.35,,
2654,TrueWealth LLC,16390.0,2.2703428,TrueWealth LLC,16390,2195604.0,0,3.35,,
2655,Patriot Financial Group Insurance Agency LLC,16386.0,2.26978872,The Patriot Financial Group Insurance Agency LLC,16386,2195069.0,0,3.35,,
2656,AJ Wealth Strategies LLC,16370.0,2.2675723999999997,AJ Wealth Strategies LLC,16370,2192925.0,0,3.35,,
2657,Mitchell Sinkler & Starr Inc,16345.0,2.2641093999999997,"Mitchell Sinkler & Starr, Inc.",16345,2189576.0,0,3.35,,
2658,Seelaus Asset Management LLC,16320.0,2.2606464,Seelaus Asset Management LLC,16320,2186227.0,0,3.35,,
2659,Domani Wealth LLC,16298.0,2.25759896,Domani Wealth LLC,16298,2183280.0,0,3.35,,
2660,PHH Investments Ltd.,16283.0,2.25552116,"PHH Investments, Ltd.",16283,2181271.0,0,3.35,,
2661,Prelude Capital Management LLC,16279.0,2.25496708,Prelude Capital Management LLC,16279,2180735.0,0,3.35,,
2662,GYL Financial Synergies LLC,16228.0,2.24790256,GYL Financial Synergies LLC,16228,2173903.0,0,3.35,,
2663,Berman Capital Advisors LLC,16223.0,2.24720996,Berman Capital Advisors LLC,16223,2173233.0,0,3.35,,
2664,Change Path LLC,16203.0,2.24443956,Change Path LLC,16203,2170554.0,0,3.35,,
2665,Atlas Capital Advisors LLC,16158.0,2.23820616,Atlas Capital Advisors LLC,16158,2164526.0,0,3.35,,
2666,Measured Wealth Pvt. Client Group LLC,16136.0,2.23515872,Measured Wealth Private Client Group LLC,16136,2161579.0,0,3.35,,
2667,Cantab Capital Partners LLP,16133.0,2.23474316,Cantab Capital Partners LLP,16133,2161177.0,0,3.35,,
2668,Proffitt & Goodson Inc.,16054.0,2.22380008,"Proffitt & Goodson, Inc.",16054,2150594.0,0,3.35,,
2669,Evermay Wealth Management LLC,16035.0,2.2211682,Evermay Wealth Management LLC,16035,2148049.0,0,3.35,,
2670,Destination Wealth Management,16015.0,2.2183978,"Destination Wealth Management, Inc.",16015,2145369.0,0,3.35,,
2671,Forte Capital LLC,16007.0,2.21728964,Forté Capital LLC,16007,2144298.0,0,3.35,,
2672,Pflug Koory LLC,15905.0,2.2031606,Pflug Koory LLC,15905,2130634.0,0,3.35,,
2673,Financial Consulate Inc.,15903.0,2.20288356,"The Financial Consulate, Inc.",15903,2130366.0,0,3.35,,
2674,Wealth Alliance Advisory Group LLC,15845.0,2.1948494,Wealth Alliance Advisory Group LLC,15845,2122596.0,0,3.35,,
2675,Bayesian Capital Management LP,15827.0,2.19235604,Bayesian Capital Management LP,15827,2120185.0,0,3.35,,
2676,Reid G. Hoffman,15805.0,2.1893086,Reid G. Hoffman,15805,2178877.3,0,0.48,,
2677,Alkimis SGR S.p.A.,15797.0,2.18820044,Alkimis SGR SpA,11000,1473560.0,35.8,39.03,,
2678,Taikang Asset Management (Hong Kong) Co. Ltd.,15795.0,2.1879234,"Taikang Asset Management (Hong Kong) Co., Ltd.",15795,2115898.0,0,3.35,,
2679,Northstar Capital Management LLC,15788.0,2.18695376,NorthStar Asset Management LLC,40391,5410778.0,-87.59,-84.86,,
2680,ELCO Management Co. LLC,15761.0,2.18321372,ELCO Management Co. LLC,15761,2111344.0,0,3.35,,
2681,Fort Point Capital Partners LLC,15747.0,2.18127444,Fort Point Capital Partners LLC,15747,2109468.0,0,3.35,,
2682,Beaton Management Co Inc,15722.0,2.17781144,"Beaton Management Co., Inc.",15722,2106119.0,0,3.35,,
2683,Pettee Investors Inc.,15717.0,2.17711884,"Pettee Investors, Inc.",15717,2105449.0,0,3.35,,
2684,Roof Eidam & Maycock LLC,15713.0,2.17656476,"Roof, Eidam & Maycock LLC",15713,2104913.0,0,3.35,,
2685,Smith Moore & Co.,15652.0,2.16811504,"Smith, Moore & Co. (Investment Management)",15652,2096742.0,0,3.35,,
2686,Accredited Investors Inc,15639.0,2.16631428,"Accredited Investors, Inc.",15639,2095000.0,0,3.35,,
2687,Partnervest Advisory Services LLC,15633.0,2.16548316,Partnervest Advisory Services LLC,16084,2154613.0,-2.84,0.5,,
2688,Horseman Capital Management Ltd.,15600.0,2.1609119999999997,Horseman Capital Management Ltd.,15600,2089776.0,0,3.35,,
2689,AMG National Trust Bank,15574.0,2.15731048,AMG National Trust Bank,15574,2086293.0,0,3.35,,
2690,Winthrop Partners - WNY LLC,15531.0,2.15135412,Winthrop Partners - WNY LLC,15531,2080533.0,0,3.35,,
2691,Summit Financial Wealth Advisors LLC,15526.0,2.15066152,Summit Financial Wealth Advisors LLC,15526,2079863.0,0,3.35,,
2692,Ohe Financial Inc,15501.0,2.14719852,"CI Investments, Inc.",2428947,325381740.0,-197.46,-197.38,,
2693,DSAM Partners LLP,15500.0,2.1470599999999997,Partners Capital Investment Group LLP,331683,44432255.0,-182.14,-181.56,,
2694,Planning Solutions Group LLC,15432.0,2.13764064,Planning Solutions Group LLC,15432,2067271.0,0,3.35,,
2695,Breiter Capital Management Inc.,15417.0,2.13556284,"Breiter Capital Management, Inc.",15417,2065261.0,0,3.35,,
2696,Bell Rock Capital LLC,15413.0,2.13500876,Bell Rock Capital LLC,15413,2064725.0,0,3.35,,
2697,Providence First Trust Company,15410.0,2.1345932,Providence First Trust Co.,15410,2064324.0,0,3.35,,
2698,Tower View Investment Management & Research LLC,15403.0,2.13362356,Tower View Investment Management & Research LLC,15403,2063386.0,0,3.35,,
2699,Lenox Wealth Advisors LLC,15387.0,2.13140724,"Lenox Wealth Advisors, Inc.",15387,2061243.0,0,3.35,,
2700,Forge First Asset Management Inc.,15382.0,2.13071464,"First Asset Investment Management, Inc.",83414,11499454.0,-137.72,-137.47,,
2701,Cozad Asset Management Inc.,15377.0,2.13002204,"Cozad Asset Management, Inc.",15377,2059903.0,0,3.35,,
2702,Stamos Capital Partners L.P.,15320.0,2.1221264,Stamos Capital Partners LP,15320,2052267.0,0,3.35,,
2703,Navellier & Associates Inc.,15304.0,2.11991008,"Navellier & Associates, Inc.",15304,2050124.0,0,3.35,,
2704,Marino Stram & Associates LLC,15289.0,2.11783228,"Marino, Stram & Associates LLC",15289,2048114.0,0,3.35,,
2705,Swift Run Capital Management LLC,15270.0,2.1152004,Swift Run Capital Management LLC,15270,2045569.0,0,3.35,,
2706,First Command Advisory Services Inc.,15266.0,2.11464632,"First Command Advisory Services, Inc.",15266,2045034.0,0,3.35,,
2707,Swiss Life Asset Management AG,15266.0,2.11464632,Swiss Life Asset Management AG,189905,22503740.0,-170.24,-165.64,,
2708,RDA Financial Network Inc.,15241.0,2.11118332,"RDA Financial Network, Inc.",15241,2041684.0,0,3.35,,
2709,Summit X LLC,15214.0,2.10744328,Summit X LLC,15214,2038067.0,0,3.35,,
2710,Credit Suisse Hedging-Griffo Investimentos SA,15210.0,2.1068892000000004,Credit Suisse Asset Management LLC,63612,6721321.0,-122.81,-104.54,,
2711,Kranot Hishtalmut Le Morim Ve Gananot Havera Menahelet Ltd,15203.0,2.10591956,Kranot Hishtalmut Le Morim Ve Gananot Havera Menahelet Ltd.,15203,2036594.0,0,3.35,,
2712,Econopolis,15200.0,2.1055040000000003,OP Asset Management Ltd.,655111,66539624.0,-190.93,-187.73,,
2713,AndersonFisher LLC,15184.0,2.10328768,AndersonFisher LLC,15184,2034049.0,0,3.35,,
2714,REDW Wealth LLC,15173.0,2.10176396,REDW Wealth LLC,15173,2032575.0,0,3.35,,
2715,Ashford Capital Management Inc.,15171.0,2.10148692,"Ashford Capital Management, Inc.",15171,2032307.0,0,3.35,,
2716,Wellesley Investment Partners LLC,15145.0,2.0978854,Wellesley Investment Partners LLC,15145,2028824.0,0,3.35,,
