contact_id,factset_person_id,discrepancy
57d38cde91aea376a7b95585,0F1747-E,
5be1bba77d6aa8cc08e25c14,0K8K1P-E,
57d38cee91aea376a7b9a948,07ST75-E,
,07J7RB-E,
57d38cee91aea376a7b9a920,0761CD-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38c7391aea376a7b74db6,066NFC-E,
57d38cee91aea376a7b9ada1,0D358Y-E, --- [0] value  --- [0] value 
57d38cee91aea376a7b9a88b,05MDYT-E, --- [0] value 
,,
57d38c8e91aea376a7b7df5b,08BFH3-E, --- [0] value  --- [0] value 
57d38cee91aea376a7b9a8cc,062WR3-E,
57d38cee91aea376a7b9accf,073B5W-E,
57d38cee91aea376a7b9a7b0,0G9CGB-E,
59499ed3e7402ac1b99ab9d4,0H471N-E,
,,
57d38cee91aea376a7b9ab1f,09Z3CS-E,
57d38cee91aea376a7b9ad85,0CRKJZ-E,
57d38cee91aea376a7b9ac1a,05GH6X-E,
57d38c8391aea376a7b79f1f,0FMJG2-E,
,,
,,
,,
57d38c8491aea376a7b7a989,0FWGB7-E,
57d38c5a91aea376a7b6ebb9,05GF0F-E, --- [0] value  --- [0] value 
57d38cee91aea376a7b9aaec,07CV3D-E, --- [0] value  --- [0] value 
,0LB4T6-E,
,0FK3HC-E,
57d38c6c91aea376a7b72e05,05VSJY-E,
,,
,0B2ZPS-E,
57d38c5a91aea376a7b6ebb6,05GF06-E,
57d38cee91aea376a7b9a8d3,066X9L-E,
57d38cee91aea376a7b9a8a4,05PQNH-E,
5a9b2b489fca31fae289665c,0B1XMM-E,
57d38cee91aea376a7b9ab41,0C5YD3-E, --- [0] value  --- [0] value 
57d38c8491aea376a7b7a990,0FWGJT-E,
,0FWGJY-E,
,,
5b8e9f9eda5227ff1695bb46,0JY36N-E,
57d38cee91aea376a7b9ab3f,0C2C1J-E, --- [0] value  --- [0] value 
57d38c5a91aea376a7b6ebb7,05GF07-E,
57d38cee91aea376a7b9a93a,07JCJC-E,
57d38c8b91aea376a7b7c640,0G3Z0V-E,
57d38c6491aea376a7b70f23,05WMF0-E,
57d38ca491aea376a7b84344,09MKTY-E,
,,
57d38cee91aea376a7b9a92c,07CM58-E,
57d38c8591aea376a7b7b3be,0FWLXG-E,
57d38cee91aea376a7b9aa95,05PFTS-E,
57d38cee91aea376a7b9a8f5,06SSNZ-E,
57d38c6591aea376a7b719df,05NLZ3-E,
57d38c6391aea376a7b702e9,05KC28-E,
57d38cee91aea376a7b9a8e1,06FVG2-E, --- [0] value  --- [0] value 
,,
57d38cee91aea376a7b9aa96,05QCL4-E,
57d38c8491aea376a7b7a991,0FWGK5-E,
57d38cee91aea376a7b9addb,0DYHG1-E,
,,
,,
57d38cee91aea376a7b9add8,0DXT6D-E,
,,
57d38c6391aea376a7b702ad,05KBT5-E,
,,
57d38cee91aea376a7b9a8a6,06GYL0-E,
57d38cee91aea376a7b9adda,0DYH8B-E,
57d38cee91aea376a7b9ab1e,09YX3C-E,
57d38cee91aea376a7b9ace5,078729-E,
57d38c8491aea376a7b7ad24,0FWGRJ-E, --- [0] value  --- [0] value 
57d38cee91aea376a7b9ad68,0C9YZY-E,
,,
57d38cee91aea376a7b9a8e4,06GQWB-E,
57d38c8491aea376a7b7abbd,0FWGR3-E, --- [0] value  --- [0] value 
5a612b3f5890ddad1fdc675e,06RPVB-E,
57d38c6b91aea376a7b7299b,05TB59-E,
57d38c5a91aea376a7b6eba2,05GDZC-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38cee91aea376a7b9ab33,0BJ21R-E,
57d38cee91aea376a7b9ab2d,0BFGMS-E,
57d38cee91aea376a7b9ab1b,09SSJR-E,
,05LDG4-E,
,0CJMHQ-E,
,077V65-E,
57d38cf391aea376a7b9b934,05KHMR-E,
,,
,05KHSK-E,
,,
,05L522-E,
,0FTV67-E,
,,
,0L617T-E,
,,
,,
,,
,,
,05L3ZJ-E,
,,
,0J36N8-E,
,05L57G-E,
,,
,,
,,
57d38c6d91aea376a7b73940,05Z4C6-E,
,06Q1QR-E,
,05L51T-E,
,07G07B-E,
,,
,05L48H-E,
,05LPPW-E,
,05L43D-E,
,05L7SR-E,
,,
,,
,08B4SR-E,
,05L7SC-E,
57d38c6491aea376a7b70d39,05L4YY-E,
,,
,,
,05L4S8-E,
,05KQ80-E,
5a4eb3565890ddad1fad6ee1,0HTZNK-E,
5a95e5829fca31fae29a68bd,0J3RBF-E,
57d38c7d91aea376a7b78f72,06NJK4-E,
,06J406-E,
,,
,0L7S7L-E,
57d38c6491aea376a7b70fc6,05LFWF-E,
57d38c6291aea376a7b6fa10,05HN8M-E,
5c87caf612a63129cd901c4b,0KQ36F-E,
,,
57d38c8591aea376a7b7b3d1,06WS15-E,
57d38cdf91aea376a7b95904,0F9P7D-E,
,083HP7-E,
57d38c8391aea376a7b7996a,06Q90R-E,
57d38c9691aea376a7b80486,07H82T-E,
57d38cdf91aea376a7b95af1,0FBFY1-E,
57d38c7b91aea376a7b777a7,06HZBQ-E,
,0769M6-E,
57d38c9b91aea376a7b80b7a,07JNT8-E, --- Profile Region Code: ['Emerging Markets'] 
57d38c5b91aea376a7b6f5b1,05H686-E,
57d38ca391aea376a7b835a0,08CKS6-E,
57d38cdf91aea376a7b95919,0F9PMH-E,
57d38c7b91aea376a7b778f5,06J5H5-E,
,0C662K-E,
,07H7K0-E,
57d38cdf91aea376a7b958fe,0F9NW5-E,
57d38c9e91aea376a7b82aca,083MK8-E,
58d4f1ab3b7d672fe0e792da,0GXV52-E,
585d0588c6f2f2bd34551482,0GQPNF-E,
57d38cce91aea376a7b905b1,0D61NM-E,
57d38c6291aea376a7b6f8c0,05HHB0-E,
57d38cf591aea376a7b9c774,0GCST1-E,
57d38cb491aea376a7b88b86,0BRVG2-E,
,,
57d38cac91aea376a7b8614a,0B1QF9-E,
57d38cde91aea376a7b9522b,0DZYX0-E,
594af098e7402ac1b96393c7,0H4CQZ-E,
5889d7bcc6f2f2bd340b2753,0GLMZ4-E,
57d38c9391aea376a7b7e6ae,077DM5-E,
,,
5994c3b331494127b928b813,0H9VDL-E,
5cb5ef17eec132e66f46fdcd,0KTDR3-E,
57d38ccf91aea376a7b91271,0DB91T-E,
,0DDK5N-E,
57d38cd591aea376a7b91e6b,0DFVPZ-E,
57d38c5b91aea376a7b6f5af,05H682-E,
57d38c8391aea376a7b79c58,06QVKF-E,
57d38c9b91aea376a7b80a73,07JGPL-E,
57d38c7b91aea376a7b778f4,06J5H4-E,
57d38cb591aea376a7b88d30,0BSNBX-E,
,,
57d38c5b91aea376a7b6f5ac,05H67L-E,
57d38c7391aea376a7b74bcf,062XHQ-E,
,,
57d38c8d91aea376a7b7d237,072V7W-E,
57d38cdf91aea376a7b95af0,0FBFXY-E,
57d38cc691aea376a7b8df21,0CR58B-E, --- Profile Region Code: ['Emerging Markets'] 
,,
57d38c6c91aea376a7b730df,05WWSZ-E,
,,
57d38cac91aea376a7b86157,0B1QWY-E,
57d38cac91aea376a7b865cd,0B41W0-E,
57d38cde91aea376a7b9522e,0DZZ11-E,
594458cae7402ac1b9c7bc54,0H3ZSN-E,
,,
57d38c5b91aea376a7b6f5ae,05H67T-E,
5c2ce09fd2af4339722d58eb,0KH67R-E,
57d38c6591aea376a7b71c9f,05PNXF-E,
,071MFY-E,
,,
57d38cde91aea376a7b95233,0DZZ33-E,
,,
,,
,066MTP-E,
5c8291d212a63129cd711e86,0KPTF0-E,
,,
57d38c5b91aea376a7b6f700,05HBDR-E,
57d38cdf91aea376a7b95937,0F9SX8-E,
57d38cdf91aea376a7b9592f,0F9SD0-E,
,0F9P9X-E,
57d38c7391aea376a7b74bce,062XHN-E,
57d38cbd91aea376a7b8a60c,0C45VF-E,
57d38cbd91aea376a7b8ab82,0C649K-E,
5bfde9087d6aa8cc08405e6a,0JXXYD-E,
57d38c7a91aea376a7b76efd,06GJ26-E,
57d38cc791aea376a7b8e125,0CRTML-E,
598a34a49dc990fd54dae2af,0H8WY8-E,
57d38cbd91aea376a7b8a708,0C4HN8-E,
,,
57d38cac91aea376a7b86154,0B1QV1-E,
57d38cfd91aea376a7b9f69a,0F01CY-E,
5a724b035890ddad1f40420f,0HYSGM-E,
57d38c9c91aea376a7b81962,07MTCR-E,
57d38c5b91aea376a7b6f5bb,05H69X-E,
57d38cc691aea376a7b8d88a,0CP06P-E, --- [0] value  --- [0] value 
5b9292b44c0e1a2fa69f531e,0JYK5R-E,
594eeb1d5f20d4a8bb7ad82b,0H4TRH-E,
5c5efadf5eca86dde2187aa6,0KM4G2-E,
57d38cdf91aea376a7b958e9,0F9LH6-E,
57d38cb491aea376a7b88566,0BMW9X-E, --- [0] value  --- [0] value 
57d38c6491aea376a7b71255,05LT4J-E,
57d38c6491aea376a7b70fe4,05LG71-E,
57d38c5a91aea376a7b6f022,05GQYT-E,
57d38cad91aea376a7b872d6,0BBJZ0-E,
57d38c5a91aea376a7b6f01f,05GQYP-E,
57d38c5a91aea376a7b6f021,05GQYR-E,
57d38cec91aea376a7b9964a,0G2PTZ-E,
57d38cb691aea376a7b89732,0BXY1X-E, --- [0] value 
,,
57d38cf491aea376a7b9bb0f,06XSL9-E,
5870cc14c6f2f2bd3488b0de,0GRB3R-E,
57d38c9d91aea376a7b81ede,07PSV0-E,
57d38cf391aea376a7b9b899,0CXVYT-E,
57d38cf391aea376a7b9b837,07N140-E,
57d38cf391aea376a7b9b87d,0BZJM6-E,
57d38c6e91aea376a7b74362,0618WH-E,
57d38cf391aea376a7b9b827,078MXQ-E,
57d38cf391aea376a7b9b841,07PSJ2-E,
,,
,072K2K-E,
,077C6V-E,
57d38cee91aea376a7b9a83d,05HCRY-E,
,,
,,
5a46ca8c5890ddad1f0b8e13,0HT9Z5-E, --- [0] value 
593b1dafe7402ac1b9fa3893,0753DD-E,
57d38cf391aea376a7b9b818,072K2W-E,
57d38c5b91aea376a7b6f76d,05HD2S-E,
5ce808d961062e1571128fa2,0L0X7P-E,
57d38cdd91aea376a7b94754,0DW8DN-E,
,070LCX-E,
5ce8074161062e157107dc04,07PSST-E,
5ce8075b61062e1571087af4,0L0X67-E,
57d38cf491aea376a7b9baf7,05HD2M-E,
,,
57d38cf491aea376a7b9baf8,05HD2V-E,
57d38c7d91aea376a7b790a5,06NQKB-E,
57d38cf391aea376a7b9b7ab,05HJTK-E,
57d38cf391aea376a7b9b885,0C8S71-E,
57d38cb691aea376a7b89713,0BXXTQ-E,
5ce8091261062e157113f7de,082LKD-E,
57d38cf391aea376a7b9b7df,066PCZ-E,
57d38cf391aea376a7b9b85c,09SGG8-E,
,0BLY1T-E,
5ce8086161062e15710f5fc3,0L0XMD-E,
57d38cf391aea376a7b9b83f,07PRP4-E,
57d38cf391aea376a7b9b844,07PSPK-E,
57d38c9d91aea376a7b82861,0823J2-E,
57d38cbe91aea376a7b8b300,0C8RN0-E,
57d38cac91aea376a7b8690e,0B5RMQ-E,
57d38ccf91aea376a7b909c6,0D78QJ-E,
57d38cf391aea376a7b9b81a,07459M-E,
,,
5ce8081161062e15710d5ad7,0L0WQT-E,
,07BHVP-E,
57d38cdd91aea376a7b94808,0DWD92-E,
57d38ce091aea376a7b96528,0FG6R4-E,
57d38cf391aea376a7b9b7e2,06C21W-E,
,,
57d38cee91aea376a7b9a83e,05HD2K-E,
,,
5a46ca075890ddad1f0b577d,0HTC1R-E,
57d38cf391aea376a7b9b83e,07PQZ5-E,
57d38cdd91aea376a7b94514,0DW8DQ-E,
57d38cac91aea376a7b86142,05HD2N-E,
57d38c9591aea376a7b7fae8,07DWFP-E,
57d38cac91aea376a7b86143,05HD2R-E,
57d38cf391aea376a7b9b880,0BXXXP-E,
57d38cf391aea376a7b9b843,07PSMZ-E,
57d38c6d91aea376a7b73bd7,05ZSQY-E,
,07504W-E,
57d38ccf91aea376a7b90992,0D77CP-E,
57d38c8b91aea376a7b7c036,06Z5XG-E,
,0D79B4-E,
57d38cf491aea376a7b9bb2d,0B1R5X-E,
57d38cc691aea376a7b8d873,0CNZ31-E,
,0D776N-E,
57d38cf491aea376a7b9bb1a,06YPQN-E,
57d38cf391aea376a7b9b8c0,0FG8SG-E,
57d38ccf91aea376a7b90a1a,0D7B8W-E,
57d38cf391aea376a7b9b7e3,06C21Y-E,
57d38cb691aea376a7b89731,0BXXZJ-E,
57d38cc791aea376a7b8ec06,0CWXNQ-E,
57d38cee91aea376a7b9a83f,05GXG1-E,
583eb2fa26fee671a087a46d,0GP0K3-E,
57d38c9b91aea376a7b80bec,07JQQC-E,
,,
57d38cf491aea376a7b9bb45,0D7BL5-E,
57d38cf391aea376a7b9b85d,09SYQS-E,
57d38ca591aea376a7b84b3b,09RQBG-E,
57d38ccf91aea376a7b90991,0D77CM-E,
57d38c9b91aea376a7b80bef,07JRQL-E,
57d38cf691aea376a7b9d0d5,0C6VCV-E,
,,
5ce8081161062e15710d5aed,0L0WXR-E,
57d38cf391aea376a7b9b88d,0D77CC-E,
57d38cf391aea376a7b9b819,073JKL-E,
,,
57d38cf391aea376a7b9b838,07N146-E,
,07PT0K-E,
57d38cf391aea376a7b9b845,07PSQT-E,
57d38cf391aea376a7b9b840,07PRR5-E,
57d38cf491aea376a7b9baf6,05HD2F-E,
57d38cf391aea376a7b9b842,07PSL7-E,
57d38c9591aea376a7b801d8,07GJ38-E,
57d38cc791aea376a7b8e256,0CS90H-E, --- [0] value  --- [0] value 
57d38c7591aea376a7b7655c,06DFMM-E,
,,
57d38cd691aea376a7b929be,0DL5C7-E,
57d38cd691aea376a7b92c05,0DLMQQ-E,
57d38c6d91aea376a7b739b1,05Z8NT-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38ca591aea376a7b84bfa,09RYR5-E,
57d38cbe91aea376a7b8acc1,0C6K3G-E,
,,
5a19f9fa5890ddad1f46aaa7,0HNZYW-E,
57d38c7b91aea376a7b776cd,06HSVL-E, --- [0] value 
57d38c6a91aea376a7b71fdc,05QD4T-E, --- [0] value  --- [0] value 
57d38c6591aea376a7b71bc4,05PFW6-E,
57d38c5b91aea376a7b6f2b2,05GY46-E,
57d38ccf91aea376a7b911a2,0D9XGK-E, --- [0] value 
,,
57d38c9391aea376a7b7e834,077XLS-E,
,0BGV25-E,
,,
57d38c6b91aea376a7b72be2,05V3DK-E,
57d38cbd91aea376a7b8a9f9,0C5P4B-E, --- [0] value  --- [0] value 
57d38cce91aea376a7b8fe85,0D3SMV-E,
57d38cae91aea376a7b8785e,0BFBJQ-E,
,,
,,
57d38cad91aea376a7b872c3,0BBH65-E,
57d38c8691aea376a7b7b989,06Y3TK-E,
57d38cae91aea376a7b87e53,0BJ183-E,
57d38c7591aea376a7b76556,06DFLT-E,
57d38c6d91aea376a7b73c4e,05ZWP2-E,
57d38c5a91aea376a7b6e946,072XSX-E, --- [0] value  --- [0] value  --- [0] value 
,,
57d38c6d91aea376a7b73a65,05ZGQH-E,
57d38c6391aea376a7b70844,05KLJX-E,
57d38c5a91aea376a7b6ec2f,05GFYB-E,
57d38c7d91aea376a7b79321,06P3JG-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38cc691aea376a7b8daef,0CPVVT-E,
57d38c6491aea376a7b71343,05LXTC-E,
,0HSKWY-E,
57d38c9491aea376a7b7f02d,0B4ZD2-E,
57d38c7c91aea376a7b78573,06KVNQ-E, --- Profile Region Code: ['Emerging Markets'] 
,,
57d38c6d91aea376a7b73a60,05ZGMH-E,
57d38c5a91aea376a7b6efe4,05GQGX-E, --- [0] value  --- [0] value  --- [0] value 
,,
57d38c8c91aea376a7b7cc90,071MYH-E,
,,
57d38cd691aea376a7b92f72,0DMKKV-E,
,,
57d38c6d91aea376a7b73a5f,05ZGM9-E,
5aaaefbe9fca31fae2ce9c2b,0J6WZB-E,
57d38c6491aea376a7b70e7c,05L9VV-E,
57d38c6391aea376a7b7064d,05KHTS-E,
57d38c6b91aea376a7b72b89,05V2KW-E,
57d38cf691aea376a7b9d040,06ZVBX-E,
57d38c5a91aea376a7b6ee7b,05GMX2-E,
,05GP9T-E,
57d38cee91aea376a7b9ac28,05GZ31-E, --- [0] value  --- [0] value 
,05GQGY-E,
57d38ccf91aea376a7b91313,0DBHLB-E,
57d38c8b91aea376a7b7c331,06ZPX4-E,
57d38c5a91aea376a7b6efe6,05GQGZ-E, --- [0] value  --- [0] value  --- [0] value 
5b100e1e59f0a16f5beba5a6,05W2RP-E,
57d38c8b91aea376a7b7bc12,06YMK3-E,
,,
57d38c6d91aea376a7b73a67,05ZGRL-E,
,,
57d38c5a91aea376a7b6edfa,05GL14-E,
57d38c6391aea376a7b70ba8,05KYH8-E,
,,
5a98862a9fca31fae282a966,0J4C1J-E, --- [0] value 
57d38c6391aea376a7b70ba1,05KYFW-E, --- [0] value 
57d38c5a91aea376a7b6eef4,05GNMF-E,
57d38cee91aea376a7b9ac3d,05K9KJ-E, --- [0] value  --- [0] value 
57d38c6b91aea376a7b72a2a,05TLCZ-E,
,,
57d38c6b91aea376a7b72732,05SFKQ-E,
57d38c7c91aea376a7b78535,06KRHT-E,
57d38c7b91aea376a7b77af3,06JX1W-E,
57d38cd691aea376a7b930fa,0DMZTG-E,
57d38c6291aea376a7b6fcec,0GHYWH-E,
57d38c7c91aea376a7b786aa,06LBYC-E, --- [0] value  --- [0] value 
,,
57d38c7491aea376a7b75d81,06J46V-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38c5891aea376a7b6dcf1,0083Z7-E,
5aaaef569fca31fae2ce6c59,0J6WSW-E,
5b48be9fb5b2da926f872dd3,0JRJGH-E,
57d38c6391aea376a7b70bcb,05KZ8C-E, --- [0] value  --- [0] value  --- [0] value 
57d38cd691aea376a7b92f71,0DMKKT-E, --- [0] value 
57d38cc791aea376a7b8e1ed,0CS357-E,
57d38c5991aea376a7b6dfd6,00FNX5-E,
,,
57d38cfb91aea376a7b9df00,06J1P0-E,
,,
57d38c6e91aea376a7b745f0,061YL6-E,
57d38cb491aea376a7b88ad4,0BRHPQ-E, --- [0] value  --- [0] value 
57d38c9d91aea376a7b81e3d,07NZQ7-E,
,0D9RS4-E,
,05P44Z-E,
,,
59824db89dc990fd54db7f6c,05NRQW-E,
,0B5FVT-E,
57d38c9391aea376a7b7e698,077CSL-E,
,,
,,
57d38c6491aea376a7b716c5,05MD89-E, --- [0] value 
57d38ce091aea376a7b965cb,0FGJVG-E,
,06P6F6-E,
,,
57d38c6491aea376a7b716ae,05MD2N-E,
,,
,,
,,
,05MD3T-E,
,05K5S4-E,
57d38c9391aea376a7b7ec93,0795R7-E,
,05MDPS-E,
,0FGJVN-E,
,,
,,
,06117R-E,
,0FX0C8-E,
,,
57d38c9e91aea376a7b82d3a,085DNX-E,
57d38ce791aea376a7b9878e,0FX0JF-E,
,,
57d38c8c91aea376a7b7cf63,0726RN-E,
,0HL9RH-E,
57d38cb691aea376a7b89e28,0C0W4H-E,
,05MDQD-E,
,,
57d38c8c91aea376a7b7cf61,0726RJ-E,
57d38c9391aea376a7b7eac8,078QVW-E,
,05G75F-E,
57d38ce091aea376a7b9658c,0FGF0Z-E,
57d38c6491aea376a7b71670,05MD94-E,
57d38ce091aea376a7b965cf,0FGJVT-E, --- [0] value 
57d38c6291aea376a7b6fd07,05JKTB-E,
,,
57d38cb691aea376a7b89e2f,0C0W5P-E,
57d38c8c91aea376a7b7cf62,0726RL-E,
,0GL06P-E,
57d38c6c91aea376a7b732c2,05XFJ3-E,
,,
57d38cb691aea376a7b89e2e,0C0W5M-E,
57d38ce791aea376a7b9877b,0FX05M-E,
,0FGF1B-E,
,,
57d38cdf91aea376a7b95d7f,0FC4HT-E,
57d38c8591aea376a7b7b7e7,06XR3K-E,
5bc0b7a78bf1f4fd5238fc41,0K6GJG-E,
,0FGDZY-E,
,,
,,
57d38c7591aea376a7b76942,06FFNY-E,
,,
,05MDGS-E,
57d38c6491aea376a7b716dd,05MDV1-E,
57d38c7391aea376a7b74c46,0632B0-E,
,,
57d38c5891aea376a7b6dcfb,0086TG-E,
,05MD8Q-E,
,0FGF25-E,
57d38cb691aea376a7b89e24,0C0W48-E,
,,
,,
,05MDWK-E,
57d38c7491aea376a7b75944,068D40-E,
,05MD8K-E,
,0K0YDS-E,
,0FX0D7-E,
57d38c6491aea376a7b716e2,05MDX3-E,
,0FGF23-E,
57d38cfd91aea376a7b9f145,0BHQ4N-E,
57d38cdf91aea376a7b9588c,0F9GJB-E,
,,
,,
57d38cfd91aea376a7b9f314,070V1P-E,
57d38cfd91aea376a7b9f2e6,05KXZJ-E,
57d38cfd91aea376a7b9f0de,05M9WX-E,
57d38ce591aea376a7b96ca6,0FKZ8C-E,
,05HF0Y-E,
57d38c5a91aea376a7b6e8e0,05G62Q-E,
57d38c8491aea376a7b7a4e7,06SX16-E,
,,
,05HLYD-E,
,,
57d38cc091aea376a7b8cac7,0CJ70S-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38c6a91aea376a7b72246,05QT7G-E,
57d38cfd91aea376a7b9f0e3,05QW7P-E,
57d38cfb91aea376a7b9e1d2,0CHX1W-E,
57d38cfd91aea376a7b9f0d9,05KP2T-E,
57d38cfb91aea376a7b9e1d1,0CHWZX-E,0CHWZX-E --- DB Region Code U.S. 
57d38cfd91aea376a7b9f0cc,05HF0X-E, --- [0] value  --- [0] value  --- [0] value 
57d38cfb91aea376a7b9e1d0,0CHWH5-E, --- [0] value  --- [0] value 
57d38c6391aea376a7b70931,05KNJN-E,
,,
57d38c6291aea376a7b6fdfc,05JYMR-E,
57d38cfd91aea376a7b9f2c3,0GGMCS-E,
,0KTYF0-E,
57d38cfb91aea376a7b9e1d4,0CJ030-E,
57d38cd691aea376a7b9323c,0DN95X-E,
57d38cd691aea376a7b93144,0DN1DW-E,
,0G53L9-E,
57d38cfd91aea376a7b9f4b0,0GGRY9-E,
,,
57d38cfd91aea376a7b9f15f,0FL2Z2-E,
57d38cfd91aea376a7b9f0e8,05WPFS-E,05WPFS-E --- DB Region Code U.S.  --- [0] value  --- [0] value 
57d38cfc91aea376a7b9ea31,0GGPJ3-E,
5b8aaa96da5227ff16c8f37a,0JY0YS-E,
5b8e9f5fda5227ff16959265,0JY4L3-E,
57d38cfb91aea376a7b9e1d3,0CHX7R-E,0CHX7R-E --- DB Region Code U.S. 
5b8e9fedda5227ff1695f16c,060KBR-E,
57d38c6a91aea376a7b72247,05QT7S-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38c6391aea376a7b7093d,05KNMW-E, --- [0] value  --- [0] value  --- [0] value 
57d38c6291aea376a7b7002f,05K7LM-E,
,0KQ7CV-E,
57d38cfc91aea376a7b9eed7,0G53WR-E,
,,
57d38c6291aea376a7b70116,05K8YL-E,
57d38cfd91aea376a7b9f125,089RSR-E,
,,
,,
,,
,,
57d38c8e91aea376a7b7df42,075LJX-E,
57d38ce591aea376a7b96ca5,0FKZ81-E,
57d38cfc91aea376a7b9ee08,05VTWV-E,
,,
57d38c6b91aea376a7b72370,05R1QC-E, --- [0] value 
,061C5N-E,
,,
57d38c6b91aea376a7b7236e,05R1PH-E, --- [0] value 
,05H5N2-E,
,05FNJT-E,
57d38c6b91aea376a7b727fc,05SRRH-E, --- [0] value  --- [0] value 
57d38cdd91aea376a7b9493f,0DWXJN-E, --- [0] value 
,0DMP55-E,
,05K585-E,
,05QXPJ-E,
,05K5VW-E,
57d38c6591aea376a7b71e75,05Q37H-E,
,05K5W3-E,
57d38c6291aea376a7b6fed0,05K5B5-E, --- [0] value  --- [0] value 
57d38c6d91aea376a7b739c7,05Z962-E,
,05K5V8-E,
,,
57d38c9b91aea376a7b80ba7,07JPB0-E,
,,
57d38cdd91aea376a7b944f0,0DVLY5-E,
,,
57d38ced91aea376a7b9a177,0G6F4S-E,
57d38c8391aea376a7b7a176,06S4T9-E,
57d38cd691aea376a7b928e0,0DKY8Q-E,
57d38cd691aea376a7b928f3,0DKYK9-E,
57d38c9b91aea376a7b80ba6,07JP9Y-E,
,0FSWSD-E,
,0JY4MF-E,
,,
57d38cac91aea376a7b86169,0B1RCP-E,
,0DVSNZ-E,
57d38ce691aea376a7b97e82,0FSQSD-E,
,,
5943073ee7402ac1b9c7a3ad,0H3VKC-E,
588c7acac6f2f2bd341af03a,0GRZGV-E,
57d38c6b91aea376a7b72abf,05TRY7-E,
587b5822c6f2f2bd34dd12d4,0GRWNC-E,
57d38ccd91aea376a7b8f632,0D0MH2-E,
,0D0MKP-E,
57d38c9691aea376a7b80458,07H6J9-E,
57d38c6b91aea376a7b72915,05T2Y3-E,
57d38cdd91aea376a7b944ac,0DVK5V-E,
,0C5SNJ-E,
,0LJZNS-E,
57d38ccd91aea376a7b8f63a,0D0MLN-E,
57d38cd691aea376a7b928f7,0DKYL4-E,
57d38c9b91aea376a7b81273,07L5N0-E,
57d38cfb91aea376a7b9e470,072V83-E,
,,
57d38cdd91aea376a7b944c9,0DVKPN-E,
57d38c9b91aea376a7b80bad,07JPC6-E,
57d38c9b91aea376a7b80bae,07JPCJ-E,
57d38ccd91aea376a7b8f639,0D0ML6-E,
57d38c6c91aea376a7b7311f,05X0BZ-E,
,0C8FTW-E,
57d38cdf91aea376a7b95f4c,0FCVCF-E,
598a38329dc990fd54dd122b,060CH6-E,
,,
57d38cdd91aea376a7b94425,0DVGG9-E,
,,
,,
57d38cd691aea376a7b928f9,0DKYM8-E,
5c06a5a8d2af433972e68626,0KCQP3-E, --- [0] value 
57d38ccd91aea376a7b8f62b,0D0M8W-E,
57d38cb491aea376a7b88538,0BMSFG-E,
5ab4297b9fca31fae22b3d23,0J8B6K-E,
57d38cd591aea376a7b92891,0DKW8P-E,
57d38c9691aea376a7b80984,07J6FX-E,
,0LK5WX-E,
57d38cb491aea376a7b889de,0BQZCL-E, --- [0] value 
,,
57d38cdf91aea376a7b95f4a,0FCV8Q-E,
57d38cdd91aea376a7b944ee,0DVLXB-E,
57d38cae91aea376a7b878dc,0BFLM5-E,
57d38c6b91aea376a7b7249e,05RJHD-E,
57d38c8e91aea376a7b7dd28,0753DF-E,
57d38cb691aea376a7b8985f,0BYHZN-E,
,0BCXHM-E,
57d38c7491aea376a7b76127,06C3PT-E,
57d38cd691aea376a7b93258,0DNBD9-E,
,,
57d38cae91aea376a7b878c9,0BFK64-E,
57d38ccd91aea376a7b8f643,0D0MTR-E,
5941b597e7402ac1b9ccfed0,0H3MWS-E,
57d38cd591aea376a7b9288d,0DKW5R-E,
5b8e9ef6da5227ff16954db5,0JY4PH-E,
57d38c8491aea376a7b7a96b,06TXPN-E,
57d38c6491aea376a7b70dc9,05L77D-E,
57d38cdd91aea376a7b9445e,0DVHQH-E,
57d38ced91aea376a7b9a1c1,0G6HPV-E,
,,
57d38cdf91aea376a7b95f48,0FCV5G-E,
,,
,,
57d38c7c91aea376a7b78a06,06M5PJ-E,
57d38ccd91aea376a7b8f634,0D0MJ8-E,
,,
,,
,,
57d38c8391aea376a7b79e02,06SXWX-E,
598a37c79dc990fd54dcd265,06QBFC-E,
,,
57d38cb691aea376a7b8986a,0BYJ3V-E,
,0FSVDJ-E,
57d38c9591aea376a7b7fd1c,07FCYW-E,
,,
,0DKX4Y-E,
57d38c6c91aea376a7b730d9,05WWLL-E,
57d38c9691aea376a7b807c4,07HW12-E, --- [0] value 
57d38c6e91aea376a7b74325,0615RQ-E,
594d9340a14ada5885eee9db,0H4LTF-E,
,0DVHSJ-E,
57d38cc091aea376a7b8c99e,0CHS5N-E,
,0D0MB6-E,
57d38cdd91aea376a7b9446e,0DVHY8-E,
57d38cd691aea376a7b928d8,0DKY5Z-E,
57d38cf391aea376a7b9b863,0B4M9Y-E,
,06JLV3-E,
