factset_entity_id,name,ManagerStyle,InstitutionFixedStyle,Discrepancy Column,,,,
05ZBBN-E,"China Southern Asset Management Co., Ltd.",,GARP,,,,,
06MBKP-E,China Southern Securities (Hong Kong) Ltd.,,,,,,,
0DQPGQ-E,China Stock Research,,,,,,,
068BNT-E,China Taiping Insurance (Singapore) Pte Ltd.,,GARP,,,,,
0DFSMX-E,China Times Securities Ltd.,,,,,,,
09NLXB-E,China Tonghai Asset Management Ltd.,,,,,,,
06HBWM-E,China Tonghai Securities Ltd.,,,,,,,
0FN3GQ-E,China Universal Asset Management (Hong Kong) Co. Ltd.,,,GARP,,,,
06D1MP-E,"China Universal Asset Management Co., Ltd.",,GARP,,,,,
08B4GV-E,China Venture Capital Co. Ltd.,,,,,,,
09M1KF-E,China Venture Capital Research Institute Ltd.,,,,,,,
06NPHK-E,China Venture Investment Co. Ltd.,,,,,,,
073RDD-E,"China Venture Management, Inc.",,,,,,,
0GDX2F-E,China Veterans Capital Investment Management Co. Ltd.,,,,,,,
07L9F9-E,"China-Africa Development Fund Co., Ltd. (Invt Mgmt)",,GARP,,,,,
0D35NQ-E,China-ASEAN Capital Advisory Co. Ltd.,,,,,,,
0KBCG4-E,China-Invs Equity Investment Fund,,,,,,,
07868X-E,China-Israel Value Capital LP (Invt Mgmt),,,,,,,
07HVX6-E,Chinalin Securities (Hong Kong) Company Ltd.,,,,,,,
081PPP-E,"Chinalion Securities Co., Ltd. (Broker)",,GARP,,,,,
009MNR-E,Chinarock Capital Management Ltd.,,GARP,,,,,
0H6GJY-E,Chinarock Capital Management Ltd. (China),,,,,,,
0DBQPG-E,ChinaRock Capital Management Ltd. (Venture Capital),,,,,,,
0DFMNZ-E,ChinaRun Capital Partners (Chongqing) Ltd.,,,,,,,
06MBNF-E,Chinatrust Asia Ltd.,,,,,,,
05X262-E,Chinatrust Venture Capital Corp.,,,,,,,
073391-E,ChinaVest Ltd.,,,,,,,
077CF8-E,Chinese Founders Fund Ltd.,,,,,,,
0K98BP-E,Chinook Capital Ltd.,,,,,,,
05LHVW-E,Chinook Capital Management LLC,,,,,,,
0JHDHG-E,Chinus Asset Management /Private Equity,,,,,,,
0C7WDM-E,Chipco Asset Management LLC,,,,,,,
007TNR-E,ChipInvestor Group LLC,,,,,,,
0704T2-E,Chippewa Valley Angel Investors Network LLC,,,,,,,
0715VB-E,Chiratae Ventures India Advisors Pvt Ltd.,,,,,,,
06RJJ9-E,Chirin Capital (Hong Kong) Ltd.,,,,,,,
06RJLL-E,Chirin Capital (Singapore) Pte Ltd.,,,,,,,
06R0N2-E,Chirin Capital LLP,,,,,,,
0H01R3-E,Chirisa Capital Management Ltd.,,,,,,,
0FY6LM-E,Chiron Investment Management LLC,,,Aggressive Growth,,,,
05Z48F-E,Chisholm Private Capital Partners,,,,,,,
05J7DN-E,Chiswell Associates,,,,,,,
05J6M4-E,Chittenden Trust Co.,,,,,,,
0K0LDY-E,Chixing Ventures,,,NO DATA,,,,
0799V2-E,CHK Capital Partners LLC,,,,,,,
0DDGDW-E,CHL Asset Management Chile SA,,,,,,,
05R4T9-E,CHL Healthcare Partners,,,,,,,
0B0ZNN-E,Chlebina Capital Management LLC,,,,,,,
0HFY15-E,Chloe Capital,,,,,,,
0CQ0KZ-E,CHM Research Ltd.,,,,,,,
002J07-E,Choate Investment Advisors LLC,,GARP,,,,,
09YR0J-E,Choice Capital Advisors Pvt Ltd.,,GARP,,,,,
05FVP3-E,Choice Investment Management LLC,,,,,,,
09XCYT-E,Choki Sangyo Toshi KK,,,,,,,
05FWCZ-E,Cholet Dupont Asset Management SA,,GARP,,,,,
0BXJBG-E,CHOM CAPITAL GmbH,,Yield,,,,,
0CKJZX-E,Chongqing Etech Private Equity Fund Management Ltd.,,,,,,,
0HSKP0-E,Chongqing Fengrui Zhuoyue Equity Investment Fund MGMT Co.,,,,,,,
0GNR9N-E,Chongqing Guotou Fortune Investment Management Co. Ltd.,,,GARP,,,,
0CJ69Y-E,"Chongqing Huiou Equity Investment Fund Management Co., Ltd.",,,,,,,
05YKV1-E,"Chongqing International Trust Co., Ltd.",,GARP,,,,,
0G2C8F-E,Chongqing Qusu Wuxian Equity Investment Fund Mgmt Co. Ltd.,,,,,,,
08HX57-E,Chongqing Venture Capital Co. Ltd.,,,,,,,
0FN12F-E,Chongqing Yiyi Angel Investment Co. Ltd.,,,,,,,
0JMZ4L-E,Chongshan Capital,,,,,,,
05N8L0-E,Chord Capital Ltd.,,,,,,,
0BBYD5-E,Chordant Capital Partners LLC,,,,,,,
0BQCKH-E,Chotin Asset Management Corp.,,,,,,,
0BSYCS-E,"Chou America Management, Inc.",,Deep Value,,,,,
05H41S-E,"Chou Associates Management, Inc.",,Deep Value,,,,,
0FMB4S-E,Choueiri Group,,,,,,,
0K0KKB-E,Chowdahead Growth Fund LLC,,,,,,,
05FPP9-E,"CHP Management, Inc.",,,,,,,
07624N-E,Christchurch Investment Management Ltd.,,,,,,,
06MBPR-E,Christfund Securities Ltd.,,,,,,,
06DXCK-E,"Christian Brothers Investment Services, Inc.",,,,,,,
06C5F5-E,"Christian Brothers, Inc. Asset Management",,GARP,,,,,
09RQRC-E,Christian Hintz Vermogensverwaltung GmbH,,GARP,,,,,
06T084-E,Christie Street Capital Management LP,,,,,,,
0DPP9S-E,Christina Ventures,,,,,,,
06LB33-E,"Christofferson, Robb & Co. LLC",,GARP,,,,,
0CZB6B-E,Christopher & Banks Ltd.,,,,,,,
05FWKG-E,Christows Ltd.,,,,,,,
0JLMH2-E,Chroma Impact Investment SA,,,,,,,
0H8VWH-E,Chromo Investimentos Ltda.,,,,,,,
0B5WKD-E,Chronic Health Capital LLC,,,,,,,
00BC44-E,"Chronim Investments, Inc.",,,,,,,
0FQVX4-E,Chronon Capital,,,,,,,
05MSR6-E,Chrysalead SAS,,,,,,,
0FRSDC-E,"Chrysalis Acquisition Partners, Inc.",,,,,,,
0FSLLV-E,Chrysalis Incubadora de Negocios,,,,,,,
0CSXYL-E,Chrysalis Investment Management LLC,,,,,,,
06LH37-E,Chrysalis VCT Management Ltd.,,,,,,,
06258F-E,"Chrysalis Ventures, Inc.",,,,,,,
05X205-E,"Chrysalix Energy Management, Inc.",,,,,,,
05MRZQ-E,Chryscapital Management Co.,,,,,,,
05MRGX-E,CHS Capital LLC,,,,,,,
0F27BP-E,"Chuancai Securities Co., Ltd.",,,,,,,
0JXP2G-E,Chuangjin Hecheng Investment Management (Beijing) Co. Ltd.,,,,,,,
0H4JN7-E,Chuangke 100 Incubator Beijing Co. Ltd.,,,,,,,
0JGRCS-E,Chuangxiang Tianshi (Beijing) Investment Management Co. Ltd.,,,,,,,
002HRJ-E,"Chubb Asset Managers, Inc.",,GARP,,,,,
0CHM38-E,Chubb Insurance Malaysia Bhd.,,,,,,,
0FY17R-E,Chubb Ltd. /Investment Portfolio/,,GARP,,,,,
07DLKX-E,"Chubb Samaggi Insurance Public Co., Ltd. (Invt Mgmt)",,GARP,,,,,
0D290M-E,"Chugin Asset Management Co., Ltd.",,Deep Value,,,,,
05TP0T-E,Chugin Lease Co. Ltd.,,,,,,,
0CY5YK-E,Chugoku Bank Ltd. (Venture Capital),,,,,,,
0673CJ-E,Chung Nam Securities Ltd.,,,,,,,
0677Y7-E,Chung Yung Venture Capital Fund Ltd.,,,,,,,
0FPR7R-E,Chunxiao Capital,,,,,,,
05STV7-E,"Chuo Mitsui Asset Management Co., Ltd.",,,,,,,
05W003-E,"Chuo Mitsui Asset Trust & Banking Co., Ltd.",,,,,,,
0HXM3T-E,Church Capital Fund (Investment Management),,,,,,,
002GYP-E,"Church Capital Management, Inc.",,,,,,,
05V7V1-E,Church House Investments Ltd.,,GARP,,,,,
0FLGWH-E,Church Mutual Insurance Co. (Investment Portfolio),,,,,,,
0FJW9G-E,Churchill Asset Management LLC,,,,,,,
06VVHP-E,Churchill Capital (Australia) Pty Ltd.,,,,,,,
06VRVH-E,Churchill Capital (UK) Ltd.,,,,,,,
06YGQ0-E,Churchill Capital Mezzanine Finance LLC,,,,,,,
06VVFV-E,Churchill Capital SAM,,,,,,,
05NT11-E,"Churchill Capital, Inc.",,,,,,,
081PSG-E,"Churchill Equity, Inc.",,,,,,,
05NT78-E,Churchill Investment Corp.,,,,,,,
002N8C-E,Churchill Management Corp.,,GARP,,,,,
066MVD-E,Churchill Pacific Asset Management LLC,,,,,,,
0CGSVT-E,"Churchill Research, Inc.",,,,,,,
09N3XM-E,CHURFIRSTEN Wealth Management TreuUnternehmen reg.,,,,,,,
06PRTX-E,"Chushin Venture Capital Co., Ltd.",,,,,,,
0FRWKQ-E,Chuxin Capital Partners Ltd.,,,,,,,
0734K8-E,"CHV Capital, Inc.",,,,,,,
06TGLF-E,CI Capital Asset Management,,,,,,,
0DX9WC-E,CI Capital Holding (Private Equity),,,,,,,
08CXW8-E,"CI Capital Markets, Inc.",,,,,,,
05JTTT-E,CI Capital Partners LLC,,,,,,,
09RJD0-E,CI Capital Research,,,,,,,
0C6Y9X-E,CI Fondos SA de CV SOSI,,GARP,,,,,
00DBT0-E,"CI Global Investments, Inc.",,GARP,,,,,
0777Y1-E,Ci Investment KK,,,,,,,
05H4CW-E,"CI Investments, Inc.",Value,GARP,,,,,
0BT1P4-E,CIAM (Beijing) Consulting & Investment Management Ltd.,,,,,,,
0BPRXT-E,CIAM SAS,,,,,,,
0DP7KM-E,"CIB Asset Management Co., Ltd.",,GARP,,,,,
0C42LQ-E,CIB Bank Zrt (Broker),,,,,,,
0DP7KF-E,"CIB Fund Management Co., Ltd.",,GARP,,,,,
0611GX-E,CIB Investment Fund Management Ltd.,,GARP,,,,,
06LH4P-E,CIBC (Asia) Ltd.,,,,,,,
0019KF-E,"CIBC Asset Management, Inc.",,Yield,,,,,
064YR4-E,CIBC Capital Partners Venture Group,,,,,,,
05HD5V-E,CIBC Global Asset Management (Asia) Ltd.,,,,,,,
002L8H-E,"CIBC Private Wealth Advisors, Inc.",,GARP,,,,,
07MZT4-E,CIBC World Markets,,,,,,,
06VSN8-E,CIBC World Markets (Israel),,,,,,,
0CLQ91-E,CIBC World Markets Corp.,Broker/Dealer,GARP,,,,,
000SWB-E,CIBC World Markets Corp. (Old),,,,,,,
0GB1R4-E,CIBC World Markets Corp. (Research),,,,,,,
05S3XW-E,CIBC World Markets Plc,,,,,,,
05KZN7-E,"CIBC World Markets, Inc.",Broker/Dealer,Yield,,,,,
0DQNL0-E,"CIBC World Markets, Inc. (Hong Kong)",,,,,,,
0GPTCB-E,Cibolo Energy Partners LLC,,,,,,,
05HTHT-E,"CIC Asset Management, Inc.",,,,,,,
0JL72C-E,CIC Capital (Suisse) SA,,,,,,,
0H2ZSB-E,"CIC Capital Canada, Inc.",,,,,,,
0BX9FQ-E,CIC International (Hong Kong) Co. Ltd.,,,,,,,
05XFPC-E,CIC Investissement Est SAS,,,,,,,
070R3J-E,CIC Investissement Nord SAS,,,,,,,
06Z9WM-E,CIC Investissement SA,,,,,,,
065847-E,CIC Partners LP,,,,,,,
0DZBQ7-E,CICA Life Insurance Co. of America (Investment Portfolio),,,,,,,
0H24BF-E,CICC Fund Management Ltd.,,,Aggressive Growth,,,,
0BKSJC-E,CICC Jiacheng Investment Management Co. Ltd.,,,,,,,
0KR3ND-E,CICC Private Equity Group,,,,,,,
0G1V39-E,CICC Qianhai Development (Shenzhen) Fund Management Co Ltd,,,,,,,
0C9J2T-E,Cicero Capital Partners LLC,,,,,,,
05Q21W-E,Cicero Fonder AB,,GARP,,,,,
05MSS7-E,Ciclad Gestion SAS,,,,,,,
06RYYK-E,CID Capital Private Equity,,,,,,,
06RYYT-E,CID Capital Ventures,,,,,,,
06CTH4-E,"CIDC Consultants, Inc.",,,,,,,
0D6XNS-E,"Cidel Asset Management, Inc.",,Yield,,,,,
0GVNCM-E,Cider Mill Investments LP,,Growth,,,,,
0K813P-E,Cidron Ventures,,,,,,,
0K813R-E,Cidron Ventures AS,,,,,,,
067WKB-E,Cie d'Assurances & de Reassurance SANAD SA,,GARP,,,,,
074W15-E,Cie d'Investissements Monaco-Asie,,,,,,,
0BDYHG-E,Cie Europeenne De Representation Financiere,,,,,,,
07GVW6-E,Cielo Alternatives LLC,,,,,,,
0CR18X-E,Cielo Capital Pty Ltd.,,,,,,,
0CPBNM-E,Cielo Mgt. LLC,,,,,,,
0CN2Q3-E,CIFC Asset Management LLC,,,,,,,
0KKJW7-E,Cifc Asset Management Llc/Private Equity/,,,,,,,
0FNDFS-E,CIFM Asset Management (Hong Kong) Ltd.,,,,,,,
0C8CZR-E,CIG Venture Management LLC,,,,,,,
0FC6JT-E,Cigna Health & Life Insurance Co. (Investment Portfolio),,,GARP,,,,
002HRL-E,"Cigna Investments, Inc.",,GARP,,,,,
0JZ6K5-E,Cigna Ventures LLC,,,,,,,
09M7N1-E,Cigogne Management SA,,GARP,,,,,
05KBXY-E,CIH Management Ltd.,,,,,,,
081N0C-E,CIIM The Compound Interest Investment Management AG,,Aggressive Growth,,,,,
06SND5-E,Cilantro Fund Management LLC,,,,,,,
0G3Z0R-E,Cilbright Ltd.,,,,,,,
096Z1D-E,Ciloger SA,,GARP,,,,,
061G03-E,CIM Banque SA,,GARP,,,,,
05TVG5-E,CIM Creative Industries Management Oy,,,,,,,
0B2FV7-E,"CIM Financial Group, Inc.",,,,,,,
065Q3Y-E,CIM Group LP,,,,,,,
06ML83-E,CIM Investment Management Ltd.,,GARP,,,,,
00418Q-E,"CIM Investment Management, Inc.",,GARP,,,,,
008K92-E,CIM LLC,,Growth,,,,,
006ZYV-E,CIM Securities LLC,,,,,,,
0BT687-E,Cim Stockbrokers Ltd.,,,,,,,
00B76B-E,Cimarron Asset Management LLC,,,,,,,
05K8BK-E,Cimarron Biomedical Investors LP,,,,,,,
073YWV-E,Cimarron Capital Partners LLC,,,,,,,
0G5CF8-E,Cimarron Healthcare Capital LLC,,,,,,,
0GK495-E,Cimarron Infrastructure Group LLC,,,,,,,
06NM77-E,CIMB Investment Bank Bhd.,,,,,,,
05Z14G-E,CIMB Private Equity Advisors Sdn. Bhd.,,,,,,,
0CV5SG-E,CIMB Securities (Australia) Ltd.,,,,,,,
06G6D7-E,CIMB Securities (HK) Ltd.,,,,,,,
0D82BH-E,CIMB Securities Ltd. (Taiwan),,,,,,,
0CQ0BN-E,CIMB Securities Ltd. Shanghai Representative Office,,,,,,,
0CM71Q-E,CIMB VINASHIN Securities LLC,,,,,,,
06G6F6-E,CIMB-GK Securities (Thailand) Ltd.,,,,,,,
05KNLZ-E,CIMB-GK Securities Pte Ltd.,,,,,,,
0760PS-E,CIMB-Principal Asset Management (S) Pte Ltd.,,Aggressive Growth,,,,,
0BCGM7-E,CIMB-Principal Asset Management Co. Ltd.,,GARP,,,,,
0DMX3Y-E,CIMB-Principal Islamic Asset Management Sdn. Bhd.,,,,,,,
0FWPB0-E,CIMB-TrustCapital Advisors Singapore Pte. Ltd,,,,,,,
0GVKS1-E,Cimbria Capital,,,,,,,
0DTNT2-E,CIMCO PCC Ltd.,,,,,,,
06C417-E,Cimino & Associati Private Equity SpA,,,,,,,
05LHW0-E,"Cincinnati Asset Management, Inc.",,,GARP,,,,
0GD3VQ-E,Cincinnati Children (Venture Capital),,,,,,,
0FSW1C-E,Cincinnati Equitable Life Insurance Co. (Investment Portfolio),,,,,,,
09YDZ6-E,Cincinnati Financial Corp. (Investment Portfolio),,Yield,,,,,
075HC4-E,Cincinnati Retirement System,,,,,,,
06FW3D-E,Cincinnatus Partners LLC,,,,,,,
08B1RF-E,Cinco Capital GmbH,,,,,,,
0739S8-E,CincyTech LLC,,,,,,,
0BP08V-E,Cinda Capital Management Co. Ltd.,,,,,,,
0D91BQ-E,Cinda International Research Ltd.,,,,,,,
06MWQW-E,Cinda International Securities Ltd.,,,,,,,
07JJ1L-E,"Cinda Securities Co., Ltd.",,,,,,,
0BVXT5-E,"Cinda Securities Co., Ltd. (Investment Management)",,GARP,,,,,
0DFXN3-E,Cinema Capital Advisory Pvt Ltd.,,,,,,,
05MSST-E,"Cinergy Technologies, Inc.",,,,,,,
002VR9-E,"CinFin Capital Management Co., Inc.",,,,,,,
0H4X41-E,Cinnabar Investment Management Pty Ltd.,,,GARP,,,,
0CXVCJ-E,Cinque Partners LLC,,GARP,,,,,
0D4DGL-E,Cintrifuse Fund Management LLC,,,,,,,
06575K-E,Cinven GmbH,,,,,,,
05KTN1-E,Cinven Group Ltd.,,,,,,,
0H0P24-E,Cinven Luxembourg S.a.r.L,,,,,,,
06575N-E,Cinven SA,,,,,,,
0FFDRL-E,"Cinven, Inc.",,,,,,,
06FRGG-E,"CIP Capital, Inc.",,,,,,,
00FC8N-E,Cipher Capital LP,,GARP,,,,,
061CQF-E,Cipio Partners GmbH,,,,,,,
09MZ3L-E,Cipio Partners LLC,,,,,,,
0D6Q3N-E,Cipla Ventures,,,,,,,
06N2Q1-E,Circadia Ventures LLP,,,,,,,
06KJ1H-E,Circle F Ventures LLC,,,,,,,
00CF8V-E,Circle N Advisors LLC,,Deep Value,,,,,
066XV4-E,Circle Peak Capital LLC,,,,,,,
0G7L9L-E,Circle Road Advisors LP,,Aggressive Growth,,,,,
05L4GZ-E,Circle Trust Co.,,,,,,,
0FLQXF-E,Circle Ventures,,,,,,,
0773F4-E,Circle Wealth Management LLC,,,Aggressive Growth,,,,
06T6Z4-E,"CircleUp Network, Inc.",,,,,,,
0HJS3P-E,Circularity Capital LLP,,,,,,,
0KFHG4-E,Cirrus Capital (Pty) Ltd. (Namibia),,,,,,,
0D927V-E,Cirrus Capital Management LLC,,,,,,,
06V81V-E,Cirrus Research LLC,,,,,,,
0CVQ80-E,Cirrus Securities Pty Ltd.,,,,,,,
076QVB-E,Cirsio Capital LLP,,,,,,,
09RXJP-E,CIS Asset Management (Deutschland) GmbH,,,,,,,
080VFV-E,CIS Securities Asset Management Ltd.,,,,,,,
0D3XYJ-E,Cisco International Ltd.,,,,,,,
0DPB5K-E,Cisco Investments,,,,,,,
0JTBXG-E,Cisco Investments (China),,,,,,,
0H3FN9-E,Cisco Investments /Japan/,,,,,,,
065F3S-E,Cisco Systems (India) Pvt Ltd.,,,,,,,
06JYNP-E,Cisco Systems Australia Pty Ltd.,,,,,,,
06JYPV-E,Cisco Systems Israel Ltd.,,,,,,,
000DS6-E,"Cisco Systems, Inc.",,,,,,,
0899WC-E,Cisf Dealer SA,,,,,,,
0DX6S5-E,CIT Group Partners LLP,,,,,,,
06438L-E,CIT Transportation Finance,,,,,,,
069938-E,CIT Venture Capital,,,,,,,
061942-E,Cita Gestion SA,,,,,,,
0FN2SH-E,Cita Investissement SA,,,,,,,
004Z9Q-E,Citadel Advisors LLC,,GARP,,,,,
0C98BD-E,Citadel Asia Ltd.,,,,,,,
07H7D4-E,Citadel Asset Management ad Beograd,,GARP,,,,,
061HG0-E,Citadel Europe LLP,,,,,,,
080FD6-E,"Citadel Execution Services, Inc.",,,,,,,
0H67R3-E,Citadel Fund Managers Pty Ltd.,,,,,,,
05WDB7-E,"Citadel Investment Advisory, Inc.",,,,,,,
061HFP-E,Citadel Investment Group (Asia) Ltd.,,,,,,,
006C4K-E,Citadel Investment Services (Pty) Ltd.,,GARP,,,,,
079QFZ-E,Citadel Securities AD,,,,,,,
09XSTG-E,Citadel Securities LLC,,,Deep Value,,,,
07C7MF-E,"Citadel Securities, Inc.",,,,,,,
0GVGP7-E,Citadel Ventures LLC,,,,,,,
09ZPJH-E,Citadele Asset Management Ukraine LLC,,,,,,,
09ZFVW-E,Citadele Investiciju Valdymas JSC,,,,,,,
0GLM6T-E,Citarella Capital ApS,,,,,,,
0CFLPR-E,CitareTx Management LLC,,,,,,,
074J6K-E,Citco Fund Services Cayman Islands Ltd.,,GARP,,,,,
05T8ML-E,"Citco-Quaker Fund Advisors, Inc.",,,,,,,
09RV1N-E,CITG Capital Partners,,,,,,,
0HK8WL-E,Cithara Investment International Ltd.,,,,,,,
0C7G7G-E,Citi Capital Advisors Ltd.,,,,,,,
07HD1M-E,Citi Equity Principal Strategies,,,,,,,
0D3J27-E,Citi Global Wealth Management SAM,,,,,,,
0778P6-E,Citi Infrastructure Investors,,,,,,,
07FZ9M-E,Citi Infrastructure Investors (UK Branch),,,,,,,
06XF2Z-E,Citi Menkul Degerler AS,,,,,,,
0D5M7K-E,"Citi Orient Securities Co., Ltd.",,,,,,,
0B1JKJ-E,Citi Principal Strategies,,,,,,,
07WTRP-E,Citi Property Investors,,,,,,,
06SWX5-E,Citi Smith Barney (Singapore),,,,,,,
06T9FZ-E,Citi Smith Barney Investment Management,,,,,,,
066M46-E,Citi Venture Capital International,,,,,,,
07FZCB-E,Citi Venture Capital International (UK Branch),,,,,,,
0CJYX0-E,"Citi Ventures, Inc.",,,,,,,
06SWVD-E,Citibanamex Casa de Bolsa SA de CV (Broker),,,,,,,
06VWRC-E,"Citibank (China) Co., Ltd.",,,,,,,
002HJM-E,Citibank (Switzerland) AG,,GARP,,,,,
06SWK8-E,Citibank CJSC (Broker),,GARP,,,,,
07H98J-E,Citibank Colombia SA,,,,,,,
095T8V-E,Citibank DTVM SA,,GARP,,,,,
0CJ6KX-E,Citibank DTVM SA (Private Equity),,,,,,,
06MBSV-E,Citibank Europe Plc (Czech Republic),,,,,,,
06T9JX-E,Citibank Europe Plc (Hungary),,,,,,,
06SWKV-E,Citibank Handlowy SA (Broker),,GARP,,,,,
063507-E,Citibank NA (Private Banking HK),,,,,,,
06Y5C6-E,"Citibank, NA (Pakistan)",,,,,,,
06JM7K-E,"Citibank, NA (United Kingdom)",,GARP,,,,,
0B8SH7-E,CITIC Asset Management Corp. Ltd.,,GARP,,,,,
063XBQ-E,CITIC Capital Investment Management Ltd.,,GARP,,,,,
09ZFL0-E,CITIC Capital Partners Japan Ltd.,,,,,,,
06106L-E,CITIC Capital Partners Management Ltd.,,,,,,,
05ZMGG-E,CITIC Funds Management Co. Ltd.,,,,,,,
05ZH8K-E,CITIC International Assets Management Ltd.,,GARP,,,,,
0C8C7C-E,CITIC Kazyna (Beijing) Advisor Ltd.,,,,,,,
0DNPRH-E,CITIC M&A Fund Management Co. Ltd.,,,,,,,
0H4MJT-E,Citic Modern Agri Investment Co. Ltd.,,,,,,,
080YVP-E,"CITIC Private Equity Funds Management Co., Ltd.",,,,,,,
06G8DF-E,"CITIC Securities Co., Ltd. (Broker)",,,,,,,
071WPF-E,"Citic Securities Co., Ltd. (Invt Port)",,GARP,,,,,
0760FV-E,CITIC Securities Corporate Finance HK Ltd. (Broker),,,,,,,
0CZ8LJ-E,"CITIC Securities International Co., Ltd. (Research)",,,,,,,
09YPCP-E,CITIC Securities International Investment Mgmt (HK) Ltd.,,GARP,,,,,
0BL179-E,"CITIC Trust Co., Ltd. (Investment Portfolio)",,GARP,,,,,
0GLX8C-E,"CITIC Wings Asset Management Co., Ltd.",,GARP,,,,,
0DVZZ3-E,CITIC-CP Assets Management Co. Ltd.,,,GARP,,,,
06LZRK-E,"CITIC-Prudential Fund Management Co., Ltd.",,GARP,,,,,
05WQQQ-E,Citicorp Chile Administradora de Fondos de Inversion SA,,,,,,,
06VS7V-E,"Citicorp Financial Services & Insurance Brokerage PH, Inc.",,,,,,,
06SWN9-E,Citicorp Securities (Thailand) Ltd.,,,,,,,
0619G0-E,Citicorp Valores SA Sociedad de Bolsa,,,,,,,
002HJQ-E,Citicorp Venture Capital Ltd.,,,,,,,
0FWJ13-E,Cities & Villages Mutual Insurance Co. (Investment Portfolio),,,,,,,
0044VV-E,Citigroup Alternative Investments LLC,,GARP,,,,,
05FB9N-E,Citigroup Asset Management,,,,,,,
067G8S-E,Citigroup Asset Management (Hong Kong),,,,,,,
05KSR1-E,Citigroup Asset Management (Singapore) Ltd.,,,,,,,
05HHZZ-E,Citigroup Asset Management (UK) Ltd.,,,,,,,
083PLV-E,Citigroup Asset Management (United States),,,,,,,
05K2TY-E,Citigroup Asset Management Australia Ltd.,,,,,,,
05K5TC-E,Citigroup Asset Management Co. Ltd. (Japan),,,,,,,
05LPXW-E,Citigroup Capital Partners Japan Ltd.,,,,,,,
00F1QF-E,Citigroup First Investment Management Americas LLC,,GARP,,,,,
00DR3Z-E,Citigroup First Investment Management Ltd.,,GARP,,,,,
09RQ86-E,Citigroup Global Markets (Israel),,,,,,,
06S4WJ-E,Citigroup Global Markets (New Zealand) Ltd.,,,,,,,
06SCT0-E,Citigroup Global Markets (Pty) Ltd.,,,,,,,
06PHD6-E,Citigroup Global Markets Asia Ltd.,,,,,,,
066W7F-E,Citigroup Global Markets Australia Pty Ltd.,,,GARP,,,,
06SWLV-E,Citigroup Global Markets Brasil CCTVM SA,,,,,,,
06GCY1-E,"Citigroup Global Markets Canada, Inc.",,,,,,,
005HRY-E,Citigroup Global Markets Europe AG,,,,,,,
06LHYY-E,Citigroup Global Markets India Pvt Ltd.,,,,,,,
05TYS5-E,"Citigroup Global Markets Japan, Inc.",,GARP,,,,,
06SWM7-E,Citigroup Global Markets Korea Securities Ltd.,,,,,,,
004FBC-E,Citigroup Global Markets Ltd.,,GARP,,,,,
06VTPZ-E,Citigroup Global Markets Ltd. (France),,,,,,,
0F0W46-E,Citigroup Global Markets Ltd. (Investment Management),,GARP,,,,,
06LHWD-E,Citigroup Global Markets Ltd. (Italy),,,,,,,
05V7V6-E,Citigroup Global Markets Ltd. (Market-Maker),,,,,,,
06SWMX-E,Citigroup Global Markets Ltd. (Spain),,,,,,,
06WVXP-E,Citigroup Global Markets Ltd. (United Arab Emirates),,,,,,,
06SWMJ-E,Citigroup Global Markets Malaysia Sdn. Bhd.,,,,,,,
06LHZ3-E,Citigroup Global Markets Singapore Pte Ltd.,,,,,,,
06SPLT-E,"Citigroup Global Markets Taiwan Securities Co., Ltd.",,,,,,,
004FLQ-E,Citigroup Global Markets UK Equity Ltd.,,,,,,,
002HNF-E,"Citigroup Global Markets, Inc. (Broker)",Broker/Dealer,GARP,,,,,
0GS2R4-E,"Citigroup Global Markets, Inc. (Investment Management)",,Growth,,,,,
060FKL-E,Citigroup Principal Investments Japan Ltd.,,,,,,,
0643HM-E,Citigroup Private Bank,,,GARP,,,,
065NQR-E,Citigroup Private Equity LP,,,,,,,
065PC4-E,Citigroup Venture Capital Equity Partners,,,,,,,
07GXFK-E,Citigroup Venture Capital International Asia Ltd.,,,,,,,
0027L0-E,"Citigroup, Inc.",,,,,,,
0CYDHW-E,"Citigroup, Inc. /Fund Distributor/",,,,,,,
0644RM-E,"Citisecurities, Inc.",,,,,,,
07N36C-E,Citizen Capital Partenaires SAS,,,,,,,
0DZZ04-E,Citizen Securities & Investment Ltd.,,,,,,,
0618XT-E,Citizens & Northern Investment Management,,GARP,,,,,
002LQM-E,"Citizens Advisers, Inc.",,,,,,,
05MBQ1-E,Citizens Bank Investment Services,,,,,,,
05J6XH-E,"Citizens Bank Wealth Management, NA",,,,,,,
002HRN-E,"Citizens Bank, NA (Investment Management)",,GARP,,,,,
067MTR-E,"Citizens Capital, Inc.",,,,,,,
0FSWH4-E,Citizens Fidelity Insurance Co. (Investment Portfolio),,,,,,,
0G06JW-E,Citizens Security Life Insurance Co. (Investment Portfolio),,,,,,,
0FRK4N-E,Citizens United Reciprocal Exchange (Investment Portfolio),,,,,,,
0GX2DZ-E,Cito Capital Group LLC,,Growth,,,,,
0FR37M-E,Cito Ventures,,,,,,,
07HZ9C-E,Citrin Cooperman Wealth Management LP,,,,,,,
0FSS6W-E,Citrine Capital Partners LLC,,,,,,,
0HG8MY-E,Citris Foundry,,,,,,,
0D2L3W-E,Citrix Startup Accelerator,,,,,,,
070DVR-E,Citron Capital LLC,,,,,,,
094MX0-E,City Analytica Ltd.,,,,,,,
07634R-E,City Asset Management Plc,,GARP,,,,,
