factset_entity_id,name,ManagerStyle,InstitutionFixedStyle,Discrepancy Column,Discrepancy Source
0J2GS1-E,Qingdao Qingchen Capital Management Co. Ltd.,,,N/A,N/A
05FHM2-E,"Johnson & Johnson Innovation JJDC, Inc.",Private Equity,,N/A,N/A
05FJPQ-E,MHR Fund Management LLC,,GARP,N/A,N/A
05FL7Y-E,Wolverine Trading LLC,Broker/Dealer,Growth,N/A,N/A
05FR6Z-E,"East End Investment Management Co., Inc.",,,N/A,N/A
05FVSF-E,C A S E  MANAGEMENT  INC,,,N/A,N/A
05FVTV-E,"Investments Technology, Inc.",,,N/A,N/A
05FW91-E,CCR Chevrillon Philippe,,,N/A,N/A
05FWD9-E,Capucines Gestion (CFF),,,N/A,N/A
05FWDG-E,Azulis Capital SA,,,N/A,N/A
05FWK4-E,Pictet Funds SA (Switzerland),,,N/A,N/A
05FWK6-E,Deutsche Asset Management Ltd. (UK),,,N/A,N/A
05FWMG-E,Sarasin Investment Management Ltd.,,,N/A,N/A
05G0NT-E,Optima SpA SIM,,,N/A,N/A
05G2J8-E,Eurizon Capital SGR SpA,,GARP,N/A,N/A
05G3LF-E,ABF AT Gestion de Fondos SGIIC SA,,,N/A,N/A
05G4R5-E,Bankhaus Schelhammer & Schattera KAG mbH,,Yield,N/A,N/A
05G5RC-E,FIL Investments (Japan) Ltd.,,Value,N/A,N/A
05G6MF-E,Dexia Asset Management (Asia) Ltd.,,,N/A,N/A
05GDR0-E,Siemens Fonds Invest GmbH,,GARP,N/A,N/A
05GDR9-E,Sinopia Asset Management SA,,,N/A,N/A
05GDTL-E,Natixis Private Banking Luxembourg SA,,GARP,N/A,N/A
05GF1C-E,Lakefront Partners LLC,,,N/A,N/A
05GRNK-E,"ClearArc Capital, Inc.",,GARP,N/A,N/A
05GXCY-E,New Venture Partners LLC,,,N/A,N/A
05GYJ5-E,Austrian Anadi Bank AG,,,N/A,N/A
05GZPQ-E,TAL Asset Management (Europe) SA,,,N/A,N/A
05H68V-E,JPMorgan Asset Management (Japan) Ltd.,,Deep Value,N/A,N/A
05H9CD-E,"Capital Cities Asset Management, Inc.",,GARP,N/A,N/A
05HHVN-E,Gerling Investment Kapitalanlage GmbH,,,N/A,N/A
05HHXC-E,Long Bow Capital Management LP,,,N/A,N/A
05HLN8-E,"Welsh, Carson, Anderson & Stowe",,,N/A,N/A
05HLSQ-E,"Leon Frazer & Associates, Inc.",,Yield,N/A,N/A
05HPCZ-E,Kenwood Capital Management LLC,,,N/A,N/A
05HQRN-E,Merck Finck Invest Asset Management GmbH,,,N/A,N/A
05HS6W-E,PEH Wertpapier AG (Germany),,GARP,N/A,N/A
0D5SD1-E,DNB Bank ASA (Sweden),,,N/A,N/A
0D5XMP-E,Tarsadia Investments LLC,,,N/A,N/A
0D6GJW-E,Optim Investment Management LLP,,,N/A,N/A
0GS1WZ-E,Spring SAS,,,N/A,N/A
0GS9DL-E,Intel Capital /China/,,,N/A,N/A
0GSGWM-E,Tianming Shuangchuang Technology Co. Ltd.,,,N/A,N/A
0GSMCP-E,Motive Capital Management LLC,,,N/A,N/A
0GSY9S-E,PT Central Capital Ventura,,,N/A,N/A
0GT0FT-E,Etiqa Insurance Bhd. (Investment Portfolio),,,N/A,N/A
0JQRMT-E,BFm Capital Sdn. Bhd.,,,N/A,N/A
0JR4QV-E,Ganesh Ventures,,,N/A,N/A
0JR7KM-E,lead International Sports Accelerator Ltd,,,N/A,N/A
0JRC9S-E,"Entrepreneurs In Action, Inc.",,,N/A,N/A
0JRRSD-E,Suzhou Tongcheng Zhongchuang Enterprise Management Co. Ltd,,,N/A,N/A
05T7Q1-E,Windward Investment Management,,,N/A,N/A
05TBQH-E,Wolverine Asset Management LLC,,GARP,N/A,N/A
05TLRV-E,Schroder Property Investment Management Ltd. /11 Properties/,,,N/A,N/A
05TRQ1-E,Pantheon Ventures (UK) LLP,,,N/A,N/A
05TV0P-E,Istro Asset Management AS,,,N/A,N/A
05TW3B-E,DSP Investment Managers Pvt Ltd.,,GARP,N/A,N/A
05TW41-E,quant Money Managers Ltd.,,GARP,N/A,N/A
073MZB-E,Tactics II,,,N/A,N/A
073PX5-E,Carlyle Group Private Equity GmbH,,,N/A,N/A
073PXB-E,Avallon Sp zoo,,,N/A,N/A
073QMP-E,Sun Technology Ltd.,,,N/A,N/A
073RPL-E,TSI Ventures (India) Pvt Ltd.,,,N/A,N/A
073TB7-E,MBG Mittelstandische Beteiligungs GmbH Schleswig-Holstein,,,N/A,N/A
073X2T-E,eXeedTechnology Group,,,N/A,N/A
073Y34-E,WagnisKapital GmbH der Kreissparkasse Reutlingen,,,N/A,N/A
0741GT-E,NEM SGR SpA (Old),,,N/A,N/A
0741TP-E,Vertus Capital Partners,,,N/A,N/A
0743BD-E,FPA Capital BV,,,N/A,N/A
074CP0-E,Adams Financial Concepts LLC,,,N/A,N/A
074F2K-E,"EdgePoint Investment Group, Inc.",,GARP,N/A,N/A
074FW0-E,Nordin Venture ApS,,,N/A,N/A
074GDF-E,MFM Mirante Fund Management SA,,Deep Value,N/A,N/A
074JYL-E,Lehman Brothers Securities Taiwan Ltd.,,,N/A,N/A
074KG3-E,AB.LV Asset Management IPAS,,GARP,N/A,N/A
074KM7-E,EMP-Daiwa Capital Asia Ltd.,,,N/A,N/A
074P83-E,Tullis Management LLC,,,N/A,N/A
074QM5-E,Palisair Capital LLC,,,N/A,N/A
074YNZ-E,Wincove Capital Management LLC,,,N/A,N/A
074Z2D-E,HFC Investment Services Ltd.,,,N/A,N/A
074ZGH-E,FRM Investments (USA) LLC,,,N/A,N/A
074ZHN-E,Harcourt Alternative Investments (United States) LLC,,,N/A,N/A
07520W-E,"Haitong Securities Co., Ltd. (Broker)",,GARP,N/A,N/A
0753FQ-E,MENA Capital LLP,,,N/A,N/A
07557G-E,Valhalla Capital Advisors LLC,,,N/A,N/A
07566W-E,Opportunity Gestora de Recursos Ltda.,,GARP,N/A,N/A
08FD1R-E,Taboaco Nieckele e Associados - Gestao Patrimonial Ltda.,,GARP,N/A,N/A
0C5X0G-E,Valara Capital Management LLC,,,N/A,N/A
0C6CD8-E,SKY Asset Management AD,,,N/A,N/A
0C6HTF-E,"Midwest Housing Equity Group, Inc.",,,N/A,N/A
0C6LDH-E,Maverick China Research Ltd.,,,N/A,N/A
0D3J5S-E,PSquared Asset Management AG,,Deep Value,N/A,N/A
0D3J68-E,Wells Fargo Clearing Services LLC,Broker/Dealer,GARP,N/A,N/A
0D47MS-E,Cento Ventures,,,N/A,N/A
0GKJ5Z-E,Citymark Capital LLC,,,N/A,N/A
0GKY26-E,Scale Capital /San Francisco/,,,N/A,N/A
0GLDS9-E,Beijing Chuangkebang Technology Incubator Co. Ltd.,,,N/A,N/A
0GLF32-E,Telefonica Ventures /GB/,,,N/A,N/A
0GLQN0-E,Trucks Venture Management LLC,,,N/A,N/A
0HPP4J-E,New Lab Ventures LLC,,,N/A,N/A
0HQ0TT-E,Yukon Capital Partners Co. Ltd.,,,N/A,N/A
0HQ1BD-E,Tanarra Credit Partners Pty Ltd.,,,N/A,N/A
0HQ7WZ-E,MST Financial Services Pty Ltd.,,,N/A,N/A
0HQ8KJ-E,Cannabis Growth Fund,,,N/A,N/A
0HQ8Z1-E,Manta Ray Ventures Ltd.,,,N/A,N/A
0HQDJK-E,Partners Capital Solutions Inc,,,N/A,N/A
0KKB3F-E,Cocoon Networks Ventures,,,N/A,N/A
0KKJQK-E,Aspen Grove Ventures,,,N/A,N/A
0KKZS8-E,Allied Venture /UY/,,,N/A,N/A
0KL2BS-E,Ares Private Equity Group (Shangai),,,N/A,N/A
0KL53Y-E,Allred Capital Management LLC,,Aggressive Growth,N/A,N/A
06349M-E,Roser Ventures LLC,,,N/A,N/A
063507-E,Citibank NA (Private Banking HK),,,N/A,N/A
063526-E,Morgan Stanley & Co. International Plc,,GARP,N/A,N/A
063F2P-E,Horizon Ventures LLC,,,N/A,N/A
063MTZ-E,"Parker Price Venture Capital, Inc.",,,N/A,N/A
063PJM-E,Madison Marquette Realty Services LP,,,N/A,N/A
063R0M-E,"Chang Xin Asset Management Co., Ltd.",,GARP,N/A,N/A
063SBS-E,"China Nature Asset Management Co., Ltd.",,GARP,N/A,N/A
063ZVT-E,Tuffier Ravier,,,N/A,N/A
0642V5-E,Tasse & Associes Ltd.,,,N/A,N/A
0644FD-E,Capital Markets Argentina SA,,,N/A,N/A
0644YT-E,Upline Securities SA,,,N/A,N/A
072425-E,Sakamoto Hironori Asset Management,,,N/A,N/A
072M6V-E,Rocky Point LLC,,,N/A,N/A
072QYB-E,Springboard-Harper Investment Pte Ltd.,,,N/A,N/A
072RXS-E,S-Venture Capital Dortmund GmbH,,,N/A,N/A
072S39-E,AXA Winterthur (Investment Management),,,N/A,N/A
072V2D-E,BonVenture Management GmbH,,,N/A,N/A
072XMR-E,GuardCap Asset Management Ltd.,,,N/A,N/A
072Z68-E,Vantage Capital Markets LLP,,,N/A,N/A
072ZD5-E,G&G Capital Ltd.,,,N/A,N/A
072ZJJ-E,RDP Fund Management LLP,,Deep Value,N/A,N/A
07300N-E,IDENTEC GROUP Corp.,,,N/A,N/A
07340Z-E,Stagg Capital Group LLC,,,N/A,N/A
073722-E,HEZNEK Fund (Management),,,N/A,N/A
07378M-E,Straub Ventures Ltd.,,,N/A,N/A
073BWT-E,NAFTA Fund of Mexico Management LLC,,,N/A,N/A
073CPW-E,Development Finance Equity Partners AG,,,N/A,N/A
073CW6-E,Schiketanz Capital Advisors GmbH,,GARP,N/A,N/A
073LMG-E,R72 Partners SRL,,,N/A,N/A
086X5T-E,Rogers Investment Advisors KK,,,N/A,N/A
08752N-E,Republic of Srpska Investment Development Bank JSC,,GARP,N/A,N/A
0BPKB6-E,Apricot Capital LLC,,,N/A,N/A
0BPQNK-E,"Palos Management, Inc.",,Value,N/A,N/A
0BPWYP-E,SMBC Nikko Securities Inc.,,GARP,N/A,N/A
0BPXDZ-E,DLD Ventures GmbH,,,N/A,N/A
0BQ3Z8-E,BVP Investments Ltd.,,,N/A,N/A
0BQ6N8-E,Ashmore Portfoy Yonetimi AS (Private Equity),,,N/A,N/A
0BQ99Y-E,"FGI Capital Partners, Inc.",,,N/A,N/A
0D4BYK-E,HBM Partners AG (Investment Management),,,N/A,N/A
0D4XBB-E,CPH Capital Fondsmaeglerselskab A/S,,GARP,N/A,N/A
0D55BM-E,Morgan Stanley Alternative Investment Partners (PE),,,N/A,N/A
0D58BQ-E,European Public Infrastructure Managers SARL,,,N/A,N/A
0GQWSZ-E,Motivity Capital Partners LLC,,,N/A,N/A
0BS65J-E,RC Gestao de Recursos Ltda.,,,N/A,N/A
0BSPGG-E,Ambistar Ventures LLC,,,N/A,N/A
0BSVF0-E,H.I.G. BioHealth Partners LLC,,,N/A,N/A
0BSX5L-E,Leta Group Investment & Venture,,,N/A,N/A
0BT7R4-E,Comcast Ventures LLC,,,N/A,N/A
0D5N6F-E,Elion Investments LLC,,,N/A,N/A
0D5XYS-E,Alexsar Capital LLC,,,N/A,N/A
0D633M-E,Channel Mark Ventures,,,N/A,N/A
0D6GNG-E,Iguatemi Gestao de Carteiras de Valores Mobiliarios Ltda.,,,N/A,N/A
0GS2R4-E,"Citigroup Global Markets, Inc. (Investment Management)",,Growth,N/A,N/A
0GSFRN-E,Wuhan Gaocheng Venture Capital Investment Management Co. Ltd.,,,N/A,N/A
0GSKSG-E,AIM Group (Alabama),,,N/A,N/A
0GSW4B-E,Waves Strategy Advisors Pvt Ltd.,,,N/A,N/A
0GSYXF-E,CrispIdea Research,,,N/A,N/A
0HRHZ6-E,Upper Mountain Capital,,,N/A,N/A
0JR6T4-E,Sonder Capital Management LLC,,,N/A,N/A
0JR7WK-E,China Fortune Securities Co. Ltd. /Invt Mgmt/,,Aggressive Growth,N/A,N/A
0JRDG7-E,EDGE Research & Consulting Ltd.,,,N/A,N/A
0JRF1F-E,Taiwan Cooperative Venture Capital Co. Ltd.,,,N/A,N/A
0KPBC1-E,"MBS Innovation Drive, Inc.",,,N/A,N/A
0KPTZC-E,realkapital Mittelstand KGaA,,,N/A,N/A
0KQ1QB-E,Cobinangels Sp zoo,,,N/A,N/A
05TJKV-E,Heirloom Capital Management LP,,,N/A,N/A
05TWK1-E,Transtrend BV,,,N/A,N/A
073RQH-E,KBC Securities (Ukraine),,,N/A,N/A
073S2M-E,Marketfield Asset Management LLC,,GARP,N/A,N/A
073THS-E,Four Seasons Ventures LLC,,,N/A,N/A
073TLG-E,Flight & Partners Ltd.,,GARP,N/A,N/A
073W4K-E,Rometsch & Moor Ltd.,,,N/A,N/A
073X94-E,The Acacia Group,,,N/A,N/A
073XN5-E,Wermuth Asset Management GmbH,,,N/A,N/A
074009-E,StepStone Group LP,,,N/A,N/A
0742D8-E,FinTech Global Capital LLC,,,N/A,N/A
0743CM-E,H&Q Taiwan Co. Ltd.,,,N/A,N/A
0743FY-E,Netval Management Sdn. Bhd.,,,N/A,N/A
07494W-E,First Nations Capital Partners,,,N/A,N/A
074DRG-E,Edward Jones Ltd.,,,N/A,N/A
074DTD-E,Waterland Venture Capital Co. Ltd.,,,N/A,N/A
074HG9-E,AMUN Managementservice AG & Co. Communications KG,,,N/A,N/A
074MQ9-E,Future Ventures India,,,N/A,N/A
074NLN-E,Total Capital Finance Ltd.,,,N/A,N/A
074QLN-E,Prudentis UAB,,Value,N/A,N/A
074S8C-E,Gugner Partners Ltd.,,,N/A,N/A
074W5J-E,"Falcon Insurance Public Co., Ltd.",,,N/A,N/A
0755B2-E,"ACA, Inc.",,,N/A,N/A
07594P-E,Soundmark Wealth Management LLC,,,N/A,N/A
075BP8-E,"SinoPac Securities Investment Trust Co., Ltd.",,GARP,N/A,N/A
0C5SPQ-E,Brookfield Brasil Asset Management Investimentos Ltda.,,,N/A,N/A
0C6HRP-E,Xplorer Capital,,,N/A,N/A
0C6PBP-E,Alandsbanken Abp (Private Banking),,Yield,N/A,N/A
0D3JLZ-E,WPP Plc /Private Equity/,,,N/A,N/A
0GKL3G-E,Stewart Capital Partners LLC,,,N/A,N/A
0GKPJL-E,"Universal Materials Incubator Co., Ltd.",,,N/A,N/A
0GKX3J-E,Village Capital /India/,,,N/A,N/A
0GL1LH-E,NXT Capital Investment Advisers LLC /Private Equity/,,,N/A,N/A
0GL7GV-E,Immersive Capital Partners LLC,,,N/A,N/A
0GL8W2-E,Valentis Capital,,,N/A,N/A
0GLG6J-E,Pacific Sun Financial Corp.,,,N/A,N/A
0GLQPR-E,AGC Equity Partners Middle East Ltd.,,,N/A,N/A
0GLS4M-E,First Fondene AS,,,N/A,N/A
0HQ9RZ-E,Actis LLP (Egypt),,,N/A,N/A
0HQDZ1-E,Avitas Wealth Management LLC,,Aggressive Growth,N/A,N/A
0KKBL0-E,Morneau Shepell Asset & Risk Management /Private Equity/,,,N/A,N/A
0KKJ70-E,The Venezuelan Opportunities Fund LP,,,N/A,N/A
0KKJVV-E,Bootup Capital Partners,,,N/A,N/A
0KKKHR-E,Blackstone Life Sciences Advisors LLC,,,N/A,N/A
0KKNJK-E,The Kitchen Hub LP,,,N/A,N/A
0KL7PP-E,Zhejiang Wendao Asset Management Co. Ltd.,,,N/A,N/A
0631KV-E,"Nachenius, Tjeenk & Co. NV",,,N/A,N/A
0631TZ-E,"LSCG Management, Inc.",,,N/A,N/A
0638T9-E,Knickerbocker LLC,,,N/A,N/A
063HDB-E,Global Capital Advisors Ltd.,,,N/A,N/A
063NKZ-E,Fondations Capital France SAS,,,N/A,N/A
063PVF-E,IDG Ventures Vietnam Management Co. Inc.,,,N/A,N/A
063S7C-E,YAS Broadband Ventures LLC,,,N/A,N/A
063SP7-E,The Global Life Science Ventures GmbH,,,N/A,N/A
063SQQ-E,"New China Fund Management Co., Ltd.",,GARP,N/A,N/A
063XBK-E,AlphaBourse,,,N/A,N/A
063XKL-E,Didier Philippe,,,N/A,N/A
063XKN-E,DKL,,,N/A,N/A
0642SD-E,Norwest Mezzanine Partners,,,N/A,N/A
0645PT-E,Anschutz Investment Co.,,,N/A,N/A
0726QC-E,QED Capital Management LLC,,,N/A,N/A
0728FS-E,OstbelgienInvest AG,,,N/A,N/A
072D62-E,Field Conseil SARL,,,N/A,N/A
072D8M-E,Lone Pine Capital (UK) Ltd.,,,N/A,N/A
072DL1-E,ICON Stockbrokers Ltd.,,,N/A,N/A
072H57-E,Capital Investment Trust Corp.,,GARP,N/A,N/A
072LVC-E,"West Face Capital, Inc.",,Value,N/A,N/A
072NS6-E,Atlas Capital Management LLC,,,N/A,N/A
072PM7-E,Dividend Capital Real Estate (Private Equity),,,N/A,N/A
072PPF-E,Riskmetrics Group (UK) Ltd.,,,N/A,N/A
072S60-E,Bank of Scotland Corporate Fund Investments,,,N/A,N/A
072Z0X-E,QuantMetriks Research Ltd.,,,N/A,N/A
0731Y5-E,IL&FS Investment Managers Ltd. (Private Equity),,,N/A,N/A
0733BV-E,CMHJ Partners Ltd.,,,N/A,N/A
0733RW-E,"Fortune International Partners, Inc. (Shanghai/China)",,,N/A,N/A
0734F4-E,Outfitter Ventures LLC,,,N/A,N/A
0734N7-E,TCW Asset Management Alternative Investments,,,N/A,N/A
0735H6-E,GGV Capital (China),,,N/A,N/A
07362W-E,"Newedge Financial, Inc.",,,N/A,N/A
0739WW-E,Tellurian Capital Management LLP,,,N/A,N/A
0739ZZ-E,Sector Management AB,,,N/A,N/A
073BKH-E,Northern Trust Global Investments Japan KK,,GARP,N/A,N/A
073CND-E,Peak Capital (China),,,N/A,N/A
073JCD-E,Vanenburg Ventures BV,,,N/A,N/A
073JP1-E,Comverse Investments Ltd.,,,N/A,N/A
073LX7-E,Arcus Ventures,,,N/A,N/A
087KKL-E,Bawm Gestao de Recusos Ltda.,,,N/A,N/A
087L11-E,Extreme Venture Partners,,,N/A,N/A
0BP6L0-E,JPMorgan Chase (Venture Capital),,,N/A,N/A
0BQ7CN-E,Eigen Capital LLC,,,N/A,N/A
0D4L30-E,Environmental Investment Services Asia Ltd.,,,N/A,N/A
0D4QPJ-E,Infinite Asset Management (Pty) Ltd.,,,N/A,N/A
0D4YF3-E,Domo Invest Gestora de Ativos Financeiros VM Ltda. (Inv Mgmt),,,N/A,N/A
0GR138-E,Alchemy Venture Capital Pty Ltd.,,,N/A,N/A
0GRFXZ-E,Lodha Group (Venture Capital),,,N/A,N/A
0GRFYT-E,Lian Chu Securities Co. Ltd. (Investment Management),,,N/A,N/A
0GRJ8R-E,Mountain Hawk Capital Partners LLC,,,N/A,N/A
0DY96Q-E,2nd Generation Capital,,,N/A,N/A
0DYBNG-E,Stormcrow Capital Ltd.,,,N/A,N/A
0DYGZJ-E,Townshend Capital Pty Ltd.,,,N/A,N/A
0DYHY3-E,Connecticut General Life Insurance Co. (Invt Port),,,N/A,N/A
0G066W-E,"Discovery Insurance Co., Inc. (Investment Portfolio)",,,N/A,N/A
0G0BCR-E,Vehicular Service Insurance Co. RRG (Investment Portfolio),,,N/A,N/A
0G0FMV-E,Watch Point Trust Co. LLC,,GARP,N/A,N/A
0G0H6Y-E,Kleoss Capital (Pty) Ltd.,,,N/A,N/A
0G0HL4-E,Topturn Fund Advisors LLC,,,N/A,N/A
0G0Q2R-E,University Health Alliance (Investment Portfolio),,,N/A,N/A
0G13QF-E,Nicolet Wealth Management LLC,,,N/A,N/A
0H3Q7G-E,Colorado Springs Pioneer Community /Private Equity/,,,N/A,N/A
0H43WS-E,Peninsula Capital Advisors LLP,,,N/A,N/A
0H459B-E,"GWC, Inc.",,,N/A,N/A
0H4G1K-E,Marianas Fund Management (Private Equity),,,N/A,N/A
0H4H25-E,Harbourvest Partners (Colombia) Ltd.,,,N/A,N/A
0J1HP9-E,Tartec,,,N/A,N/A
06P9PY-E,Resource Land Holdings LLC,,,N/A,N/A
06PDGR-E,Abacus Partners SA (Lugano),,,N/A,N/A
06PJJ5-E,Solventis AV SA,,Yield,N/A,N/A
06PJX7-E,Montrica Investment Management LLP,,,N/A,N/A
06PLNJ-E,Carl H. Pforzheimer & Co. LLC,,,N/A,N/A
06PSKD-E,Oklahoma Equity Partners LLC,,,N/A,N/A
06PYY3-E,Scripps Ventures,,,N/A,N/A
06Q03B-E,Rydal Park Capital Management,,,N/A,N/A
06Q09D-E,CVC Advisers Nederland,,,N/A,N/A
06Q28K-E,DFJ Growth Management LLC,,,N/A,N/A
06Q2HH-E,Danventures A/S,,,N/A,N/A
06Q45D-E,NAV Management LLC,,,N/A,N/A
06Q51J-E,ING Real Estate Investment Management (UK Funds) Ltd.,,,N/A,N/A
06Q8DV-E,"Thornhill Group, Inc.",,,N/A,N/A
06Q8X2-E,Gordon Brothers (UK) Ltd.,,,N/A,N/A
06Q9CQ-E,Fortis Investments SA (Germany),,,N/A,N/A
06QBBR-E,"The Oxford Investment Group, Inc.",,,N/A,N/A
06QDMB-E,"Clark Asset Management + Associates, Inc.",,,N/A,N/A
06QK15-E,FBNQuest Capital Ltd.,,,N/A,N/A
06QMP9-E,Solios Asset Management,,,N/A,N/A
06QP5X-E,Civic Capital Group LLC,,,N/A,N/A
06QXFB-E,Religare Securities Ltd.,,,N/A,N/A
06QXGL-E,Altius Capital Management LLC,,,N/A,N/A
06QY9Y-E,MC China Ltd. (Investment Management),,GARP,N/A,N/A
085T7L-E,Argon Asset Management (Pty) Ltd.,,GARP,N/A,N/A
085TQB-E,Credit Suisse Fund Management SA,,,N/A,N/A
0862F9-E,"Rakuten Securities, Inc. (Private Equity)",,,N/A,N/A
0862Q1-E,"Global Maxfin Capital, Inc.",,,N/A,N/A
08ZMKS-E,JBIC IG Partners KK,,,N/A,N/A
0B15H7-E,Columna Capital LLP,,,N/A,N/A
0B1LP4-E,GEC Advisors LLC,,,N/A,N/A
0B1N9M-E,Fundacion de las Cajas de Ahorros,,,N/A,N/A
0B1QL1-E,Atrium Investimentos - SFC SA,,GARP,N/A,N/A
0B272S-E,Dzeta Conseil SASU,,,N/A,N/A
0B2J8W-E,Stonehage Investment Partners LLP,,GARP,N/A,N/A
0CJP56-E,Takura Capital Partners Pvt Ltd.,,,N/A,N/A
0CJZ86-E,Paramo Capital Partners LLC,,,N/A,N/A
0CK1B2-E,Beijing Anbound Information Co.,,,N/A,N/A
0CK461-E,Tigerstaden AS,,,N/A,N/A
0CKJ9J-E,Hales & Co. /Private Equity/,,,N/A,N/A
0DQZ2Y-E,Run Capital LLC,,,N/A,N/A
0DR4WR-E,414 Capital Inc.,,,N/A,N/A
0DR7BP-E,Hera Capital Partners Pte Ltd.,,,N/A,N/A
0DR8TM-E,PSG Konsult Ltd. (Invt Mgmt),,GARP,N/A,N/A
0DRCKN-E,Arrowroot Capital Management LLC,,,N/A,N/A
0FQKJW-E,Alliance United Insurance Co. (Investment Portfolio),,,N/A,N/A
0FQLRX-E,WOW Aceleradora de Startups Ltda.,,,N/A,N/A
0FQLYZ-E,CAMICO Mutual Insurance Co. (Investment Portfolio),,,N/A,N/A
0FQM69-E,Wisconsin Physicians Service Insurance Corp. (Invt Port),,,N/A,N/A
0FQMZP-E,Multinational Life Insurance Co. (Investment Portfolio),,,N/A,N/A
0FQS50-E,SaatchInvest Ltd,,,N/A,N/A
0FQX8W-E,Yuandu Equity Investment Management (Shanghai) Co. Ltd.,,,N/A,N/A
0FQXSC-E,Energocapital Brokerage JSC,,,N/A,N/A
0FR8GC-E,Daiwa (Shanghai) Corporate Strategic Advisory Co. Ltd.,,,N/A,N/A
0GW078-E,Campus Capital Ltd.,,,N/A,N/A
0GW1X4-E,Tufts Health Ventures,,,N/A,N/A
0GWKXF-E,Siguler Guff & Co. LP /China/,,,N/A,N/A
0GWSYL-E,Fundacion para la Educacion Superior y Desarrollo (Research),,,N/A,N/A
0JSTB9-E,M-Venture GmbH,,,N/A,N/A
0JSVQ4-E,VL Investment Co. Ltd.,,,N/A,N/A
0JT10L-E,Zhejiang Zheda Lianhe Chuangxin Investment Enterprise LP,,,N/A,N/A
0JT21D-E,Lake Bridge Capital (United States),,,N/A,N/A
0JV1P1-E,Net Capital Ventures,,,N/A,N/A
0KSCKQ-E,Sunu Ventures /US/,,,N/A,N/A
06B497-E,JumpStartUp Fund Advisors Pvt. Ltd.,,,N/A,N/A
06BB33-E,Investment Solutions Fund Managers Ltd.,,,N/A,N/A
06BG2F-E,AmBex Venture Group LLC,,,N/A,N/A
06BGFH-E,ATP Fondsmaeglerselskab A/S,,GARP,N/A,N/A
06BJ6N-E,Encore Consumer Capital LLC,,,N/A,N/A
06C59W-E,Halberdier Capital Management Pte Ltd.,,GARP,N/A,N/A
06CDR6-E,"Pali Capital, Inc.",,,N/A,N/A
06CFWF-E,Exceed Venture Capital Ltd.,,,N/A,N/A
06CPB3-E,Forum Partners Europe (UK) LLP,,,N/A,N/A
06CTH4-E,"CIDC Consultants, Inc.",,,N/A,N/A
06CXB0-E,Wind River Holdings LP,,,N/A,N/A
06D27P-E,Whale Securities Co. LP,,,N/A,N/A
06D2PY-E,"Securities America Advisors, Inc.",Growth,,N/A,N/A
06D474-E,Investec Private Bank,,,N/A,N/A
06D563-E,Basinvest AG,,Deep Value,N/A,N/A
06D6ZM-E,Legg Mason Asset Management (Japan) Co. Ltd.,,GARP,N/A,N/A
06DB51-E,GermanCapital GmbH,,,N/A,N/A
06DH97-E,"Legend Merchant Group, Inc.",,,N/A,N/A
06DHMH-E,Intesa BCI,,,N/A,N/A
06DLCV-E,"AsiaVest Partners, TCW/YFY (Taiwan) Ltd.",,,N/A,N/A
07TCC6-E,Orbis Investment Management (US) LLC,,GARP,N/A,N/A
0BDCQR-E,China Galaxy Securities Co. Ltd. (Investment Management),,GARP,N/A,N/A
0BDF1T-E,Morgan Stanley Credit Partners,,,N/A,N/A
0BDJQQ-E,Barclays Natural Resource Investments,,,N/A,N/A
0BDPTQ-E,Metzler Securities GmbH,,,N/A,N/A
0BDXZ2-E,Bank Leu AG (Staging),,,N/A,N/A
0BDYKM-E,Medivalor AV Agencia de Valores SA,,,N/A,N/A
0CPSQ5-E,Trindade Consultoria e Investimentos Ltda.,,,N/A,N/A
0CPX39-E,Standard Investment LLC,,,N/A,N/A
0CPX8D-E,"CV Brokerage, Inc.",,,N/A,N/A
0CQ2B6-E,Concorde Asset Management LLC,,GARP,N/A,N/A
0CQH3G-E,B Tween Asset Managment JSC,,,N/A,N/A
0CQL0C-E,Harbour Capital Advisors LLC,,Growth,N/A,N/A
0CQXBH-E,"Guangdong Bozhong Securities Investment Consulting Co., Ltd.",,,N/A,N/A
0DV2CB-E,White Bridge Investments SpA,,,N/A,N/A
0DV7B0-E,Elion Partners LLC,,,N/A,N/A
061T1K-E,"Fidelity Private Equity, Inc.",,,N/A,N/A
061WXY-E,"Mitsubishi UFJ Financial Group, Inc.",,,N/A,N/A
0623XG-E,"Meridian Global Investors, Inc.",,,N/A,N/A
0625W2-E,Pennell Venture Partners LLC,,,N/A,N/A
0626G3-E,Pfizer Venture Investments,,,N/A,N/A
0627FF-E,Inflection Point Ventures,,,N/A,N/A
0628K1-E,"Bruckmann, Rosser, Sherrill & Co., Inc.",,,N/A,N/A
0629WC-E,Eastven Ericsson Venture Partners,,,N/A,N/A
062GM2-E,"CEI Ventures, Inc.",,,N/A,N/A
062R36-E,Banque Bonhote & Cie SA,,GARP,N/A,N/A
0C55W7-E,Seligman Private Equity Select LLP,,,N/A,N/A
0DG00D-E,eVentures Africa Fund (Management),,,N/A,N/A
0DGG6L-E,Dominion Asset Management Ltd.,,GARP,N/A,N/A
0DGS42-E,Standard Life Investments (Hong Kong) Ltd.,,,N/A,N/A
0F9QYT-E,"Recruit Holdings Co., Ltd. /Venture Capital/",,,N/A,N/A
0F9WZP-E,Federale Management SA,,,N/A,N/A
