factset_fund_id,style,turnover_label,Discrepancy Column,Discrepancy Source
04KRW9-E,Value,Low,N/A,N/A
04KRWB-E,Growth,Very Low,N/A,N/A
04KRWC-E,Growth,Very Low,N/A,N/A
04KRWD-E,,,N/A,N/A
04KRWH-E,Growth,Low,N/A,N/A
04KRWL-E,Yield,Medium,N/A,N/A
04KRWM-E,,Very Low,N/A,N/A
04KRWN-E,,Very Low,N/A,N/A
04KRWQ-E,,Very Low,N/A,N/A
04KRWR-E,Index,Very Low,N/A,N/A
04KRWS-E,Aggressive Growth,Low,N/A,N/A
04KRWT-E,Growth,Low,N/A,N/A
04KRWW-E,Aggressive Growth,Low,N/A,N/A
04KRWX-E,Growth,Very Low,N/A,N/A
04KRWY-E,Growth,High,N/A,N/A
04KRWZ-E,Growth,Medium,N/A,N/A
04KRX0-E,,Very Low,N/A,N/A
04KRX1-E,,Very Low,N/A,N/A
04KRX3-E,Value,High,N/A,N/A
04KRX4-E,,,N/A,N/A
04KRX5-E,,Very Low,N/A,N/A
04KRX7-E,,Very Low,N/A,N/A
04KRX8-E,,Very Low,N/A,N/A
04KRX9-E,,Very Low,N/A,N/A
04KRXC-E,,Very Low,N/A,N/A
04KRXG-E,,Medium,N/A,N/A
04KRY2-E,Index,High,N/A,N/A
04KRYH-E,,,N/A,N/A
04KRYM-E,,Very Low,N/A,N/A
04KRYR-E,Growth,,N/A,N/A
04KRYW-E,,,N/A,N/A
04KRZ1-E,,Very Low,N/A,N/A
04KRZ4-E,,,N/A,N/A
04KRZ6-E,GARP,Very Low,N/A,N/A
04KRZ7-E,,Very Low,N/A,N/A
04KRZ8-E,,Very Low,N/A,N/A
04KRZ9-E,,,N/A,N/A
04KRZC-E,,Very Low,N/A,N/A
04KRZD-E,,Very Low,N/A,N/A
04KRZF-E,Growth,Medium,N/A,N/A
04KRZG-E,,Medium,N/A,N/A
04KRZK-E,,High,N/A,N/A
04KRZM-E,,High,N/A,N/A
04KRZN-E,,Low,N/A,N/A
04KRZQ-E,Value,Medium,N/A,N/A
04KRZT-E,,Very Low,N/A,N/A
04KRZV-E,,,N/A,N/A
04KRZW-E,Index,,N/A,N/A
04KRZY-E,Index,Very Low,N/A,N/A
04KS01-E,Index,Very Low,N/A,N/A
04KS02-E,Index,Very Low,N/A,N/A
04KS03-E,Yield,Very Low,N/A,N/A
04KS05-E,,,N/A,N/A
04KS09-E,Index,Very Low,N/A,N/A
04KS0B-E,,,N/A,N/A
04KS0D-E,Yield,Very Low,N/A,N/A
04KS0H-E,Aggressive Growth,Very Low,N/A,N/A
04KS0J-E,Growth,Low,N/A,N/A
04KS0M-E,Index,,N/A,N/A
04KS0P-E,,High,N/A,N/A
04KS0Q-E,Index,,N/A,N/A
04KS0S-E,,,N/A,N/A
04KS0T-E,,,N/A,N/A
04KS0X-E,Growth,Very Low,N/A,N/A
04KS13-E,Index,Very Low,N/A,N/A
04KS14-E,,,N/A,N/A
04KS15-E,Index,Very Low,N/A,N/A
04KS1B-E,,Low,N/A,N/A
04KS1F-E,Index,,N/A,N/A
04KS1G-E,Index,Very Low,N/A,N/A
04KS1H-E,Index,Very Low,N/A,N/A
04KS1J-E,Index,,N/A,N/A
04KS1K-E,,,N/A,N/A
04KS1L-E,,,N/A,N/A
04KS1M-E,,,N/A,N/A
04KS1N-E,,,N/A,N/A
04KS1P-E,Index,Very Low,N/A,N/A
04KS1R-E,Growth,,N/A,N/A
04KS1S-E,Growth,,N/A,N/A
04KS1T-E,,,N/A,N/A
04KS1W-E,,,N/A,N/A
04KS1Y-E,Growth,,N/A,N/A
04KS23-E,Growth,,N/A,N/A
04KS25-E,,,N/A,N/A
04KS28-E,Value,Low,N/A,N/A
04KS29-E,,,N/A,N/A
04KS2B-E,,,N/A,N/A
04KS2G-E,Growth,Very Low,N/A,N/A
04KS2H-E,Growth,Very Low,N/A,N/A
04KS2J-E,Growth,Very Low,N/A,N/A
04KS2K-E,Growth,Very Low,N/A,N/A
04KS2L-E,Aggressive Growth,Very Low,N/A,N/A
04KS2M-E,Growth,Very Low,N/A,N/A
04KS2N-E,Growth,Very Low,N/A,N/A
04KS2P-E,Yield,Very Low,N/A,N/A
04KS2Q-E,Growth,Low,N/A,N/A
04KS2S-E,Deep Value,Very Low,N/A,N/A
04KS2Y-E,Growth,Very Low,N/A,N/A
04KS31-E,,Very Low,N/A,N/A
04KS32-E,,,N/A,N/A
04KS33-E,GARP,Medium,N/A,N/A
04KS34-E,Growth,Very Low,N/A,N/A
04KS35-E,,,N/A,N/A
04KS37-E,,,N/A,N/A
04KS38-E,Index,Very Low,N/A,N/A
04KS39-E,Aggressive Growth,Medium,N/A,N/A
04KS3B-E,Index,Very Low,N/A,N/A
04KS3C-E,,,N/A,N/A
04KS3D-E,Growth,Very Low,N/A,N/A
04KS3F-E,Index,Very Low,N/A,N/A
04KS3G-E,,Low,N/A,N/A
04KS3H-E,,Low,N/A,N/A
04KS3J-E,,High,N/A,N/A
04KS3M-E,,Very Low,N/A,N/A
04KS3P-E,GARP,Very Low,N/A,N/A
04KS3Q-E,GARP,Very Low,N/A,N/A
04KS3R-E,,Very Low,N/A,N/A
04KS3S-E,,Very Low,N/A,N/A
04KS3T-E,,High,N/A,N/A
04KS3V-E,,Low,N/A,N/A
04KS3X-E,,,N/A,N/A
04KS3Y-E,,,N/A,N/A
04KS3Z-E,Index,Very Low,N/A,N/A
04KS41-E,Index,Very Low,N/A,N/A
04KS42-E,,Low,N/A,N/A
04KS44-E,GARP,,N/A,N/A
04KS46-E,,,N/A,N/A
04KS47-E,Index,Very Low,N/A,N/A
04KS49-E,Index,Very Low,N/A,N/A
04KS4C-E,Growth,High,N/A,N/A
04KS4S-E,,,N/A,N/A
04KS4V-E,Growth,High,N/A,N/A
04KS4W-E,Growth,High,N/A,N/A
04KS50-E,Index,,N/A,N/A
04KS51-E,Index,Low,N/A,N/A
04KS56-E,Index,Very High,N/A,N/A
04KS58-E,Index,Very Low,N/A,N/A
04KS5H-E,Index,Very Low,N/A,N/A
04KS5L-E,Growth,High,N/A,N/A
04KS5M-E,Index,Very Low,N/A,N/A
04KS5P-E,Index,Low,N/A,N/A
04KS5Z-E,,,N/A,N/A
04KS60-E,,Very Low,N/A,N/A
04KS62-E,,,N/A,N/A
04KS63-E,,Very Low,N/A,N/A
04KS65-E,,Very Low,N/A,N/A
04KS68-E,,,N/A,N/A
04KS6F-E,,Very Low,N/A,N/A
04KS6H-E,,Low,N/A,N/A
04KS6J-E,,Low,N/A,N/A
04KS6M-E,Value,Low,N/A,N/A
04KS6N-E,,,N/A,N/A
04KS70-E,,,N/A,N/A
04KS73-E,Index,High,N/A,N/A
04KS77-E,Index,Very Low,N/A,N/A
04KS78-E,Index,Very Low,N/A,N/A
04KS79-E,Growth,Very Low,N/A,N/A
04KS7C-E,,,N/A,N/A
04KS7D-E,,,N/A,N/A
04KS7G-E,GARP,Very Low,N/A,N/A
04KS7H-E,,Very Low,N/A,N/A
04KS7J-E,Index,High,N/A,N/A
04KS7K-E,,,N/A,N/A
04KS7M-E,,,N/A,N/A
04KS7Q-E,,,N/A,N/A
04KS7S-E,,,N/A,N/A
04KS7T-E,,,N/A,N/A
04KS7V-E,,,N/A,N/A
04KS7W-E,Growth,Very Low,N/A,N/A
04KS7Y-E,,,N/A,N/A
04KS81-E,Index,Very Low,N/A,N/A
04KS85-E,,,N/A,N/A
04KS86-E,Index,Very Low,N/A,N/A
04KS89-E,Index,Low,N/A,N/A
04KS8G-E,Index,,N/A,N/A
04KS8H-E,Deep Value,Very Low,N/A,N/A
04KS8J-E,Index,Very Low,N/A,N/A
04KS8K-E,Yield,Low,N/A,N/A
04KS8N-E,Index,Very Low,N/A,N/A
04KS8Q-E,Index,,N/A,N/A
04KS90-E,GARP,Very Low,N/A,N/A
04KS96-E,Index,Low,N/A,N/A
04KS9D-E,,,N/A,N/A
04KS9G-E,Growth,Very Low,N/A,N/A
04KS9K-E,,Very Low,N/A,N/A
04KS9L-E,,Medium,N/A,N/A
04KS9N-E,,,N/A,N/A
04KS9W-E,Aggressive Growth,Very Low,N/A,N/A
04KS9X-E,,,N/A,N/A
04KSB8-E,,,N/A,N/A
04KSBR-E,,Very Low,N/A,N/A
04KSBV-E,,,N/A,N/A
04KSBW-E,,,N/A,N/A
04KSC1-E,,,N/A,N/A
04KSC2-E,Growth,Very Low,N/A,N/A
04KSC4-E,Yield,Very Low,N/A,N/A
04KSC6-E,Yield,Very Low,N/A,N/A
04KSC7-E,,Very Low,N/A,N/A
04KSC8-E,,Low,N/A,N/A
04KSC9-E,Growth,Low,N/A,N/A
04KSCC-E,Index,Very Low,N/A,N/A
04KSCX-E,,,N/A,N/A
04KSD0-E,GARP,Very Low,N/A,N/A
04KSD1-E,,Medium,N/A,N/A
04KSD4-E,Growth,Very Low,N/A,N/A
04KSD5-E,Value,Very Low,N/A,N/A
04KSDG-E,Index,Very Low,N/A,N/A
04KSDH-E,Index,Very Low,N/A,N/A
04KSDJ-E,,,N/A,N/A
04KSDK-E,GARP,Very Low,N/A,N/A
04KSDL-E,,Very High,N/A,N/A
04KSDM-E,GARP,Low,N/A,N/A
04KSDW-E,Index,Very Low,N/A,N/A
04KSDY-E,Growth,Very Low,N/A,N/A
04KSF0-E,Index,Very Low,N/A,N/A
04KSF8-E,,,N/A,N/A
04KSFB-E,,High,N/A,N/A
04KSFG-E,Growth,High,N/A,N/A
04KSFJ-E,,Very Low,N/A,N/A
04KSFM-E,,Very Low,N/A,N/A
04KSFR-E,Yield,Very Low,N/A,N/A
04KSFS-E,,Very Low,N/A,N/A
04KSFT-E,,,N/A,N/A
04KSFV-E,,,N/A,N/A
04KSFW-E,Growth,Very Low,N/A,N/A
04KSGF-E,,Very Low,N/A,N/A
04KSGG-E,,Medium,N/A,N/A
04KSGH-E,Growth,Very Low,N/A,N/A
04KSGJ-E,,,N/A,N/A
04KSGL-E,Index,Medium,N/A,N/A
04KSGM-E,Index,Low,N/A,N/A
04KSGN-E,,,N/A,N/A
04KSGP-E,,Medium,N/A,N/A
04KSGR-E,,,N/A,N/A
04KSGS-E,,Very High,N/A,N/A
04KSGT-E,,High,N/A,N/A
04KSGV-E,,Low,N/A,N/A
04KSH3-E,GARP,Medium,N/A,N/A
04KSH4-E,,Low,N/A,N/A
04KSH7-E,,Very Low,N/A,N/A
04KSH8-E,,Low,N/A,N/A
04KSH9-E,,Very Low,N/A,N/A
04KSHB-E,,Low,N/A,N/A
04KSHC-E,,Medium,N/A,N/A
04KSHD-E,,Medium,N/A,N/A
04KSHF-E,,Very High,N/A,N/A
04KSHG-E,,Low,N/A,N/A
04KSHH-E,,Very High,N/A,N/A
04KSHK-E,,High,N/A,N/A
04KSHL-E,,Low,N/A,N/A
04KSHM-E,GARP,Medium,N/A,N/A
04KSHN-E,Yield,Low,N/A,N/A
04KSHP-E,,Very Low,N/A,N/A
04KSHQ-E,,Very Low,N/A,N/A
04KSHS-E,Growth,Very Low,N/A,N/A
04KSHT-E,,Very Low,N/A,N/A
04KSHX-E,GARP,Very Low,N/A,N/A
04KSJ0-E,Index,Medium,N/A,N/A
04KSJ4-E,Index,Very Low,N/A,N/A
04KSJQ-E,GARP,High,N/A,N/A
04KSJX-E,Growth,High,N/A,N/A
04KSJY-E,,Very Low,N/A,N/A
04KSJZ-E,,Medium,N/A,N/A
04KSK0-E,Aggressive Growth,Very Low,N/A,N/A
04KSK3-E,Growth,High,N/A,N/A
04KSK4-E,Growth,High,N/A,N/A
04KSK5-E,Growth,Low,N/A,N/A
04KSK7-E,,Very Low,N/A,N/A
04KSKD-E,,Very Low,N/A,N/A
04KSKF-E,Growth,Very Low,N/A,N/A
04KSKS-E,,,N/A,N/A
04KSKV-E,GARP,Very Low,N/A,N/A
04KSLD-E,Value,Very Low,N/A,N/A
04KSLG-E,GARP,High,N/A,N/A
04KSLK-E,Growth,High,N/A,N/A
04KSLL-E,Growth,High,N/A,N/A
04KSLM-E,Growth,High,N/A,N/A
04KSLP-E,,,N/A,N/A
04KSLQ-E,,Very Low,N/A,N/A
04KSLR-E,,,N/A,N/A
04KSLS-E,,,N/A,N/A
04KSLT-E,,,N/A,N/A
04KSLV-E,Growth,Very Low,N/A,N/A
04KSLW-E,,,N/A,N/A
04KSLY-E,Value,Very Low,N/A,N/A
04KSLZ-E,Growth,Low,N/A,N/A
04KSM0-E,,,N/A,N/A
04KSM1-E,,,N/A,N/A
04KSM2-E,,Very Low,N/A,N/A
04KSM3-E,,Very Low,N/A,N/A
04KSMD-E,Index,Very Low,N/A,N/A
04KSMJ-E,,,N/A,N/A
04KSMK-E,Growth,Very Low,N/A,N/A
04KSMQ-E,,,N/A,N/A
04KSMS-E,,,N/A,N/A
04KSMY-E,,Very High,N/A,N/A
04KSMZ-E,,High,N/A,N/A
04KSN0-E,GARP,High,N/A,N/A
04KSN1-E,,Very Low,N/A,N/A
04KSN2-E,Growth,Medium,N/A,N/A
04KSN4-E,,Low,N/A,N/A
04KSN5-E,,Low,N/A,N/A
04KSN7-E,GARP,Medium,N/A,N/A
04KSN9-E,Growth,Low,N/A,N/A
04KSNB-E,,Low,N/A,N/A
04KSNC-E,GARP,Very Low,N/A,N/A
04KSND-E,GARP,Very Low,N/A,N/A
04KSNL-E,Growth,Very Low,N/A,N/A
04KSNM-E,,High,N/A,N/A
04KSNN-E,Growth,Medium,N/A,N/A
04KSNQ-E,Growth,Very Low,N/A,N/A
04KSNR-E,Yield,High,N/A,N/A
04KSNS-E,Aggressive Growth,Very Low,N/A,N/A
04KSNT-E,Aggressive Growth,Very Low,N/A,N/A
04KSNW-E,,,N/A,N/A
04KSNX-E,Index,Very Low,N/A,N/A
04KSNY-E,Index,Very High,N/A,N/A
04KSNZ-E,Index,Very Low,N/A,N/A
04KSP2-E,Index,Very Low,N/A,N/A
04KSP3-E,GARP,Very Low,N/A,N/A
04KSP4-E,,,N/A,N/A
04KSPB-E,Index,,N/A,N/A
04KSPC-E,Index,,N/A,N/A
04KSPF-E,Index,,N/A,N/A
04KSPJ-E,,,N/A,N/A
04KSPL-E,,,N/A,N/A
04KSPM-E,Aggressive Growth,Very Low,N/A,N/A
04KSPN-E,,,N/A,N/A
04KSPP-E,Aggressive Growth,Very Low,N/A,N/A
04KSPQ-E,,,N/A,N/A
04KSPR-E,,,N/A,N/A
04KSPS-E,Growth,Low,N/A,N/A
04KSPT-E,Value,Very Low,N/A,N/A
04KSPV-E,Growth,Medium,N/A,N/A
04KSQ0-E,Index,Very Low,N/A,N/A
04KSQ1-E,Index,Very Low,N/A,N/A
04KSQ2-E,Index,Very Low,N/A,N/A
04KSQ9-E,Index,Very Low,N/A,N/A
04KSQJ-E,Growth,Very Low,N/A,N/A
04KSQP-E,,,N/A,N/A
04KSQR-E,,,N/A,N/A
04KSQT-E,Value,Very Low,N/A,N/A
04KSQZ-E,,Very High,N/A,N/A
04KSR1-E,,Very High,N/A,N/A
04KSR2-E,,Very High,N/A,N/A
04KSR3-E,,Very High,N/A,N/A
04KSR5-E,Growth,Very Low,N/A,N/A
04KSR8-E,Growth,Low,N/A,N/A
04KSR9-E,,,N/A,N/A
04KSRB-E,,,N/A,N/A
04KSRC-E,,,N/A,N/A
04KSRD-E,,,N/A,N/A
04KSRQ-E,,,N/A,N/A
04KSRZ-E,Index,Very Low,N/A,N/A
04KSS0-E,,,N/A,N/A
04KSS1-E,Index,Very Low,N/A,N/A
04KSS2-E,,,N/A,N/A
04KSS3-E,Index,Very Low,N/A,N/A
04KSS4-E,,,N/A,N/A
04KSS7-E,,,N/A,N/A
04KSSC-E,GARP,Very Low,N/A,N/A
04KSSD-E,GARP,Very Low,N/A,N/A
04KSSF-E,,Low,N/A,N/A
04KSSG-E,,,N/A,N/A
04KSSK-E,,,N/A,N/A
04KSSW-E,,,N/A,N/A
04KSSY-E,Index,Very Low,N/A,N/A
04KST1-E,,,N/A,N/A
04KST2-E,,,N/A,N/A
04KST3-E,,,N/A,N/A
04KST4-E,Value,Low,N/A,N/A
04KST5-E,,,N/A,N/A
04KST6-E,Growth,Very Low,N/A,N/A
04KST7-E,Growth,Very Low,N/A,N/A
04KST8-E,Aggressive Growth,Very Low,N/A,N/A
04KST9-E,Growth,Very Low,N/A,N/A
04KSTB-E,,,N/A,N/A
04KSTC-E,Index,Very Low,N/A,N/A
04KSTD-E,Index,Very Low,N/A,N/A
04KSTF-E,,Very Low,N/A,N/A
04KSTH-E,,,N/A,N/A
04KSTK-E,,,N/A,N/A
04KSTL-E,,,N/A,N/A
04KSTM-E,,,N/A,N/A
04KSTN-E,Yield,High,N/A,N/A
04KSTP-E,,Medium,N/A,N/A
04KSTQ-E,,,N/A,N/A
04KSTR-E,,,N/A,N/A
04KSTS-E,,,N/A,N/A
04KSTT-E,,,N/A,N/A
04KSTV-E,,,N/A,N/A
04KSTW-E,,,N/A,N/A
04KSTX-E,,,N/A,N/A
04KSTY-E,,,N/A,N/A
04KSTZ-E,,,N/A,N/A
04KSV1-E,,,N/A,N/A
04KSV3-E,Value,Very Low,N/A,N/A
04KSV4-E,,,N/A,N/A
04KSV5-E,,Very Low,N/A,N/A
04KSV6-E,,,N/A,N/A
04KSV7-E,,,N/A,N/A
04KSV9-E,,Very Low,N/A,N/A
04KSVB-E,,,N/A,N/A
04KSVC-E,,,N/A,N/A
04KSVD-E,Growth,Low,N/A,N/A
04KSVG-E,Index,Very Low,N/A,N/A
04KSVH-E,GARP,Low,N/A,N/A
04KSVJ-E,,Low,N/A,N/A
04KSVK-E,,Very Low,N/A,N/A
04KSVL-E,,Very Low,N/A,N/A
04KSVS-E,,Very Low,N/A,N/A
04KSVT-E,,Very Low,N/A,N/A
04KSVW-E,,Very Low,N/A,N/A
04KSVX-E,,Very Low,N/A,N/A
04KSVY-E,,Very Low,N/A,N/A
04KSVZ-E,,Low,N/A,N/A
04KSWG-E,GARP,Very Low,N/A,N/A
04KSX3-E,Index,,N/A,N/A
04KSX4-E,,,N/A,N/A
04KSX5-E,,,N/A,N/A
04KSX6-E,,,N/A,N/A
04KSX7-E,,,N/A,N/A
04KSX8-E,Index,Very Low,N/A,N/A
04KSXB-E,,Medium,N/A,N/A
04KSXC-E,Growth,Very Low,N/A,N/A
04KSXH-E,Aggressive Growth,Very Low,N/A,N/A
04KSXN-E,,Low,N/A,N/A
04KSXP-E,,,N/A,N/A
04KSXQ-E,GARP,High,N/A,N/A
04KSXR-E,GARP,Medium,N/A,N/A
04KSXS-E,GARP,Medium,N/A,N/A
04KSXT-E,,,N/A,N/A
04KSXW-E,Value,Low,N/A,N/A
04KSXX-E,GARP,Very Low,N/A,N/A
04KSXY-E,,,N/A,N/A
04KSXZ-E,,,N/A,N/A
04KSY0-E,,,N/A,N/A
04KSY1-E,,,N/A,N/A
04KSY4-E,,Very High,N/A,N/A
04KSY8-E,Index,Very Low,N/A,N/A
04KSY9-E,,Medium,N/A,N/A
04KSYB-E,,Low,N/A,N/A
04KSYC-E,Index,Very Low,N/A,N/A
04KSYD-E,,High,N/A,N/A
04KSYH-E,Growth,Very Low,N/A,N/A
04KSYJ-E,,Very Low,N/A,N/A
04KSYK-E,,Low,N/A,N/A
04KSYM-E,,,N/A,N/A
04KSYN-E,Index,Very Low,N/A,N/A
04KSYP-E,Index,Very Low,N/A,N/A
04KSYQ-E,,Low,N/A,N/A
04KSYR-E,,,N/A,N/A
04KSYX-E,,,N/A,N/A
04KSYY-E,Growth,Very Low,N/A,N/A
04KSYZ-E,,Very Low,N/A,N/A
04KSZ0-E,,,N/A,N/A
04KSZ1-E,Growth,,N/A,N/A
04KSZ2-E,,Very Low,N/A,N/A
04KSZ3-E,Aggressive Growth,Medium,N/A,N/A
04KSZ4-E,,,N/A,N/A
04KSZ5-E,,,N/A,N/A
04KSZ6-E,,,N/A,N/A
04KSZ7-E,Aggressive Growth,Low,N/A,N/A
04KSZ8-E,,,N/A,N/A
04KSZB-E,Index,Very Low,N/A,N/A
04KSZC-E,Index,Very Low,N/A,N/A
04KSZD-E,Yield,Medium,N/A,N/A
04KSZF-E,Growth,Very Low,N/A,N/A
04KSZG-E,,,N/A,N/A
04KSZH-E,Index,Very Low,N/A,N/A
04KSZJ-E,,Low,N/A,N/A
04KSZL-E,Growth,Low,N/A,N/A
04KSZM-E,Value,Very High,N/A,N/A
04KSZQ-E,Index,Very Low,N/A,N/A
04KSZT-E,,,N/A,N/A
04KSZW-E,,,N/A,N/A
04KSZY-E,,,N/A,N/A
04KT01-E,,,N/A,N/A
04KT03-E,,,N/A,N/A
04KT06-E,,,N/A,N/A
04KT0B-E,,,N/A,N/A
04KT0C-E,Value,Low,N/A,N/A
04KT0D-E,Yield,Very Low,N/A,N/A
04KT0K-E,Yield,Low,N/A,N/A
04KT0M-E,,,N/A,N/A
04KT0S-E,,Very Low,N/A,N/A
04KT0V-E,,,N/A,N/A
04KT0W-E,Yield,Very Low,N/A,N/A
04KT0Y-E,,,N/A,N/A
04KT0Z-E,,,N/A,N/A
04KT11-E,,,N/A,N/A
04KT14-E,Growth,Very Low,N/A,N/A
04KT1C-E,Growth,Very Low,N/A,N/A
04KT1F-E,,Very Low,N/A,N/A
04KT1G-E,GARP,Very Low,N/A,N/A
04KT1J-E,,,N/A,N/A
04KT1L-E,,Very Low,N/A,N/A
04KT1M-E,Yield,Medium,N/A,N/A
04KT1N-E,,Very Low,N/A,N/A
04KT1P-E,,Very Low,N/A,N/A
04KT1Q-E,,Very Low,N/A,N/A
04KT1V-E,Index,Very Low,N/A,N/A
04KT20-E,,,N/A,N/A
04KT28-E,Growth,Very Low,N/A,N/A
04KT29-E,,Very Low,N/A,N/A
04KT2C-E,,Very Low,N/A,N/A
04KT2D-E,,Very Low,N/A,N/A
04KT2F-E,,Low,N/A,N/A
04KT2G-E,,Very Low,N/A,N/A
04KT2H-E,GARP,Very Low,N/A,N/A
04KT2J-E,Yield,Low,N/A,N/A
04KT2K-E,Value,Very Low,N/A,N/A
04KT2L-E,Value,Very Low,N/A,N/A
04KT2X-E,,Very Low,N/A,N/A
04KT32-E,Growth,Medium,N/A,N/A
04KT35-E,Yield,Very Low,N/A,N/A
04KT3P-E,GARP,Medium,N/A,N/A
04KT3Q-E,Aggressive Growth,Very Low,N/A,N/A
04KT3R-E,,,N/A,N/A
04KT3S-E,Aggressive Growth,Very Low,N/A,N/A
04KT3V-E,Aggressive Growth,Very Low,N/A,N/A
04KT3W-E,Growth,Medium,N/A,N/A
04KT3X-E,,,N/A,N/A
04KT3Y-E,Yield,Very Low,N/A,N/A
04KT40-E,,,N/A,N/A
04KT41-E,,,N/A,N/A
04KT42-E,,,N/A,N/A
04KT43-E,,,N/A,N/A
04KT44-E,,,N/A,N/A
04KT4D-E,Yield,Low,N/A,N/A
04KT4F-E,,,N/A,N/A
04KT4G-E,,,N/A,N/A
04KT4H-E,,,N/A,N/A
04KT4J-E,,,N/A,N/A
04KT4L-E,,,N/A,N/A
04KT4N-E,,,N/A,N/A
04KT4Q-E,,,N/A,N/A
04KT4S-E,,,N/A,N/A
04KT4T-E,,Very Low,N/A,N/A
04KT4W-E,,,N/A,N/A
04KT4Z-E,,,N/A,N/A
04KT54-E,Aggressive Growth,Very Low,N/A,N/A
04KT58-E,,Very Low,N/A,N/A
04KT5F-E,Index,Very Low,N/A,N/A
04KT6T-E,,,N/A,N/A
04KT6W-E,GARP,Low,N/A,N/A
04KT6X-E,,,N/A,N/A
04KT6Y-E,,,N/A,N/A
04KT70-E,,,N/A,N/A
04KT71-E,,,N/A,N/A
04KT73-E,,,N/A,N/A
04KT74-E,,,N/A,N/A
04KT75-E,,,N/A,N/A
04KT77-E,,,N/A,N/A
04KT78-E,,Low,N/A,N/A
04KT79-E,Growth,High,N/A,N/A
04KT7B-E,Growth,,N/A,N/A
04KT7J-E,,,N/A,N/A
04KT7N-E,,,N/A,N/A
04KT7X-E,Index,,N/A,N/A
04KT7Y-E,,,N/A,N/A
04KT85-E,Value,Very Low,N/A,N/A
04KT88-E,GARP,Low,N/A,N/A
04KT8F-E,Value,Very Low,N/A,N/A
04KT8H-E,Index,,N/A,N/A
04KT8N-E,Growth,Very Low,N/A,N/A
04KT8W-E,,,N/A,N/A
04KT90-E,,,N/A,N/A
04KT91-E,Index,Very Low,N/A,N/A
04KT93-E,,High,N/A,N/A
04KT94-E,Yield,Low,N/A,N/A
04KT99-E,,,N/A,N/A
04KT9F-E,,,N/A,N/A
04KT9G-E,,,N/A,N/A
04KT9H-E,,,N/A,N/A
04KT9K-E,,,N/A,N/A
04KT9P-E,,,N/A,N/A
04KT9R-E,,Very Low,N/A,N/A
04KT9T-E,Growth,Low,N/A,N/A
04KTB0-E,,,N/A,N/A
04KTB1-E,Index,Low,N/A,N/A
04KTBB-E,Value,Medium,N/A,N/A
04KTBD-E,Index,Very Low,N/A,N/A
04KTBG-E,,,N/A,N/A
04KTBP-E,Aggressive Growth,Very Low,N/A,N/A
04KTBR-E,Growth,Medium,N/A,N/A
04KTBS-E,,,N/A,N/A
04KTBT-E,,,N/A,N/A
04KTBV-E,,,N/A,N/A
04KTC0-E,,,N/A,N/A
04KTC1-E,Index,Low,N/A,N/A
04KTC4-E,,,N/A,N/A
04KTC5-E,,,N/A,N/A
04KTC8-E,,,N/A,N/A
04KTC9-E,GARP,,N/A,N/A
04KTCC-E,,,N/A,N/A
04KTCD-E,GARP,,N/A,N/A
04KTCF-E,,,N/A,N/A
04KTCM-E,Growth,Very Low,N/A,N/A
04KTCV-E,,,N/A,N/A
04KTD2-E,,,N/A,N/A
04KTD3-E,,,N/A,N/A
04KTD4-E,,,N/A,N/A
04KTD5-E,,High,N/A,N/A
04KTD8-E,,,N/A,N/A
04KTD9-E,,Very Low,N/A,N/A
04KTDF-E,,Very Low,N/A,N/A
04KTDG-E,,,N/A,N/A
04KTDJ-E,Index,,N/A,N/A
04KTDK-E,Index,,N/A,N/A
04KTDW-E,Index,Very Low,N/A,N/A
04KTDX-E,Index,Very Low,N/A,N/A
04KTDY-E,Index,Very Low,N/A,N/A
04KTFC-E,Index,High,N/A,N/A
04KTFD-E,Growth,Very Low,N/A,N/A
04KTFJ-E,Index,Very Low,N/A,N/A
04KTFN-E,,Very Low,N/A,N/A
04KTFP-E,,,N/A,N/A
04KTFQ-E,Growth,Low,N/A,N/A
04KTFT-E,,,N/A,N/A
04KTFV-E,Yield,Very Low,N/A,N/A
04KTFW-E,Aggressive Growth,Very Low,N/A,N/A
04KTFX-E,,,N/A,N/A
04KTFY-E,Growth,Very Low,N/A,N/A
04KTG0-E,Index,Medium,N/A,N/A
04KTG2-E,Index,High,N/A,N/A
04KTG3-E,,,N/A,N/A
04KTG5-E,,,N/A,N/A
04KTG6-E,Growth,Very Low,N/A,N/A
04KTG7-E,Growth,,N/A,N/A
04KTG8-E,Growth,Very Low,N/A,N/A
04KTG9-E,Growth,Low,N/A,N/A
04KTGS-E,Index,High,N/A,N/A
04KTGV-E,Index,Very Low,N/A,N/A
04KTGW-E,Index,Very Low,N/A,N/A
04KTGX-E,,,N/A,N/A
04KTGY-E,,,N/A,N/A
04KTGZ-E,,,N/A,N/A
04KTH0-E,,,N/A,N/A
04KTH1-E,Growth,Very Low,N/A,N/A
04KTH2-E,Growth,Very Low,N/A,N/A
04KTH3-E,GARP,Very Low,N/A,N/A
04KTH4-E,,,N/A,N/A
04KTH5-E,Index,Very Low,N/A,N/A
04KTH6-E,Index,Very Low,N/A,N/A
04KTH7-E,Index,Very Low,N/A,N/A
04KTH8-E,Index,Very Low,N/A,N/A
04KTH9-E,Index,Very Low,N/A,N/A
04KTHB-E,Index,Very Low,N/A,N/A
04KTHC-E,Index,Very Low,N/A,N/A
04KTHD-E,Index,Very Low,N/A,N/A
04KTHF-E,Index,Very Low,N/A,N/A
